ari,ari_assigned,vi,common_assigned_fraction,cluster_0_jaccard,cluster_1_jaccard,repeat,n_unique,n_clusters,noise_fraction,candidate_id,cluster_2_jaccard,cluster_3_jaccard,cluster_4_jaccard
0.8428782261679915,1.0,0.35217427450119754,0.2391304347826087,0.8571428571428571,0.8421052631578947,37,92,2,0.7467532467532467,full_duration__robust__0.9__005,,,
,,0.6253112109806898,0.0,0.0,0.0,38,101,0,1.0,full_duration__robust__0.9__005,,,
,,0.7279072127652159,0.0,0.0,0.0,39,96,0,1.0,full_duration__robust__0.9__005,,,
,,0.7557875288567073,0.0,0.0,0.0,40,103,0,1.0,full_duration__robust__0.9__005,,,
,,0.7582300031710854,0.0,0.0,0.0,41,98,0,1.0,full_duration__robust__0.9__005,,,
0.2789725763297963,,1.1433296224174858,0.18947368421052632,0.058823529411764705,0.48484848484848486,42,95,2,0.6298701298701299,full_duration__robust__0.9__005,,,
0.32238167589055033,0.852099817407182,0.9484812956160471,0.2828282828282828,0.7,0.46511627906976744,43,99,2,0.487012987012987,full_duration__robust__0.9__005,,,
,,0.7754451545758173,0.0,0.0,0.0,44,100,0,1.0,full_duration__robust__0.9__005,,,
0.6346196666180388,-0.04113110539845758,0.7685256619977472,0.25263157894736843,0.3076923076923077,0.5172413793103449,45,95,2,0.6493506493506493,full_duration__robust__0.9__005,,,
,,0.737432804096342,0.0,0.0,0.0,46,97,0,1.0,full_duration__robust__0.9__005,,,
0.5549156483118844,1.0,0.8416700958033654,0.22448979591836735,0.7272727272727273,0.7,47,98,3,0.6363636363636364,full_duration__robust__0.9__005,,,
0.6286560384975164,0.7336956521739131,0.5136700289214161,0.16483516483516483,0.8333333333333334,0.47368421052631576,48,91,2,0.7662337662337663,full_duration__robust__0.9__005,,,
,,0.7166341521021714,0.0,0.0,0.0,49,99,0,1.0,full_duration__robust__0.9__005,,,
,,0.8722283555177819,0.0,0.0,0.0,0,48,0,1.0,300h__max__full__001,,,
0.34692863422652037,1.0,1.1383648463145817,0.4117647058823529,0.6666666666666666,0.6296296296296297,1,51,2,0.4177215189873418,300h__max__full__001,,,
,,0.8274862537146984,0.0,0.0,0.0,2,53,0,1.0,300h__max__full__001,,,
0.754310668435146,1.0,0.5467245688560054,0.6078431372549019,0.75,0.9333333333333333,3,51,3,0.2911392405063291,300h__max__full__001,,,
0.48940726218288116,1.0,0.9454232481335674,0.4423076923076923,0.6666666666666666,0.7307692307692307,4,52,2,0.5316455696202531,300h__max__full__001,,,
0.07209155152410084,,1.1272097442016826,0.5652173913043478,0.07692307692307693,0.5897435897435898,5,46,2,0.10126582278481013,300h__max__full__001,,,
0.10515577179628031,,1.1529985965540306,0.5306122448979592,0.07894736842105263,0.6052631578947368,6,49,2,0.0759493670886076,300h__max__full__001,,,
0.04880102299199838,,1.133997359442367,0.14893617021276595,0.0,0.2857142857142857,7,47,2,0.7848101265822784,300h__max__full__001,,,
0.4520599095548272,0.8437611726850197,1.2087791985445089,0.5,0.6666666666666666,0.7916666666666666,8,48,5,0.25316455696202533,300h__max__full__001,,,
0.1594546483679647,0.5319148936170213,1.2345931979602516,0.26666666666666666,0.5,0.36363636363636365,9,45,3,0.620253164556962,300h__max__full__001,,,
0.4814219062430571,,0.9391638362966377,0.37037037037037035,0.0,0.8,10,54,2,0.43037974683544306,300h__max__full__001,,,
0.7295820028192515,0.43333003854897695,0.6604583950583884,0.5625,0.25,0.8888888888888888,11,48,3,0.2911392405063291,300h__max__full__001,,,
0.6325230962418155,,0.6600894522099057,0.46153846153846156,0.0,0.8888888888888888,12,52,2,0.45569620253164556,300h__max__full__001,,,
0.013563691632837601,,1.1405419475436263,0.1346153846153846,0.0,0.16,13,52,2,0.8607594936708861,300h__max__full__001,,,
-0.0020523964747072316,,1.1118017540038276,0.52,0.06666666666666667,0.5111111111111111,14,50,2,0.0759493670886076,300h__max__full__001,,,
0.10999330460608765,,1.1742547870462676,0.2857142857142857,0.0,0.32,15,49,2,0.6708860759493671,300h__max__full__001,,,
,,0.9102160256476769,0.0,0.0,0.0,16,52,0,1.0,300h__max__full__001,,,
