time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight
0.16666666666666666,0.9994114660746359,0.9994809068951984,0.9931104200465964,0.9927803054489479,1.000232723837007,1.0002396755443108,0.9899162348943332,0.9877890572904934
0.3333333333333333,0.9987082582137825,0.9987691636754353,0.9929755394555466,0.9926459151368477,0.999573175035867,0.9995835069399843,0.9899460541100862,0.9878220947037338
0.5,0.9980041546000061,0.9980565203110198,0.9928401272595239,0.9925108482677832,0.9989154189081648,0.9989288707987825,0.989975783738498,0.9878550873265873
0.6666666666666666,0.997299155233307,0.9973429768019518,0.9927041834585278,0.9923751048417546,0.9982594554539016,0.9982757671207038,0.990005423779569,0.9878880351590552
0.8333333333333334,0.9965932601136851,0.9966285331482302,0.9925677080525588,0.9922386848587628,0.9976052846730759,0.9976241959057499,0.9900349742333,0.9879209382011366
1.0,0.9958864692411404,0.9959131893498571,0.9924307010416163,0.9921015883188069,0.9969529065656885,0.9969741571539201,0.9900644350996889,0.9879537964528317
1.1666666666666667,0.9951787826156727,0.995196945406832,0.9922931624257013,0.9919638152218865,0.9963023211317391,0.9963256508652142,0.9900938063787372,0.9879866099141402
1.3333333333333333,0.9944702002372824,0.9944798013191521,0.9921550922048122,0.9918253655680032,0.9956535283712278,0.995678677039633,0.990123088070445,0.9880193785850627
1.5,0.9937607221059691,0.9937617570868217,0.9920164903789505,0.9916862393571552,0.9950065282841554,0.995033235677175,0.9901522801748118,0.9880521024655986
1.6666666666666667,0.9930503482217332,0.9930428127098377,0.9918773569481153,0.9915464365893438,0.9943613208705202,0.9943893267778418,0.990181382691838,0.9880847815557481
1.8333333333333333,0.9923390785845743,0.9923229681882014,0.9917376919123072,0.9914059572645684,0.9937179061303234,0.9937469503416325,0.9902103956215231,0.9881174158555119
2.0,0.9916269131944927,0.9916022235219123,0.9915974952715256,0.9912648013828289,0.9930762840635652,0.9931061063685472,0.9902393189638669,0.9881500053648888
2.1666666666666665,0.9909138520514882,0.9908805787109698,0.9914567670257707,0.991122968944126,0.992436454670245,0.9924667948585867,0.9902681527188707,0.9881825500838798
2.3333333333333335,0.9901998951555607,0.9901580337553759,0.9913155071750429,0.9909804599484594,0.9917984179503626,0.9918290158117489,0.9902968968865329,0.988215050012484
2.5,0.9894850425067107,0.9894345886551295,0.9911737157193421,0.9908372743958285,0.991162173903919,0.9911927692280357,0.9903255514668546,0.9882475051507024
2.6666666666666665,0.9887692941049377,0.9887102434102297,0.991031392658668,0.9906934122862339,0.9905277225309131,0.9905580551074472,0.9903541164598353,0.9882799154985342
2.8333333333333335,0.988052649950242,0.987984998020677,0.9908885379930207,0.9905488736196751,0.9898950638313455,0.9899248734499819,0.9903825918654752,0.9883122810559798
3.0,0.9873351100426233,0.9872588524864719,0.9907451517224001,0.9904036583961526,0.9892641978052162,0.9892932242556419,0.9904109776837742,0.9883446018230387
3.1666666666666665,0.9866166743820819,0.986531806807615,0.9906012338468063,0.9902577666156663,0.9886351244525252,0.9886631075244254,0.9904392739147326,0.9883768777997116
3.3333333333333335,0.9858973429686176,0.9858038609841039,0.9904567843662393,0.9901111982782164,0.988007843773272,0.9880345232563328,0.9904674805583498,0.9884091089859984
3.5,0.9851771158022304,0.9850750150159412,0.990311803280699,0.9899639533838024,0.987382355767457,0.9874074714513643,0.9904955976146261,0.9884412953818983
3.6666666666666665,0.9844559928829207,0.984345268903126,0.9901662905901855,0.9898160319324246,0.9867586604350802,0.9867819521095196,0.9905236250835615,0.9884734369874123
3.8333333333333335,0.983733974210688,0.9836146226456587,0.9900202462946994,0.9896674339240826,0.986136757776142,0.9861579652308001,0.9905515629651563,0.98850553380254
4.0,0.9830110597855325,0.9828830762435373,0.9898736703942398,0.9895181593587772,0.9855166477906413,0.985535510815204,0.9905794112594101,0.9885375858272811
4.166666666666667,0.9822872496074542,0.9821506296967643,0.9897265628888069,0.9893682082365077,0.9848983304785791,0.9849145888627319,0.9906071699663234,0.988569593061636
4.333333333333333,0.9815625436764529,0.9814172830053381,0.989578923778401,0.989217580557274,0.9842818058399551,0.9842951993733842,0.9906348390858953,0.9886015555056046
4.5,0.9808369419925289,0.9806830361692599,0.9894307530630216,0.989066276321077,0.9836670738747689,0.9836773423471604,0.990662418618126,0.9886334731591868
4.666666666666667,0.9801104445556821,0.9799478891885287,0.9892820507426693,0.9889142955279161,0.9830541345830214,0.9830610177840611,0.9906899085630169,0.9886653460223828
4.833333333333333,0.9793830513659125,0.9792118420631454,0.9891328168173434,0.9887616381777915,0.9824429879647116,0.9824462256840854,0.9907173089205664,0.9886971740951931
5.0,0.97865476242322,0.9784748947931092,0.9889830512870448,0.9886083042707025,0.9818336340198406,0.9818329660472339,0.9907446196907747,0.9887289573776163
5.166666666666667,0.9779255777276048,0.9777370473784199,0.9888327541517726,0.9884542938066498,0.9812260727484072,0.9812212388735067,0.9907718408736428,0.9887606958696527
5.333333333333333,0.9771954972790666,0.9769982998190786,0.9886819254115279,0.9882996067856338,0.980620304150412,0.9806110441629035,0.9907989724691696,0.9887923895713038
5.5,0.9764645210776057,0.9762586521150846,0.9885305650663094,0.988144243207653,0.9800163282258553,0.9800023819154243,0.9908260144773554,0.9888240384825682
5.666666666666667,0.975732649123222,0.9755181042664378,0.9883786731161182,0.9879882030727087,0.9794141449747366,0.9793952521310695,0.9908529668982008,0.988855642603446
5.833333333333333,0.9749998814159153,0.9747766562731379,0.9882262495609534,0.9878314863808009,0.978813754397056,0.978789654809838,0.990879829731705,0.9888872019339379
6.0,0.9742662179556474,0.9740343081351472,0.9880732944007765,0.9876740931318896,0.9782151564927749,0.9781855899516931,0.9909066029778291,0.9889187164740042
6.166666666666667,0.9734937856704509,0.9732527042872126,0.9879160918009163,0.9875111543591881,0.9776056824090589,0.977569371048827,0.9909336359272982,0.9889505540532235
6.333333333333333,0.9727206864293158,0.9724704414426322,0.987758120260643,0.9873472587891988,0.9769982720177235,0.9769549417040855,0.9909605775213617,0.9889823446329016
6.5,0.9719473189769092,0.9716879224070424,0.9875994260328296,0.9871824684540544,0.9763930612424757,0.9763424532610443,0.9909874256396222,0.9890140857541686
6.666666666666667,0.9711740766963932,0.9709055445312404,0.9874400597532905,0.9870168501351744,0.9757901806737757,0.9757320517042727,0.9910141780109241,0.9890457748513065
6.833333333333333,0.9704013472173697,0.9701236993135415,0.9872800760890402,0.9868504749749706,0.9751897552679413,0.9751238772789832,0.99104083222218,0.989077409258
7.0,0.9696295120246259,0.9693427720033359,0.9871195333856561,0.9866834180870472,0.9745919040408775,0.9745180641048884,0.9910673857270329,0.989108986213481
7.166666666666667,0.9688589460676814,0.9685631412058522,0.986958493602365,0.9865157583879662,0.9739967397564402,0.9739147397842849,0.9910938358543644,0.9891405028685563
