time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight
0.16666666666666666,0.9909937913312411,0.9886143182847513,1.0001063764889497,1.000165784682843
0.3333333333333333,0.9909680491663864,0.988592674945045,0.9994401109093923,0.9994981085249316
0.5,0.990942068299808,0.9885707114556551,0.9987752243992174,0.9988315175461842
0.6666666666666666,0.9909158487315068,0.9885484278165807,0.9981117169584255,0.9981660117466006
0.8333333333333334,0.9908893904614833,0.9885258240278223,0.9974495885870156,0.9975015911261812
1.0,0.9908626934897364,0.9885029000893797,0.9967888392849887,0.9968382556849256
1.1666666666666667,0.9908357578162673,0.9884796560012529,0.9961294690523442,0.996176005422833
1.3333333333333333,0.9908085834410748,0.988456091763442,0.9954714778890824,0.9955148403399061
1.5,0.9907811703641601,0.9884322073759474,0.9948148657952037,0.9948547604361416
1.6666666666666667,0.9907535185855219,0.9884080028387682,0.9941596327707067,0.9941957657115413
1.8333333333333333,0.9907256281051603,0.9883834781519047,0.9935057788155928,0.9935378561661053
2.0,0.990697498923077,0.9883586333153577,0.9928533039298616,0.992881031799833
2.1666666666666665,0.9906691310392705,0.9883334683291262,0.9922022081135131,0.9922252926127249
2.3333333333333335,0.9906405244537411,0.9883079831932108,0.9915524913665468,0.9915706386047801
2.5,0.9906116791664888,0.9882821779076112,0.9909041536889638,0.9909170697759995
2.6666666666666665,0.9905825951775139,0.9882560524723272,0.9902571950807633,0.9902645861263832
2.8333333333333335,0.9905532724868159,0.9882296068873591,0.9896116155419452,0.9896131876559304
3.0,0.9905237110943947,0.9882028411527074,0.9889674150725098,0.988962874364641
3.1666666666666665,0.9904939110002513,0.9881757552683714,0.9883245936724572,0.988313646252516
3.3333333333333335,0.9904638722043846,0.9881483492343515,0.9876831513417866,0.9876655033195553
3.5,0.9904335947067949,0.9881206230506465,0.9870430880804992,0.9870184455657584
3.6666666666666665,0.9904030785074831,0.9880925767172583,0.986404403888594,0.9863724729911252
