curve_id,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,final_class,rule_ensemble_stability,strict_topology_match,strict_class,confidence_level,review_recommended
图片35_dc1c9ebe75,750,0.14625168323050863,0.8557707250981839,0.9996017457368908,0.1438310206387069,0.9834486514046713,0.14422928868805363,0.9861718204004019,0.0003982680493467283,0.002723168995730561,0.08753192514337427,0.598502001549031,0.0020223945424550083,0.013828179599598136,0.14625168323050863,1.0,0.0003982680493467283,0.002723168995730561,1.0,0.0,1.0,0.26666666666666666,0.2357636267892867,0.08125223906075327,0.0,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片39_d097bf548c,750,0.05524740915707116,0.9984274924856033,0.9452133441264357,-0.0532141483591676,-0.9631971737874098,0.0015725075143976364,0.028463009187035693,0.05478665587356524,0.9916601829744455,0.03046558543211597,0.5514391696722064,0.028893077917718335,0.5229761604851707,0.0,0.0,0.024321070441449266,0.44022101330223906,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.15659771935522718,-0.0553888044490187,0.7466666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
图片39_f87b8b1e9b,750,0.03110375367876672,0.9994724747120113,0.9694116877352102,-0.030060786976801035,-0.9664681403814718,0.0005259311027571156,0.01690892707641739,0.03058671807955815,0.9833770674578892,0.008673826094929504,0.27886750211923056,0.008293844724263089,0.2666509261203725,0.0005753100409197076,0.018496482670914687,0.022342252293457654,0.718313696932014,0.043333333333333335,0.24333333333333335,0.41333333333333333,0.26666666666666666,-0.013004090349058087,-0.03675723888558583,0.7133333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
图片47_3df5a24465,750,0.0437181961864197,0.9580646748886822,0.9880743243202366,0.030009649431554375,0.6864338433266913,0.04193531001850681,0.9592186704064722,0.011925660586952436,0.2727848270797809,0.0066935605334467185,0.15310696957634215,0.0017828861679128893,0.04078132959352774,0.0437181961864197,1.0,0.011925660586952436,0.2727848270797809,0.5366666666666666,0.0,0.5366666666666666,0.26666666666666666,0.19092537218555583,-0.027945502550100434,0.4633333333333333,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片47_97ef1a0603,750,0.03438145944897608,0.967988671444937,0.9922463637814487,0.02425769233651165,0.7055457425392706,0.032011306858206634,0.9310630604763338,0.007753614521694985,0.2255173179370632,0.0005153691234578428,0.014989739578178118,0.0023701525907694476,0.06893693952366625,0.03438145944897608,1.0,0.007753614521694985,0.2255173179370632,0.6933333333333334,0.0,0.6933333333333334,0.26666666666666666,0.24704177753018913,-0.029230961706529265,0.32,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片48_8c2ec3e669,750,0.034873668020775295,0.9685330433468113,0.9712971786458277,0.0027641352990163126,0.07926138705482985,0.03146674925221016,0.9023068417541988,0.028702613953193845,0.823045454699369,0.0033697455052607017,0.09662721751131091,0.003406918768565137,0.09769315824580119,0.034873668020775295,1.0,0.028702613953193845,0.823045454699369,0.14666666666666667,0.0,0.14666666666666667,0.26666666666666666,0.31876196285828,-0.044601881186694295,0.5833333333333334,IFO-Bridge,1.0,True,IFO-Bridge,high,False
图片48_f73b48bb6f,750,0.16915724826191458,0.999679723144623,0.8327939329267159,-0.16688579021790706,-0.98657191419613,0.0003202464465471566,0.0018931878464427555,0.16720603666445422,0.9884651020425728,0.013564047917563604,0.08018602842582136,0.013243801471016448,0.0782928405793786,0.0,0.0,0.1536419887468906,0.9082790736167514,0.03,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.030082627690771312,-0.20910899696579213,0.9366666666666666,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片50_685239ea6a,750,0.11468682539139818,0.991665700139476,0.88533134057415,-0.106334359565326,-0.9271715317119708,0.008325094810542555,0.0725898095280869,0.11465945437586855,0.9997613412400577,0.028119670794220064,0.24518658266330487,0.01979457598367751,0.17259677313521798,0.0009768653465942467,0.008517677102495805,0.08751664892824274,0.7630924356792486,0.10333333333333333,0.26666666666666666,0.2833333333333333,0.26666666666666666,0.08366901479820747,-0.07138507412003743,0.62,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片58_1257c313d3,750,0.011509134863602721,0.9992399636695598,0.9969640526941982,-0.002275910975361617,-0.19774822367918496,0.0007599163535926268,0.0660272351135478,0.0030358273289542437,0.2637754587927328,0.0078060624100400045,0.6782492778607045,0.007046146056447378,0.6122220427471567,0.0078060624100400045,0.6782492778607045,0.0030358273289542437,0.2637754587927328,0.7,0.26666666666666666,0.7,0.26666666666666666,-0.03764948505170379,-0.006634433767546662,0.49333333333333335,IFO-Valley,0.27,True,IFO-Valley,low_review,True
图片58_4f96ae8edc,750,0.05604247445219612,0.9995060537839221,0.9443562295559786,-0.055149824227943456,-0.9840718984488436,0.0004929215780034024,0.008795499892208746,0.05564274580594686,0.9928673983410524,0.008211665415872926,0.14652574669730947,0.007718743837869524,0.1377302468051007,0.0,0.0,0.04743108039007393,0.8463416516437429,0.04666666666666667,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.004030977418742695,-0.01907681094697199,0.82,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片58_af50a020af,750,0.02102268869941304,0.9995172706381291,0.9826966942548161,-0.016820576383313024,-0.800115371721347,0.00048255332254365513,0.02295392989180914,0.01730312970585668,0.8230693016131561,0.011187359645288941,0.5321564622512484,0.010704806322745286,0.5092025323594392,0.0,0.0,0.006115770060567738,0.2909128393619077,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.03788171996053026,0.0163798825035122,0.54,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片59_310539ca94,750,0.22134047606935714,0.9911012959302944,0.7796723465802362,-0.21142894935005818,-0.9552204508849381,0.00887050730801775,0.040076299940902685,0.22029945665807593,0.9952967508258408,0.18893719672394593,0.8536043659034255,0.1809222941315466,0.8173936251716315,0.0008556047156184077,0.0038655592091087015,0.03136225993413,0.1416923849224153,0.0,0.22666666666666666,0.26666666666666666,0.26666666666666666,-1.616307824470962,-0.07840954667025976,0.6433333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
图片59_f6d9fd27a4,750,0.3823148648713637,0.9919687367881959,0.6186065754040292,-0.37336216138416667,-0.9765829050612267,0.00798110718386369,0.020875743836298567,0.38134326856803036,0.9974586488975252,0.2693185591293459,0.7044417674420341,0.2613374519454822,0.6835660236057356,0.0,0.0,0.11202470943868448,0.2930168814554911,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-1.8032030885029222,-0.15792483143583808,0.8866666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
图片62_a6edecddb8,750,0.08994681420901796,0.9953127820315603,0.9314891908262767,-0.06382359120528358,-0.7095703362763982,0.004687217968440183,0.05211099481020027,0.06851080917372376,0.7616813310865984,0.06672649790747587,0.741843927372649,0.062039279939035685,0.6897329325624487,0.00681223623524041,0.07573627031870378,0.008596547501488305,0.09557367403265324,0.0,0.26666666666666666,0.47,0.26666666666666666,-0.5540047404339296,0.005467359346980039,0.45,IFO-Slope,1.0,True,IFO-Slope,high,False
图片63_971e1b5597,750,0.16325628646482904,0.9559379368457913,0.8375390331688034,-0.11839890367698791,-0.7252333508302301,0.04480967534031699,0.2744744249096375,0.1632085790173049,0.9997077757398677,0.14112511268875327,0.8644390715034207,0.09631543734843628,0.5899646465937831,0.0,0.0,0.022083466328551626,0.13526870423644702,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.8717649192743898,-0.021799575450332558,0.6733333333333333,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片63_ccd7968c5f,750,0.10047636572557983,0.9937620991853137,0.8995436465188268,-0.09421845266648687,-0.9377175615986697,0.0062478629080279235,0.062182413375619416,0.1004663155745148,0.9998999749742892,0.06024522134718446,0.5995959439031233,0.05399735843915654,0.5374135305275038,0.0,0.0,0.040221094227330334,0.40030403107116586,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.30676647779449806,-0.04678477221126991,0.86,IFO-Slope,1.0,True,IFO-Slope,high,False
图片63_e09300d500,750,0.104120038232977,0.9916542684229709,0.8959759954862988,-0.09567827293667208,-0.9189227603104045,0.008337973761332496,0.08008039473319829,0.10401624669800458,0.9990031550436028,0.07391266314211797,0.7098793315531869,0.06557468938078548,0.6297989368199887,0.0,0.0,0.030103583555886604,0.289123823490416,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.4465057695507737,-0.013185659477349312,0.7,IFO-Slope,1.0,True,IFO-Slope,high,False
图片68_ffe77f4aa8,750,0.0543960747691461,0.9972745451484407,0.9471978911525017,-0.05007665399593897,-0.9205931532461026,0.002691876210116906,0.04948658927213182,0.052768530206055875,0.9700797425182345,0.010404486375260702,0.19127274200237354,0.00774666328367124,0.14241217434433728,5.65112352883812e-05,0.0010388844328972583,0.04238650194755611,0.7792198633346626,0.0,0.26,0.34,0.26666666666666666,-0.026276043068613298,-0.05998880546644021,0.32,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片70_34635e65bf,750,0.04422428765825703,0.9829636214242595,0.9565873283614724,-0.026376293062787104,-0.5964209817602892,0.017036378575700062,0.3852267493226481,0.043412671638487166,0.9816477310829373,0.004939188470599043,0.11168497520562903,0.0009527203342729607,0.021542920976706337,0.017989098909973023,0.4067696702993544,0.043412671638487166,0.9816477310829373,0.35333333333333333,0.0,0.35333333333333333,0.26666666666666666,0.11440169050466947,-0.06591856123482952,0.5966666666666667,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片70_859c2baeca,750,0.2928741347770527,0.993641869653946,0.7118730284117404,-0.2817688412422056,-0.9620816855564903,0.00635360879666147,0.021693990838412842,0.28812245003886705,0.9837756763949032,0.010740398127164097,0.03667240241389056,0.00469239903792662,0.016021896373671435,0.00033694708029963216,0.001150484253435796,0.2774133892845786,0.9472102734362546,0.07,0.25333333333333335,0.27,0.26666666666666666,0.0808495468667562,-0.44568472354118444,0.82,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片70_b02a2c27fe,750,0.09395054884789522,0.9978472891478051,0.9070219398904306,-0.09082534925737451,-0.9667356962908181,0.002165309425322559,0.02304733130221696,0.09299065868269707,0.9897830275930352,0.007095555090270156,0.07552436017971297,0.004937867483452707,0.052558154731454025,0.000532281055667494,0.005665544929697541,0.0864197628295893,0.9198430864890617,0.09,0.24666666666666667,0.42,0.26666666666666666,0.022400107418385422,-0.1778681858165084,0.6033333333333334,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片71_9c21e81598,750,0.19777767888998266,0.9988640181206327,0.8044254951326786,-0.19443852298795417,-0.9831166190200565,0.0011024197830384885,0.005574035397855635,0.19554094277099265,0.9886906544179123,0.08873314295504531,0.44865094712940123,0.08763072317200682,0.4430769117315456,0.0,0.0,0.10680779981594735,0.5400397072885109,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.7644594633010038,-0.2407869287982917,0.66,IFO-Slope,1.0,True,IFO-Slope,high,False
图片71_c5d93d7f57,750,0.2961357994779499,0.9746996535994309,0.8322751284503497,-0.14242452514908122,-0.48094328818115784,0.02533018860889047,0.08553571926644601,0.16775471375797169,0.5664790074476038,0.22086202879811578,0.7458133369469944,0.19553184018922531,0.6602776176805484,0.06375897637691996,0.21530316999605928,0.010651661336775864,0.035968840496668764,0.0,0.26666666666666666,0.7766666666666666,0.26666666666666666,-1.2492261386670638,0.007029538014924328,0.6,IFO-Slope,1.0,True,IFO-Slope,high,False
图片74_5d7058438c,750,0.030499774641434718,0.9998249941276257,0.9696752312308999,-0.030149762896725774,-0.9885241202984679,0.00017500587237517795,0.005737939851444936,0.03032476876910095,0.9942620601499128,0.007401112314025737,0.2426612131084778,0.007226106441650559,0.23692327325703286,0.0,0.0,0.022923656455075214,0.751600847041435,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.0209902666828624,-0.02100070468250524,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
图片74_71e9b40123,750,0.1225787327386978,0.9998874545114168,0.8784973639046618,-0.12139009060675499,-0.9903030313221083,0.00011218671506030287,0.0009152216910208422,0.12150227732181529,0.9912182530131292,0.02106375986572817,0.1718386166597919,0.020951573150667868,0.17092339496877104,0.0,0.0,0.10043851745608712,0.8193796363533373,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.04540602158580499,-0.13046364150005868,1.0,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片74_f9137a8b69,750,0.04587881596650456,0.9999119539381599,0.9543219440771818,-0.045590009860978054,-0.9937050226898323,8.781852267614187e-05,0.0019141410000697678,0.045677828383654195,0.995619163689902,0.009210154338806231,0.20074960839291117,0.00912233581613009,0.19883546739284141,0.0,0.0,0.036467674044847964,0.7948695552969909,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.02112875840271569,-0.08890950547726034,0.9433333333333334,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片75_9ce42888b8,750,0.02683499157906788,0.9992732258038353,0.9734412299440413,-0.02583199585979401,-0.9626235873293049,0.0007253394173016847,0.02702961225698583,0.026557335277095695,0.9896531995862907,0.010289634635556766,0.3834409489281524,0.009566086858355138,0.35647810174149563,0.0002843204998872473,0.010595140268612047,0.01655022950132612,0.6167406258564213,0.04,0.23,0.67,0.26666666666666666,-0.05035160115749482,-0.05170291194159318,0.5166666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
图片75_f438d34951,750,0.14111012504216036,0.9977957374167774,0.8591419989984278,-0.1386537384183496,-0.9825924140944752,0.002178654616246445,0.015439392570841494,0.14083239303459605,0.9980318066653167,0.09925358165864628,0.703376753645365,0.09707492704239984,0.6879373610745235,0.0,0.0,0.041578811375949765,0.2946550530199516,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.6997382258717132,-0.07129920127770983,0.9733333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
图片87_1c26b92a11,750,0.18211563776586726,0.9994123617864208,0.8199219221876194,-0.1794904395988014,-0.9855849931435274,0.0005783205980772754,0.0031755680356278897,0.18006876019687867,0.9887605611791553,0.07832147821070035,0.43006454125258886,0.07774315761262307,0.42688897321696095,0.0,0.0,0.10174728198617833,0.5586960199265665,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.21609056696892442,-0.0801924864211833,0.79,IFO-Slope,1.0,True,IFO-Slope,high,False
图片87_1dae4b0735,750,0.018963531112142995,0.9978608352610784,0.9835145848152035,-0.014346250445874897,-0.7565178848304526,0.0021528238514313403,0.1135244189861251,0.016499074297306238,0.8700423038165777,0.018814382425447862,0.9921349728690756,0.016810707260711655,0.8864755810138749,0.004537787096120516,0.23929019702532173,0.0020733302812837584,0.10933250084189934,0.0,0.25666666666666665,0.4166666666666667,0.26666666666666666,-0.04329551484713174,-0.004679607165714788,0.25333333333333335,IFO-Slope,1.0,True,IFO-Slope,high,False
图片88_42cc027bcd,750,0.30248187921892666,0.9986121118348024,0.6992566315924139,-0.29935548024238845,-0.9896641776207843,0.0013878881651985253,0.004588334907143368,0.300743368407587,0.9942525125279277,0.08930944017950615,0.295255505586392,0.08792155201430762,0.29066717067924863,0.0,0.0,0.21143392822808083,0.6989970069415357,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.2783343631920348,-0.23929785565638345,0.97,IFO-Slope,1.0,True,IFO-Slope,high,False
图片88_becac536eb,750,0.009439769492215366,0.9998217592151534,0.9905902732976076,-0.009231485917545745,-0.9779355232305847,0.00017737234041392824,0.01878990165598861,0.009408858257959674,0.9967254248865733,0.004980750438377757,0.5276347523618241,0.0048189681444170684,0.5104963790049212,4.595552362418598e-05,0.004868288750279742,0.004458473296752863,0.47230743297594324,0.01,0.04666666666666667,0.5933333333333334,0.26666666666666666,-0.06117685513132496,-0.003572956702959972,0.12333333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
图片88_fe602bba7f,750,0.04506328406054916,0.9998205010818285,0.954965995312485,-0.04485450576934347,-0.9953669978662637,0.00017862661106915478,0.003963905755939661,0.04503313238041262,0.9993309036222033,0.013844618847966284,0.3072261406728369,0.014015202628226864,0.3110115678518986,0.0005499428293048725,0.012203789421249089,0.031389245970421475,0.6965592194356142,0.01,0.26,0.2733333333333333,0.26666666666666666,-0.1020034832463827,-0.0589228032776507,0.30666666666666664,IFO-Slope,1.0,True,IFO-Slope,high,False
图片89_0951cf1bdf,750,0.028228594579793875,0.9886884964077719,0.9729532014712422,-0.015735294936529698,-0.5574239586051895,0.01130790800267012,0.40058345698741793,0.027043202939199817,0.9580074155926075,0.009557203647574397,0.3385646288751292,0.00020739439756300992,0.007346961499509563,0.01151530240023313,0.4079304184869275,0.027043202939199817,0.9580074155926075,0.15,0.013333333333333334,0.15,0.26666666666666666,0.09683158931131054,-0.04969067097383134,0.44333333333333336,IFO-Hill,1.0,True,IFO-Hill,high,False
图片89_b4f2cac963,750,0.011846971870428935,0.9955449186454745,0.9884339885199505,-0.007110930125523995,-0.6002318738743265,0.004451573467191161,0.37575622833229416,0.011562503592715156,0.9759881022066208,0.0023287414360739778,0.19656849543862914,0.004999625860544699,0.42201719690279643,0.00945119932773586,0.7977734252350906,0.011562503592715156,0.9759881022066208,0.7133333333333334,0.09333333333333334,0.7133333333333334,0.26666666666666666,-0.06492678127044149,-0.04441758762894743,0.47,IFO-Valley,1.0,True,IFO-Valley,high,False
图片89_fbae7b22d2,750,0.01690443788746543,0.9889288920139339,0.983793227059575,-0.0051356649543589095,-0.3038057218197704,0.011039913663943413,0.6530778330185982,0.016175578618302322,0.9568835548383686,0.005579118295669372,0.33003867580869195,0.0017840118219374368,0.105535116506907,0.01282392548588085,0.7586129495255052,0.016175578618302322,0.9568835548383686,0.45,0.0,0.45,0.26666666666666666,0.02518454107011414,-0.03474973264743881,0.42333333333333334,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
图片90_69887e1835,750,0.07661255699401215,0.9575888814713619,0.9238897374098981,-0.03369914406146379,-0.4398644998116645,0.04241111195119451,0.5535791209071544,0.0761102560126583,0.993443620718819,0.007280952678106689,0.09503602234129518,0.006393288414946574,0.08344961538676039,0.04880440036614109,0.6370287362939149,0.0761102560126583,0.993443620718819,0.13666666666666666,0.0,0.13666666666666666,0.26666666666666666,0.5109751631157308,-0.025466380209691875,0.7233333333333334,IFO-Bridge,1.0,True,IFO-Bridge,high,False
