curve_id,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps
图片103_129eb17332,300,0.15359557543136815,0.9904717752338655,0.8499825678521997,-0.14048920738166581,-0.9146696250012832,0.009654878346492146,0.06285909160714256,0.15014408572815796,0.9775287166084258,0.0857315119527321,0.5581639426263286,0.07607663360623995,0.49530485101918603,0.0,0.0,0.06441257377542586,0.4193647739820972,0.0,0.6,0.6,0.6,-0.6143614475334329,-0.11711186981548789,0.7
图片103_bbae347332,300,0.06177056149929694,0.9994808455423899,0.9383153211451295,-0.06116552439726042,-0.9902050898138038,0.0005191544576107487,0.008404561088806967,0.06168467885487117,0.9986096509026108,0.04384609679475915,0.7098218913755252,0.0433269423371484,0.7014173302867182,0.0,0.0,0.017838582060112018,0.28878775952708563,0.0,0.6,0.6,0.6,-0.06225447130349486,-0.05810387978899941,0.8033333333333333
图片105_100f797e66,300,0.33293122492587646,0.9716859193498942,0.6766812976817792,-0.29500462166811503,-0.886082768997695,0.028172833782981743,0.0846205812904876,0.3231774554510968,0.9707033502881827,0.15124381121747943,0.45427944240181206,0.12307097743449769,0.36965886111132445,0.0,0.0,0.17193364423361734,0.5164239078863706,0.12,0.6,0.6,0.6,0.21211370704630683,-0.42581207725381176,0.88
图片105_59069294b1,300,0.0898866599043544,0.9226613606386621,0.9722748800599064,0.049613519421244257,0.551956424613357,0.07733863936129748,0.8604017486420245,0.027725119940053222,0.3084453240286674,0.012212005850460228,0.13586004712439692,0.012548020543056926,0.13959825135797552,0.0898866599043544,1.0,0.027725119940053222,0.3084453240286674,0.3566666666666667,0.0,0.3566666666666667,0.6,0.8202778697548991,-0.010312413901562843,0.53
图片107_64985ae00f,300,0.22707814178153096,0.9976825452098418,0.7731457054846808,-0.22453683972516103,-0.9888086892184679,0.002314989693608216,0.010194683096515025,0.22685182941876925,0.9990033723149829,0.20704931416947892,0.9117976417504705,0.2047343244758707,0.9016029586539555,0.0,0.0,0.01980251524929033,0.08720573056451239,0.0,0.6,0.6,0.6,-0.3258741769969692,-0.04401915679088685,1.0
图片107_f3e8ef4f1f,300,0.2594454381289726,0.9962038717700666,0.7407259140192517,-0.25547795775081494,-0.9847078429793575,0.003801170982805524,0.014651138251719535,0.25927912873362047,0.999358981231077,0.2278716973592373,0.8783029642092234,0.22407052637643177,0.8636518259575039,0.0,0.0,0.03140743137438318,0.12105601702185363,0.0,0.6,0.6,0.6,-0.5125332857497276,-0.08144178663593364,1.0
图片113_282c27c5be,300,0.13113081281673233,0.9981200443494388,0.8720827977824257,-0.1260372465670131,-0.9611566027823073,0.0018799556505618709,0.014336490487474412,0.12791720221757497,0.9754930932697817,0.08600257619284446,0.6558532990491042,0.08486297351333405,0.6471627201147456,0.0008231578925385064,0.006277379624642051,0.04199743094621755,0.3202712622922037,0.0,0.5533333333333333,0.5933333333333334,0.6,-0.2255946780677999,-0.08780520436646189,0.96
图片113_a2c8fdf9a4,300,0.02035679594367601,0.9993734004711167,0.9832086068696998,-0.01616479360141687,-0.7940735686569863,0.0006265995288842197,0.03078085228234935,0.01679139313030109,0.8248544209393356,0.015223255763792909,0.7478217989664591,0.014636191556044786,0.718983065731011,4.59918057652553e-05,0.002259285100293153,0.0015745938511373403,0.07734978802626843,0.0,0.48,0.6033333333333334,0.6,-0.0770213210543371,0.006099408069124695,0.3466666666666667
图片114_69b8a46a99,300,0.41658488676310723,0.9820406917371832,0.5847627514114911,-0.3972779403256921,-0.95365423218439,0.017959308262817886,0.043110801263970294,0.41523724858850997,0.9967650334483603,0.3965450654202345,0.951894987121152,0.3785857571574166,0.9087841858571816,0.0,0.0,0.018692183168275478,0.04487004632720838,0.0,0.6,0.6,0.6,-1.4513121114368293,-0.03268844064643369,0.79
图片114_9178f46f65,300,0.03417057977709392,1.0000000000000002,0.9686097086367887,-0.031390291363211476,-0.9186350236952608,6.918204581407572e-05,0.0020246084867559535,0.03145947340902555,0.9206596321820167,0.012386679006344825,0.36249542990336303,0.012386233781368494,0.3624824004207135,0.0005192471568957746,0.015195737394068137,0.019523304738738756,0.5713483606686154,0.07333333333333333,0.36333333333333334,0.78,0.6,-0.012433506788573268,-0.0704602441806857,0.30333333333333334
