folder,filepath,num_points,min_time_h,max_time_h,min_time_orig,max_time_orig,initial_y,final_y,mean_y
x_time_h,x_time_h/10.3390_molecules29122758/Fig5_B_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__B__stability_performance_curve__3-cation__Series_3.csv,59,3.1990588987348474,2478.830502420912,3.1990588987348474,2478.830502420912,1.0093675752151263,0.8377209218229121,0.9471395236771611
x_time_h,x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__3-cation__Series_1.csv,59,13.413029829104516,3563.6753724776895,13.413029829104516,3563.6753724776895,1.016964581939068,0.5598069191243878,0.7971871779383731
x_time_h,x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__2-cation__Series_2.csv,59,13.413029829104516,3563.6753724776895,13.413029829104516,3563.6753724776895,1.0146201836682236,0.7754915600420831,0.8934664492986485
x_time_h,x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__4-cation__Series_3.csv,59,1.1707458889370628,3551.4330885375225,1.1707458889370628,3551.4330885375225,1.012275785397379,0.4894749709990523,0.7596768056048607
x_time_h,x_time_h/10.1039_c9ta13719j/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c9ta13719j__Fig7__D__stability_performance_curve_pce__10-PFA__Series_1.csv,56,-0.342022629017805,987.8698846345736,-0.342022629017805,987.8698846345736,0.995289323486775,0.7076239765157752,0.7709343694368046
x_time_h,x_time_h/10.1039_c9ta13719j/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c9ta13719j__Fig7__D__stability_performance_curve_pce__Control__Series_2.csv,56,10.438470904766833,998.6503781683582,10.438470904766833,998.6503781683582,0.982213625897184,0.3994111047611327,0.6453809874796104
x_time_h,x_time_h/10.1039_c6ra21775c/Fig5_B_stability_performance_curve_jsc_pce/accepted/10.1039_c6ra21775c__Fig5__B__stability_performance_curve_jsc_pce__LiTFSI+TBP__Series_2.csv,60,-0.6216733350136678,956.6295067614686,-0.6216733350136678,956.6295067614686,1.0037325174252818,0.2472272353571447,0.6226780049761462
x_time_h,x_time_h/10.1002_smll.202005246/Fig5_A_stability_performance_curve_pce/accepted/10.1002_smll.202005246__Fig5__A__stability_performance_curve_pce__Series_1__Series_1.csv,79,-3.77865602859265,655.3650982114643,-3.77865602859265,655.3650982114643,1.0039411890289511,0.789946673925978,0.8314950522271168
x_time_h,x_time_h/10.1039_d3se00435j/Fig8_B_stability_performance_curve_pce/accepted/10.1039_d3se00435j__Fig8__B__stability_performance_curve_pce__Reference__Series_2.csv,70,-6.578798239201831,1403.799743786292,-6.578798239201831,1403.799743786292,0.9722629268783248,0.2837003140201207,0.5159025384603932
x_time_h,x_time_h/10.1063_5.0050512/Fig4_D_stability_performance_curve_pce/accepted/10.1063_5.0050512__Fig4__D__stability_performance_curve_pce__PEDOT_PSS_MAPbI3__Series_2.csv,55,2.5424830065969246,680.3750442613991,2.5424830065969246,680.3750442613991,15.024794586494988,9.59072845527098,12.56323320133793
x_time_h,x_time_h/10.1039_D5EE03984C/Fig5_L_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03984C__Fig5__L__mppt_stability_performance_curve_pce__Control__Series_1.csv,39,4.372894346430797,683.9351738314267,4.372894346430797,683.9351738314267,0.996429230614378,0.5269883087987706,0.7897310883287536
