sample_id,initial,final,global_max,global_min,peak_time,valley_time,net_change,total_variation,area,positive_fraction,negative_fraction,max_positive_slope,max_negative_slope,median_positive_slope,median_negative_slope,segment_count,max_to_next_min,min_to_next_max,recovery_amplitude,recovery_ratio,pre_peak_slope,immediate_post_peak_slope,late_time_slope,pre_valley_slope,post_valley_slope,largest_slope_reversal,slope_sign_reversals,time_between_strongest_reversals,seg1_duration,seg1_ordinary_slope,seg1_theil_sen_slope,seg1_start_value,seg1_end_value,seg1_amplitude_change,seg1_normalized_amplitude_change,seg1_local_variance,seg1_raw_point_count,seg2_duration,seg2_ordinary_slope,seg2_theil_sen_slope,seg2_start_value,seg2_end_value,seg2_amplitude_change,seg2_normalized_amplitude_change,seg2_local_variance,seg2_raw_point_count,seg3_duration,seg3_ordinary_slope,seg3_theil_sen_slope,seg3_start_value,seg3_end_value,seg3_amplitude_change,seg3_normalized_amplitude_change,seg3_local_variance,seg3_raw_point_count,seg4_duration,seg4_ordinary_slope,seg4_theil_sen_slope,seg4_start_value,seg4_end_value,seg4_amplitude_change,seg4_normalized_amplitude_change,seg4_local_variance,seg4_raw_point_count
S0023,1.0,0.913597082352182,1.0,0.913597082352182,0.0,1.0,-0.08640291764781804,0.08640291764781804,0.9413921385807998,0.0,0.6875,0.0,-0.2439611792408965,0.0,-0.08132039308030059,3.0,0.08640291764781804,0.0,0.0,0.0,,-0.16264078616059938,-0.05692427515620967,-0.07593889647939701,,0.0,0.0,,0.24999999999999994,-0.18703690408468876,-0.18635923414235275,1.0,0.9542572788923316,-0.045742721107668416,-0.5294117647058828,0.0002748530756211489,5.0,0.12500000000000006,-0.08132039308029966,-0.08132039308029966,0.9440922297572941,0.9339271806222567,-0.010165049135037463,-0.11764705882352994,1.7221370652954313e-05,3.0,0.5,-0.027106797693433056,-0.02710679769343293,0.9288446560547381,0.913597082352182,-0.015247573702556139,-0.17647058823529427,2.2961827537272166e-05,9.0,,,,,,,,,
S0028,0.9943601770809389,0.9210424791331459,1.0,0.9210424791331459,0.05882352941176472,1.0,-0.07331769794779308,0.08459734378591521,0.9679857110770949,0.058823529411764705,0.7058823529411765,0.0958769896240381,-0.19175397924807808,0.0958769896240381,-0.09587698962403805,5.0,0.07895752086685415,0.0,0.005639822919061066,0.07142857142857213,0.09587698962403811,-0.09587698962403815,-0.16299088236086373,-0.06866731764611128,,0.0,0.0,,0.11764705882352941,7.83336069620777e-18,0.0,0.9943601770809389,0.9943601770809389,0.0,0.0,7.068356124081442e-06,3.0,0.1764705882352941,-0.03835079584961525,-0.03994874567668254,0.971800885404695,0.9661610624856339,-0.005639822919061066,-0.07142857142857213,7.951900639591622e-06,4.0,0.11764705882352944,-0.04793849481201812,-0.047938494812018104,0.9605212395665729,0.9548814166475119,-0.005639822919060955,-0.07142857142857073,7.068356124081162e-06,3.0,0.17647058823529427,-0.16299088236086373,-0.17577448097739967,0.949241593728451,0.9210424791331459,-0.028199114595305108,-0.3571428571428579,0.00011729053443397492,4.0
S0029,0.9755274485341152,0.995105489706823,1.0,0.9755274485341152,0.8823529411764706,0.0,0.019578041172707783,0.029367061759061786,0.9919384536347674,0.23529411764705882,0.058823529411764705,0.16641334996801804,-0.08320667498400901,0.083206674984009,-0.08320667498400901,3.0,0.004894510293177001,0.024472551465884784,0.024472551465884784,1.0,0.01798732532742513,-0.08320667498400901,-0.008320667498400883,,0.014855268082800055,0.0,0.0,,0.11764705882352941,0.08320667498400902,0.08320667498400902,0.9755274485341152,0.9853164691204692,0.009789020586354003,0.40000000000000363,2.1294427564458326e-05,3.0,0.2941176470588235,0.0,0.0,0.9902109794136462,0.9902109794136462,0.0,0.0,1.232595164407831e-32,6.0,0.47058823529411775,0.002773555832800301,0.0,0.995105489706823,0.995105489706823,0.0,0.0,2.3660475071620357e-06,9.0,,,,,,,,,
S0030,1.0,0.9592582249091263,1.0,0.9592582249091263,0.0,0.9333333333333332,-0.04074177509087373,0.04074177509087373,0.9748004576289779,0.0,0.5333333333333333,0.0,-0.13580591696957803,0.0,-0.06790295848478978,3.0,0.04074177509087373,0.0,0.0,0.0,,-0.06790295848479234,-0.027161183393914923,-0.04389441244909608,0.0,0.0,0.0,,0.26666666666666666,-0.04753207093935246,-0.04809792892672603,1.0,0.9864194083030421,-0.013580591696957911,-0.3333333333333333,2.1312196630339932e-05,5.0,0.3333333333333333,-0.025221098865778637,-0.022634319494929143,0.9773656805050702,0.9683119527070984,-0.009053727797971867,-0.2222222222222204,1.1953956443299491e-05,6.0,0.26666666666666683,-0.020370887545436183,-0.019805029558062966,0.9637850888081121,0.9592582249091263,-0.004526863898985822,-0.11111111111110748,4.91819922238587e-06,5.0,,,,,,,,,
S0031,1.0,0.9581207344984359,1.0,0.9581207344984359,0.0,0.6666666666666666,-0.04187926550156407,0.051185768946355736,0.9700640805859191,0.06666666666666667,0.5333333333333333,0.06979877583593765,-0.1395975516718832,0.06979877583593765,-0.06979877583594078,3.0,0.04187926550156407,0.004653251722395835,0.004653251722395835,0.11111111111110698,,-0.1395975516718832,-0.02093963275078126,-0.05647355499453338,-4.18192266530123e-18,0.0,0.0,,0.1333333333333334,-0.13959755167188082,-0.13959755167188082,1.0,0.9813869931104159,-0.018613006889584116,-0.44444444444444653,5.774067091195097e-05,3.0,0.13333333333333328,-0.06979877583594006,-0.06979877583594005,0.9813869931104159,0.9720804896656239,-0.009306503444792003,-0.22222222222222193,1.443516772798757e-05,3.0,0.5999999999999999,-0.010152549212500488,-0.009971253690848217,0.9674272379432279,0.9581207344984359,-0.009306503444792003,-0.22222222222222193,8.66110063679254e-06,10.0,,,,,,,,,
S0037,1.0,0.9305355564866571,1.0,0.9305355564866571,0.0,1.0,-0.06946444351334291,0.08798829511690065,0.9712494386569775,0.08333333333333333,0.75,0.11114310962134653,-0.16671466443202312,0.11114310962134653,-0.1111431096213492,3.0,0.06946444351334291,0.0,0.00926192580177887,0.13333333333333067,,-0.05557155481067127,-0.027785777405336942,-0.07969327365706609,,0.0,0.0,,0.4999999999999999,-0.033739872563623825,-0.041678666108006086,1.0,0.9768451854955524,-0.023154814504447563,-0.33333333333333226,6.652580088145061e-05,7.0,0.16666666666666674,-0.13892888702668663,-0.13892888702668665,0.9675832596937735,0.9444284451893257,-0.023154814504447785,-0.3333333333333355,9.054900675530946e-05,3.0,0.16666666666666685,-0.027785777405336942,-0.02778577740533691,0.9351665193875466,0.9305355564866571,-0.00463096290088949,-0.06666666666666614,4.765737197647734e-06,3.0,,,,,,,,,
S0038,1.0,0.8410753127079859,1.0,0.8410753127079859,0.0,1.0,-0.15892468729201414,0.15892468729201414,0.9209271776463753,0.0,1.0,0.0,-0.22436426441225688,0.0,-0.16827319830919155,3.0,0.15892468729201414,0.0,0.0,0.0,,-0.11218213220612726,-0.16827319830919124,-0.15779464749872896,,0.0,0.0,,0.33333333333333315,-0.16266409169888546,-0.16827319830919174,1.0,0.9485831894055248,-0.051416810594475226,-0.3235294117647063,0.0003723012440950974,5.0,0.24999999999999994,-0.13461855864735342,-0.13555340974907115,0.9298861673711704,0.8971663788110498,-0.03271978856012059,-0.20588235294117666,0.0001584028180568929,4.0,0.2500000000000001,-0.16827319830919138,-0.16827319830919144,0.8831436122852837,0.8410753127079859,-0.04206829957729785,-0.2647058823529411,0.0002457974762951776,4.0,,,,,,,,,
S0044,1.0,0.9954710255097584,1.0,0.9864130765292751,0.0,0.2499999999999999,-0.0045289744902415885,0.022644872451208164,0.9933480687174576,0.125,0.1875,0.07246359184386719,-0.07246359184386719,0.07246359184386628,-0.07246359184386554,3.0,0.013586923470724876,0.009057948980483288,0.009057948980483288,0.6666666666666694,,-0.07246359184386542,0.0,-0.05072451429070634,0.010351941691980967,0.0,0.0,,0.125,-0.0724635918438663,-0.0724635918438663,1.0,0.9909420510195167,-0.009057948980483288,-0.6666666666666694,1.3674406622173039e-05,3.0,0.3124999999999999,0.00621116501518847,0.0,0.9909420510195167,0.9909420510195167,0.0,0.0,2.848834712952647e-06,6.0,0.4375000000000001,0.0,0.0,0.9954710255097584,0.9954710255097584,0.0,0.0,0.0,8.0,,,,,,,,,
S0045,1.0,0.8737604499749585,1.0,0.8737604499749585,0.0,1.0,-0.1262395500250415,0.1262395500250415,0.9340623778887059,0.0,1.0,0.0,-0.21641065718578467,0.0,-0.14427377145718878,4.0,0.1262395500250415,0.0,0.0,0.0,,-0.14427377145718973,-0.10099164002003344,-0.13030609015189848,,0.0,0.0,,0.18749999999999994,-0.11541901716575309,-0.11421673573694344,1.0,0.9774572232098139,-0.022542776790186125,-0.1785714285714297,6.606298210358013e-05,4.0,0.18750000000000006,-0.15148746003004976,-0.14427377145719095,0.9684401124937396,0.9413887803455164,-0.027051332148223195,-0.2142857142857144,0.00011561021868126362,4.0,0.1875,-0.12263270573861132,-0.13225095716908827,0.9323716696294422,0.9098288928392562,-0.022542776790186014,-0.17857142857142883,7.495607584829129e-05,4.0,0.25,-0.10820532859289271,-0.10820532859289261,0.9008117821231817,0.8737604499749585,-0.027051332148223195,-0.2142857142857144,9.269144565917567e-05,5.0
S0055,0.978118956989071,1.0,1.0,0.978118956989071,0.8636363636363634,0.0,0.02188104301092897,0.02188104301092897,0.9891589377809489,0.22727272727272727,0.0,0.09627658924808997,0.0,0.09627658924808731,0.0,3.0,0.0,0.02188104301092897,0.02188104301092897,1.0,0.011654534487926345,0.0,0.01925531784961746,,0.015792404955713924,0.0,0.0,,0.09090909090909094,0.09627658924808744,0.09627658924808744,0.978118956989071,0.9868713741934426,0.008752417204371588,0.4,1.2767467819896626e-05,3.0,0.6363636363636364,0.002406914731202186,0.0,0.9868713741934426,0.9912475827956284,0.004376208602185794,0.2,1.1916303298570184e-06,15.0,0.18181818181818177,0.01925531784961746,0.0,0.9956237913978142,1.0,0.004376208602185794,0.2,3.0641922767751908e-06,5.0,,,,,,,,,
