sample_id,cluster,time_hours,raw_output,relative_to_initial,model_normalized
S0013,1,162.58721344672557,0.9891019323273704,0.9847190776323432,0.0
S0013,1,182.91061512756627,0.9891019323273704,0.9847190776323432,0.0
S0013,1,203.2340168084069,0.9839856204150312,0.9796254368431243,-0.3030303030303054
S0013,1,223.55741848924765,0.9839856204150312,0.9796254368431243,-0.3030303030303054
S0013,1,243.88082017008836,0.9839856204150312,0.9796254368431243,-0.3030303030303054
S0013,1,264.204221850929,0.9839856204150312,0.9796254368431243,-0.3030303030303054
S0013,1,284.52762353176973,0.9839856204150312,0.9796254368431243,-0.3030303030303054
S0014,1,0.0,1.0044508680643878,1.0,0.7920792079207915
S0014,1,20.323401680840703,0.9891019323273704,0.9847190776323432,0.6435643564356439
S0014,1,40.64680336168138,0.973752996590353,0.9694381552646864,0.4950495049504954
S0014,1,60.97020504252208,0.9584040608533356,0.9541572328970296,0.346534653465348
S0014,1,81.29360672336277,0.9481714370286572,0.9439699513185916,0.2475247524752482
S0014,1,101.61700840420345,0.937938813203979,0.9337826697401538,0.1485148514851496
S0014,1,121.9404100850442,0.9328225012916398,0.9286890289509347,0.0990099009900997
S0014,1,142.26381176588484,0.9225898774669614,0.9185017473724968,0.0
S0014,1,162.58721344672554,0.9174735655546224,0.9134081065832781,-0.0495049504950477
S0014,1,182.91061512756625,0.9174735655546224,0.9134081065832781,-0.0495049504950477
S0014,1,203.23401680840695,0.907240941729944,0.9032208250048399,-0.1485148514851485
S0014,1,223.5574184892476,0.9021246298176048,0.898127184215621,-0.1980198019801984
S0014,1,243.88082017008836,0.8970083179052657,0.8930335434264021,-0.2475247524752472
S0014,1,264.204221850929,0.8918920059929265,0.887939902637183,-0.297029702970297
S0014,1,284.5276235317697,0.8867756940805874,0.8828462618479642,-0.3465346534653458
S0015,1,0.0,0.9759921087664922,1.0,1.2000000000000004
S0015,1,11.878354344523304,0.90109374880377,0.9232592566169592,0.9599999999999996
S0015,1,23.756708689046604,0.8511615088286222,0.8720987610282657,0.8000000000000004
S0015,1,35.63506303356989,0.826195388841048,0.8465185132339187,0.72
S0015,1,47.513417378093195,0.8012292688534741,0.8209382654395719,0.6400000000000002
S0015,1,59.3917717226165,0.763780088872113,0.7825678937480515,0.5199999999999999
S0015,1,71.2701260671398,0.726330908890752,0.7441975220565312,0.4
S0015,1,83.1484804116631,0.688881728909391,0.705827150365011,0.2800000000000001
S0015,1,95.02683475618645,0.6576740789249235,0.6738518406220773,0.1799999999999998
S0015,1,106.90518910070972,0.6451910189311365,0.6610617167249039,0.14
S0015,1,118.78354344523304,0.6327079589373494,0.6482715928277304,0.0999999999999998
S0015,1,130.66189778975632,0.6202248989435625,0.635481468930557,0.0599999999999999
S0015,1,142.54025213427963,0.6077418389497755,0.6226913450333836,0.0200000000000001
S0015,1,154.41860647880293,0.5952587789559884,0.6099012211362101,-0.0200000000000001
S0015,1,166.29696082332623,0.5890172489590949,0.6035061591876234,-0.0400000000000002
S0015,1,178.17531516784953,0.5890172489590949,0.6035061591876234,-0.0400000000000002
S0015,1,190.05366951237284,0.5827757189622015,0.5971110972390368,-0.0599999999999999
S0015,1,201.9320238568962,0.5827757189622015,0.5971110972390368,-0.0599999999999999
S0015,1,213.81037820141944,0.5827757189622015,0.5971110972390368,-0.0599999999999999
S0015,1,225.6887325459427,0.5827757189622015,0.5971110972390368,-0.0599999999999999
S0015,1,237.56708689046604,0.576534188965308,0.59071603529045,-0.08
S0015,1,249.44544123498935,0.576534188965308,0.59071603529045,-0.08
S0015,1,261.32379557951265,0.5827757189622015,0.5971110972390368,-0.0599999999999999
S0015,1,273.20214992403595,0.576534188965308,0.59071603529045,-0.08
S0015,1,285.08050426855925,0.576534188965308,0.59071603529045,-0.08
S0015,1,296.95885861308255,0.5702926589684144,0.5843209733418633,-0.1000000000000001
S0016,-1,0.0,1.0071997587509598,1.0,0.4347826086956536
S0016,-1,11.878354344523304,0.9947166987571728,0.9876061725736835,0.0869565217391325
S0016,-1,23.756708689046604,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,35.63506303356989,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,47.513417378093195,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,59.3917717226165,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,71.2701260671398,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,83.1484804116631,0.9884751687602792,0.9814092588605251,-0.0869565217391325
S0016,-1,95.02683475618645,0.9947166987571728,0.9876061725736835,0.0869565217391325
S0016,-1,106.90518910070972,1.000958228754066,0.9938030862868414,0.2608695652173823
S0016,-1,118.78354344523304,1.000958228754066,0.9938030862868414,0.2608695652173823
S0016,-1,130.66189778975632,1.0071997587509598,1.0,0.4347826086956536
S0016,-1,142.54025213427963,1.0071997587509598,1.0,0.4347826086956536
S0016,-1,154.41860647880293,1.0134412887478532,1.0061969137131581,0.6086956521739126
S0016,-1,166.29696082332623,1.0196828187447466,1.0123938274263165,0.7826086956521716
S0016,-1,178.17531516784953,1.0134412887478532,1.0061969137131581,0.6086956521739126
S0016,-1,190.05366951237284,1.0071997587509598,1.0,0.4347826086956536
S0016,-1,201.9320238568962,1.000958228754066,0.9938030862868414,0.2608695652173823
S0016,-1,213.81037820141944,0.9947166987571728,0.9876061725736835,0.0869565217391325
S0016,-1,225.6887325459427,0.9884751687602792,0.9814092588605251,-0.0869565217391325
S0016,-1,237.56708689046604,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,249.44544123498935,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,261.32379557951265,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0016,-1,273.20214992403595,0.9759921087664922,0.9690154314342087,-0.4347826086956536
S0016,-1,285.08050426855925,0.9759921087664922,0.9690154314342087,-0.4347826086956536
S0016,-1,296.95885861308255,0.9822336387633857,0.9752123451473669,-0.2608695652173947
S0017,1,0.0,1.0134412887478532,1.0,0.5000000000000111
S0017,1,11.8783543445233,1.0134412887478532,1.0,0.5000000000000111
S0017,1,23.756708689046587,1.0134412887478532,1.0,0.5000000000000111
S0017,1,35.63506303356989,1.0071997587509598,0.993841251519755,0.2500000000000144
S0017,1,47.513417378093195,1.0071997587509598,0.993841251519755,0.2500000000000144
S0017,1,59.3917717226165,1.0071997587509598,0.993841251519755,0.2500000000000144
S0017,1,71.2701260671398,1.0071997587509598,0.993841251519755,0.2500000000000144
S0017,1,83.14848041166312,1.0071997587509598,0.993841251519755,0.2500000000000144
S0017,1,95.02683475618645,1.0071997587509598,0.993841251519755,0.2500000000000144
S0017,1,106.90518910070972,1.000958228754066,0.9876825030395094,0.0
S0017,1,118.78354344523304,1.000958228754066,0.9876825030395094,0.0
S0017,1,130.66189778975632,1.000958228754066,0.9876825030395094,0.0
S0017,1,142.54025213427963,1.000958228754066,0.9876825030395094,0.0
S0017,1,154.41860647880293,1.000958228754066,0.9876825030395094,0.0
S0017,1,166.29696082332623,1.000958228754066,0.9876825030395094,0.0
S0017,1,178.17531516784953,1.000958228754066,0.9876825030395094,0.0
S0017,1,190.05366951237284,1.000958228754066,0.9876825030395094,0.0
S0017,1,201.93202385689617,1.000958228754066,0.9876825030395094,0.0
S0017,1,213.81037820141944,1.000958228754066,0.9876825030395094,0.0
S0017,1,225.6887325459427,1.000958228754066,0.9876825030395094,0.0
S0017,1,237.56708689046604,1.000958228754066,0.9876825030395094,0.0
S0017,1,249.44544123498935,0.9947166987571728,0.9815237545592648,-0.2499999999999833
S0017,1,261.32379557951265,0.9884751687602792,0.9753650060790194,-0.4999999999999889
S0017,1,273.20214992403595,0.9884751687602792,0.9753650060790194,-0.4999999999999889
S0017,1,285.0805042685593,0.9884751687602792,0.9753650060790194,-0.4999999999999889
S0017,1,296.9588586130826,0.9822336387633857,0.9692062575987743,-0.74999999999999
S0020,1,0.0,0.9199509760980016,1.0,0.8118081180811801
S0020,1,18.64985792075811,0.9011527398527356,0.9795660456549552,0.7380073800738008
S0020,1,37.29971584151619,0.8353589129943038,0.9080472054472973,0.4797047970479702
S0020,1,55.94957376227429,0.7930628814424548,0.862070808170946,0.3136531365313652
S0020,1,74.5994316830324,0.7695650861358722,0.8365283652396397,0.2214022140221404
S0020,1,93.24928960379052,0.7507668498906059,0.8160944108945947,0.1476014760147602
S0020,1,111.8991475245486,0.7366681727066563,0.8007689451358109,0.0922509225092252
S0020,1,130.54900544530673,0.7225694955227067,0.7854434793770271,0.0369003690036902
S0020,1,149.19886336606484,0.7131703774000735,0.7752265022045045,0.0
S0020,1,167.84872128682295,0.6990717002161239,0.7599010364457207,-0.0553505535055349
S0020,1,186.49857920758103,0.6896725820934908,0.7496840592731983,-0.0922509225092248
S0020,1,205.1484371283391,0.6849730230321742,0.7445755706869369,-0.1107011070110699
S0020,1,223.7982950490972,0.6755739049095412,0.7343585935144145,-0.1476014760147598
S0020,1,242.44815296985533,0.666174786786908,0.7241416163418919,-0.1845018450184501
S0020,1,261.09801089061347,0.656775668664275,0.7139246391693694,-0.2214022140221399
S0020,1,279.7478688113716,0.6520761096029584,0.7088161505831081,-0.2398523985239851
S0020,1,298.3977267321297,0.6426769914803253,0.6985991734105856,-0.2767527675276749
S0021,1,0.0,0.6990717002161239,1.0,0.9659090909090924
S0021,1,18.64985792075808,0.666174786786908,0.9529420037757994,0.5681818181818189
S0021,1,37.29971584151618,0.6473765505416418,0.9260517202191133,0.340909090909091
S0021,1,55.9495737622743,0.6379774324190087,0.9126065784407703,0.2272727272727278
S0021,1,74.5994316830324,0.6332778733576921,0.9058840075515988,0.1704545454545455
S0021,1,93.2492896037905,0.6285783142963757,0.8991614366624274,0.1136363636363645
S0021,1,111.89914752454862,0.6238787552350591,0.8924388657732558,0.0568181818181822
S0021,1,130.54900544530673,0.6238787552350591,0.8924388657732558,0.0568181818181822
S0021,1,149.19886336606484,0.6191791961737425,0.8857162948840842,0.0
S0021,1,167.84872128682295,0.6144796371124259,0.8789937239949127,-0.0568181818181822
S0021,1,186.498579207581,0.6097800780511095,0.8722711531057413,-0.1136363636363632
S0021,1,205.1484371283391,0.6097800780511095,0.8722711531057413,-0.1136363636363632
S0021,1,223.7982950490972,0.6050805189897929,0.8655485822165697,-0.1704545454545455
S0021,1,242.44815296985533,0.6003809599284763,0.8588260113273982,-0.2272727272727278
S0021,1,261.0980108906134,0.5909818418058432,0.8453808695490552,-0.340909090909091
S0021,1,279.7478688113715,0.5909818418058432,0.8453808695490552,-0.340909090909091
S0021,1,298.3977267321296,0.5862822827445267,0.8386582986598836,-0.3977272727272734
S0022,1,0.0,0.9716461257724838,1.0,0.7608695652173922
S0022,1,18.649857920758084,0.9669465667111672,0.9951633018064264,0.6521739130434779
S0022,1,37.29971584151619,0.957547448588534,0.9854899054192792,0.4347826086956494
S0022,1,55.9495737622743,0.9528478895272176,0.9806532072257056,0.3260869565217377
S0022,1,74.5994316830324,0.9434487714045844,0.9709798108385583,0.1086956521739091
S0022,1,93.24928960379049,0.9434487714045844,0.9709798108385583,0.1086956521739091
S0022,1,111.89914752454858,0.9434487714045844,0.9709798108385583,0.1086956521739091
S0022,1,130.5490054453067,0.938749212343268,0.966143112644985,0.0
S0022,1,149.1988633660648,0.938749212343268,0.966143112644985,0.0
S0022,1,167.84872128682292,0.9293500942206347,0.9564697162578376,-0.2173913043478311
S0022,1,186.49857920758103,0.9246505351593184,0.9516330180642643,-0.3260869565217402
S0022,1,205.1484371283391,0.9246505351593184,0.9516330180642643,-0.3260869565217402
S0022,1,223.7982950490972,0.9293500942206347,0.9564697162578376,-0.2173913043478311
S0022,1,242.44815296985536,0.9293500942206347,0.9564697162578376,-0.2173913043478311
S0022,1,261.09801089061347,0.9293500942206347,0.9564697162578376,-0.2173913043478311
S0022,1,279.7478688113716,0.9246505351593184,0.9516330180642643,-0.3260869565217402
S0022,1,298.3977267321296,0.9293500942206347,0.9564697162578376,-0.2173913043478311
S0023,1,0.0,0.9246505351593184,1.0,0.9589041095890428
S0023,1,18.64985792075811,0.9152514170366852,0.9898349508649625,0.8219178082191788
S0023,1,37.29971584151619,0.905852298914052,0.979669901729925,0.6849315068493133
S0023,1,55.94957376227429,0.8917536217301024,0.9644223280273689,0.4794520547945206
S0023,1,74.5994316830324,0.8823545036074694,0.9542572788923316,0.3424657534246582
S0023,1,93.24928960379052,0.8729553854848362,0.9440922297572941,0.2054794520547943
S0023,1,111.8991475245486,0.8682558264235196,0.9390097051897754,0.1369863013698623
S0023,1,130.54900544530673,0.863556267362203,0.9339271806222567,0.0684931506849303
S0023,1,149.19886336606484,0.8588567083008866,0.9288446560547381,0.0
S0023,1,167.84872128682295,0.8588567083008866,0.9288446560547381,0.0
S0023,1,186.49857920758103,0.8588567083008866,0.9288446560547381,0.0
S0023,1,205.1484371283391,0.8541571492395701,0.9237621314872194,-0.0684931506849303
S0023,1,223.7982950490972,0.8541571492395701,0.9237621314872194,-0.0684931506849303
S0023,1,242.44815296985533,0.8541571492395701,0.9237621314872194,-0.0684931506849303
S0023,1,261.09801089061347,0.8541571492395701,0.9237621314872194,-0.0684931506849303
S0023,1,279.7478688113716,0.8494575901782535,0.9186796069197007,-0.1369863013698623
S0023,1,298.3977267321297,0.8447580311169369,0.913597082352182,-0.2054794520547943
S0028,1,0.0,21.493357247317356,1.0,0.3930131004366781
S0028,1,17.467784670755467,21.61526350583913,1.0056718109283271,0.4803493449781633
S0028,1,34.93556934151093,21.493357247317356,1.0,0.3930131004366781
S0028,1,52.40335401226639,21.37145098879558,0.9943281890716728,0.3056768558951929
S0028,1,69.87113868302188,21.249544730273808,0.9886563781433457,0.2183406113537103
S0028,1,87.33892335377729,21.249544730273808,0.9886563781433457,0.2183406113537103
S0028,1,104.80670802453274,21.127638471752032,0.9829845672150185,0.1310043668122252
S0028,1,122.27449269528825,21.00573221323026,0.9773127562866915,0.0436681222707425
S0028,1,139.74227736604365,21.00573221323026,0.9773127562866915,0.0436681222707425
S0028,1,157.21006203679914,20.883825954708485,0.9716409453583642,-0.0436681222707425
S0028,1,174.6778467075546,20.883825954708485,0.9716409453583642,-0.0436681222707425
S0028,1,192.14563137831007,20.76191969618671,0.9659691344300371,-0.1310043668122277
S0028,1,209.6134160490655,20.640013437664933,0.9602973235017098,-0.2183406113537129
S0028,1,227.081200719821,20.640013437664933,0.9602973235017098,-0.2183406113537129
S0028,1,244.5489853905765,20.51810717914316,0.9546255125733828,-0.3056768558951955
S0028,1,262.01677006133195,20.396200920621386,0.9489537016450555,-0.3930131004366807
S0028,1,279.4845547320874,20.15238840357783,0.9376100797884009,-0.5676855895196535
S0028,1,296.9523394028429,19.908575886534287,0.9262664579317468,-0.7423580786026188
S0029,0,0.0,24.297201193318177,1.0,-1.4285714285714337
S0029,0,17.467784670755464,24.541013710361728,1.0100345926719576,-0.612244897959179
S0029,0,34.93556934151093,24.541013710361728,1.0100345926719576,-0.612244897959179
S0029,0,52.40335401226636,24.662919968883504,1.0150518890079365,-0.2040816326530517
S0029,0,69.87113868302183,24.662919968883504,1.0150518890079365,-0.2040816326530517
S0029,0,87.33892335377729,24.662919968883504,1.0150518890079365,-0.2040816326530517
S0029,0,104.80670802453275,24.662919968883504,1.0150518890079365,-0.2040816326530517
S0029,0,122.27449269528822,24.662919968883504,1.0150518890079365,-0.2040816326530517
S0029,0,139.74227736604368,24.662919968883504,1.0150518890079365,-0.2040816326530517
S0029,0,157.21006203679914,24.784826227405276,1.0200691853439152,0.2040816326530636
S0029,0,174.6778467075546,24.784826227405276,1.0200691853439152,0.2040816326530636
S0029,0,192.14563137831004,24.784826227405276,1.0200691853439152,0.2040816326530636
S0029,0,209.6134160490655,24.784826227405276,1.0200691853439152,0.2040816326530636
S0029,0,227.08120071982097,24.784826227405276,1.0200691853439152,0.2040816326530636
S0029,0,244.5489853905765,24.784826227405276,1.0200691853439152,0.2040816326530636
S0029,0,262.01677006133195,24.90673248592705,1.025086481679894,0.6122448979591909
S0029,0,279.4845547320874,24.784826227405276,1.0200691853439152,0.2040816326530636
S0029,0,296.9523394028429,24.784826227405276,1.0200691853439152,0.2040816326530636
S0030,1,0.0,1.0069026225652429,1.0,0.848484848484846
S0030,1,19.189669766425624,1.0023445114333578,0.9954731361010138,0.7272727272727192
S0030,1,38.37933953285124,1.0023445114333578,0.9954731361010138,0.7272727272727192
S0030,1,57.5690092992769,0.997786400301473,0.990946272202028,0.6060606060606013
S0030,1,76.75867906570252,0.9932282891695882,0.9864194083030421,0.4848484848484805
S0030,1,95.94834883212816,0.9841120669058184,0.9773656805050702,0.2424242424242387
S0030,1,115.1380185985538,0.9795539557739336,0.9728388166060842,0.1212121212121179
S0030,1,134.3276883649794,0.9749958446420488,0.9683119527070984,0.0
S0030,1,153.51735813140505,0.9749958446420488,0.9683119527070984,0.0
S0030,1,172.70702789783064,0.9749958446420488,0.9683119527070984,0.0
S0030,1,191.8966976642563,0.9749958446420488,0.9683119527070984,0.0
S0030,1,211.0863674306819,0.9704377335101636,0.9637850888081121,-0.1212121212121297
S0030,1,230.2760371971075,0.9704377335101636,0.9637850888081121,-0.1212121212121297
S0030,1,249.4657069635332,0.9704377335101636,0.9637850888081121,-0.1212121212121297
S0030,1,268.6553767299588,0.9658796223782788,0.9592582249091263,-0.2424242424242476
S0030,1,287.84504649638444,0.9658796223782788,0.9592582249091263,-0.2424242424242476
S0031,1,0.0,0.9795539557739336,1.0,1.000000000000003
S0031,1,19.189669766425652,0.9704377335101636,0.9906934965552078,0.7333333333333301
S0031,1,38.37933953285128,0.961321511246394,0.9813869931104159,0.4666666666666667
S0031,1,57.5690092992769,0.961321511246394,0.9813869931104159,0.4666666666666667
S0031,1,76.75867906570252,0.9567634001145092,0.97673374138802,0.3333333333333366
S0031,1,95.94834883212816,0.9522052889826242,0.9720804896656239,0.2
S0031,1,115.1380185985538,0.9476471778507394,0.9674272379432279,0.0666666666666666
S0031,1,134.3276883649794,0.9476471778507394,0.9674272379432279,0.0666666666666666
S0031,1,153.51735813140505,0.9430890667188544,0.9627739862208318,-0.0666666666666699
S0031,1,172.70702789783064,0.9430890667188544,0.9627739862208318,-0.0666666666666699
S0031,1,191.8966976642563,0.9385309555869696,0.9581207344984359,-0.2
S0031,1,211.0863674306819,0.9430890667188544,0.9627739862208318,-0.0666666666666699
S0031,1,230.2760371971075,0.9430890667188544,0.9627739862208318,-0.0666666666666699
S0031,1,249.4657069635332,0.9430890667188544,0.9627739862208318,-0.0666666666666699
S0031,1,268.6553767299588,0.9430890667188544,0.9627739862208318,-0.0666666666666699
S0031,1,287.84504649638444,0.9385309555869696,0.9581207344984359,-0.2
S0037,1,0.0,1.0018484138687491,1.0,0.3472222222222209
S0037,1,23.482388550292967,0.9972088910318082,0.9953690370991107,0.2777777777777807
S0037,1,46.96477710058596,0.992569368194867,0.9907380741982211,0.2083333333333355
S0037,1,70.44716565087893,1.0018484138687491,1.0,0.3472222222222209
S0037,1,93.9295542011719,1.0018484138687491,1.0,0.3472222222222209
S0037,1,117.41194275146492,0.9879298453579256,0.9861071112973315,0.1388888888888887
S0037,1,140.8943313017579,0.9786507996840432,0.9768451854955524,0.0
S0037,1,164.37671985205083,0.969371754010161,0.9675832596937735,-0.138888888888887
S0037,1,187.85910840234388,0.9600927083362784,0.9583213338919943,-0.277777777777779
S0037,1,211.34149695263685,0.9461741398254548,0.9444284451893257,-0.4861111111111112
S0037,1,234.8238855029298,0.9368950941515723,0.9351665193875466,-0.6250000000000017
S0037,1,258.30627405322275,0.9368950941515723,0.9351665193875466,-0.6250000000000017
S0037,1,281.78866260351583,0.9322555713146312,0.9305355564866571,-0.6944444444444452
S0038,1,0.0,0.992569368194867,1.0,0.5483870967741927
S0038,1,23.482388550292967,0.9832903225209846,0.9906514889828227,0.483870967741935
S0038,1,46.96477710058596,0.9647322311732196,0.971954466948468,0.354838709677418
S0038,1,70.44716565087893,0.950813662662396,0.957931700422702,0.258064516129031
S0038,1,93.9295542011719,0.9415346169885136,0.9485831894055248,0.1935483870967732
S0038,1,117.41194275146492,0.9229765256407488,0.9298861673711704,0.0645161290322577
S0038,1,140.8943313017579,0.9136974799668665,0.9205376563539931,0.0
S0038,1,164.37671985205083,0.8997789114560427,0.906514889828227,-0.0967741935483877
S0038,1,187.85910840234388,0.8904998657821603,0.8971663788110498,-0.1612903225806455
S0038,1,211.34149695263685,0.8765812972713366,0.8831436122852837,-0.2580645161290333
S0038,1,234.8238855029298,0.862662728760513,0.8691208457595178,-0.3548387096774202
S0038,1,258.30627405322275,0.8487441602496894,0.8550980792337518,-0.4516129032258072
S0038,1,281.78866260351583,0.8348255917388657,0.8410753127079859,-0.5483870967741943
S0044,-1,0.0,0.9962702498350516,1.0,0.7142857142857093
S0044,-1,18.054594161378077,0.991758167288162,0.9954710255097584,0.0
S0044,-1,36.109188322756154,0.9872460847412724,0.9909420510195167,-0.7142857142857093
S0044,-1,54.16378248413423,0.9872460847412724,0.9909420510195167,-0.7142857142857093
S0044,-1,72.21837664551228,0.9827340021943828,0.9864130765292751,-1.4285714285714186
S0044,-1,90.27297080689036,0.9872460847412724,0.9909420510195167,-0.7142857142857093
S0044,-1,108.32756496826843,0.9872460847412724,0.9909420510195167,-0.7142857142857093
S0044,-1,126.38215912964652,0.9872460847412724,0.9909420510195167,-0.7142857142857093
