time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight
0.16666666666666666,0.9899162348943332,0.9877890572406577,0.9994114660746359,0.999480904793903,0.9931104200465964,0.9927803055215737,1.000232723837007,1.0002396758508512
0.3333333333333333,0.9899460541100862,0.9878220946570332,0.9987082582137825,0.9987691617200573,0.9929755394555466,0.9926459152044795,0.999573175035867,0.9995835072291087
0.5,0.989975783738498,0.9878550872830139,0.9980041546000061,0.9980565185017554,0.9928401272595239,0.992510848330446,0.9989154189081648,0.9989288710705196
0.6666666666666666,0.990005423779569,0.9878880351186011,0.997299155233307,0.997342975138996,0.9927041834585278,0.992375104899475,0.9982594554539016,0.9982757673750838
0.8333333333333334,0.9900349742333,0.9879209381637936,0.9965932601136851,0.9966285316317792,0.9925677080525588,0.9922386849115652,0.9976052846730759,0.9976241961428012
1.0,0.9900644350996889,0.9879537964185922,0.9958864692411404,0.9959131879801068,0.9924307010416163,0.9921015883667169,0.9969529065656885,0.996974157373672
1.1666666666666667,0.9900938063787372,0.9879866098829965,0.9951787826156727,0.9951969441839784,0.9922931624257013,0.9919638152649298,0.9963023211317391,0.9963256510676954
1.3333333333333333,0.990123088070445,0.9880193785570072,0.9944702002372824,0.9944798002433929,0.9921550922048122,0.9918253656062047,0.9956535283712278,0.995678677224872
1.5,0.9901522801748118,0.9880521024406235,0.9937607221059691,0.9937617561583512,0.9920164903789505,0.9916862393905409,0.9950065282841554,0.9950332358452018
1.6666666666666667,0.990181382691838,0.9880847815338457,0.9930503482217332,0.9930428119288535,0.9918773569481153,0.9915464366179384,0.9943613208705202,0.9943893269286849
1.8333333333333333,0.9902103956215231,0.9881174158366735,0.9923390785845743,0.9923229675548983,0.9917376919123072,0.9914059572883975,0.9937179061303234,0.9937469504753205
2.0,0.9902393189638669,0.9881500053491075,0.9916269131944927,0.991602223036487,0.9915974952715256,0.9912648014019185,0.9930762840635652,0.9931061064851101
2.1666666666666665,0.9902681527188707,0.9881825500711475,0.9909138520514882,0.9908805783736186,0.9914567670257707,0.9911229689585009,0.992436454670245,0.9924667949580523
2.3333333333333335,0.9902968968865329,0.9882150500027933,0.9901998951555607,0.9901580335662938,0.9913155071750429,0.9909804599581445,0.9917984179503626,0.9918290158941474
2.5,0.9903255514668546,0.9882475051440449,0.9894850425067107,0.9894345886145122,0.9911737157193421,0.99083727440085,0.991162173903919,0.9911927692933958
2.6666666666666665,0.9903541164598353,0.988279915494903,0.9887692941049377,0.9887102435182751,0.991031392658668,0.9906934122866168,0.9905277225309131,0.9905580551557973
2.8333333333333335,0.9903825918654752,0.9883122810553661,0.988052649950242,0.9879849982775807,0.9908885379930207,0.9905488736154456,0.9898950638313455,0.9899248734813525
3.0,0.9904109776837742,0.9883446018254356,0.9873351100426233,0.9872588528924306,0.9907451517224001,0.990403658387335,0.9892641978052162,0.9892932242700594
3.1666666666666665,0.9904392739147326,0.9883768778051106,0.9866166743820819,0.9865318073628214,0.9906012338468063,0.9902577666022866,0.9886351244525252,0.9886631075219208
3.3333333333333335,0.9904674805583498,0.988409108994392,0.9858973429686176,0.9858038616887577,0.9904567843662393,0.9901111982602998,0.988007843773272,0.9880345232369346
3.5,0.9904955976146261,0.9884412953932789,0.9851771158022304,0.9850750158702382,0.990311803280699,0.9899639533613744,0.987382355767457,0.9874074714151017
3.6666666666666665,0.9905236250835615,0.9884734370017717,0.9844559928829207,0.9843452699072601,0.9901662905901855,0.98981603190551,0.9867586604350802,0.9867819520564215
3.8333333333333335,0.9905515629651563,0.9885055338198706,0.983733974210688,0.9836146237998273,0.9900202462946994,0.989667433892708,0.986136757776142,0.9861579651608955
4.0,0.9905794112594101,0.9885375858475751,0.9830110597855325,0.9828830775479364,0.9898736703942398,0.989518159322967,0.9855166477906413,0.9855355107285216
4.166666666666667,0.9906071699663234,0.9885695930848857,0.9822872496074542,0.9821506311515888,0.9897265628888069,0.9893682081962872,0.9848983304785791,0.9849145887593012
