window_hours,n_curves,n_time_points,requested_clusters,occupied_clusters,grid_x,grid_y,sigma,learning_rate,iterations,seed,quantization_error,topographic_error,cluster_sizes,elapsed_seconds,selection_note
150,103,900,16,16,4,4,0.5,0.3,50000,42,0.2617142032591914,0.3592233009708738,"[1, 7, 7, 5, 4, 4, 8, 29, 6, 2, 3, 13, 5, 1, 4, 4]",1.5752830505371094,IFO morphology not used in fitting or selection
