dataset,n_nodes,topology,primary_seed,qe_primary_seed,qe_mean_across_seeds,qe_std_across_seeds,te_primary_seed,te_mean_across_seeds,mean_pairwise_seed_ARI,min_pairwise_seed_ARI,silhouette_pca20,davies_bouldin_pca20,calinski_harabasz_pca20,max_centroid_correlation,min_centroid_rmse,n_empty_nodes,min_cluster_size,min_cluster_fraction,max_cluster_size,max_cluster_fraction,qe_relative_improvement_from_previous,qe_relative_improvement_to_next
paper_aligned_min4,2,1x2,42,2.075003965087883,2.075003965087883,0.0,0.0,0.0,1.0,1.0,0.6919210616992569,0.585408555533759,3184.407513610077,0.9869378376325038,0.31688991969184455,0,272,0.1523809523809524,1513,0.8476190476190476,,0.2771119964954712
paper_aligned_min4,3,1x3,42,1.4999954889510088,1.4999954735863608,1.2545182630321585e-08,0.0,0.07529411764705882,1.0,1.0,0.5982305837660322,0.6336390587130668,3599.558712777176,0.9909934377569815,0.14856207248297265,0,136,0.0761904761904762,1176,0.6588235294117647,0.27711199649547125,0.14595441058118644
paper_aligned_min4,4,2x2,42,1.281064516884003,1.2810645183646159,1.8133731360920442e-09,0.0,0.0,1.0,1.0,0.5478038351836436,0.7204520738872547,3591.636730143192,0.999424246573643,0.1094672904877807,0,78,0.043697478991596636,1014,0.5680672268907563,0.1459544105811864,0.1338404082057107
paper_aligned_min4,5,1x5,42,1.109606323258153,1.1096063202888435,2.8105556282818433e-09,0.0,0.24985994397759098,1.0,1.0,0.48785623731156313,0.7814197588074061,3434.128953503367,0.9996656120207369,0.07475688498965712,0,66,0.03697478991596639,843,0.4722689075630252,0.13384040820571064,0.06546034247366113
paper_aligned_min4,6,2x3,42,1.0369711141005815,1.036971110551797,2.331828440524315e-09,0.0,0.04593837535014005,1.0,1.0,0.481329425389438,0.816134395145951,3369.1076881419513,0.9993266892686179,0.07172479836660162,0,24,0.013445378151260505,823,0.46106442577030815,0.06546034247366117,0.08439956881259003
paper_aligned_min4,7,1x7,42,0.94945119618328,0.9494511959501126,6.206736690757576e-10,0.26218487394957984,0.3085714285714286,1.0,1.0,0.4260177644181669,0.8627711365002776,3149.694509326329,0.9995175791071674,0.05223334808410831,0,22,0.012324929971988795,664,0.3719887955182073,0.08439956881259003,0.06857886366886573
paper_aligned_min4,8,2x4,42,0.8823621563926971,0.8843389118228083,0.0024210208638909083,0.0,0.0,0.9754852991721741,0.9591421652869568,0.3885003182908181,0.9287440125623414,2932.023755451365,0.9995349831271434,0.03850789298734706,0,21,0.011764705882352941,540,0.3025210084033613,0.06857886366886579,0.0321702243193275
paper_aligned_min4,9,3x3,42,0.8615820686334792,0.8558895306551586,0.006913838108411982,0.2330532212885154,0.20145658263305322,0.9414066164823026,0.8804596001574905,0.391659386674844,0.9076948234181241,2893.9629755180235,0.9997097498797064,0.0385109797815175,0,17,0.009523809523809525,540,0.3025210084033613,0.03217022431932748,0.04281756486059857
paper_aligned_min4,10,2x5,42,0.8190609469351566,0.8192424251628241,0.00024159949842356365,0.0,0.02095238095238095,0.998660459721829,0.9975659471935953,0.38602999979880964,0.9356729803894858,2803.4162160313194,0.9999348382200866,0.03710884616872264,0,17,0.009523809523809525,529,0.29635854341736695,0.04281756486059862,
