cluster_i,cluster_j,pearson_correlation,centroid_rmse
0,0,0.9999999999999999,0.0
0,1,-0.34283230104564827,0.04489414164496676
0,2,-0.3610240252487494,0.07390687934988388
0,3,-0.15648541143465525,0.10964166145098049
0,4,-0.29716446646531486,0.021938348691646892
0,5,-0.4950870229907384,0.10495194333306071
0,6,-0.3821994505005719,0.14689208169019546
0,7,-0.27832336144943837,0.22117933800629688
0,8,-0.5885648466039802,0.18076661417921583
0,9,-0.6373915753846937,0.6363811782251898
0,10,-0.4019506868318845,0.46987070466870123
0,11,-0.5459476493148372,0.26261798082562215
0,12,-0.2711580966519309,0.33173129553573266
0,13,-0.6410461441671632,0.45091401204314513
0,14,-0.5775428924799099,0.34391809703665593
0,15,-0.2796144384482508,0.3318256988665647
1,0,-0.34283230104564827,0.04489414164496676
1,1,1.0,0.0
1,2,0.9984730060406993,0.029460560374117623
1,3,0.9794372925575197,0.06630819230383427
1,4,0.9984531281671761,0.024656962516997803
1,5,0.985373732658908,0.06138742845567493
1,6,0.9986477117131454,0.10268858254908916
1,7,0.9971002819215194,0.17699925170882413
1,8,0.9585441290852998,0.13830761686183657
1,9,0.939496418409266,0.5943158029714377
1,10,0.9975074084657364,0.4258239995691346
1,11,0.9711741714506209,0.21987937332095145
1,12,-0.5780323022415785,0.31222204588746577
1,13,0.933762895608976,0.40930107473302213
1,14,0.9597923140437424,0.30161479447511674
1,15,0.9973453957827544,0.2876633511400987
2,0,-0.3610240252487493,0.07390687934988388
2,1,0.9984730060406992,0.029460560374117623
2,2,1.0,0.0
2,3,0.9746463776223164,0.03950457869933477
2,4,0.9965369437430615,0.0540583130055644
2,5,0.988723479867554,0.03282102262303822
2,6,0.9991939054719282,0.07329327650866183
2,7,0.9951066040247992,0.14789249676058794
2,8,0.9659362414393028,0.10982330488391469
2,9,0.947806473166613,0.5655776728065506
2,10,0.9962530473591047,0.39647718822610695
2,11,0.9778721336049917,0.19095354731286232
2,12,-0.5376606946616621,0.2979366962790197
2,13,0.9441164815461403,0.38077333825287063
2,14,0.9679815614990188,0.2728112847703929
2,15,0.9945320958409426,0.2585499488219073
3,0,-0.15648541143465525,0.10964166145098049
3,1,0.9794372925575197,0.06630819230383427
3,2,0.9746463776223165,0.03950457869933477
3,3,0.9999999999999998,0.0
3,4,0.986384718270854,0.08986170298315764
3,5,0.9329418040685982,0.03117148804992078
3,6,0.9712053186287213,0.044782088483955984
3,7,0.9915453423430246,0.11266657460648216
3,8,0.8863537623224272,0.08806252194675963
3,9,0.8581690761036869,0.537681800321213
3,10,0.965701319294861,0.36346104260548767
3,11,0.9089933214240083,0.16402801225652905
3,12,-0.6547462894288474,0.30119978251531854
3,13,0.8515271814135343,0.35419542432449447
3,14,0.8916433515092002,0.24559467303435487
3,15,0.9912917216315595,0.22303467045571015
4,0,-0.2971644664653148,0.021938348691646892
4,1,0.9984531281671762,0.024656962516997803
4,2,0.9965369437430616,0.0540583130055644
4,3,0.9863847182708539,0.08986170298315764
4,4,1.0,0.0
4,5,0.9761910075410537,0.08586705612682441
4,6,0.9952516040482006,0.12731110474854246
4,7,0.9986377937549693,0.2013423698269194
4,8,0.9443009830284663,0.16258281735998031
4,9,0.922122747158651,0.618620471112302
4,10,0.9926902045213832,0.4504419437390158
4,11,0.9592830758362706,0.2443212988956548
4,12,-0.5960225729244567,0.3260351996632506
4,13,0.915937822627377,0.43348461929202275
4,14,0.945793554130852,0.3259748156811436
4,15,0.9988277108863617,0.3119962804803731
5,0,-0.4950870229907384,0.10495194333306071
5,1,0.9853737326589082,0.06138742845567493
5,2,0.9887234798675539,0.03282102262303822
5,3,0.9329418040685984,0.03117148804992078
5,4,0.9761910075410538,0.08586705612682441
5,5,1.0,0.0
5,6,0.9917512597811045,0.04351004625265766
5,7,0.9714997389226083,0.11975239146405282
5,8,0.9928818449758846,0.07712707698244654
5,9,0.983649683390342,0.5330228721735312
5,10,0.9928684223258978,0.36555470762955583
5,11,0.9970362563917726,0.15854804147506932
5,12,-0.4695682328446174,0.2779180616683284
5,13,0.9802015709496616,0.34818340703291817
5,14,0.9925739273645631,0.24033796508353875
5,15,0.9714455400340724,0.22972602554995492
6,0,-0.3821994505005719,0.14689208169019546
6,1,0.9986477117131454,0.10268858254908916
6,2,0.9991939054719282,0.07329327650866183
6,3,0.9712053186287213,0.044782088483955984
6,4,0.9952516040482006,0.12731110474854246
6,5,0.9917512597811045,0.04351004625265766
6,6,1.0,0.0
6,7,0.9938038551625655,0.07629427744467653
6,8,0.9705413991419238,0.04468593072823054
6,9,0.9543736366808209,0.494357144968614
6,10,0.9987792151137856,0.3231968280185668
6,11,0.9813320326725596,0.12008318693176484
6,12,-0.5412937074807326,0.2750200955470457
6,13,0.9494787742176379,0.3105707883440206
6,14,0.9721311322604996,0.20197007429777
6,15,0.9936147340701029,0.186276081639434
7,0,-0.27832336144943837,0.22117933800629688
7,1,0.9971002819215194,0.17699925170882413
7,2,0.9951066040247992,0.14789249676058794
7,3,0.9915453423430245,0.11266657460648216
7,4,0.9986377937549692,0.2013423698269194
7,5,0.9714997389226084,0.11975239146405282
7,6,0.9938038551625655,0.07629427744467653
7,7,1.0,0.0
7,8,0.938130261122806,0.06732500611448199
7,9,0.9159042041922365,0.43125233282680453
7,10,0.9905394570198389,0.2513696111196858
7,11,0.9545130696135251,0.07302505494446983
7,12,-0.5982135584496169,0.28983088582456346
7,13,0.91021493291515,0.2521528251400619
7,14,0.941301381517074,0.14520501136569766
7,15,0.9997346128557291,0.11073342070485143
8,0,-0.5885648466039801,0.18076661417921583
8,1,0.9585441290852997,0.13830761686183657
8,2,0.9659362414393028,0.10982330488391469
8,3,0.8863537623224271,0.08806252194675963
8,4,0.9443009830284662,0.16258281735998031
8,5,0.9928818449758845,0.07712707698244654
8,6,0.9705413991419238,0.04468593072823054
8,7,0.9381302611228058,0.06732500611448199
8,8,1.0,0.0
8,9,0.9975679855251711,0.45606310643667197
8,10,0.9724871333707482,0.29297190945678153
8,11,0.9985779157768201,0.0821167136258373
8,12,-0.37751739262910766,0.24232545869822716
8,13,0.996313669128511,0.2711069302913943
8,14,0.9992895162455537,0.16348433304675788
8,15,0.9373743709907792,0.16504029387007146
9,0,-0.6373915753846937,0.6363811782251898
9,1,0.939496418409266,0.5943158029714377
9,2,0.9478064731666129,0.5655776728065506
9,3,0.8581690761036868,0.537681800321213
9,4,0.9221227471586511,0.618620471112302
9,5,0.983649683390342,0.5330228721735312
9,6,0.9543736366808208,0.494357144968614
9,7,0.9159042041922365,0.43125233282680453
9,8,0.9975679855251712,0.45606310643667197
9,9,1.0,0.0
9,10,0.9578145851189409,0.2001309890200043
9,11,0.9931885364765428,0.374715415718826
9,12,-0.339835852378506,0.45436888650424356
9,13,0.9987181947610501,0.18599614264338862
9,14,0.9967600689268208,0.2928745804375935
9,15,0.9153076069458135,0.33647500632106303
10,0,-0.4019506868318845,0.46987070466870123
10,1,0.9975074084657364,0.4258239995691346
10,2,0.9962530473591047,0.39647718822610695
10,3,0.9657013192948609,0.36346104260548767
10,4,0.9926902045213832,0.4504419437390158
10,5,0.9928684223258978,0.36555470762955583
10,6,0.9987792151137856,0.3231968280185668
10,7,0.9905394570198389,0.2513696111196858
10,8,0.9724871333707482,0.29297190945678153
10,9,0.9578145851189409,0.2001309890200043
10,10,1.0,0.0
10,11,0.9819733769023178,0.21328874273924878
10,12,-0.5540635332028073,0.38395817195085474
10,13,0.9512808513638598,0.10458290572588966
10,14,0.9728485506772829,0.14442559397615404
10,15,0.9911011938237015,0.14508792729281114
11,0,-0.5459476493148372,0.26261798082562215
11,1,0.9711741714506209,0.21987937332095145
11,2,0.9778721336049917,0.19095354731286232
11,3,0.9089933214240083,0.16402801225652905
11,4,0.9592830758362705,0.2443212988956548
11,5,0.9970362563917726,0.15854804147506932
11,6,0.9813320326725595,0.12008318693176484
11,7,0.9545130696135251,0.07302505494446983
11,8,0.9985779157768201,0.0821167136258373
11,9,0.9931885364765428,0.374715415718826
11,10,0.9819733769023179,0.21328874273924878
11,11,1.0,0.0
11,12,-0.40502444105311464,0.24138925335258715
11,13,0.9917377993202431,0.19054267431725747
11,14,0.9988180277946617,0.08202956527166345
11,15,0.9536034209820292,0.10140249932593813
12,0,-0.2711580966519309,0.33173129553573266
12,1,-0.5780323022415785,0.31222204588746577
12,2,-0.5376606946616621,0.2979366962790197
12,3,-0.6547462894288474,0.30119978251531854
12,4,-0.5960225729244567,0.3260351996632506
12,5,-0.46956823284461735,0.2779180616683284
12,6,-0.5412937074807326,0.2750200955470457
12,7,-0.5982135584496169,0.28983088582456346
12,8,-0.3775173926291077,0.24232545869822716
12,9,-0.339835852378506,0.45436888650424356
12,10,-0.5540635332028073,0.38395817195085474
12,11,-0.40502444105311464,0.24138925335258715
