time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight
0.16666666666666666,0.9993454304685621,0.9995129149629834,0.9986681648576334,0.9978831610762305,1.0002185751186532,1.0002305181221938,0.9875589360007759,0.983045468431254,0.9914203190298613,0.9912208412301329,0.9994114660746359,0.9996196501989176
0.3333333333333333,0.9993196292982295,0.999478524349724,0.9981566978152815,0.9973234395100973,0.9995775025846827,0.9996021586638286,0.9876026603130504,0.983101564424106,0.9913792677863427,0.9911885650123958,0.9987082582137825,0.9988920697774926
0.5,0.9992937307404783,0.9994440832734834,0.9976454911007742,0.9967634300974555,0.9989378166964855,0.9989747193315243,0.987646296988003,0.9831576441534154,0.9913379535909344,0.9911558386961428,0.9980041546000061,0.9981635750687212
0.6666666666666666,0.9992677347953084,0.999409591734263,0.9971345447141119,0.9962031328383039,0.9982995174540626,0.9983482001252805,0.9876898460256343,0.9832137076191825,0.9912963764436359,0.9911226622813742,0.997299155233307,0.9974341660726042
0.8333333333333334,0.9992416414627198,0.9993750497320629,0.9966238586552945,0.9956425477326444,0.9976626048574131,0.9977226010450976,0.9877333074259448,0.9832697548214068,0.9912545363444475,0.9910890357680897,0.9965932601136851,0.9967038427891401
1.0,0.9992154507427123,0.9993404572668824,0.996113432924322,0.9950816747804754,0.9970270789065376,0.9970979220909753,0.9877766811889329,0.9833257857600884,0.9912124332933695,0.9910549591562899,0.9958864692411404,0.9959726052183298
1.1666666666666667,0.9991891626352863,0.9993058143387215,0.9956032675211939,0.9945205139817977,0.9963929396014357,0.9964741632629138,0.9878199673145999,0.9833818004352278,0.9911700672904014,0.991020432445974,0.9951787826156727,0.9952404533601731
1.3333333333333333,0.9991627771404417,0.9992711209475806,0.9950933624459106,0.9939590653366109,0.9957601869421076,0.9958513245609133,0.9878631658029456,0.9834377988468243,0.9911274383355432,0.9909854556371425,0.9944702002372824,0.9945073872146708
1.5,0.999136294258178,0.9992363770934592,0.9945837176984723,0.9933973288449153,0.9951288209285535,0.9952294059849731,0.9879062766539705,0.9834937809948783,0.9910845464287954,0.9909500287297953,0.9937607221059691,0.9937734067818222
1.6666666666666667,0.9991097139884957,0.999201582776358,0.994074333278879,0.9928353045067109,0.9944988415607728,0.9946084075350939,0.9879492998676735,0.9835497468793899,0.9910413915701575,0.9909141517239323,0.9930503482217332,0.9930385120616271
1.8333333333333333,0.9990830363313947,0.9991667379962761,0.9935652091871303,0.9922729923219973,0.9938702488387661,0.9939883292112758,0.9879922354440551,0.9836056965003587,0.9909979737596297,0.9908778246195539,0.9923390785845743,0.9923027030540861
2.0,0.999056261286875,0.9991318427532144,0.9930563454232263,0.9917103922907748,0.9932430427625333,0.9933691710135178,0.9880350833831151,0.983661629857785,0.9909542929972119,0.9908410474166595,0.9916269131944927,0.9915659797591984
2.1666666666666665,0.9990293888549364,0.9990968970471726,0.9925477419871671,0.9911475044130439,0.9926172233320741,0.9927509329418212,0.9880778436848541,0.9837175469516689,0.9909103492829041,0.9908038201152495,0.9909138520514882,0.9908283421769647
2.3333333333333335,0.9990024190355794,0.9990619008781506,0.9920393988789526,0.9905843286888032,0.9919927905473888,0.9921336149961849,0.9881205163492712,0.98377344778201,0.9908661426167065,0.9907661427153235,0.9901998951555607,0.9900897903073843
2.5,0.9989753518288036,0.9990268542461482,0.9915313160985831,0.990020865118054,0.9913697444084774,0.9915172171766096,0.9881631013763674,0.9838293323488085,0.9908216729986191,0.9907280152168817,0.9894850425067107,0.989350324150458
2.6666666666666665,0.998948187234609,0.9989917571511657,0.9910234936460584,0.9894571137007964,0.9907480849153396,0.9909017394830948,0.9882055987661418,0.9838852006520646,0.9907769404286416,0.9906894376199247,0.9887692941049377,0.9886099437061856
2.8333333333333335,0.9989209252529957,0.998956609593203,0.9905159315213784,0.988893074437029,0.9901278120679755,0.9902871819156409,0.9882480085185947,0.983941052691778,0.9907319449067744,0.9906504099244515,0.988052649950242,0.987868648974567
3.0,0.9988935658839637,0.9989214115722598,0.9900086297245435,0.9883287473267531,0.9895089258663857,0.9896735444742478,0.9882903306337272,0.983996888467949,0.9906866864330168,0.9906109321304631,0.9873351100426233,0.9871264399556018
3.1666666666666665,0.998866109127513,0.9988861630883369,0.9895015882555531,0.9877641323699683,0.9888914263105694,0.9890608271589153,0.9883325651115374,0.9840527079805771,0.9906411650073695,0.9905710042379587,0.9866166743820819,0.9863833166492909
3.3333333333333335,0.9988385549836434,0.9988508641414338,0.9889948071144075,0.9871992295666744,0.9882753134005267,0.9884490299696438,0.9883747119520262,0.9841085112296628,0.9905953806298323,0.9905306262469384,0.9858973429686176,0.9856392790556333
3.5,0.9988109034523552,0.9988155147315503,0.9884882863011065,0.9866340389168715,0.9876605871362578,0.9878381529064328,0.9884167711551939,0.984164298215206,0.9905493333004051,0.9904897981574025,0.9851771158022304,0.9848943271746295
3.6666666666666665,0.9987831545336483,0.9987801148586866,0.9879820258156506,0.98606856042056,0.987047247517763,0.9872281959692826,0.9884587427210397,0.9842200689372066,0.9905030230190883,0.990448519969351,0.9844559928829207,0.9841484610062788
3.8333333333333335,0.9987553082275226,0.9987446645228427,0.9874760256580396,0.9855027940777397,0.9864352945450419,0.9866191591581934,0.9885006266495647,0.9842758233956644,0.9904564497858814,0.9904067916827838,0.983733974210688,0.9834016805505831
4.0,0.9987273645339784,0.9987091637240191,0.9869702858282733,0.9849367398884102,0.9858247282180944,0.9860110424731646,0.988542422940768,0.9843315615905799,0.9904096136007846,0.9903646132977005,0.9830110597855325,0.9826539858075404
4.166666666666667,0.9986993234530153,0.9986736124622144,0.9864648063263517,0.9843703978525724,0.9852155485369207,0.9854038459141967,0.9885841315946503,0.9843872835219528,0.9903625144637977,0.9903219848141019,0.9822872496074542,0.9819053767771514
4.333333333333333,0.9986711849846336,0.9986380107374301,0.9859595871522748,0.9838037679702247,0.984607755501521,0.9847975694812897,0.9886257526112108,0.984442989189783,0.990315152374921,0.9902789062319873,0.9815625436764529,0.9811558534594164
4.5,0.9986429491288328,0.9986023585496655,0.985454628306043,0.9832368502413683,0.9840013491118949,0.9841922131744433,0.9886672859904497,0.9844986785940706,0.9902675273341546,0.990235377551357,0.9808369419925289,0.980405415854335
4.666666666666667,0.9986146158856136,0.9985666558989208,0.9849499297876557,0.9826696446660032,0.9833963293680428,0.9835877769936576,0.9887087317323675,0.9845543517348159,0.9902196393414978,0.9901913987722114,0.9801104445556821,0.9796540639619075
4.833333333333333,0.9985861852549758,0.998530902785196,0.9844454915971134,0.9821021512441288,0.9827926962699645,0.9829842609389327,0.9887500898369641,0.9846100086120183,0.9901714883969512,0.9901469698945495,0.9793830513659125,0.978901797782134
5.0,0.9985576572369191,0.9984950992084908,0.9839413137344157,0.9815343699757462,0.9821904498176597,0.9823816650102685,0.9887913603042385,0.9846656492256782,0.9901230745005146,0.9901020909183722,0.97865476242322,0.9781486173150139
5.166666666666667,0.9985290318314437,0.9984592451688054,0.9834373961995629,0.9809663008608546,0.981589590011129,0.9817799892076654,0.9888325431341923,0.9847212735757956,0.9900743976521882,0.9900567618436793,0.9779255777276048,0.9773945225605477
5.333333333333333,0.9985003090385494,0.9984233406661399,0.982933738992555,0.9803979438994532,0.9809901168503717,0.9811792335311226,0.9888736383268246,0.9847768816623705,0.9900254578519723,0.9900109826704704,0.9771954972790666,0.9766395135187349
5.5,0.9984714888582367,0.9983873857004941,0.9824303421133919,0.9798292990915437,0.9803920303353886,0.9805793979806408,0.9889146458821348,0.9848324734854028,0.9899762550998658,0.9899647533987458,0.9764645210776057,0.9758835901895762
5.666666666666667,0.9984425712905051,0.9983513802718682,0.9819272055620735,0.9792603664371249,0.9797953304661793,0.9799804825562196,0.9889555658001247,0.9848880490448921,0.9899267893958698,0.9899180740285055,0.975732649123222,0.9751267525730708
5.833333333333333,0.9984135563353548,0.9983153243802623,0.9814243293386,0.9786911459361975,0.9792000172427434,0.9793824872578591,0.9889963980807926,0.9849436083408393,0.9898770607399837,0.9898709445597494,0.9749998814159153,0.9743690006692194
6.0,0.9983844439927462,0.9982792180256361,0.9809217134429323,0.9781216375887224,0.9786060906650427,0.9787854120855211,0.9890371427240997,0.9849991513732046,0.9898270691321688,0.9898233649924386,0.9742662179556474,0.9736103344779833
6.166666666666667,0.9983556191563184,0.9982433267874518,0.9804016552730457,0.9775275771989286,0.9780013349710709,0.9781751762246509,0.9890781401200429,0.9850551096620366,0.9897778088831486,0.989776031421575,0.9734937856704509,0.9728115153252729
6.333333333333333,0.9983266938729048,0.9982073829751605,0.9798816342255429,0.9769330762738254,0.9773982503714033,0.97756608898428,0.9891190484334763,0.9851110487037664,0.9897280779157133,0.9897279104143087,0.9727206864293158,0.9720120469598462
6.5,0.9982976650829382,0.9981713844776382,0.979361857427466,0.9763384426899204,0.9767969727098114,0.9769583136281813,0.9891598657787928,0.9851669653587909,0.9896778621528698,0.9896789880881691,0.9719473189769092,0.9712123393966409
6.666666666666667,0.9982685297268508,0.9981353291837628,0.9788425319744621,0.9757439753350173,0.9761976319634955,0.9763520081108296,0.989200590081942,0.9852228564207399,0.9896271533750061,0.9896292602906918,0.9711740766963932,0.9704127970377237
6.833333333333333,0.9982392847450755,0.9980992149824113,0.9783238645766015,0.9751499642552293,0.9756003519120988,0.9757473245998547,0.989241219091456,0.9852787186203825,0.9895759489026877,0.9895787320409283,0.9704013472173697,0.9696138182633043
7.0,0.9982099270780456,0.9980630397624617,0.9778060611873206,0.9745566907652127,0.9750052498008106,0.9751444089924557,0.9892817503892798,0.9853345486294646,0.9895242512855033,0.9895274169805989,0.9696295120246259,0.9688157950247798
7.166666666666667,0.9981804536661933,0.9980268014127899,0.9772893275133919,0.973964428538008,0.9744124359975659,0.974543400425767,0.9893221814014073,0.9853903430644763,0.989472067996955,0.9894753368348902,0.9688589460676814,0.9680191124398024
7.333333333333333,0.9981508614499517,0.9979904978222737,0.9767738781995993,0.9733734544964837,0.973822013644343,0.9739444307811873,0.9893625094083234,0.985446098490353,0.989419411135397,0.9894225208828972,0.9680900173711332,0.9672241483893651
7.5,0.9981211473697531,0.9979541268797898,0.9762599269757332,0.972784038137533,0.973234078302547,0.9733476241826566,0.9894027315552474,0.9855018114241042,0.989366297131022,0.9893690054377072,0.9673230866458034,0.9664312731169153
7.666666666666667,0.9980913083660305,0.9979176864742153,0.9757476826972691,0.9721964375099194,0.9726487175924976,0.9727530964888987,0.9894428448621849,0.985557478338374,0.9893127464588917,0.9893148333361307,0.9665585069006852,0.9656408488294865
7.833333333333333,0.9980613413792171,0.9978811744944265,0.9752373490148246,0.9716108992815331,0.9720660108270044,0.9721609547796137,0.9894828442373508,0.9856130927807807,0.9892587833580416,0.9892600534380797,0.9657966230556919,0.9648532293008589
8.0,0.998031243349745,0.9978445888292997,0.9747291492396397,0.9710276818819936,0.9714860263664222,0.9715712943945203,0.9895227220711377,0.9856686447782343,0.9892044388758321,0.9892047244142969,0.9650377715552024,0.9640687594767349
8.166666666666666,0.9980010112180473,0.9978079273677116,0.9742233217137305,0.9704470515853939,0.9709088206495325,0.9709841977727697,0.989562471435876,0.9857241254461754,0.9891497522588957,0.989148916613377,0.9642822799824105,0.963287775081946
8.333333333333334,0.9979706419980284,0.9977711880680824,0.973720091817509,0.9698692571550642,0.9703344414452729,0.970399737826442,0.9896020860793251,0.9857795269691628,0.989094765895714,0.9890927053403465,0.9635304666744733,0.9625106022296753
8.5,0.9979401331825134,0.9977343693421434,0.9732196716889135,0.9692945298696194,0.9697629274650744,0.9698179774051303,0.9896415603974306,0.9858348425518298,0.9890395244610785,0.9890361697086565,0.962782640338459,0.9617375570327082
8.666666666666666,0.9979094822526057,0.9976974695905322,0.9727222599263742,0.9687230835125,0.9691943085109788,0.9692389695119334,0.9896808892864154,0.9858900661390998,0.9889840749516345,0.9889793924038482,0.962039103759603,0.9609689494995659
8.833333333333334,0.9978786865751507,0.9976604871057375,0.9722280412756112,0.9681551143250088,0.9686286079495691,0.9686627607537398,0.9897200674611167,0.9859451911154121,0.9889284663673463,0.9889224590982009,0.9613001669792302,0.9602050973443814
9.0,0.9978477434089293,0.9976234200779606,0.9717371863002688,0.9675908009228387,0.9680658390816539,0.9680893862031124,0.9897590902252266,0.9860002117814539,0.9888727493027338,0.9888654577809387,0.9605661267467311,0.9594463044946789
