quantization_error,qe_per_sqrt_dimension,topographic_error,silhouette,occupied_nodes,empty_nodes,min_cluster_size,min_cluster_fraction,median_within_rmse,minimum_center_rmse,center_overlap_ratio,cluster_sizes,setting,source,k,layout,sigma,learning_rate,random_order,seed,iterations
6.5442401629252736,0.2923750882609823,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.22018113788581095,1.3888171656286112,6.307611900627763,52;1150,paper_main,paper,2,1x2,0.5,0.1,False,0,10000
6.5442401629252736,0.2923750882609823,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.22018113788581095,1.3888171656286112,6.307611900627763,1150;52,paper_main,paper,2,1x2,0.5,0.1,False,11,10000
6.5442401629252736,0.2923750882609823,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.22018113788581095,1.3888171656286112,6.307611900627763,52;1150,paper_main,paper,2,1x2,0.5,0.1,False,23,10000
6.5442401629252736,0.2923750882609823,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.22018113788581095,1.3888171656286112,6.307611900627763,52;1150,paper_main,paper,2,1x2,0.5,0.1,False,42,10000
6.5442401629252736,0.2923750882609823,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.22018113788581095,1.3888171656286112,6.307611900627763,1150;52,paper_main,paper,2,1x2,0.5,0.1,False,77,10000
5.426843784573496,0.2424534997175281,0.015806988352745424,0.3314520658266451,3,0,49,0.04076539101497504,0.18228987819446446,0.381878906094114,2.0948991237167633,401;752;49,paper_main,paper,3,1x3,0.5,0.1,False,0,10000
5.426843784573326,0.24245349971752053,0.015806988352745424,0.3314520658266451,3,0,49,0.04076539101497504,0.18228987819446446,0.381878906094114,2.0948991237167633,401;752;49,paper_main,paper,3,1x3,0.5,0.1,False,11,10000
5.426845093932972,0.24245355821539538,0.9534109816971714,0.3314520658266451,3,0,49,0.04076539101497504,0.18228988396057844,0.3818789198774141,2.094899133063815,401;49;752,paper_main,paper,3,1x3,0.5,0.1,False,23,10000
5.426843596590655,0.24245349131907418,0.030782029950083195,0.3314520658266451,3,0,49,0.04076539101497504,0.18228987833540874,0.3818789059734602,2.0948991214351342,49;401;752,paper_main,paper,3,1x3,0.5,0.1,False,42,10000
5.426843596590807,0.24245349131908095,0.030782029950083195,0.3314520658266451,3,0,49,0.04076539101497504,0.18228987833540874,0.3818789059734602,2.0948991214351342,752;401;49,paper_main,paper,3,1x3,0.5,0.1,False,77,10000
5.004862361220279,0.22360076008300922,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.17859278601747014,0.3958344567074137,2.216407871404595,732;148;283;39,paper_main,paper,4,2x2,0.5,0.1,False,0,10000
5.004869324307673,0.22360107117081177,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.1785927783266772,0.3958343937681047,2.216407614432418,148;283;732;39,paper_main,paper,4,2x2,0.5,0.1,False,11,10000
5.004862361227261,0.22360076008332114,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.17859278601747014,0.3958344567074137,2.216407871404595,39;148;283;732,paper_main,paper,4,2x2,0.5,0.1,False,23,10000
5.004862361226511,0.22360076008328766,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.17859278601747014,0.3958344567074137,2.216407871404595,148;732;39;283,paper_main,paper,4,2x2,0.5,0.1,False,42,10000
5.0048623612205345,0.22360076008302066,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.17859278601747014,0.3958344567074137,2.216407871404595,283;732;39;148,paper_main,paper,4,2x2,0.5,0.1,False,77,10000
4.648178604445273,0.2076653050458983,0.6672212978369384,0.2758693826050556,5,0,32,0.026622296173044926,0.15577048415557196,0.2544980772658431,1.6338016707326632,32;34;389;181;566,paper_main,paper,5,1x5,0.5,0.1,False,0,10000
4.648745532666148,0.20769063353086975,0.030782029950083195,0.2760549780618164,5,0,32,0.026622296173044926,0.1557704973501676,0.2545005610744052,1.6338174776489378,32;181;566;390;33,paper_main,paper,5,1x5,0.5,0.1,False,11,10000
4.6458595588712175,0.2075616977305316,0.23960066555740434,0.2579275551288999,5,0,38,0.03161397670549085,0.15441488407021517,0.25582723396141294,1.6567524270744978,146;68;477;473;38,paper_main,paper,5,1x5,0.5,0.1,False,23,10000
4.648747056864262,0.20769070162701947,0.6638935108153078,0.2760549780618164,5,0,32,0.026622296173044926,0.15577049671230064,0.2545005718640487,1.6338175536055657,566;181;32;33;390,paper_main,paper,5,1x5,0.5,0.1,False,42,10000
4.648753607611007,0.20769099429280038,0.03743760399334443,0.2760549780618164,5,0,32,0.026622296173044926,0.15577049758471762,0.25450056063564214,1.6338174723721044,33;32;390;566;181,paper_main,paper,5,1x5,0.5,0.1,False,77,10000
4.427779859796172,0.19781861531338302,0.0033277870216306157,0.2504645478970407,6,0,30,0.024958402662229616,0.1473421146838876,0.2590827510997539,1.7583754085099144,537;333;82;190;30;30,paper_main,paper,6,2x3,0.5,0.1,False,0,10000
4.427385678919623,0.19780100461058137,0.0033277870216306157,0.2504645478970407,6,0,30,0.024958402662229616,0.1473774695039572,0.25903382893969007,1.7576216351779415,190;537;82;30;30;333,paper_main,paper,6,2x3,0.5,0.1,False,11,10000
4.427703808965373,0.19781521761283816,0.02745424292845258,0.2504645478970407,6,0,30,0.024958402662229616,0.1473421124414002,0.2590827460519282,1.7583754010124586,537;333;82;30;190;30,paper_main,paper,6,2x3,0.5,0.1,False,23,10000
4.5017825891134144,0.20112481343218963,0.026622296173044926,0.26801135100200507,6,0,30,0.024958402662229616,0.15087588987730988,0.25591602050094914,1.6962022275882527,32;45;254;259;582;30,paper_main,paper,6,2x3,0.5,0.1,False,42,10000
4.415978098247313,0.19729135149228566,0.02745424292845258,0.24715807008242424,6,0,30,0.024958402662229616,0.14571373818384395,0.25120548557697014,1.723965692639808,31;337;89;30;528;187,paper_main,paper,6,2x3,0.5,0.1,False,77,10000
4.29755576807746,0.1920006319628231,0.26039933444259566,0.23546110007739618,7,0,20,0.016638935108153077,0.1388651696437473,0.22586582185120563,1.626511690649486,30;20;139;388;457;28;140,paper_main,paper,7,1x7,0.5,0.1,False,0,10000
4.2977004215339765,0.1920070946026504,0.20049916805324458,0.23546110007739618,7,0,20,0.016638935108153077,0.13886516797778028,0.22586581989494528,1.626511696075285,139;20;30;388;457;140;28,paper_main,paper,7,1x7,0.5,0.1,False,11,10000
4.296665512009424,0.19196085825495376,0.9717138103161398,0.23546110007739618,7,0,20,0.016638935108153077,0.13886516875940977,0.22586583107010294,1.626511767395028,139;457;28;140;388;20;30,paper_main,paper,7,1x7,0.5,0.1,False,23,10000
4.339207977253536,0.1938615154314818,0.029950083194675542,0.24622237050042867,7,0,11,0.009151414309484194,0.1445637288395331,0.24071162469564808,1.6650900376343696,92;347;511;184;11;28;29,paper_main,paper,7,1x7,0.5,0.1,False,42,10000
4.231519935605588,0.1890503685454242,0.910981697171381,0.19974361156270856,7,0,28,0.02329450915141431,0.13443373068262987,0.19158343076628337,1.425114290825916,134;66;213;30;403;28;328,paper_main,paper,7,1x7,0.5,0.1,False,77,10000
4.197409421745089,0.18752642317479268,0.21963394342762063,0.20858565324039663,8,0,13,0.010815307820299502,0.13654074712968384,0.18710791012397113,1.3703448535028828,139;13;114;295;27;29;149;436,paper_main,paper,8,2x4,0.5,0.1,False,0,10000
4.16347701117521,0.18601043487236438,0.19633943427620631,0.21570518261032828,8,0,18,0.014975041597337771,0.13654218339776822,0.19293814515150942,1.4130295879921455,430;317;127;114;140;28;28;18,paper_main,paper,8,2x4,0.5,0.1,False,11,10000
4.1752631840257255,0.186537002241782,0.016638935108153077,0.235349893479078,8,0,20,0.016638935108153077,0.1360093810328577,0.2297903252327991,1.6895182044508819,20;344;27;30;123;114;412;132,paper_main,paper,8,2x4,0.5,0.1,False,23,10000
4.164314707522436,0.18604786038508375,0.4400998336106489,0.20564283831602967,8,0,13,0.010815307820299502,0.13504071346802343,0.19310723758115023,1.4299927230867784,69;13;29;403;206;132;25;325,paper_main,paper,8,2x4,0.5,0.1,False,42,10000
4.206429409486847,0.18792940650768594,0.022462562396006656,0.22093105430058813,8,0,12,0.009983361064891847,0.13881187581939233,0.1855761668772075,1.3368896989571923,28;218;494;173;12;74;174;29,paper_main,paper,8,2x4,0.5,0.1,False,77,10000
4.088601821314691,0.18266525809110126,0.2113144758735441,0.2326076403729973,9,0,13,0.010815307820299502,0.13484225853733528,0.22232270769504806,1.6487613757362445,13;29;29;335;140;92;410;128;26,paper_main,paper,9,3x3,0.5,0.1,False,0,10000
4.088467063311332,0.18265923754751712,0.28618968386023297,0.2326076403729973,9,0,13,0.010815307820299502,0.1348422405298409,0.22232271253129823,1.6487616317859162,29;13;410;26;335;140;128;92;29,paper_main,paper,9,3x3,0.5,0.1,False,11,10000
4.131039386549981,0.1845612286808638,0.23710482529118138,0.2047560104788298,9,0,14,0.011647254575707155,0.13362984869485767,0.15632789249390172,1.1698575881029765,132;14;30;27;238;123;404;214;20,paper_main,paper,9,3x3,0.5,0.1,False,23,10000
4.088490649304983,0.18266029129200143,0.26955074875207985,0.23119126011189745,9,0,13,0.010815307820299502,0.13391310794033684,0.22145091659763957,1.6536911136036834,26;323;128;142;13;406;109;29;26,paper_main,paper,9,3x3,0.5,0.1,False,42,10000
4.083378746796378,0.18243190833081332,0.7903494176372712,0.23007023724215986,9,0,13,0.010815307820299502,0.1350826851930775,0.21269144417651822,1.5745278076974691,30;148;406;86;13;26;335;128;30,paper_main,paper,9,3x3,0.5,0.1,False,77,10000
3.963920413924637,0.17709490361409264,0.5923460898502496,0.19192475886774008,10,0,10,0.008319467554076539,0.12973200216890302,0.18026206441633602,1.3894957404592931,272;185;335;28;10;73;24;127;24;124,paper_main,paper,10,2x5,0.5,0.1,False,0,10000
3.984581505696744,0.17801797311949688,0.5116472545757071,0.1987804339343137,10,0,18,0.014975041597337771,0.1356660001759712,0.1661361009654106,1.2245964408819623,281;96;23;30;19;247;51;349;18;88,paper_main,paper,10,2x5,0.5,0.1,False,11,10000
3.945114445691278,0.17625471491606604,0.03410981697171381,0.19215998498194067,10,0,18,0.014975041597337771,0.13191818774276554,0.1479700839767458,1.1216806909458084,24;98;311;91;18;30;48;296;245;41,paper_main,paper,10,2x5,0.5,0.1,False,23,10000
4.003297930156558,0.1788541612967538,0.17470881863560733,0.22322868543930113,10,0,10,0.008319467554076539,0.13342692446287308,0.19447685757155703,1.4575533263094431,56;151;86;28;10;12;381;337;117;24,paper_main,paper,10,2x5,0.5,0.1,False,42,10000
3.971280064075619,0.17742370853397527,0.19717138103161397,0.21017780873922692,10,0,11,0.009151414309484194,0.12775218947852096,0.18336736199823486,1.4353363550581586,57;155;311;325;25;11;167;28;11;112,paper_main,paper,10,2x5,0.5,0.1,False,77,10000
6.544238524168574,0.2923750150467324,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.2201811378398202,1.3888346786302816,6.307691441009532,52;1150,paper_sigma_sensitivity,paper,2,1x2,0.3,0.1,False,0,10000
6.544238524171635,0.29237501504686914,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.2201811378398202,1.3888346785670367,6.307691440722292,1150;52,paper_sigma_sensitivity,paper,2,1x2,0.3,0.1,False,11,10000
6.544238524168566,0.2923750150467321,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.2201811378398202,1.3888346786303143,6.3076914410096805,52;1150,paper_sigma_sensitivity,paper,2,1x2,0.3,0.1,False,23,10000
6.544238524170776,0.2923750150468308,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.2201811378398202,1.3888346785782553,6.307691440773243,52;1150,paper_sigma_sensitivity,paper,2,1x2,0.3,0.1,False,42,10000
6.54423852416852,0.29237501504672997,0.0,0.7404545920146877,2,0,52,0.04326123128119801,0.2201811378398202,1.388834678718485,6.307691441410126,52;1150,paper_sigma_sensitivity,paper,2,1x2,0.3,0.1,False,77,10000
5.426842265507414,0.24245343185066068,0.015806988352745424,0.3314520658266451,3,0,49,0.04076539101497504,0.1822898836067955,0.3818789202804074,2.0948991393402623,401;752;49,paper_sigma_sensitivity,paper,3,1x3,0.3,0.1,False,0,10000
5.426842242326713,0.24245343081502332,0.015806988352745424,0.3314520658266451,3,0,49,0.04076539101497504,0.1822898836067955,0.3818789202804074,2.0948991393402623,401;752;49,paper_sigma_sensitivity,paper,3,1x3,0.3,0.1,False,11,10000
5.426842265538316,0.2424534318520413,0.9534109816971714,0.3314520658266451,3,0,49,0.04076539101497504,0.1822898836067955,0.3818789202804074,2.0948991393402623,401;49;752,paper_sigma_sensitivity,paper,3,1x3,0.3,0.1,False,23,10000
5.426842265504141,0.24245343185051443,0.030782029950083195,0.3314520658266451,3,0,49,0.04076539101497504,0.1822898836067955,0.3818789202804074,2.0948991393402623,49;401;752,paper_sigma_sensitivity,paper,3,1x3,0.3,0.1,False,42,10000
5.426842265492084,0.24245343184997578,0.030782029950083195,0.3314520658266451,3,0,49,0.04076539101497504,0.1822898836067955,0.3818789202804074,2.0948991393402623,752;401;49,paper_sigma_sensitivity,paper,3,1x3,0.3,0.1,False,77,10000
5.004855705771353,0.22360046273947987,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.1785928168828401,0.3958345512235851,2.2164080175802523,732;148;283;39,paper_sigma_sensitivity,paper,4,2x2,0.3,0.1,False,0,10000
5.004855706963371,0.22360046279273527,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.1785928168828401,0.3958345512235851,2.2164080175802523,148;283;732;39,paper_sigma_sensitivity,paper,4,2x2,0.3,0.1,False,11,10000
5.004855706596576,0.2236004627763481,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.1785928168828401,0.3958345512235851,2.2164080175802523,39;148;732;283,paper_sigma_sensitivity,paper,4,2x2,0.3,0.1,False,23,10000
5.004855706746886,0.22360046278306345,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.1785928168828401,0.3958345512235851,2.2164080175802523,148;283;39;732,paper_sigma_sensitivity,paper,4,2x2,0.3,0.1,False,42,10000
5.00485570673491,0.22360046278252838,0.0,0.3393807660051528,4,0,39,0.0324459234608985,0.1785928168828401,0.3958345512235851,2.2164080175802523,732;283;39;148,paper_sigma_sensitivity,paper,4,2x2,0.3,0.1,False,77,10000
4.89216083492953,0.21856562722173659,0.9991680532445923,0.32844661474881476,5,0,11,0.009151414309484194,0.17322764585189313,0.3694593461041469,2.1327966692908586,37;300;148;11;706,paper_sigma_sensitivity,paper,5,1x5,0.3,0.1,False,0,10000
4.918528929231009,0.21974366679649798,0.591514143094842,0.33382811215695735,5,0,13,0.010815307820299502,0.17524369454777725,0.3791141380111322,2.1633539454146224,35;13;291;147;716,paper_sigma_sensitivity,paper,5,1x5,0.3,0.1,False,11,10000
4.648812707806304,0.2076936346948006,0.30948419301164726,0.2760549780618164,5,0,32,0.026622296173044926,0.155770496772155,0.2545005695124173,1.633817537881006,181;33;390;566;32,paper_sigma_sensitivity,paper,5,1x5,0.3,0.1,False,23,10000
4.6488156798937545,0.20769376747787535,0.9633943427620633,0.2760549780618164,5,0,32,0.026622296173044926,0.155770496772155,0.2545005695124173,1.633817537881006,390;181;32;33;566,paper_sigma_sensitivity,paper,5,1x5,0.3,0.1,False,42,10000
4.64816604277786,0.20766474383198696,0.6963394342762064,0.2758693826050556,5,0,32,0.026622296173044926,0.15577048339163713,0.2544980802309676,1.6338016977804222,34;32;389;181;566,paper_sigma_sensitivity,paper,5,1x5,0.3,0.1,False,77,10000
4.416090474603757,0.19729637209762954,0.13394342762063227,0.24715807008242424,6,0,30,0.024958402662229616,0.14573475963665744,0.25120549433274236,1.723717079969929,337;528;89;187;30;31,paper_sigma_sensitivity,paper,6,2x3,0.3,0.1,False,0,10000
4.456893559326129,0.19911931948342526,0.41430948419301167,0.250475767559638,6,0,30,0.024958402662229616,0.14714578548070423,0.24906056800950083,1.692610951745325,543;231;67;31;30;300,paper_sigma_sensitivity,paper,6,2x3,0.3,0.1,False,11,10000
4.533268550924854,0.20253150246474594,0.5540765391014975,0.2822006203135563,6,0,30,0.024958402662229616,0.1563417045100708,0.26280596691629177,1.6809716111140522,263;227;616;32;34;30,paper_sigma_sensitivity,paper,6,2x3,0.3,0.1,False,23,10000
4.530868771709265,0.2024242882362799,0.05324459234608985,0.2822006203135563,6,0,30,0.024958402662229616,0.15634170451013785,0.2628059669160531,1.680971611111805,32;34;263;227;616;30,paper_sigma_sensitivity,paper,6,2x3,0.3,0.1,False,42,10000
4.393072270879968,0.19626799459652886,0.17637271214642264,0.24045988241093705,6,0,28,0.02329450915141431,0.1429375031082314,0.2371496942561778,1.659114571736645,32;487;124;387;28;144,paper_sigma_sensitivity,paper,6,2x3,0.3,0.1,False,77,10000
4.281087857239827,0.19126489996571455,0.9650582362728786,0.23203045270906786,7,0,22,0.018302828618968387,0.13866840336001995,0.2286414652595586,1.648836070206245,30;143;22;146;355;28;478,paper_sigma_sensitivity,paper,7,1x7,0.3,0.1,False,0,10000
4.340153883958304,0.19390377542644044,0.9891846921797005,0.24561756741886945,7,0,14,0.011647254575707155,0.1442560788555759,0.2407109303180454,1.6686363044525012,14;93;30;183;343;29;510,paper_sigma_sensitivity,paper,7,1x7,0.3,0.1,False,11,10000
4.344530944257177,0.19409932805888458,0.9983361064891847,0.24399962736347144,7,0,14,0.011647254575707155,0.14442545612476376,0.23869998014417368,1.6527555913433771,14;510;30;343;184;91;30,paper_sigma_sensitivity,paper,7,1x7,0.3,0.1,False,23,10000
4.310471819376762,0.19257767857856475,0.30615640599001664,0.2389347737127685,7,0,20,0.016638935108153077,0.1402563483958041,0.23348423345129407,1.6646963657626088,128;379;478;28;20;28;141,paper_sigma_sensitivity,paper,7,1x7,0.3,0.1,False,42,10000
4.339365577102198,0.19386855647345388,0.9858569051580699,0.24507401849664812,7,0,13,0.010815307820299502,0.14426858497794243,0.2407109301135536,1.6684916549828779,183;94;13;29;511;29;343,paper_sigma_sensitivity,paper,7,1x7,0.3,0.1,False,77,10000
4.162493443634913,0.18596649231536072,0.22795341098169716,0.2050233804509168,8,0,12,0.009983361064891847,0.1357090359338534,0.1931076589940827,1.4229535834797566,12;405;74;203;25;28;324;131,paper_sigma_sensitivity,paper,8,2x4,0.3,0.1,False,0,10000
4.1638101248756625,0.18602531729494454,0.37603993344425957,0.20957860897857744,8,0,20,0.016638935108153077,0.13454663578395099,0.19416457800975845,1.4431024371363412,20;205;114;27;132;386;30;288,paper_sigma_sensitivity,paper,8,2x4,0.3,0.1,False,11,10000
4.241836172232993,0.18951126400759663,0.5465890183028286,0.2377986957617673,8,0,17,0.014143094841930116,0.13902077751673628,0.22532124278816712,1.6207738642478864,138;19;140;30;379;27;17;452,paper_sigma_sensitivity,paper,8,2x4,0.3,0.1,False,23,10000
4.192208841746784,0.18729407839554285,0.21381031613976706,0.2308730402937901,8,0,10,0.008319467554076539,0.1371666066944521,0.21029284102617823,1.5331198029348836,145;10;29;430;31;28;390;139,paper_sigma_sensitivity,paper,8,2x4,0.3,0.1,False,42,10000
4.192309110593501,0.18729855807724446,0.2653910149750416,0.2308730402937901,8,0,10,0.008319467554076539,0.1371666066944523,0.21029284102617843,1.533119802934883,29;10;390;430;139;145;31;28,paper_sigma_sensitivity,paper,8,2x4,0.3,0.1,False,77,10000
4.062010946478481,0.18147726541607415,0.04908485856905158,0.19024429776002685,9,0,20,0.016638935108153077,0.13462028836050355,0.16455766988338286,1.2223838760580183,85;20;30;261;365;81;78;258;24,paper_sigma_sensitivity,paper,9,3x3,0.3,0.1,False,0,10000
4.126484802994911,0.18435774489424336,0.08901830282861897,0.23201280109837527,9,0,18,0.014975041597337771,0.1390823375412155,0.21568164939288206,1.5507479468945256,24;18;44;24;449;333;146;46;118,paper_sigma_sensitivity,paper,9,3x3,0.3,0.1,False,11,10000
4.101611329074182,0.1832464800335602,0.5291181364392679,0.1943083016338749,9,0,10,0.008319467554076539,0.13164254963042987,0.14024670032969375,1.0653599517963879,19;340;29;28;132;289;229;126;10,paper_sigma_sensitivity,paper,9,3x3,0.3,0.1,False,23,10000
4.1025140351531775,0.18328680996689842,0.4492512479201331,0.23338138368004838,9,0,12,0.009983361064891847,0.13477978283346606,0.21744492547043381,1.613334885229007,21;128;24;136;12;408;113;29;331,paper_sigma_sensitivity,paper,9,3x3,0.3,0.1,False,42,10000
4.081755970378961,0.18235940802727035,0.6472545757071547,0.2055776185747334,9,0,10,0.008319467554076539,0.13448936247828186,0.17921341733372886,1.3325471548825043,10;69;333;211;12;25;384;130;28,paper_sigma_sensitivity,paper,9,3x3,0.3,0.1,False,77,10000
3.9734252495294475,0.17751954835201136,0.9534109816971714,0.18944000721227575,10,0,10,0.008319467554076539,0.13129803446979618,0.16361729816994747,1.2461519232135942,73;178;326;29;321;10;26;18;106;115,paper_sigma_sensitivity,paper,10,2x5,0.3,0.1,False,0,10000
3.9789009697437807,0.17776418548957057,0.5940099833610649,0.2342735243899228,10,0,11,0.009151414309484194,0.1329931254158387,0.18427605138246866,1.3856058409402332,50;24;106;28;109;138;408;11;25;303,paper_sigma_sensitivity,paper,10,2x5,0.3,0.1,False,11,10000
3.9484944541231375,0.1764057225562175,0.06905158069883527,0.18715456011333167,10,0,11,0.009151414309484194,0.1263875701611935,0.15714532975276388,1.2433606370555177,25;20;230;127;11;28;109;265;265;122,paper_sigma_sensitivity,paper,10,2x5,0.3,0.1,False,23,10000
4.024992678550893,0.17982341117430692,0.3544093178036606,0.1880436752117645,10,0,17,0.014143094841930116,0.1353298651942922,0.16588614880614594,1.2257911331453593,18;346;18;17;22;283;102;101;271;24,paper_sigma_sensitivity,paper,10,2x5,0.3,0.1,False,42,10000
3.997935177184221,0.1786145711633581,0.47587354409317806,0.2389675271210242,10,0,11,0.009151414309484194,0.13308233585909993,0.18510262791978244,1.3908880297560133,16;99;311;11;22;140;113;28;411;51,paper_sigma_sensitivity,paper,10,2x5,0.3,0.1,False,77,10000
6.49058059317189,0.28997775548405086,0.0,0.742272691461661,2,0,51,0.042429284525790346,0.21469184630488414,1.4065336961672132,6.551407146423445,51;1151,paper_lr_sensitivity,paper,2,1x2,0.5,0.3,False,0,10000
6.49058059317189,0.28997775548405086,0.0,0.742272691461661,2,0,51,0.042429284525790346,0.21469184630488414,1.4065336961672132,6.551407146423445,1151;51,paper_lr_sensitivity,paper,2,1x2,0.5,0.3,False,11,10000
6.49058059317189,0.28997775548405086,0.0,0.742272691461661,2,0,51,0.042429284525790346,0.21469184630488414,1.4065336961672132,6.551407146423445,51;1151,paper_lr_sensitivity,paper,2,1x2,0.5,0.3,False,23,10000
6.49058059317189,0.28997775548405086,0.0,0.742272691461661,2,0,51,0.042429284525790346,0.21469184630488414,1.4065336961672132,6.551407146423445,51;1151,paper_lr_sensitivity,paper,2,1x2,0.5,0.3,False,42,10000
6.49058059317189,0.28997775548405086,0.0,0.742272691461661,2,0,51,0.042429284525790346,0.21469184630488414,1.4065336961672132,6.551407146423445,1151;51,paper_lr_sensitivity,paper,2,1x2,0.5,0.3,False,77,10000
