sample,curve_id,csv_path,window_hours,included,reason,duration_hours,first_global_max_time_hours,raw_points,x_name,x_unit,y_name,y_unit,mapping_count,normalized_min_before_smoothing,normalized_max_before_smoothing,smoothed_min,smoothed_max
图片115,图片115_430f145e0d,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片115/accepted/samples_test__unknown__unknown__图片115__Series_2__Series_2.csv,150,True,included,1332.9183360625989,0.0,31,Time,(h),PCE,(norm.),0,0.8120991591430488,1.0,0.8120982683025723,1.0000008098549782
图片12,图片12_bf69724187,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片12/accepted/samples_test__unknown__unknown__图片12__Control__Series_1.csv,150,True,included,218.66322265981404,0.0,8,Time,(h),Normalized PCE,,2,0.9673690883136142,1.0,0.9673734994401605,1.0
图片12,图片12_38533f8bee,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片12/accepted/samples_test__unknown__unknown__图片12__Target__Series_2.csv,150,True,included,1561.8801618558145,0.0,51,Time,(h),Normalized PCE,,2,0.9926269378802717,1.0,0.9926269378802713,1.0000000000000002
图片121,图片121_15f5c6cbae,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片121/accepted/samples_test__unknown__unknown__图片121__2PaCz__Series_1.csv,150,True,included,855.9214488670177,17.467784670755464,50,Time,hours,PCE,%,2,0.967885959998214,1.0,0.9678043201816895,0.9999783649363055
图片122,图片122_c3ddf8ba4b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片122/accepted/samples_test__unknown__unknown__图片122__OCT-doped__Series_2.csv,150,True,included,997.8628278541325,0.0,53,Time,( h ),PCE,( % ),2,0.968033574656293,1.0,0.9680335746562544,1.0000000000000002
图片122,图片122_3138f8748b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片122/accepted/samples_test__unknown__unknown__图片122__Pristine__Series_1.csv,150,True,included,729.2074511241739,0.0,39,Time,( h ),PCE,( % ),2,0.9634841676417636,1.0,0.9634340995032196,1.0000000000000004
图片127,图片127_aef6d9af0f,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片127/accepted/samples_test__unknown__unknown__图片127__Series_1__Series_1.csv,150,True,included,2118.153166482114,0.0,37,Time,(h),Normal. PCE,,0,0.9178773216269388,1.0,0.9178773216269389,0.9999992787641416
图片127,图片127_643357a725,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片127/accepted/samples_test__unknown__unknown__图片127__Series_2__Series_2.csv,150,True,included,2118.153166482114,0.0,37,Time,(h),Normal. PCE,,0,0.9573225287634034,1.0,0.9573212351147137,1.0000012936486895
图片127,图片127_02e16b0d01,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片127/accepted/samples_test__unknown__unknown__图片127__Series_3__Series_3.csv,150,True,included,2118.153166482114,0.0,37,Time,(h),Normal. PCE,,0,0.787788683552171,1.0,0.7877886835521705,1.0000088904241458
图片132,图片132_3a415162c3,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片132/accepted/samples_test__unknown__unknown__图片132__SnO2-FBA__Series_2.csv,150,True,included,986.2603191123052,0.0,43,Time,(h),Normalized PCE,,2,0.9715220294930863,1.0,0.971522029493086,0.99999999999996
图片132,图片132_b06a9ac20e,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片132/accepted/samples_test__unknown__unknown__图片132__Sn_{$__Series_1.csv,150,True,included,986.2603191123052,0.0,43,Time,(h),Normalized PCE,,2,0.9151419240861818,1.0,0.9151143386365972,0.999990851473347
图片135,图片135_34111350bc,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片135/accepted/samples_test__unknown__unknown__图片135__Series_1__Series_1.csv,150,True,included,1011.0572730371723,0.0,57,Time,h,Normalized PCE,,0,0.9864544172506924,1.0,0.9864723846449536,0.9999999999999996
图片135,图片135_4b2d21d4f1,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片135/accepted/samples_test__unknown__unknown__图片135__Series_2__Series_2.csv,150,True,included,1011.0572730371723,0.0,57,Time,h,Normalized PCE,,0,0.9296897398573188,1.0,0.9296897398573185,0.9999999999999996
图片136,图片136_d25478ae5a,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片136/accepted/samples_test__unknown__unknown__图片136__Control__Series_2.csv,150,True,included,652.8002443820736,93.25717776886756,15,Time,(h),Normalized PCE,,2,0.9427834371804638,1.0,0.9427834371804634,0.9999999999999601
图片141,图片141_52b07a6326,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片141/accepted/samples_test__unknown__unknown__图片141__Cell1__Series_1.csv,150,True,included,2411.8599222799694,63.46999795473607,39,Time,(hours),Norm. PCE,,4,0.9881032912837086,1.0,0.9881017688685504,0.9999999999999601
图片141,图片141_123f56d443,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片141/accepted/samples_test__unknown__unknown__图片141__Cell2__Series_2.csv,150,True,included,2348.389924325233,0.0,38,Time,(hours),Norm. PCE,,4,0.9959761978012125,1.0,0.9959761978011727,1.0000001799544869
图片141,图片141_8fd14d68be,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片141/accepted/samples_test__unknown__unknown__图片141__Cell3__Series_3.csv,150,True,included,2411.8599222799694,63.46999795473607,39,Time,(hours),Norm. PCE,,4,0.9946889776083359,1.0,0.9946889776083353,0.9999999999999603
图片141,图片141_b8ba6dc543,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片141/accepted/samples_test__unknown__unknown__图片141__Cell4__Series_4.csv,150,True,included,2348.389924325233,0.0,38,Time,(hours),Norm. PCE,,4,0.988589316839207,1.0,0.9885893168392066,0.9999999999999603
图片159,图片159_65f3e3ebbe,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片159/accepted/samples_test__unknown__unknown__图片159__MeO-2PACz__Series_2.csv,150,True,included,479.00324495962485,0.0,35,Time,(hours),Normalized PCE,,2,0.9290450368781941,1.0,0.9290450368781933,1.0
图片159,图片159_ebf4afac05,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片159/accepted/samples_test__unknown__unknown__图片159__PTAA__Series_1.csv,150,True,included,479.00324495962485,0.0,35,Time,(hours),Normalized PCE,,2,0.9717237165219351,1.0,0.9717237165219345,1.0
图片160,图片160_b6622eb275,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片160/accepted/samples_test__unknown__unknown__图片160__Series_1__Series_1.csv,150,True,included,975.619819947768,0.0,34,Time,hour,Normalized PCE,,0,0.9811209745834872,1.0,0.9811451861187432,1.0
图片160,图片160_f7efa7734d,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片160/accepted/samples_test__unknown__unknown__图片160__Series_2__Series_2.csv,150,True,included,975.6198199477681,0.0,34,Time,hour,Normalized PCE,,0,0.9761036404602561,1.0,0.976103640460256,0.9999999999999601
图片162,图片162_9f1f502e03,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片162/accepted/samples_test__unknown__unknown__图片162__Series_1__Series_1.csv,150,True,included,1476.4354793422563,0.0,76,Time,(h),Normal. PCE,,0,0.7662673353157686,1.0,0.766267335315768,1.0000000000000002
图片162,图片162_222dd75460,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片162/accepted/samples_test__unknown__unknown__图片162__Series_2__Series_2.csv,150,True,included,1456.7496729510262,0.0,75,Time,(h),Normal. PCE,,0,0.9380792230965888,1.0,0.9380862274214594,1.0000210129746128
图片162,图片162_19cb1979e3,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片162/accepted/samples_test__unknown__unknown__图片162__Series_3__Series_3.csv,150,True,included,1456.7496729510262,0.0,75,Time,(h),Normal. PCE,,0,0.9767832030658945,1.0,0.9767832030658937,1.0
图片172,图片172_753d12fa9b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片172/accepted/samples_test__unknown__unknown__图片172__Series_1__Series_1.csv,150,True,included,160.90196423120835,0.0,42,Time (h),(h),PCE (Norm.),(Norm.),0,0.7101689651333135,1.0,0.7101689651333136,1.000616754586089
图片172,图片172_bd939e70bb,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片172/accepted/samples_test__unknown__unknown__图片172__Series_2__Series_2.csv,150,True,included,164.82640238318905,0.0,43,Time (h),(h),PCE (Norm.),(Norm.),0,0.8900426857508673,1.0,0.8895084156504383,1.0000112949173077
图片172,图片172_84a27cb7e0,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片172/accepted/samples_test__unknown__unknown__图片172__Series_3__Series_3.csv,150,True,included,255.08847987874492,0.0,66,Time (h),(h),PCE (Norm.),(Norm.),0,0.9440670598961567,1.0,0.9450372237472004,0.9995050013644884
图片180,图片180_8801c12532,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片180/accepted/samples_test__unknown__unknown__图片180__Ctrl__Series_1.csv,150,True,included,198.3849646963697,0.0,30,Time,(h),Normalized PCE,,2,0.7738417395053884,1.0,0.7741829629820723,1.0
图片180,图片180_e87debf7f3,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片180/accepted/samples_test__unknown__unknown__图片180__Target__Series_2.csv,150,True,included,396.7699293927394,0.0,59,Time,(h),Normalized PCE,,2,0.9474097652430811,1.0,0.9473241568866103,1.0001279262775018
图片183,图片183_442ec044b3,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片183/accepted/samples_test__unknown__unknown__图片183__Series_1__Series_1.csv,150,True,included,158.45954212236788,0.0,34,Time,h,Normalized PCE,,0,0.5191675875039554,1.0,0.5197065813746895,1.0024085517278032
图片183,图片183_0f39f7aa44,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片183/accepted/samples_test__unknown__unknown__图片183__Series_2__Series_2.csv,150,True,included,158.45954212236785,0.0,34,Time,h,Normalized PCE,,0,0.7684969802845583,1.0,0.7681276966574512,1.0014452633380893
图片184,图片184_3fb77091e9,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片184/accepted/samples_test__unknown__unknown__图片184__OCT-doped__Series_2.csv,150,True,included,990.6839997767673,0.0,48,Time,( h),PCE,( %),2,0.9656791313300542,1.0,0.9656832881448917,1.0
图片184,图片184_41b30d1245,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片184/accepted/samples_test__unknown__unknown__图片184__Pristine__Series_1.csv,150,True,included,743.0129998325757,0.0,37,Time,( h),PCE,( %),2,0.9693185575987004,1.0,0.9694046882227171,1.0000216402209534
图片19,图片19_4fe06180b8,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片19/accepted/samples_test__unknown__unknown__图片19__PCE24.7%@t=0__Series_2.csv,150,True,included,988.2561874666285,32.94187291555431,31,Time,(h),Normalized PCE,,2,0.9953381027947474,1.0,0.9953407003711129,1.0000053823292434
图片19,图片19_0cdd22d929,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片19/accepted/samples_test__unknown__unknown__图片19__SAM__Series_1.csv,150,True,included,988.2561874666285,0.0,31,Time,(h),Normalized PCE,,2,0.9507023667221494,1.0,0.9507101740803791,1.0
图片190,图片190_9183c29363,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片190/accepted/samples_test__unknown__unknown__图片190__Control__Series_1.csv,150,True,included,712.3329859504383,0.0,26,Time,(h),PCE,(%),2,0.9386351957414358,1.0,0.9386023205043401,0.9999981790664701
图片193,图片193_b2555293fe,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片193/accepted/samples_test__unknown__unknown__图片193__Series_1__Series_1.csv,150,True,included,446.204850971782,0.0,40,Time,(hr),PCE,(%),0,0.7395212233059995,1.0,0.7395212233059992,1.00178444329087
图片197,图片197_e0c62dba70,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片197/accepted/samples_test__unknown__unknown__图片197__1.40M（8_1）__Series_2.csv,150,True,included,513.5460064613361,67.57184295543897,39,Time,(h),PCE,(%),2,0.9275966349727259,1.0,0.927542754994949,0.9999868874677249
图片202,图片202_c362bc8fd2,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片202/accepted/samples_test__unknown__unknown__图片202__WBGPSCs_with_YbOx__Series_2.csv,150,True,included,490.314972508966,0.0,35,Time,(h),PCE,(%),2,0.7301883822778121,1.0,0.730188475978982,0.999870910989861
图片202,图片202_608c29938a,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片202/accepted/samples_test__unknown__unknown__图片202__WBG_PSCs_withBCP__Series_1.csv,150,True,included,490.314972508966,57.68411441281954,35,Time,(h),PCE,(%),2,0.9807324211715539,1.0,0.9807324211715149,1.0002105470402636
图片203,图片203_a0cc51d6e9,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片203/accepted/samples_test__unknown__unknown__图片203__0--Control__Series_1.csv,150,True,included,1571.5181159463548,0.0,46,Time,(d),Normalized PCE,(%),2,0.8988288661887299,1.0,0.8988356590803558,0.9999961081742492
图片203,图片203_dac72be995,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片203/accepted/samples_test__unknown__unknown__图片203__DMPESI__Series_2.csv,150,True,included,1571.518115946355,0.0,46,Time,(d),Normalized PCE,(%),2,0.9694905255742604,1.0,0.96949052557426,0.9999999999999998
图片205,图片205_b2366de081,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_1__Series_1.csv,150,True,included,1003.8344196702012,0.0,54,Time,(h),PCE,(Normalized),0,0.7538450011059508,1.0,0.7538274851306475,0.9999299360987889
图片205,图片205_522a9ae83d,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_2__Series_2.csv,150,True,included,1003.8344196702012,0.0,54,Time,(h),PCE,(Normalized),0,0.8116640236214747,1.0,0.8116640236214746,0.9998942536668467
图片28,图片28_c65ea9940b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_1__Series_1.csv,150,True,included,399.4283373072515,81.93401790917981,40,Time,(h),PCE,(%),0,0.8434534467627375,1.0,0.84313782448262,1.000011373142596
图片28,图片28_209893d1b5,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_2__Series_2.csv,150,True,included,399.4283373072515,30.72525671594242,41,Time,(h),PCE,(%),0,0.8527543839130308,1.0,0.8544711628741468,0.9999969082662168
图片33,图片33_29efc2f954,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片33/accepted/samples_test__unknown__unknown__图片33__0—AZO__Series_2.csv,150,True,included,330.91298368039196,0.0,10,Time,(h),PCE,(%),2,0.46335357855522097,1.0,0.46332975568945456,0.9999845173861895
图片37,图片37_6f14f326fc,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片37/accepted/samples_test__unknown__unknown__图片37__Series_1__Series_1.csv,150,True,included,199.3430329201032,0.0,23,Time,(h),Normalized PCE,,0,0.7783447719039683,1.0,0.7783314650509477,1.000187126917876
图片37,图片37_000746d01e,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片37/accepted/samples_test__unknown__unknown__图片37__Series_2__Series_2.csv,150,True,included,389.6250188892927,0.0,44,Time,(h),Normalized PCE,,0,0.9445683683487877,1.0,0.9444719768182593,0.9999999999999998
图片39,图片39_ee170f3dae,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_1__Series_1.csv,150,True,included,1963.3894378264692,0.0,37,Time,(h),PCE,(%),0,0.9921646227948013,1.0,0.9921637107205171,0.9999999999999601
图片39,图片39_bb4eabe158,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_2__Series_2.csv,150,True,included,1963.3894378264692,0.0,37,Time,(h),PCE,(%),0,0.9770174275653597,1.0,0.9770189978253779,0.9999999999999998
图片42,图片42_19506aa641,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_1__Series_1.csv,150,True,included,276.1276966504159,0.0,52,Time,(h),Normalized PCE,,0,0.9023908954407304,1.0,0.9020249821689352,1.0005580150410496
图片42,图片42_7d207d471d,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_2__Series_2.csv,150,True,included,276.1276966504159,0.0,52,Time,(h),Normalized PCE,,0,0.7582859436697471,1.0,0.7582096040059171,0.999878382741451
图片48,图片48_18bb53501c,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1.csv,150,True,included,1845.3625184336338,90.01768382603092,42,Duration,(hours),Efficiency,(%),3,0.9651254136588612,1.0,0.9651261245782455,0.99999999999996
图片48,图片48_bf7136b28b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA__Series_2.csv,150,True,included,1305.2564154774484,0.0,30,Duration,(hours),Efficiency,(%),3,0.9936923978173914,1.0,0.9936923978173909,0.9999999999999603
图片48,图片48_5bbb0059b4,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__PTAA_BCP__Series_3.csv,150,True,included,720.1414706082476,0.0,17,Duration,(hours),Efficiency,(%),3,0.9176615107549262,1.0,0.9176615107549257,0.9999990624996313
图片50,图片50_c0a214ebf5,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片50/accepted/samples_test__unknown__unknown__图片50__Series_1__Series_1.csv,150,True,included,988.880643929825,21.497405302822287,47,Time,(h),PCE,(%),0,0.9854243950646258,1.0,0.9854275189510391,0.9999999999999604
图片58,图片58_d69ce56cdb,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_1__Series_1.csv,150,True,included,2265.7268956153443,0.0,37,Time,(h),Normal. PCE,,0,0.9945461001751645,1.0,0.9945461001751646,0.9999999999999601
图片58,图片58_50448758b7,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,150,True,included,2328.663753826882,0.0,38,Time,(h),Normal. PCE,,0,0.9952226687814009,1.0,0.9952226687814001,1.0000000000000004
图片58,图片58_b811f75376,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_3__Series_3.csv,150,True,included,2328.663753826882,0.0,38,Time,(h),Normal. PCE,,0,0.9941906351432754,1.0,0.9941888747500004,0.999999823960672
图片59,图片59_0e2117ef59,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,150,True,included,998.2401077705126,0.0,44,Time (h),(h),PCE (Normalized),(Normalized),2,0.7598691956291426,1.0,0.7598922379486739,0.9999498439720592
图片59,图片59_e3475cdbf8,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,150,True,included,998.2401077705125,0.0,44,Time (h),(h),PCE (Normalized),(Normalized),2,0.814473950178539,1.0,0.8144510006671402,0.9999718032383121
图片63,图片63_4ff556b346,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,150,True,included,983.8846344941695,0.0,73,Time,(h),Normalized PCE,,3,0.9487498439854154,1.0,0.9486801093320254,1.000009962093341
图片63,图片63_d58c506a03,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,150,True,included,997.5496988621439,0.0,74,Time,(h),Normalized PCE,,3,0.9382515896322179,1.0,0.93821667946158,0.9999922421843023
图片63,图片63_284d7d14ca,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_Y6__Series_1.csv,150,True,included,983.8846344941694,0.0,73,Time,(h),Normalized PCE,,3,0.8694548537276926,1.0,0.8694372961687761,1.000747612186108
图片68,图片68_859b9584f9,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_1__Series_1.csv,150,True,included,581.2353740272309,0.0,37,Time,h,Normalized PCE,,0,0.9340655266196827,1.0,0.934219887747231,1.0
图片68,图片68_fad5e53559,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_2__Series_2.csv,150,True,included,968.7256233787182,0.0,61,Time,h,Normalized PCE,,0,0.9947810136336832,1.0,0.9947452302128287,0.9999679511106723
图片70,图片70_784f10c9ac,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_1__Series_1.csv,150,True,included,807.0698056195981,23.059137303417117,36,Time,(h),PCE,(Nor.),0,0.9964585217414487,1.0,0.9964457381584313,1.0000127780849162
图片70,图片70_d6ca5dd41a,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_2__Series_2.csv,150,True,included,853.1880802264325,46.118274606834206,38,Time,(h),PCE,(Nor.),0,0.9924295433335537,1.0,0.9924288172669743,0.9999999999999604
图片71,图片71_38de5c5938,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,150,True,included,789.0591953981544,0.0,49,Time,(h),Normalized PCE,,2,0.9117545450801788,1.0,0.9117231424009837,0.9999770702842855
