curve_id,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps
10.1002_adfm.202111116_Fig5_A_stability_performance_curve_4962c740a2,2000,0.03641766396014057,0.9641040194379918,0.9868825590034244,0.02277853956543252,0.6254805247904923,0.035894980113862496,0.9856475185544533,0.013116440548429975,0.360166993763961,0.02386686887004441,0.6553651792758287,0.0005226838462780714,0.014352481445546676,0.03641766396014057,1.0,0.013116440548429975,0.360166993763961,0.54,0.0,0.54,0.1,0.15358147928953825,-0.025327855858376394,0.35
10.1002_adma.201706126_Fig5_C_stability_performance_curve_e3cc067d22,2000,0.3022472049593148,0.997499108211979,0.7048162810260977,-0.29268282718588123,-0.968355777600256,0.002500590007891823,0.008273327153607343,0.29518341719377306,0.9766291047538633,0.04391708778400938,0.14530188224543222,0.041416497776117556,0.1370285550918249,0.0,0.0,0.2512663294097637,0.8313272225084312,0.0,0.1,0.1,0.1,-0.4378596422506814,-0.35028624223804855,0.9833333333333333
10.1002_adma.201907769_Fig4_F_jv_curve_stability_performance_jsc_d71ae30e69,2000,0.6470900481308132,0.9913971527467044,0.3532231575174169,-0.6381739952292875,-0.9862213104230538,0.008549829764048167,0.013212735675266894,0.6467238249933356,0.9994340460983205,0.14700533163406515,0.22717909517957405,0.13845550187001698,0.21396635950430715,0.0,0.0,0.4997184933592705,0.7722549509187466,0.0,0.1,0.1,0.1,-1.5354606215857634,-0.3499445798882711,0.91
10.1002_admi.202001683_Fig4_C_stability_performance_curve_pce_40a7f5684a,2000,0.4430129040205667,0.9976515409009604,0.5652543899644649,-0.43239715093649556,-0.9760373727543198,0.0023484590990406895,0.005301107660131867,0.43474561003553625,0.9813384804144517,0.01934660272042943,0.04367051737059847,0.01699814362138874,0.0383694097104666,0.0,0.0,0.4153990073151068,0.9376679630438531,0.0,0.1,0.1,0.1,-0.20120274231205648,-1.0849800085863894,0.95
10.1002_advs.202004662_Fig5_A_stability_performance_curve_pce_9ad105606e,2000,0.10323747074302236,0.9991399713936939,0.9031370549028567,-0.09600291649083725,-0.9299231742107157,0.0008600286063067397,0.008330585785538218,0.096862945097144,0.9382537599962539,0.011815372720185735,0.11444849079649033,0.010955344113878995,0.10611790501095211,0.0,0.0,0.08504757237695826,0.8238052691997636,0.0,0.1,0.1,0.1,-0.11150757844619613,0.013429748148480032,0.8233333333333334
10.1002_aenm.201800275_Fig4_D_stability_performance_curve_pce_3bddce67cc,2000,0.13795344359208306,0.9995331702206328,0.8634301080918262,-0.13610306212880663,-0.9865869135623185,0.00046706772957672005,0.003385690979616288,0.13657012985838335,0.9899726045419348,0.0009474542385951024,0.006867927424824902,0.0005737199275499538,0.004158793811964537,9.333341853157151e-05,0.0006765573667559233,0.13562267561978825,0.9831046771171099,0.06,0.08666666666666667,0.1,0.1,-0.006197266983058827,-0.15508814024386,0.91
10.1002_aenm.201803587_Fig5_D_stability_performance_curve_pce_eqe_c6cae996f9,2000,0.10944172541777075,0.9993849110299706,0.8916641735962191,-0.10772073743375155,-0.9842748460201107,0.0006150889700302642,0.005620241892955283,0.10833582640378181,0.989895087913066,0.009698580991201688,0.08861867769517884,0.009083492021171424,0.08299843580222356,0.0,0.0,0.09863724541258012,0.9012764102178872,0.0,0.1,0.1,0.1,-0.08904778666537458,-0.10581515161515734,0.9233333333333333
10.1002_aenm.201902472_Fig5_D_stability_performance_curve_8150f40988,2000,0.3064305036247904,0.9957165151281707,0.6986168932887858,-0.2970996218393849,-0.969549761936133,0.004294504689926204,0.014014612250171482,0.3013941265293111,0.9835643741863045,0.03904292934981046,0.12741201965198828,0.03474842465988426,0.11339740740181681,0.0,0.0,0.2623511971795006,0.8561523545343162,0.0,0.1,0.1,0.1,-0.3980433634969416,-0.47674252138688933,0.86
10.1002_aenm.201903751_Fig5_D_stability_performance_curve_pce_81fe7b1baf,2000,0.10326858874279643,0.9827930347508497,0.9260476543798232,-0.0567453803710265,-0.5494931330218726,0.017206009519161625,0.16661416340273016,0.07395138989018812,0.7161072964246028,0.05490511064526238,0.5316729057081485,0.037699101126100754,0.3650587423054184,0.05490511064526238,0.5316729057081485,0.07395138989018812,0.7161072964246028,0.3233333333333333,0.1,0.3233333333333333,0.1,-0.2597237210114452,-0.008798763647123224,0.6833333333333333
10.1002_aenm.202000967_Fig4_A_stability_performance_curve_pce_c4f7f03108,2000,0.2074447183583107,0.9953560992588187,0.7927179986451169,-0.2026381006137018,-0.976829404081011,0.004643948712148016,0.022386439861663363,0.20728204932584982,0.9992158439426744,0.06252437661648746,0.30140259588818114,0.05788042790433945,0.27901615602651775,0.0,0.0,0.14475767270936235,0.6978132480544933,0.0,0.1,0.1,0.1,-0.6216121121177055,-0.028101299793304182,0.88
