candidate_id,window_hours,rise_gain_abs,rise_gain_ratio,hill_rapid_drop_ratio,valley_drop_ratio,valley_recovery_ratio,valley_recovery_abs,valley_post_recovery_drop_ratio,minimum_phase_gap,latest_recovery_fraction,n_bridge,n_hill,n_slope,n_valley,minimum_class_size,silhouette,davies_bouldin,balance_entropy,topology_score,prototype_score,bridge_prototype_corr,hill_prototype_corr,slope_prototype_corr,valley_prototype_corr,coverage_fraction_axis_valid,valid_candidate,selection_score
1856,500,0.006,0.15,0.25,0.28,0.35,0.006,0.15,0.06,0.85,56,39,1118,16,16,0.39981594837039636,1.830409201232952,0.2833847373671526,0.8998169948671854,0.9488783299179693,0.9723244984791491,0.9630502297937105,0.9504743683334544,0.7051775427374402,0.5759137769447048,True,0.7818855676024893
1861,500,0.006,0.15,0.25,0.28,0.35,0.01,0.1,0.06,0.85,56,39,1118,16,16,0.39981594837039636,1.830409201232952,0.2833847373671526,0.8998169948671854,0.9488783299179693,0.9723244984791491,0.9630502297937105,0.9504743683334544,0.7051775427374402,0.5759137769447048,True,0.7818855676024893
1855,500,0.006,0.15,0.25,0.28,0.35,0.006,0.1,0.06,0.85,56,39,1118,16,16,0.39981594837039636,1.830409201232952,0.2833847373671526,0.8998169948671854,0.9488783299179693,0.9723244984791491,0.9630502297937105,0.9504743683334544,0.7051775427374402,0.5759137769447048,True,0.7818855676024893
1859,500,0.006,0.15,0.25,0.28,0.35,0.008,0.15,0.06,0.85,56,39,1118,16,16,0.39981594837039636,1.830409201232952,0.2833847373671526,0.8998169948671854,0.9488783299179693,0.9723244984791491,0.9630502297937105,0.9504743683334544,0.7051775427374402,0.5759137769447048,True,0.7818855676024893
1862,500,0.006,0.15,0.25,0.28,0.35,0.01,0.15,0.06,0.85,56,39,1118,16,16,0.39981594837039636,1.830409201232952,0.2833847373671526,0.8998169948671854,0.9488783299179693,0.9723244984791491,0.9630502297937105,0.9504743683334544,0.7051775427374402,0.5759137769447048,True,0.7818855676024893
1858,500,0.006,0.15,0.25,0.28,0.35,0.008,0.1,0.06,0.85,56,39,1118,16,16,0.39981594837039636,1.830409201232952,0.2833847373671526,0.8998169948671854,0.9488783299179693,0.9723244984791491,0.9630502297937105,0.9504743683334544,0.7051775427374402,0.5759137769447048,True,0.7818855676024893
319,500,0.002,0.15,0.2,0.28,0.35,0.008,0.1,0.06,0.85,51,52,1110,16,16,0.3859522947983081,1.938349862647283,0.29890133950387643,0.8970834684708708,0.9466434958582572,0.9635469467059726,0.953152625162935,0.9512708522597103,0.7051775427374402,0.5759137769447048,True,0.7811553636842484
316,500,0.002,0.15,0.2,0.28,0.35,0.006,0.1,0.06,0.85,51,52,1110,16,16,0.3859522947983081,1.938349862647283,0.29890133950387643,0.8970834684708708,0.9466434958582572,0.9635469467059726,0.953152625162935,0.9512708522597103,0.7051775427374402,0.5759137769447048,True,0.7811553636842484
317,500,0.002,0.15,0.2,0.28,0.35,0.006,0.15,0.06,0.85,51,52,1110,16,16,0.3859522947983081,1.938349862647283,0.29890133950387643,0.8970834684708708,0.9466434958582572,0.9635469467059726,0.953152625162935,0.9512708522597103,0.7051775427374402,0.5759137769447048,True,0.7811553636842484
320,500,0.002,0.15,0.2,0.28,0.35,0.008,0.15,0.06,0.85,51,52,1110,16,16,0.3859522947983081,1.938349862647283,0.29890133950387643,0.8970834684708708,0.9466434958582572,0.9635469467059726,0.953152625162935,0.9512708522597103,0.7051775427374402,0.5759137769447048,True,0.7811553636842484
322,500,0.002,0.15,0.2,0.28,0.35,0.01,0.1,0.06,0.85,51,52,1110,16,16,0.3859522947983081,1.938349862647283,0.29890133950387643,0.8970834684708708,0.9466434958582572,0.9635469467059726,0.953152625162935,0.9512708522597103,0.7051775427374402,0.5759137769447048,True,0.7811553636842484
