curve_id,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps
10.1002_adem.202000990_Fig5_C_jv_curve_stability_performance_pce_1774ba3470,300,0.20610747167498622,0.999819988521364,0.795893824475152,-0.203926164046212,-0.9894166494254321,9.842938330395512e-05,0.00047756339206940447,0.20402459342951595,0.9898942128175015,0.12790782110477183,0.6205879877390932,0.12780939172146788,0.6201104243470237,0.0,0.0,0.07611677232474412,0.36930622507840827,0.01,0.6,0.6,0.6,-0.07526898121538449,-0.19805925981748293,0.97
10.1002_adfm.201601119_Fig5_B_stability_performance_curve_88f89bfa55,300,0.2877470246292805,0.9976995599123234,0.7127395891390981,-0.2849599707732253,-0.9903142218076942,0.0023032098127703238,0.008004287153751352,0.28726318058599565,0.9983185089614456,0.23825808684528915,0.8280123387974193,0.23595487703251883,0.820008051643668,0.0,0.0,0.049005093740706496,0.17030617016402624,0.0,0.6,0.6,0.6,-0.30062304572181836,-0.10469476015583508,1.0
10.1002_adfm.201605988_Fig7_D_stability_performance_curve_pce_881b873df6,300,0.24079613392348964,0.998339488081835,0.7599190969833979,-0.23842039109843716,-0.9901337999645486,0.0016392991036277005,0.0068078298306424225,0.24005969020206486,0.9969416297951911,0.17959660117585596,0.7458450360042775,0.17795730207222826,0.7390372061736351,0.0,0.0,0.060463089026208894,0.25109659379091354,0.0,0.6,0.6,0.6,-0.24938797246469718,-0.10735081223029147,1.0
10.1002_adfm.201702090_Fig4_B_mppt_stability_performance_curve_2cb12647d4,300,0.38144675316727894,0.9983394559259681,0.6189424104166936,-0.37939704550927444,-0.9946264907461262,0.0016605440740325994,0.00435327882658471,0.38105758958330704,0.9989797695727108,0.29023103885662604,0.7608690766056899,0.28857049478259345,0.7565157977791052,0.0,0.0,0.090826550726681,0.238110692967021,0.0,0.6,0.6,0.6,-0.6565954377158498,-0.22000251034120089,0.9933333333333333
10.1002_adfm.201705363_Fig4_C_stability_performance_curve_pce_6cf442188c,300,0.8981436587458782,0.9917904104305513,0.10177407790698323,-0.890016332523568,-0.9909509729950565,0.008099308725781462,0.009017832110612373,0.8981156412493495,0.9999688051056689,0.5945828550641054,0.6620130858512662,0.5864835463383239,0.6529952537406538,0.0,0.0,0.30353278618524415,0.33795571925440276,0.0,0.6,0.6,0.6,-1.1693188693881493,-0.7135010948925947,0.9566666666666667
10.1002_adfm.201705363_Fig4_C_stability_performance_curve_pce_7be844a52b,300,0.3082822207348278,0.9915114787943652,0.6916958553782667,-0.29981562341609846,-0.972536212764563,0.008379463821042155,0.027181145254074963,0.3081950872371406,0.9997173580186379,0.2758094257106243,0.8946653655640578,0.2674299618895821,0.8674842203099828,0.00020827345635943129,0.0006755934736131925,0.03259393498287577,0.10572758592819334,0.0,0.6,0.6133333333333333,0.6,-1.07219819372997,-0.07556495072455607,0.9366666666666666
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_040e5db1fe,300,0.19103084664671022,0.8159501661765907,0.966375378390781,0.15042521221419036,0.7874393840298717,0.18404682395963434,0.9634403406063942,0.03362161174544398,0.17600095657652254,0.00016415080433485052,0.0008592895190295038,0.006984022687075875,0.03655965939360584,0.19103084664671022,1.0,0.03362161174544398,0.17600095657652254,0.6133333333333333,0.11666666666666667,0.6133333333333333,0.6,-0.07644910015271361,-0.09635038100543969,0.47
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_831a5dd1be,300,0.088502205072864,0.9240654342422765,0.9121589436837709,-0.011906490558505567,-0.13453326443903782,0.07593419292528292,0.8579921015839796,0.08784068348378848,0.9925253660230174,0.006074036463095789,0.06863147034692554,0.003920141024034374,0.0442942751630529,0.07985433394931729,0.9022863767470325,0.08784068348378848,0.9925253660230174,0.3933333333333333,0.0,0.3933333333333333,0.6,0.44808539969587613,-0.24647304189694824,0.5566666666666666
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_cd989bf404,300,0.2197431687811715,0.947430596504775,0.7816355058178424,-0.16579509068693266,-0.754494856911969,0.052546123870474526,0.23912517582197026,0.21834121455740718,0.9936200327339393,0.10396660331214769,0.4731278059236578,0.05142047944167316,0.2340026301016875,0.0,0.0,0.1143746112452595,0.5204922268102815,0.18,0.6,0.6,0.6,0.33567776030816554,-0.3010209817990652,0.78
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_f25d13db2a,300,0.14747996350349213,0.9065957141210036,0.856681584821165,-0.04991412929983863,-0.33844685145081915,0.09339103579594088,0.6332455852128652,0.1433051650957795,0.9716924366636843,0.029968848620280264,0.20320623838214227,0.0007000077712724373,0.0047464601607109976,0.09409104356721332,0.6379920453735762,0.1433051650957795,0.9716924366636843,0.42333333333333334,0.0,0.42333333333333334,0.6,0.08400093255240533,-0.3161401877641051,0.5766666666666667
10.1002_adfm.201706777_Fig4_D_stability_performance_curve_pce_cc997f5bef,300,0.14416668469140592,0.9977864385245252,0.8571454078044054,-0.1406410307201198,-0.9755445997885509,0.002223955552510759,0.015426279360389105,0.14286498627263056,0.99097087914894,0.0875938274754875,0.6075871666396803,0.08536987192297674,0.5921608872792912,0.0,0.0,0.05527115879714306,0.38338371250925973,0.0,0.6,0.6,0.6,-0.2148263499056651,-0.16789580055992873,0.9633333333333334
10.1002_adfm.201706777_Fig4_D_stability_performance_curve_pce_d0e1835a21,300,0.12280601379526446,0.9965590177047597,0.8772599610578201,-0.11929905664693963,-0.9714431155287604,0.003447948390626565,0.028076380659784284,0.12274700503756619,0.9995194961885446,0.07734714220591754,0.6298318772472048,0.07389919381529098,0.6017554965874204,0.0,0.0,0.04539986283164865,0.36968761894133984,0.0,0.6,0.6,0.6,-0.3643050255127354,-0.14204627902251035,0.93
10.1002_adfm.201706923_Fig5_B_stability_performance_curve_pce_3f1f6cf972,300,0.14383277018876262,0.9999473244076165,0.857402972371856,-0.14254435203576044,-0.9910422489164932,4.290618312230432e-05,0.0002983060332217428,0.14258725821888274,0.9913405549497148,0.08404819563454335,0.5843466375864176,0.08400528945142105,0.5840483315531958,0.0,0.0,0.058539062584339385,0.4069939173632973,0.0033333333333333335,0.6,0.6,0.6,-0.0930062819869476,-0.1494614363855925,0.9966666666666667
10.1002_adfm.201800346_Fig4_A_stability_375baa6d7c,300,0.11823207425298199,0.9988115457592609,0.8829543549793565,-0.11585719077990442,-0.9799133738616814,0.0011925862840577173,0.010086825352534474,0.11704977706396213,0.9900001992142159,0.07736731526760499,0.6543682478416272,0.07617472898354727,0.6442814224890927,0.0,0.0,0.03968246179635715,0.3356319513725887,0.0,0.6,0.6,0.6,-0.1603522093563078,-0.10397133963187492,1.0
10.1002_adfm.201801654_Fig4_F_stability_performance_curve_pce_04386fa072,300,0.3372866689481563,0.998271602108313,0.6656878231459891,-0.33258377896232394,-0.9860566977031777,0.0017226687039012534,0.0051074319340087574,0.3343064476662252,0.9911641296371865,0.18184795828054934,0.5391495574006836,0.18012528957664808,0.5340421254666748,0.0,0.0,0.15245848938567585,0.452014572236503,0.0,0.6,0.6,0.6,-0.2718263897454736,-0.4052705798005088,1.0
10.1002_adfm.201803269_Fig7_A_stability_performance_curve_pce_b7edf79bf1,300,0.41630211815207296,0.9941401937894211,0.5894259629965726,-0.4047142307928485,-0.9721647167911083,0.005859806210580021,0.014075850097979719,0.41057403700342854,0.986240566889088,0.28718242507389513,0.6898413737327873,0.2813226188633151,0.6757655236348076,0.0,0.0,0.1233916119295334,0.29639919315630076,0.0,0.6,0.6,0.6,-0.7227403460549605,-0.18295989408752217,1.0
10.1002_adfm.201804128_Fig8_C_stability_performance_curve_decay_824ef9c866,300,0.2708489228808425,0.9984993574832447,0.7305199547911068,-0.26797940269213794,-0.989405458370728,0.0014135501142943374,0.0052189615497057595,0.2693929528064323,0.9946244199204337,0.17346747226369597,0.6404584165173564,0.17205392214940163,0.6352394549676507,0.0,0.0,0.09592548054273631,0.35416600340307736,0.0,0.6,0.6,0.6,-0.2821513820127292,-0.212207971858854,1.0
10.1002_adfm.201804856_Fig5_F_stability_performance_curve_eqe_a45f868b28,300,0.3438039133431007,0.9965414753510693,0.658377845126887,-0.3381636302241823,-0.9835944766769142,0.0034585246489315935,0.010059584881688484,0.34162215487311387,0.9936540615586027,0.2656895998937635,0.7727939955954409,0.2622310752448319,0.7627344107137525,0.0,0.0,0.07593255497935036,0.22086006596316177,0.0,0.6,0.6,0.6,-0.42436763952355516,-0.14950489796511746,1.0
10.1002_adfm.201807024_Fig6_D_pce_c10ff01f0b,300,0.24778203446744118,0.9987262923999903,0.7552915384323611,-0.24343475396762926,-0.9824552231595178,0.0012630416080245954,0.005097389771374084,0.24469779557565385,0.9875526129308919,0.14744310640750924,0.595051641756067,0.14618006479948464,0.5899542519846929,0.0,0.0,0.09725468916814461,0.39250097117482496,0.0,0.6,0.6,0.6,-0.18443965311666488,-0.23481903476498833,1.0
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_17a0103a99,300,0.07379324693840195,0.9997493337730194,0.9266893187194588,-0.07306001505356063,-0.9900636993862952,0.0002488970738641072,0.0033728977134163934,0.07330891212742474,0.9934365970997117,0.04513478156877093,0.611638373988973,0.044885884494906825,0.6082654762755567,0.0,0.0,0.02817413055865381,0.3817982231107385,0.023333333333333334,0.6,0.6,0.6,-0.03791217183622583,-0.07337053640105858,0.9766666666666667
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_19edb14ce4,300,0.051929573142276975,0.9993352828799748,0.9487351439777488,-0.05060013890222592,-0.9743992842689336,0.000664717120025915,0.012800357865540677,0.05126485602225184,0.9871996421344743,0.03755961759684734,0.7232799217113004,0.036894900476821424,0.7104795638457597,0.0,0.0,0.013705238425404498,0.26391972042317385,0.0,0.6,0.6,0.6,-0.07976605440346606,-0.023153204107000332,0.7733333333333333
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_a873869506,300,0.1127008872574472,0.9981680822418535,0.8872666328679566,-0.1109014493738969,-0.9840335073898773,0.0017678073200010358,0.015685833208772898,0.11266925669389793,0.9997193405986502,0.1088068656022203,0.9654481721485331,0.1075578285213119,0.9543654104125481,0.0005336549552330538,0.004735144223079666,0.003877275807818048,0.03440324120040892,0.0,0.58,0.6033333333333334,0.6,-0.3154612713845847,4.5611806741376304e-14,0.6166666666666667
10.1002_adfm.201807604_Fig5_A_stability_48c4a0614d,300,0.24066927743369249,0.9987793677356359,0.7611913072055779,-0.237588060530058,-0.9871972985646935,0.0011695823684083617,0.004859707815138959,0.23875764289846635,0.9920570063798325,0.14016734211811333,0.5824064609024775,0.13899775974970496,0.5775467530873385,0.0,0.0,0.09859030078035302,0.4096505454773551,0.0,0.6,0.6,0.6,-0.21221512610197912,-0.21536198416436747,1.0
10.1002_adfm.201807604_Fig5_A_stability_d0320f7c16,300,0.0504073080051457,0.9996816797004984,0.9501256978415616,-0.049555981858936726,-0.9831110571085829,0.000318320299502739,0.006314963288066169,0.049874302158439465,0.9894260203966492,0.03432957621654498,0.681043633852467,0.03401125591704224,0.6747286705644008,0.0,0.0,0.015544725941894488,0.30838238654418215,0.0,0.6,0.6,0.6,-0.09095327049353971,-0.04723493398257121,0.84
10.1002_adfm.201807850_Fig7_E_stability_performance_curve_85f043c419,300,0.37729989193503466,0.9963702578993302,0.6243939877119447,-0.37197627018738555,-0.9858902113108324,0.0036297421006702413,0.009620310469888043,0.3756060122880558,0.9955105217807204,0.2876387583753649,0.7623610939832761,0.28400901627469466,0.7527407835133881,0.0,0.0,0.08796725391269089,0.23314942779744427,0.0,0.6,0.6,0.6,-0.4355690520807527,-0.2137425609395485,1.0
10.1002_adfm.201808119_Fig7_B_stability_performance_curve_eb4e966527,300,0.10719551170140529,0.9993147145408091,0.8940084147423598,-0.1053062997984493,-0.9823760167476189,0.0006852854591915536,0.006392855897739698,0.10599158525764085,0.9887688726453586,0.055206375827635434,0.5150064116622124,0.05452109036844388,0.5086135557644726,0.0,0.0,0.05078520943000542,0.4737624609831462,0.0,0.6,0.6,0.6,-0.08097363042855839,-0.1388752299196479,1.0
10.1002_adfm.201900221_Fig5_D_stability_performance_curve_pce_1c51df031b,300,0.13774283885078575,0.9994929176041053,0.8634965794802186,-0.13599633812388667,-0.9873205696828201,0.000507082395895142,0.003681370299362386,0.13650342051978182,0.9910019399821824,0.09776417743780208,0.7097586941975851,0.09725709504190694,0.7060773238982226,0.0,0.0,0.038739243081979735,0.2812432457845974,0.0,0.6,0.6,0.6,-0.09016125620578289,-0.08850637966606778,1.0
10.1002_adfm.201900221_Fig5_D_stability_performance_curve_pce_d5da1a1364,300,0.022207611564780683,1.0000000000000002,0.9873007835323806,-0.012699216467619623,-0.5718407146385549,8.190653737027986e-06,0.00036882191104322277,0.01270740712135665,0.5722095365495982,0.020147408794075394,0.9072298808588408,0.022199420911043655,0.9996311780889567,0.010070429579622342,0.45346747669133214,0.0005702251361983102,0.025677013240930288,0.15666666666666668,0.54,0.97,0.6,-3.927792714346673e-13,0.023523345717321446,0.48
10.1002_adfm.201901026_Fig7_C_stability_performance_curve_pce_baa1a01635,300,0.1644526387399643,0.9981054631306673,0.8363371110796881,-0.16176835205097917,-0.9836774483550271,0.0018872423358584633,0.011475901817803042,0.16365559438683763,0.9951533501728302,0.12332351136795017,0.7499029040388443,0.1214362690320917,0.7384270022210412,0.0,0.0,0.040332083018887466,0.24525044613398594,0.0,0.6,0.6,0.6,-0.1933163138038663,-0.10624408898763475,1.0
10.1002_adfm.201901296_Fig7_B_stability_performance_curve_pce_95f686edaa,300,0.15612351577010763,0.9989280157035753,0.8450943653753259,-0.15383365032824936,-0.9853329882397082,0.001065045743348536,0.0068218150103461625,0.1548986960715979,0.9921548032500543,0.0780239135631372,0.49975760011725373,0.07695886781978867,0.49293578510690755,0.0,0.0,0.07687478250846069,0.49239720313280066,0.02666666666666667,0.6,0.6,0.6,-0.11915358415210736,-0.25081353007648743,0.9733333333333334
10.1002_adfm.201905951_Fig7_A_mppt_stability_4199b72c00,300,0.11482463168547374,0.9989870385771935,0.885902631523335,-0.11308440705385847,-0.9848445006435372,0.001016540644183328,0.008852984148626088,0.1141009476980418,0.9936974847921634,0.0805174331168449,0.7012209134482337,0.07950089247266157,0.6923679292996076,0.0,0.0,0.033583514581196905,0.2924765713439296,0.0,0.6,0.6,0.6,-0.1617827930284349,-0.08762137726430115,1.0
