curve_id,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,final_class,rule_ensemble_stability,strict_topology_match,strict_class,confidence_level,review_recommended
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_19edb14ce4,500,0.06634951956567736,0.9988921381332773,0.933927407120899,-0.06496473101237832,-0.9791288834890766,0.001107861866723403,0.016697360794402805,0.06607259287910172,0.9958262442834794,0.03927442715620044,0.5919323517832542,0.03816656528947704,0.5752349909888514,0.0,0.0,0.02679816572290128,0.40389389250022517,0.0,0.4,0.4,0.4,-0.13296993316157568,-0.021155209838216463,0.6166666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_a873869506,500,0.13248586267223172,0.996842079913263,0.8686496541655963,-0.12819242574766676,-0.9675932447585983,0.0030938096485915167,0.02335199836563363,0.13128623539625828,0.9909452431242319,0.11267668388960195,0.8504808106836469,0.10960362821125813,0.8272854627698357,0.003878017376371834,0.029271178812232953,0.022466814912780464,0.16957896080099555,0.0,0.39666666666666667,0.7033333333333334,0.4,-0.5542885044402547,-0.06442761689740414,0.6033333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201807604_Fig5_A_stability_48c4a0614d,500,0.37786635469385554,0.9978810572149768,0.6251664849767308,-0.372714572238246,-0.9863661255054489,0.002067892889067502,0.005472550978355543,0.3747824651273135,0.9918386764838045,0.16346547474176365,0.43260129596402447,0.16139758185269615,0.42712874498566894,0.0,0.0,0.21131699038554985,0.55923738051978,0.0,0.4,0.4,0.4,-0.37014943372056497,-0.3364865685145555,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201807604_Fig5_A_stability_d0320f7c16,500,0.08623831963589446,0.9993888405098578,0.9145499990061495,-0.08483884150370824,-0.9837719689101674,0.0006111594901433426,0.007086866867579402,0.08545000099385158,0.9908588357777468,0.03644046831420733,0.42255540771274414,0.035947308311684356,0.416836836147283,0.0001819746884575979,0.0021101372246805196,0.04907350788048148,0.5690452699875649,0.0,0.39,0.4266666666666667,0.4,-0.14539046036614997,-0.09551403680405285,0.85,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201807850_Fig7_E_stability_performance_curve_85f043c419,500,0.5483398791680315,0.9939504298322036,0.4591039832362742,-0.5348464465959294,-0.9753922100421093,0.006049570167796836,0.011032519059119946,0.5408960167637262,0.9864247291012292,0.3068330443144529,0.5595672610571298,0.30078347414665607,0.5485347419980099,0.0,0.0,0.23406297244927332,0.42685746804409935,0.0,0.4,0.4,0.4,-0.727418074332628,-0.41464743304052004,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201808119_Fig7_B_stability_performance_curve_eb4e966527,500,0.22584907891182449,0.9988578575680013,0.776815920096131,-0.2220419374718703,-0.983142984428816,0.0011421424319993934,0.005057104671413366,0.22318407990386968,0.9882000891002293,0.061212227050074786,0.27103155498798,0.06007008461807539,0.2659744503165666,0.0,0.0,0.1619718528537949,0.7171685341122493,0.0,0.4,0.4,0.4,-0.13737315235975683,-0.3492857104296174,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201900221_Fig5_D_stability_performance_curve_pce_1c51df031b,500,0.20180449179869475,0.9991155739014754,0.7986384089493109,-0.2004771649521645,-0.9934227091047394,0.0008844260985250152,0.004382588765205748,0.20136159105068951,0.9978052978699451,0.10542468645261138,0.5224100093756846,0.10454026035408637,0.5180274206104788,0.0,0.0,0.09593690459807813,0.47539528849426055,0.0,0.4,0.4,0.4,-0.18930690447111695,-0.13001321459026235,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201900221_Fig5_D_stability_performance_curve_pce_d5da1a1364,500,0.022207683667484046,0.9999999999999867,0.9786125590908205,-0.021387440909166222,-0.9630649116495295,8.406499870439177e-06,0.0003785401483698082,0.02139584740903666,0.9634434517978993,0.019536160130914304,0.8797027381796994,0.022199277167613607,0.9996214598516302,0.01007410009178522,0.4536312855777694,0.009262263833337836,0.4170747373756687,0.09333333333333334,0.3233333333333333,0.5833333333333334,0.4,2.0654445582378336e-05,-0.020262929620058975,0.47333333333333333,IFO-Valley,1.0,True,IFO-Valley,high,False
10.1002_adfm.201901026_Fig7_C_stability_performance_curve_pce_baa1a01635,500,0.21483614407916318,0.9968868711871967,0.7866498493426498,-0.21023702184454685,-0.9785924186345402,0.0031058342793290894,0.01445675862709883,0.21334285612387593,0.993049177261639,0.12912802149121527,0.6010535240459071,0.12602218721188618,0.5865967654188082,0.0,0.0,0.08421483463266066,0.3919956532157319,0.0,0.4,0.4,0.4,-0.32762092728573766,-0.0894480839879659,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201905951_Fig7_A_mppt_stability_4199b72c00,500,0.15765904945710474,0.9983281039674795,0.8432915868558978,-0.15503651711158173,-0.983365798826305,0.0016754752538973294,0.010627206365043995,0.15671199236547906,0.993993005191349,0.08656076152716552,0.5490376976471409,0.08488528627326819,0.538410491282097,0.0,0.0,0.07015123083831354,0.444955307544208,0.0,0.4,0.4,0.4,-0.2894179350767437,-0.09992584688965594,0.9866666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201905951_Fig7_A_mppt_stability_7d8b0dca67,500,0.11239722233785687,0.9978705296382121,0.8885294767685906,-0.10934105286962148,-0.9728092082289294,0.002203950756772932,0.01960858739149297,0.11154500362639441,0.9924177956204223,0.0498061309867458,0.443125995027107,0.04760218022997287,0.423517407635614,0.0,0.0,0.06173887263964861,0.5492918005933154,0.006666666666666667,0.4,0.4,0.4,-0.2141258344487731,-0.09403201537081622,0.9166666666666666,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.201909737_Fig8_B_stability_performance_curve_pce_c0d3c12ac0,500,0.5864923027426092,0.9935775252114919,0.41958844710820853,-0.5739890781032834,-0.9786813491313405,0.006350558175450827,0.010828033284927633,0.5803396362787342,0.9895093824162681,0.39507183445863536,0.6736181065142102,0.38872127628318454,0.6627900732292826,0.0,0.0,0.18526780182009883,0.3158912759020579,0.0,0.4,0.4,0.4,-2.2282776337615084,0.015307281150530887,0.7766666666666666,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1002_adfm.201910620_Fig5_D_stability_performance_curve_pce_ed99972c6e,500,0.3196344517525793,0.9844682291801613,0.6813423516972662,-0.3031258774828951,-0.9483517055837802,0.015494932004324391,0.04847703969132405,0.3186208094872195,0.9968287452751042,0.23919102749921906,0.7483268032833037,0.22369609549489466,0.6998497635919797,0.0,0.0,0.07942978198800044,0.24850194199180053,0.0,0.4,0.4,0.4,-1.3005951325958394,-0.12633504468049292,0.97,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202000778_Fig6_C_stability_performance_curve_ed4a36f0de,500,0.13105784017946487,0.9998576422452191,0.8696070053595769,-0.1302506368856422,-0.9938408622275683,0.00014215935613171027,0.0010847069960640543,0.1303927962417739,0.9949255692236323,0.019915070081707897,0.15195634274482986,0.019772910725576187,0.1508716357487658,0.0,0.0,0.11047772616006601,0.8429692264788025,0.02666666666666667,0.4,0.4,0.4,-0.02232910261825031,-0.28608372352933525,0.9433333333333334,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1002_adfm.202001418_Fig6_A_stability_performance_curve_pce_09f6299b6a,500,0.13769756416217926,0.9990836922575027,0.8627050154070107,-0.136378676850492,-0.9904218544481012,0.0008992843335248191,0.006530865952469922,0.1372779611840168,0.9969527204005711,0.08230627018164094,0.5977322161247615,0.08140698584811612,0.5912013501722915,0.0,0.0,0.054971691002375866,0.3992205042758097,0.0,0.4,0.4,0.4,-0.19239097032050295,-0.061279079324775554,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202001788_Fig6_D_stability_3c2dc7cc49,500,0.13097933754439484,0.9981134401559763,0.8691407895658045,-0.1289726505901717,-0.9846793624716343,0.0017981606790593574,0.013728582788486612,0.13077081126923107,0.998407945260121,0.05593776175226273,0.4270731765863672,0.054250912181643574,0.41419443095942887,0.00027846637696826715,0.0021260328704432656,0.0750002047854964,0.5726109643826488,0.0,0.35,0.4066666666666667,0.4,-0.2589209015065694,-0.16211904219609835,0.7133333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202001788_Fig6_D_stability_4323f70929,500,0.20558894058418753,0.996202823799896,0.7969438573945901,-0.19925896640530594,-0.9692105316516795,0.003684188899606755,0.01792017065284745,0.2029431553049127,0.9871307023045269,0.13110196478445535,0.6376897726693126,0.12748402676233017,0.6200918512449174,0.00012543480678028907,0.000610124291821642,0.07190037444975605,0.34972880469858375,0.0,0.35,0.39666666666666667,0.4,-0.41048943237878277,-0.06786488476198732,0.7266666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202001788_Fig6_D_stability_a7e6f4821d,500,0.0844195697633845,0.9997905525729736,0.9175983006100435,-0.08219225196293001,-0.9736160962831565,0.00017679057226815953,0.002094189448769725,0.08236904253519817,0.9757102857319263,0.04395693376497112,0.5206960173828873,0.043995974450173336,0.5211584775128268,0.0002993072842836231,0.0035454727514311777,0.038495584797040294,0.45600309152176083,0.023333333333333334,0.35,0.43666666666666665,0.4,-0.13828287566273045,-0.05511124116818371,0.5933333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202004209_Fig11_C_stability_performance_curve_pce_45e2e9b58c,500,0.4733904703124713,0.9964383150235993,0.5280887050514967,-0.4683496099721025,-0.9893515804468107,0.0035587047727997367,0.007517482915215297,0.47190831474490225,0.9968690633620261,0.26919410316369763,0.5686512932675016,0.2656353983908979,0.5611338103522864,0.0,0.0,0.20271421158120462,0.42821777009452444,0.0,0.4,0.4,0.4,-0.49411247134644576,-0.2821928690029483,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202005846_Fig4_A_stability_ce3140499c,500,0.08017537957184184,0.9985606239931424,0.9198211986869493,-0.07873942530619304,-0.9820898351424442,0.001431488024211447,0.01785445896054349,0.08017091333040449,0.9999442941029877,0.06283068898883837,0.783665625586947,0.06139920096462692,0.7658111666264035,0.0,0.0,0.017340224341566124,0.21627866851604072,0.0,0.4,0.4,0.4,-0.24181669582348453,-0.011103494488348551,0.8566666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202008052_Fig7_G_decay_011cba8389,500,0.06307518046457627,0.9989474752411703,0.9373935313170204,-0.06155394392414992,-0.9758821690366674,0.0010764789582807799,0.017066601321661577,0.0626304228824307,0.992948770358329,0.028291913222290632,0.44854272336453616,0.027215434264009852,0.4314761220428746,0.0,0.0,0.03433850966014007,0.5444060469937928,0.0,0.4,0.4,0.4,-0.06609839190283745,-0.06076861907817841,0.97,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202008052_Fig7_G_decay_11b7501d31,500,0.17080314918626782,0.9986544998194193,0.8302626130021428,-0.16839188681727657,-0.9858827991141915,0.0013455001805815492,0.00787749047363422,0.16973738699785812,0.9937602895878258,0.06267893439603645,0.3669659177518004,0.061333434215454896,0.35908842727816614,0.0,0.0,0.10705845260182167,0.6267943718360254,0.0,0.4,0.4,0.4,-0.15631637156062192,-0.18117348524506766,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202008801_Fig6_C_stability_performance_curve_spectrum_ea490cfd41,500,0.048949080469539274,0.9998951359214864,0.9510665557466226,-0.0488285801748638,-0.9975382521281383,0.00010464806546750527,0.00213789645206159,0.048933228240331306,0.9996761485801999,0.020161731753464474,0.4118919407691632,0.02005708368799697,0.4097540443171016,0.0,0.0,0.028771496486866832,0.5877842078110367,0.016666666666666666,0.4,0.4,0.4,-0.03772695629063456,-0.019727457998338197,0.67,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202008801_Fig6_C_stability_performance_curve_spectrum_f30080c19f,500,0.16102187037122984,0.9981529284695977,0.8414408916692772,-0.15671203680032053,-0.9732344832352702,0.0018470715304027552,0.011470935756393847,0.1585591083307233,0.984705418991664,0.07611354250624902,0.47269071170749744,0.07426647097584627,0.4612197759511036,0.0,0.0,0.08244556582447427,0.5120147072841666,0.0,0.4,0.4,0.4,-0.2405165043323975,-0.2404988476212388,0.8833333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202010368_Fig7_B_stability_performance_curve_ef9a0e5d26,500,0.29329985007581716,0.9932499225419655,0.7107372228276901,-0.2825126997142754,-0.9632214255862956,0.006741726866784314,0.022985783542138184,0.2892544265810597,0.9862072091284338,0.07281289826276538,0.248254127112385,0.06607117139598107,0.22526834357024683,0.0,0.0,0.21644152831829433,0.7379530820160488,0.05,0.4,0.4,0.4,0.026109317767189093,-0.5046431153387014,0.95,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1002_adfm.202010368_Fig7_E_stability_performance_curve_068e5edefc,500,0.16121599014547172,0.9964268083948364,0.842793759904485,-0.15363304849035142,-0.9529640847146867,0.0035638615497549653,0.022106129463579566,0.15719691004010639,0.9750702141782663,0.04653690749405992,0.2886618594847061,0.043081415321559846,0.2672279299509046,0.00014525117481833938,0.0009009725070526401,0.11069688434360991,0.6866371272708348,0.0,0.28,0.4033333333333333,0.4,-0.42921738718996555,-0.3088007604521938,0.7433333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202010696_Fig6_B_mppt_stability_performance_curve_pce_3143e9bb8a,500,0.3561994065252896,0.9917333378671073,0.6442048176208797,-0.3475285202462276,-0.9756572130098528,0.008342746857356809,0.02342156304733901,0.3558712671035844,0.9990787760571918,0.21728369030171413,0.6100057617201204,0.20894094344435732,0.5865841986727814,0.0,0.0,0.13858757680187028,0.3890730143370713,0.0,0.4,0.4,0.4,-0.7999048152937813,-0.21923602811360499,0.9666666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202101568_Fig6_F_stability_performance_curve_pce_087f899418,500,0.13099715677884138,0.9996358372438064,0.86900115638867,-0.1306346808551364,-0.9972329481599594,0.0003372924570640423,0.0025748074642069,0.13097197331220045,0.9998077556241663,0.06526964121603351,0.4982523500584544,0.06605710404770926,0.5042636471815302,0.0011825468063176858,0.009027270785076234,0.06576012361374484,0.5019965717635055,0.0,0.38333333333333336,0.4033333333333333,0.4,-0.29794059934883005,-0.08116638842882963,0.82,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202103316_Fig6_B_stability_performance_curve_pce_image_b025ce4ca1,500,0.5789572249567163,0.9983268889056477,0.423118704896184,-0.5752081840094637,-0.9935244940633864,0.001395625257775479,0.0024105844052292776,0.5766038092672392,0.9959350784686156,0.2256276983562534,0.38971393503746615,0.22423207309847792,0.38730335063223686,0.0,0.0,0.3509761109109858,0.6062211434311495,0.0033333333333333335,0.4,0.4,0.4,-0.4950836531658085,-0.38350655760436253,0.9966666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202103316_Fig6_B_stability_performance_curve_pce_image_f8f2c6d621,500,0.19331547241101021,0.9991708840816135,0.8083896923239932,-0.19078119175762032,-0.9868904406782208,0.000691606864142047,0.0035776073974648744,0.19147279862176236,0.9904680480756858,0.08832343205734394,0.45688754736381626,0.0876318251932019,0.4533099399663514,0.0,0.0,0.10314936656441842,0.5335805007118695,0.0033333333333333335,0.4,0.4,0.4,-0.19792628174625712,-0.11939923809796628,0.8833333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202103316_Fig6_B_stability_performance_curve_pce_image_fdda8b1838,500,0.2753456861462703,1.0000178927232477,0.7254175552126121,-0.2746003375106356,-0.9972930440782765,6.285233774683263e-05,0.00022826701455363983,0.27466318984838245,0.99752131109283,0.1265133770696003,0.4594710701310691,0.12645052473185348,0.45924280311651544,0.0,0.0,0.14814981277878214,0.5380502409617609,0.016666666666666666,0.4,0.4,0.4,-0.374093384115854,-0.13842348542241958,0.89,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202103316_Fig6_C_stability_performance_curve_pce_image_255a2521fb,500,0.4364280716384391,0.9975617354061033,0.5642792144539236,-0.4332825209521797,-0.9927925106319344,0.002438264593897399,0.0055868647145992725,0.43572078554607707,0.9983793753465336,0.17431853105684503,0.39942098683619975,0.17188026646294763,0.39383412212160046,0.0,0.0,0.26140225448923204,0.5989583885103339,0.0,0.4,0.4,0.4,-0.2572755731794662,-0.3119495971651448,0.9933333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202103316_Fig6_C_stability_performance_curve_pce_image_47764ed889,500,0.30784980989757227,0.9986166678517395,0.6945023528674971,-0.30411431498424246,-0.9878658527852504,0.0012940384055287746,0.00420347313503077,0.30540835338977124,0.9920693259202812,0.11776742213858882,0.38254830229640996,0.11703544951621514,0.38017060837281386,0.000657949380532652,0.0021372414709353396,0.18773681484855997,0.6098324858833719,0.016666666666666666,0.38666666666666666,0.39666666666666667,0.4,-0.17760204453177023,-0.32297009233726465,0.9533333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202103316_Fig6_C_stability_performance_curve_pce_image_5793809ecc,500,0.6526808778744723,0.9972924642112057,0.3505777848617444,-0.6467146793494613,-0.9908589346995417,0.0029937297363570314,0.004586820049189191,0.6497084090858183,0.9954457547487309,0.2790811806591744,0.4275920899782345,0.2760874509228174,0.4230052699290453,0.0,0.0,0.37062722842664386,0.5678536647704964,0.0,0.4,0.4,0.4,-0.5448635057923708,-0.6988812076431767,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202103807_Fig5_B_stability_performance_curve_pce_a6f4e333fd,500,0.3264453333154187,0.9993309744430295,0.680588793652729,-0.3187421807903006,-0.9764029326231013,0.0006931957243073716,0.0021234664844713546,0.31943537651460796,0.9785263991075726,0.04538836884041275,0.1390381917224637,0.04469517311610538,0.13691472523799234,0.0,0.0,0.2740470076741952,0.8394882073851089,0.0,0.4,0.4,0.4,-0.011858061076463628,-0.494334222546027,0.9533333333333334,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1002_adfm.202106560_Fig4_A_stability_performance_curve_pce_4f7211d0a9,500,0.1667958707008449,0.9859770315865751,0.8348320736223176,-0.15114495796425753,-0.906167264987885,0.014003933123744927,0.08395851207168999,0.16514889108800246,0.990125777059575,0.0650137158906442,0.38978012835371034,0.05100978276689927,0.30582161628202037,0.0,0.0,0.10013517519735826,0.6003456487058647,0.11,0.4,0.4,0.4,0.13824059590692803,-0.23364097355456923,0.88,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1002_adfm.202107710_Fig4_F_stability_performance_curve_jsc_e13925223e,500,0.5332301459622634,0.987226316912126,0.4691947329241218,-0.5180315839880043,-0.9714971816778442,0.012818581481896407,0.024039491350895184,0.5308501654699007,0.9955366730287393,0.31828452913739724,0.5968989779507369,0.30546594765550084,0.5728594865998416,0.0,0.0,0.21256563633250342,0.39863769507800234,0.0,0.4,0.4,0.4,-1.0593804456857905,-0.3014333330008295,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202111116_Fig5_A_stability_performance_curve_4962c740a2,500,0.03413023473561716,0.9659035962444195,0.9996779299666425,0.03377433372222305,0.9895722658765453,0.03409616786010006,0.9990018563956271,0.00032183413787700843,0.0094295905190817,0.021549635569660053,0.6313942970679771,3.4066875517102524e-05,0.0009981436043729134,0.03413023473561716,1.0,0.00032183413787700843,0.0094295905190817,0.9533333333333334,0.0,0.9533333333333334,0.4,0.0315708220957814,0.0008456760959720234,0.11333333333333333,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1002_adfm.202111116_Fig5_B_stability_performance_curve_edee748940,500,0.38821610210588486,0.997587587242578,0.6161075694448359,-0.3814800177977421,-0.9826486220648686,0.002389339503593435,0.006154663576890351,0.38386935730133553,0.988803285641759,0.14762304849081753,0.38025998326713856,0.1452337089872241,0.3741053196902482,0.0,0.0,0.236246308810518,0.6085433023746204,0.0,0.4,0.4,0.4,-0.5020739946200452,-0.4841263050828933,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202200174_Fig3_E_stability_performance_curve_pce_62c9d5e05a,500,0.7785113802378307,0.9926233276055864,0.22193610166089928,-0.7706872259446871,-0.989949852382693,0.007196522953244577,0.009243953442332573,0.7778837488979317,0.9991938058250255,0.6022020745483976,0.7735302139892012,0.5950055515951529,0.7642862605468684,0.0,0.0,0.17568167434953413,0.2256635918358244,0.0,0.4,0.4,0.4,-1.835189488300771,-0.14201354165828395,0.9833333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1002_adfm.202200473_Fig4_A_stability_performance_curve_c8627145ba,500,0.09544198150930872,0.9982373927399845,0.9045866811639356,-0.09365071157604887,-0.9812318446774375,0.0017185301911941675,0.018006019615451452,0.09536924176724304,0.999237864292889,0.0528533512716125,0.5537746643122405,0.05168806788439184,0.5415653265680633,0.0005675116070776864,0.005946142338026956,0.04253015529873472,0.4456126604474011,0.02,0.39,0.4033333333333333,0.4,-0.09841131195498981,-0.027464528813281788,0.7166666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
