time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight,node_7_member_mean,node_7_som_weight,node_8_member_mean,node_8_som_weight,node_9_member_mean,node_9_som_weight
0.16666666666666666,0.9405430228672804,0.9407034835621269,0.999866262626935,0.999854478988033,0.9989995180711015,0.9990671801433831,0.9974596480299829,0.9972646077187121,1.0002302088141903,1.000240175099184,0.9999983952066372,0.9999985167872801,0.954002481399249,0.954887034471424,0.9958869671225618,0.9955519452109305,1.000064899534732,1.0000732196719302,0.9994114660746359,0.9994809079662729
0.3333333333333333,0.9407595703881992,0.9409215186738025,0.9997793818187357,0.9997716314700585,0.9989859579718691,0.9990516496873431,0.9968033532453248,0.9966156818033771,0.9995633375007816,0.9995710431326841,0.9999469349003813,0.9999458133509949,0.95418392778328,0.9550582967833886,0.99589904155489,0.9955673550753051,0.9998794101994749,0.99988835257557,0.9987082582137825,0.9987691646810906
0.5,0.9409777394148705,0.941141149015078,0.9996918452196041,0.9996880493833409,0.9989722745538145,0.999036009935918,0.9961497597607405,0.9959693241537084,0.9988979430421799,0.9989032599108923,0.9998954823156845,0.9998931215976959,0.9543650688255756,0.9552293050080864,0.9959110813632641,0.9955827312947522,0.9996925856541712,0.9997020406807265,0.9980041546000061,0.9980565212510918
0.6666666666666666,0.9411975299472944,0.9413623745859541,0.9996036528295403,0.9996037327278801,0.998958467816938,0.999020260889109,0.9954988675762302,0.9953255347697031,0.9982340254383865,0.9982368254338089,0.999844037452546,0.9998404415273844,0.9545459045261359,0.9554000591455185,0.9959230865476846,0.9955980738692718,0.9995044258988213,0.9995142839873999,0.997299155233307,0.9973429776762762
0.8333333333333334,0.9414189419854712,0.9415851953864292,0.9995148046485447,0.9995186815036762,0.998944537761239,0.9990044025469161,0.9948506766917934,0.9946843136513626,0.9975715846894,0.9975717397014336,0.9997926003109663,0.9997877731400588,0.9547264348849607,0.9555705591956831,0.9959350571081511,0.9956133827988627,0.9993149309334252,0.9993250824955907,0.9965932601136851,0.9966285339566422
1.0,0.9416419755294001,0.9418096114165048,0.9994253006766172,0.9994328957107292,0.998930484386718,0.9989884349093391,0.9942051871074307,0.9940456607986885,0.9969106207952209,0.9969080027137663,0.9997411708909455,0.9997351164357208,0.9549066599020501,0.955740805158582,0.9959469930446638,0.995628658083526,0.9991241007579831,0.9991344362052976,0.9958864692411404,0.9959131900921917
1.1666666666666667,0.9418666305790818,0.9420356226761814,0.9993351409137574,0.9993463753490397,0.9989163076933747,0.998972357976378,0.9935623988231417,0.993409576211678,0.9962511337558495,0.9962456144708071,0.9996897491924834,0.9996824714143693,0.9550865795774042,0.9559107970342137,0.9959588943572226,0.9956438997232615,0.9989319353724943,0.9989423451165207,0.9951787826156727,0.9951969460829256
1.3333333333333333,0.9420929071345161,0.9422632291654565,0.9992443253599661,0.9992591204186068,0.9989020076812094,0.9989561717480313,0.9929223118389263,0.9927760598903335,0.9955931235712853,0.9955845749725555,0.9996383352155801,0.9996298380760046,0.9552661939110231,0.956080534822579,0.9959707610458278,0.995659107718069,0.9987384347769599,0.9987488092292609,0.9944702002372824,0.9944798019288414
1.5,0.9423208051957027,0.9424924308843323,0.9991528540152422,0.9991711309194306,0.9988875843502218,0.9989398762243017,0.9922849261547849,0.9921451118346539,0.9949365902415289,0.9949248842190128,0.9995869289602354,0.9995772164206269,0.9554455029029063,0.9562500185236782,0.9959825931104788,0.9956742820679486,0.9985435989713789,0.9985538285435172,0.9937607221059691,0.9937617576299405
1.6666666666666667,0.942550324762642,0.9427232278328076,0.999060726879587,0.999082406851511,0.9988730377004119,0.9989234714051869,0.9916502417707175,0.9915167320446383,0.9942815337665794,0.9942665422101779,0.9995355304264496,0.9995246064482364,0.9556245065530542,0.9564192481375109,0.9959943905511761,0.9956894227729011,0.9983474279557518,0.9983574030592909,0.9930503482217332,0.9930428131862223
1.8333333333333333,0.942781465835334,0.9429556200108824,0.9989679439529995,0.998992948214849,0.99885836773178,0.9989069572906885,0.9910182586867237,0.9908909205202882,0.9936279541464377,0.993609548946051,0.9994841396142222,0.9994720081588325,0.9558032048614667,0.9565882236640759,0.9960061533679195,0.995704529832925,0.9981499217300783,0.9981595327765809,0.9923390785845743,0.9923229685976878
2.0,0.9430142284137785,0.9431896074185575,0.99887450523548,0.9989027550094434,0.9988435744443258,0.9988903338808057,0.9903889769028037,0.9902676772616028,0.9929758513811036,0.9929539044266324,0.9994327565235537,0.9994194215524147,0.9559815978281438,0.9567569451033756,0.9960178815607091,0.9957196032480211,0.9979510802943589,0.9979602176953875,0.9916269131944927,0.9916022238643354
2.1666666666666665,0.9432486124979754,0.9434251900558328,0.9987804107270282,0.998811827235295,0.9988286578380495,0.998873601175539,0.9897623964189576,0.9896470022685832,0.9923252254705769,0.9922996086519218,0.999381381154444,0.9993668466289851,0.9561596854530856,0.9569254124554076,0.9960295751295447,0.9957346430181893,0.9977509036485932,0.9977594578157107,0.9909138520514882,0.990880578986166
2.3333333333333335,0.943484618087925,0.9436623679227085,0.998685660427645,0.9987201648924032,0.9988136179129512,0.9988567591748874,0.9891385172351852,0.9890288955412276,0.9916760764148576,0.9916466616219192,0.9993300135068928,0.9993142833885411,0.9563374677362919,0.9570936257201736,0.9960412340744267,0.9957496491434297,0.997549391792781,0.9975572531375506,0.9901998951555607,0.9901580339631803
