cluster_id,n_curves,fraction,pce_0h_mean,pce_20h_mean,pce_50h_mean,pce_100h_mean,pce_200h_mean,initial_gain_mean,peak_time_h_median,recovery_mean,dominant_rule_shape,dominant_rule_shape_fraction,mean_bmu_distance,median_bmu_distance
0,743,0.5192173305380853,0.9958660999824449,0.9909027669781509,0.9810224876375362,0.9617329529594715,0.921132038110636,0.004133069856797038,0.0,0.0011137702738902504,stable,0.6218034993270525,0.25129912034978186,0.22133839837673983
1,380,0.2655485674353599,0.9979607052415986,0.9715642844613689,0.9319316963357752,0.8680410054465625,0.7470597019374955,0.002037724507260976,0.0,0.0008256578657158658,moderate_decay,0.6657894736842105,0.39293567541994506,0.34660086681881996
2,44,0.030747728860936407,1.0,0.7540377170341025,0.5822579621518644,0.4264756273769358,0.2955106561440485,0.0,0.0,0.027510897523752544,early_drop,0.9090909090909091,1.3646253718689219,1.067075394571787
3,60,0.041928721174004195,0.9155020627405889,0.9502248293069699,0.9746441639110347,0.9813458693057917,0.9527647333485454,0.0844937988256282,90.0,0.07495435658186142,initial_gain,0.9666666666666667,0.6203489992245339,0.5150357785772847
4,114,0.07966457023060797,1.0,0.9073481261161417,0.8134252749014567,0.7287211794379221,0.6150397600959345,0.0,0.0,0.0008585273509464266,early_drop,0.6403508771929824,0.634180527697728,0.565515110348551
5,90,0.06289308176100629,0.9965855423424786,0.9425101896053849,0.8450205744093402,0.6641514535109931,0.33568933045822613,0.0034107331785715456,0.0,8.8342579500891e-05,rapid_decay,0.5777777777777777,0.8345565836285617,0.8159444421460076
