curve_id,window_hours,point_count,max_abs_before_normalization,max_abs_after_normalization,all_finite
图片102_3dfd74212a,200,1200,1.0036369299852417,1.0,True
图片102_d8c245ba7a,200,1200,1.1040909172918743,1.0,True
图片103_2b72774534,200,1200,0.996539823579448,1.0,True
图片103_bcfcaf0360,200,1200,1.0036953156333352,1.0,True
图片105_32d68f1b45,200,1200,0.9951544843417754,1.0,True
图片105_457cd7852f,200,1200,1.0098511249854132,1.0,True
图片107_b2f4df4336,200,1200,0.9987738917773843,1.0,True
图片107_f3230ee0e8,200,1200,1.0215766008851734,1.0,True
图片113_5031dc5ac2,200,1200,1.004408910587709,1.0,True
图片113_5b5ce508bd,200,1200,1.0043249956343516,1.0,True
图片114_22f5dc923d,200,1200,0.974768506769387,1.0,True
图片114_2c13d60cfd,200,1200,1.0134412887478532,1.0,True
图片114_5d05de147f,200,1200,1.01968270187836,1.0,True
图片115_01afabb0c0,200,1200,0.9920719517046227,1.0,True
图片115_8cc5d1e2b8,200,1200,1.0129473069693182,1.0,True
图片116_1a8fb0bddd,200,1200,0.6987151671905634,1.0,True
图片116_1c8227d681,200,1200,0.9716249390282904,1.0,True
图片116_4ac59c593b,200,1200,0.9245665388257398,1.0,True
图片116_65eb56ddd1,200,1200,0.92028059055583,1.0,True
图片11_803413880f,200,1200,1.005555318875574,1.0,True
图片11_fe30bf81d3,200,1200,1.001052288000373,1.0,True
图片121_09e036200a,200,1200,21.626067037540146,1.0,True
图片121_6f2a55d713,200,1200,24.784826227405276,1.0,True
图片122_631af03b05,200,1200,0.9794747793005607,1.0,True
图片122_fb8750c673,200,1200,1.0068434121266538,1.0,True
图片127_90c3584dc3,200,1200,1.0028096548677328,1.0,True
图片127_cfb6747cd0,200,1200,0.9992750485627341,1.0,True
图片127_fae8afb771,200,1200,0.9849544610206639,1.0,True
图片12_8ead6ff972,200,1200,1.0002763818118199,1.0,True
图片12_c4564666ed,200,1200,0.9940010604470967,1.0,True
图片132_1d81c7ef0c,200,1200,1.0036341667154303,1.0,True
图片132_55073daea0,200,1200,0.9925362827369292,1.0,True
图片135_416420e73b,200,1200,1.0006783941067179,1.0,True
图片135_d4e290896b,200,1200,0.9962285976244789,1.0,True
图片136_2e27e42dd3,200,1200,1.0173064013610427,1.0,True
图片136_4d4220d0f1,200,1200,1.065868555800956,1.0,True
图片141_7315da2cdf,200,1200,1.005207206050539,1.0,True
图片141_939b548eee,200,1200,1.002619601281597,1.0,True
图片141_a8a78a6cbb,200,1200,1.0126216032844921,1.0,True
图片141_c22163c53e,200,1200,1.0053883821139424,1.0,True
图片157_4e9fe149dd,200,1200,23.825980168142515,1.0,True
图片159_41ff697bee,200,1200,1.001487547762948,1.0,True
图片159_c223572492,200,1200,1.003152302649803,1.0,True
图片160_68218de2a7,200,1200,1.0144873991123198,1.0,True
图片160_d690ea710f,200,1200,1.004305373637008,1.0,True
图片162_44a16a7876,200,1200,1.0386819586015614,1.0,True
