candidate,id,medoid,cluster,path_length,path_length_ratio,max_index_warp,mean_index_warp,max_time_warp_fraction,mean_time_warp_fraction,boundary_fraction,turn_collapse_fraction,turns
M028999,C194,C010,1,62,1.0,0.02868852459016391,0.011656090252071215,0.05974916670299189,0.025698051257764618,0.0,0.0,0
M028999,C006,C181,2,64,1.0,0.039682539682539764,0.01822916666666667,0.08970339519855065,0.04113059324717537,0.0,0.1111111111111111,9
M028999,C008,C181,2,51,1.0,0.04571428571428571,0.018991596638655458,0.08702785799943155,0.04471416957100354,0.0392156862745098,0.2,5
M028999,C025,C181,2,32,1.0,0.05069124423963134,0.02080933179723502,0.07949456370415549,0.041432240887262724,0.0,0.0,2
M028999,C029,C181,2,57,1.0,0.03571428571428581,0.017543859649122806,0.08420751373707484,0.03229555369683123,0.0,0.14285714285714285,7
M028999,C030,C181,2,52,1.0,0.04481792717086834,0.0188267614738203,0.08940674850337696,0.04262373593946878,0.0,0.2,5
M028999,C034,C181,2,17,1.0,0.0625,0.02941176470588235,0.07308755222498178,0.03913733369293523,0.0,0.0,0
M028999,C035,C181,2,17,1.0,0.0625,0.02941176470588235,0.07308755222498178,0.03913733369293523,0.0,0.0,2
M028999,C044,C181,2,55,1.0,0.044973544973545,0.01885521885521885,0.08242918199492232,0.030563996558540918,0.03636363636363636,0.25,4
M028999,C047,C181,2,22,1.0,0.04761904761904767,0.02272727272727272,0.06440731988935579,0.027135018403146416,0.0,0.25,8
M028999,C050,C181,2,16,1.0,0.06666666666666665,0.031249999999999997,0.0623899244848767,0.031637016967945276,0.0,0.0,1
M028999,C051,C181,2,16,1.0,0.06666666666666667,0.03125,0.05965905429913883,0.02713429213835853,0.0,0.0,4
M028999,C052,C181,2,16,1.0,0.047619047619047616,0.019345238095238092,0.04183336158917399,0.01779005753543781,0.0,0.0,3
M028999,C053,C181,2,16,1.0,0.06666666666666665,0.031249999999999997,0.06238992448487681,0.03163701696794527,0.0,0.0,0
M028999,C064,C181,2,51,1.0,0.04571428571428571,0.019271708683473384,0.0863996549834749,0.04102718524198528,0.0392156862745098,0.25,4
M028999,C065,C181,2,51,1.0,0.04571428571428571,0.019271708683473384,0.08639965498347485,0.04102718524198526,0.0392156862745098,0.125,8
M028999,C086,C181,2,47,1.0,0.04658385093167705,0.019558609752874323,0.09314263485642131,0.056728664990694865,0.0425531914893617,0.25,4
M028999,C106,C181,2,29,1.0,0.03571428571428581,0.017241379310344824,0.06658823691986554,0.03478440227140685,0.0,0.16666666666666666,6
M028999,C125,C181,2,27,1.0,0.05494505494505497,0.02177452177452177,0.08286525848478606,0.025719612639878785,0.07407407407407407,0.0,2
M028999,C129,C181,2,19,1.0,0.06349206349206352,0.023391812865497068,0.057450479993799444,0.02539533894853111,0.05263157894736842,0.0,0
M028999,C130,C181,2,19,1.0,0.06349206349206349,0.03007518796992481,0.0673932827129839,0.026588869546128917,0.10526315789473684,0.0,0
M028999,C136,C181,2,15,1.0,0.07142857142857142,0.029761904761904767,0.06362956538017803,0.02970759258144048,0.0,0.0,1
M028999,C137,C181,2,15,1.0,0.0892857142857143,0.0380952380952381,0.08813431068953279,0.03822184854218124,0.0,0.0,1
M028999,C138,C181,2,22,1.0,0.04761904761904767,0.022727272727272728,0.05067511934698614,0.018721451351895665,0.0,0.3333333333333333,3
M028999,C139,C181,2,22,1.0,0.04761904761904767,0.021645021645021648,0.07303636767393604,0.04182500873239609,0.0,0.0,0
M028999,C150,C181,2,16,1.0,0.06666666666666665,0.031249999999999997,0.06992978810829471,0.035676229623347766,0.0,0.0,0
M028999,C151,C181,2,16,1.0,0.05238095238095239,0.02142857142857143,0.04359697632973041,0.01688837126587281,0.0,0.0,2
M028999,C152,C181,2,16,1.0,0.038095238095238126,0.01696428571428571,0.0349648940541473,0.015269855839200997,0.0,0.0,2
M028999,C166,C181,2,73,1.0,0.041666666666666685,0.018264840182648404,0.0819276579375496,0.0429407267505903,0.0,0.0,0
M028999,C179,C181,2,16,1.0666666666666667,0.07142857142857151,0.0625,0.06857190065412136,0.05821425620911735,0.875,0.0,0
M028999,C180,C181,2,15,1.0,0.08571428571428574,0.03428571428571429,0.20571570196236397,0.06400044061051326,0.13333333333333333,0.0,0
M028999,C182,C181,2,53,1.0,0.04395604395604402,0.018764254613311215,0.08358440783468646,0.04131798889733884,0.0,0.0,0
M028999,C183,C181,2,53,1.0,0.04395604395604402,0.018556914783329877,0.08358440783468653,0.029891692752731208,0.0,0.3333333333333333,3
M028999,C192,C181,2,39,1.0,0.048872180451127845,0.020724889145941783,0.08492413683209164,0.02885666842489994,0.05128205128205128,0.0,2
M028999,C193,C181,2,39,1.0,0.048872180451127845,0.020435704646230967,0.08492413683209164,0.03975845816880592,0.05128205128205128,0.0,2
M028999,C195,C181,2,62,1.0,0.043325526932084316,0.018584271360580197,0.08875670453404909,0.033324067280895917,0.0,0.25,4
M028999,C197,C181,2,48,1.0,0.045592705167173286,0.01877532928064843,0.07909694012123188,0.027057156664765065,0.0,0.0,6
M028999,C198,C181,2,48,1.0,0.045592705167173286,0.018743667679837893,0.07383442038767656,0.025628575401137554,0.0,0.0,7
M028999,C199,C181,2,48,1.0,0.045592705167173286,0.018743667679837893,0.07383442038767658,0.025628575401137565,0.0,0.0,5
M028999,C202,C181,2,17,1.1333333333333333,0.07142857142857151,0.058823529411764705,0.07047762161714116,0.05131474997013311,0.8235294117647058,0.0,2
M029161,C005,C010,1,62,1.0,0.02868852459016391,0.011953551912568305,0.043472658836764246,0.01706207187136908,0.0,0.2,10
