raw_cluster_id,som_node_x,som_node_y,n_curves,fraction,pce_norm_0h_mean,pce_norm_10h_mean,pce_norm_50h_mean,pce_norm_100h_mean,pce_norm_150h_mean,pce_norm_200h_mean,delta_0_200h_mean,slope_0_10h_per_h,slope_100_200h_per_h,auc_0_200h,mean_bmu_distance,median_bmu_distance,suggested_shape_name,ordered_class_id,class_label
0,0,0,947,0.6567267683772539,0.9905203612560401,0.9888068374136018,0.9756194796547529,0.9548945492117719,0.9323877182031336,0.9059922991752217,-0.08452806208081842,-0.00017135238424383913,-0.0004890225003655013,190.61310219811298,1.1374205190461406,1.0724290104768872,no_initial_change_stable,1,class_01
1,0,1,375,0.26005547850208044,0.9965577778608795,0.9739287303812465,0.8929183172717722,0.8122174643965001,0.7402058720442711,0.6700862359592072,-0.32647154190167227,-0.002262904747963301,-0.0014213122843729287,163.72053627560922,2.0737088215529016,1.9530240260826113,initial_drop_moderate_loss,2,class_02
2,0,2,120,0.08321775312066575,0.9993034213954453,0.9252523425431816,0.7179897003202184,0.5474240914410412,0.416527673334668,0.3189986100495862,-0.6803048113458591,-0.00740510788522637,-0.0022842548139145502,115.77777912737739,4.027551180167136,3.70527841761076,initial_drop_rapid_loss,3,class_03
