segment_index,start_time,end_time,duration,ordinary_slope,theil_sen_slope,start_value,end_value,amplitude_change,normalized_amplitude_change,local_variance,raw_point_count,stability,physical_slope,sample_id,cluster
0,0.0,75.76108827699636,0.26666666666666683,-3.3599999999999963,-3.333333333333334,1.0488888888888888,0.19555555555555587,-0.8533333333333328,-0.7619047619047619,0.10126222222222214,5,1.0,-0.01182665165426426,S0110,1
1,94.7013603462454,284.1040810387362,0.6666666666666667,-0.24969696969696958,-0.20740740740740746,0.1244444444444451,-0.07111111111111076,-0.19555555555555587,-0.17460317460317498,0.0033590041832466107,11,1.0,-0.000878892583253405,S0110,1
0,0.0,20.483504477294957,0.06896551724137934,-5.518553758325409,-5.518553758325409,0.4852521408182688,0.10466222645099904,-0.38058991436726974,-0.36363636363636426,0.024221918643524337,3,0.95,-0.018580312504099902,S0118,1
1,30.72525671594242,71.69226567053234,0.13793103448275867,3.4766888677450027,3.5180780209324425,0.02854424357754502,0.5042816365366316,0.47573739295908657,0.4545454545454547,0.02888282737386621,5,0.77,0.01170559687758292,S0118,1
2,81.93401790917981,102.41752238647473,0.06896551724137917,-1.6555661274976203,-1.6555661274976203,0.5233111322549948,0.40913415794481434,-0.11417697431018048,-0.10909090909090885,0.0022532017342813226,3,0.77,-0.0055740937512299615,S0118,1
3,112.65927462512221,297.01081492077674,0.6206896551724138,-1.0891882417747507,-1.103710751665079,0.14272121788772585,-0.5233111322549951,-0.666032350142721,-0.6363636363636364,0.042977125837551554,19,0.96,-0.003667166941598661,S0118,1
0,0.0,30.72525671594242,0.10344827586206896,7.733333333333347,7.7870370370370345,-0.3333333333333356,0.444444444444443,0.7777777777777786,0.4590163934426236,0.09027777777777812,4,1.0,0.02603721125574535,S0119,-1
1,40.9670089545899,102.41752238647476,0.20689655172413798,-1.150793650793652,-0.8055555555555622,0.444444444444443,0.16666666666666555,-0.27777777777777746,-0.16393442622950807,0.009196271101032993,7,1.0,-0.0038745850082954362,S0119,-1
2,112.65927462512224,184.35154029565456,0.24137931034482762,4.6127645502645525,4.8333333333333215,-1.2500000000000007,0.11111111111110962,1.3611111111111103,0.80327868852459,0.15691309799382716,8,0.99,0.015530628241584198,S0119,-1
3,194.593292534302,297.01081492077674,0.3448275862068966,-1.3621212121212127,-1.6111111111110488,0.11111111111110962,-0.2777777777777796,-0.38888888888888923,-0.22950819672131176,0.023262932353841474,11,0.99,-0.004586099709818777,S0119,-1
0,0.0,63.42732865639648,0.21212121212121213,-2.9074889867841422,-2.907488986784138,0.7929515418502222,0.17621145374449296,-0.6167400881057292,-0.53846153846154,0.040753750315356434,8,1.0,-0.009723570283824817,S0128,1
1,72.48837560731026,299.01454938015485,0.7575757575757576,-0.6043601039195735,-0.5814977973568416,0.17621145374449296,-0.3524229074889859,-0.5286343612334788,-0.4615384615384599,0.020118503959567213,26,1.0,-0.0020211729000223825,S0128,1
0,0.0,42.99481060564456,0.1538461538461538,2.429906542056093,2.4299065420560924,0.0,0.3738317757009372,0.3738317757009372,0.33333333333333454,0.031055599227492403,3,0.83,0.008694811546672072,S0141,1
1,64.49221590846685,279.46626893668974,0.7692307692307693,-1.5021240441801196,-1.5186915887850467,0.3738317757009372,-0.7476635514018701,-1.1214953271028074,-1.0,0.1362853156181673,11,0.83,-0.005374974410669971,S0141,1
