sample_id,initial,final,global_max,global_min,peak_time,valley_time,net_change,total_variation,area,positive_fraction,negative_fraction,max_positive_slope,max_negative_slope,median_positive_slope,median_negative_slope,segment_count,max_to_next_min,min_to_next_max,recovery_amplitude,recovery_ratio,immediate_post_peak_slope,late_time_slope,pre_valley_slope,largest_slope_reversal,slope_sign_reversals,seg1_duration,seg1_ordinary_slope,seg1_theil_sen_slope,seg1_start_value,seg1_end_value,seg1_amplitude_change,seg1_normalized_amplitude_change,seg1_local_variance,seg1_raw_point_count,seg2_duration,seg2_ordinary_slope,seg2_theil_sen_slope,seg2_start_value,seg2_end_value,seg2_amplitude_change,seg2_normalized_amplitude_change,seg2_local_variance,seg2_raw_point_count
S0045,-0.3515944405006944,-0.84989673851628,-0.5816324186331813,-0.2762810627778177,0.0,0.21212121212121263,0.01356196693190713,-0.3010249739203543,-0.22695247512419284,0.0,0.8306211526043411,0.0,0.6907219726482953,0.0,0.14065827989337407,1.0,-0.235953230315337,0.0,0.0,0.0,0.21157262016888342,-0.2911576386672814,-0.23758255511240892,0.0,0.0,0.6735042023046118,0.38538421567606546,0.35986773803116,-0.3515944405006944,0.03431864312620019,0.30853884391950415,0.2802822526960434,-0.6300581045360827,0.6666666666666666,-0.6600292868163818,-0.5819963571312815,-0.6115554766934471,-0.055616590048147584,-0.14319044891861388,-0.07178150432106754,-0.22317585450435093,0.005510046538736686,-0.6666666666666666
S0055,-2.217734559839994,5.039709952237826,-0.14837132642335807,-0.2878111388064497,13.764204545454536,-3.2878787878787863,10.6678200057914,-0.025714532369982872,0.6924661078449793,1.7595307917888565,-1.1074948701391214,1.6899109645344956,1.2194815517100916,2.04185071866363,0.8897453983952424,2.0,-6.292086141742467,13.448358495087819,4.395604395604402,3.826086956521705,0.4994501197429362,1.7916173033458163,0.0,0.0,0.0,-0.7900342549027709,2.346594865163149,2.342759418474022,-2.217734559839994,-0.8785572640307145,1.775747474636553,1.8132339235787416,-0.18360799771725472,-0.3333333333333333,-0.1600070998342739,0.8245594194243778,0.7599912720074358,-0.4952294626894982,0.721116490291757,0.7656693794247365,0.7977349692921559,-0.481658702312918,0.3333333333333333
S0056,-0.4841664274200885,-1.1732881432934412,-0.7661393745272984,-0.43772231995616684,0.0,0.21212121212121263,0.04914926486473618,-0.3126274670974395,-0.39970939749423245,0.0,0.8306211526043411,0.0,0.804622897735165,0.0,0.15508902998711108,1.0,-0.2798931488620926,0.0,0.0,0.0,0.33005110072912913,-0.4775700083284774,-0.444158892360576,0.0,0.0,-0.13242478939322655,0.5147564715108078,0.49495950377962356,-0.4841664274200885,0.5993815465444139,0.6872858001658129,0.7119502149535502,-0.811230658778077,0.3333333333333333,-0.22350198072089122,-0.8422067928620538,-0.828536894614033,0.7092362401301653,-0.33066958734628205,-0.6360464255232917,-0.923542634700236,0.693775596257859,0.16666666666666666
S0057,-0.1969626684119671,-0.3812210166465064,-0.36642377451780644,-0.042311957137041924,0.0,0.21212121212121263,0.06099824714185265,-0.31649057961261634,0.036186950445943764,0.0,0.7383299134260809,0.0,0.5321963735098587,0.0,0.40291121693174237,0.0,-0.29452318110284215,0.0,0.0,0.0,0.3123575861706315,-0.05711980386788891,-0.010164117576051243,0.0,0.0,1.4401195846513366,0.2564140859867981,0.21340562419296213,-0.1969626684119671,-0.6525454340189439,-0.1453355728852535,-0.25093862335241496,-0.16112858425079984,2.0,-0.2235019807208906,-0.19717262023618268,-0.25872043302378395,-0.422669246444375,-0.5628056166977262,-0.14661754074090413,-0.3252669368840017,-0.03091476321128037,0.16666666666666666
S0058,0.07623527362135474,-0.3776045898968231,0.013799241010760287,-0.040506589176305334,0.0,0.21212121212121263,-0.6568390470806376,-0.08245476368204639,-0.1524351569918969,0.0,0.7337153514671679,0.0,0.0,0.0,0.24188626888010883,0.0,0.591796210088211,0.0,0.0,0.0,-0.4964504193240551,0.00038582024283439673,0.220495207160755,0.0,0.0,-0.39975733298080246,-0.18829865357474382,-0.23451487702521698,0.07623527362135474,0.595202759055049,0.1253939326949284,0.17799748774261434,-0.37885551739265644,0.0,0.5866926993923404,-0.3233451358992677,-0.3414825647871015,0.620040671867303,-0.560327002591569,-0.740836859010958,-0.817967377933621,0.7679919272986908,1.0
S0059,0.634721002701605,-0.04521478908148643,0.7910713041167949,-0.7379453069638647,0.0,-2.9378787878787866,-1.8082622575880714,3.33893052351348,-0.5483431341792047,2.709677419354839,-0.04153105763021691,1.4978756276555127,-7.710680228000278,1.2065481519375885,-0.10903742627392178,1.0,4.089855992132609,10.926791277258749,3.5714285714285436,2.12560386473428,-6.793446536133062,-0.940983420575363,-145.35173322094727,22.91666666666668,2.0,-0.729991651530161,-4.742134358488393,-4.805419495865203,0.634721002701605,-3.637471116771622,-2.2773526129989383,-1.1616029822926313,9.339774780083665,-0.3333333333333333,-1.0267122239365947,6.106957780266754,5.9849312670584345,-2.9961382492714117,1.643043892116151,2.820215547547774,2.258771792680934,2.7403629949879,-0.8333333333333334
S0060,-0.14787906407563864,-0.1356443672444877,-0.2981117077618513,0.08028314720850342,0.0,0.03712121212121215,0.17018938894946867,-0.35209006458088504,0.0,0.0,0.2491863457813023,0.0,0.5559401191619439,0.0,0.18472222804052188,0.0,-0.4293423484953714,0.0,0.0,0.0,0.22850659073206758,0.0069977200905419305,0.27463781788321684,0.0,0.0,0.9211799412166307,0.19020717699131373,0.17239173079337206,-0.14787906407563864,-0.4203293576931228,-0.09319089976465271,-0.21721031376203248,-0.21256031882235682,1.3333333333333333,6.513597432448613e-16,-0.07495739695511355,-0.1251750330364907,-0.274561040344043,-0.3944931388066727,-0.1171023756767205,-0.31392348328626124,-0.02438815689317607,0.3333333333333333
S0063,0.06632023930781963,-0.0575132117116516,0.0,0.11928725117567537,0.0,0.21212121212121263,-0.3194114451803532,-0.1924659664487729,0.14901342645316898,0.0,0.8306211526043411,0.0,0.40730683827117214,0.0,0.3144464913858059,0.0,0.17517167818610813,0.0,0.0,0.0,-0.16381963927567872,0.04467232542281682,0.2849747251223549,0.0,0.0,0.37078941030103335,0.06544366399581343,0.04775250942976375,0.06632023930781963,0.05622766489796933,-0.09958113289137593,-0.11371522679977956,-0.18304770851991034,0.3333333333333333,0.19556423313078056,-0.1292388395287115,-0.14287835913737695,0.044966835212195834,-0.3409438766099435,-0.2633902665221066,-0.3770117320627291,0.1589710009042312,0.0
S0064,0.10188691468306155,0.0,0.04949989177389435,0.14799860548483393,0.0,0.21212121212121263,-0.35739771679389826,-0.18008133814541144,0.4001677949948262,0.0,0.44299794805564874,0.0,0.4729974400934344,0.0,-0.1677893571367927,0.0,0.22207362853211507,0.0,0.0,0.0,-0.11017282053152876,0.343378124842947,-0.26889825872989714,0.0,0.0,1.251414259765989,0.19427760532676,0.17239173079337108,0.10188691468306155,-0.3057723811087164,-0.29288568497464695,-0.31164958061508946,0.0,1.0,-0.19556423313077992,-0.06350128655782343,-0.12517503303649277,-0.38489525151677034,-0.30152566971514233,0.009007875052053527,-0.0598301226969109,-0.0875911442499078,-0.3333333333333333
S0065,0.09035925412495031,-0.2817229165846963,0.033456279487605,0.0073588075263058125,0.0,-0.021212121212121342,-0.6008994579061393,-0.1006926951752196,0.01568146656729525,0.0,-0.2030407261921722,0.0,-0.08208048905734856,0.0,-0.4931846665312996,1.0,0.5227271563908535,0.0,0.0,0.0,-0.5634821863765909,-0.34114423727559806,-0.37446582623936586,0.0,0.0,-0.5098354391639215,-0.2988704430064077,-0.3248921080336457,0.09035925412495031,0.619495506688321,0.1218650227691903,0.16644920782852077,-0.288817932925937,-0.3333333333333333,-0.9778211656538992,-0.38724248037742776,-0.44576411146587847,0.9476025295692896,0.9642621786849921,0.10601576022803932,0.08309739263459176,-0.22629408854227898,-1.0
