variant_id,k,seed,inertia,silhouette,min_cluster_fraction
w0150_detail_z_level,4,11,5071.970725976744,0.38905430027211785,0.04170444242973708
w0150_detail_z_level,4,23,5071.970725976744,0.38905430027211785,0.04170444242973708
w0150_detail_z_level,4,37,5070.197716786672,0.38851263466668984,0.04079782411604715
w0150_detail_z_level,4,53,5071.970725976744,0.38905430027211785,0.04170444242973708
w0150_detail_z_level,4,71,5071.970725976744,0.38905430027211785,0.04170444242973708
w0150_detail_z_level,5,11,4455.6426630393935,0.380763546759322,0.022665457842248413
w0150_detail_z_level,5,23,4489.61200100255,0.2838274685135913,0.038984587488667274
w0150_detail_z_level,5,37,4461.728263524801,0.3630099531851815,0.02629193109700816
w0150_detail_z_level,5,53,4461.728263524801,0.3630099531851815,0.02629193109700816
w0150_detail_z_level,5,71,4481.587146911841,0.2961193687235378,0.03535811423390753
w0150_detail_z_level,6,11,3956.8692426871844,0.272860953550499,0.022665457842248413
w0150_detail_z_level,6,23,4118.483216263794,0.2983316774938359,0.033544877606527655
w0150_detail_z_level,6,37,3959.1636892812026,0.2748078689040065,0.02357207615593835
w0150_detail_z_level,6,53,3957.603648800424,0.27430339038003937,0.022665457842248413
w0150_detail_z_level,6,71,3991.1985833490044,0.3045660159022512,0.02357207615593835
w0150_detail_z_level,7,11,3700.9384841033516,0.2782323533912182,0.010879419764279238
w0150_detail_z_level,7,23,3706.471834518152,0.24920400679013746,0.021758839528558477
w0150_detail_z_level,7,37,3731.308673559683,0.2816096559164918,0.012692656391659111
w0150_detail_z_level,7,53,3710.475088935846,0.27212024473863516,0.015412511332728921
w0150_detail_z_level,7,71,3737.1736360556406,0.30686404513206145,0.010879419764279238
w0150_detail_z_level,8,11,3558.418862777563,0.24200527539909658,0.001813236627379873
w0150_detail_z_level,8,23,3523.882188432215,0.297596372202785,0.004533091568449683
w0150_detail_z_level,8,37,3536.501468608815,0.2745896531634074,0.011786038077969175
w0150_detail_z_level,8,53,3544.2538753491735,0.27769647155326294,0.005439709882139619
w0150_detail_z_level,8,71,3504.1217219876557,0.2587146308297,0.008159564823209429
w0150_detail_z_level,9,11,3315.993392215413,0.24704334394380878,0.005439709882139619
w0150_detail_z_level,9,23,3332.0824730057293,0.2714692100010495,0.004533091568449683
w0150_detail_z_level,9,37,3311.5039113050284,0.25517229316055234,0.009972801450589302
w0150_detail_z_level,9,53,3323.3358363410043,0.24123767609905244,0.006346328195829556
w0150_detail_z_level,9,71,3309.243550565243,0.24677033604992424,0.007252946509519492
w0150_detail_z_level,10,11,3149.24798856956,0.2704352339363638,0.008159564823209429
w0150_detail_z_level,10,23,3085.5690805712907,0.26793566655802337,0.004533091568449683
w0150_detail_z_level,10,37,3135.0274016933163,0.21937058186073202,0.009972801450589302
w0150_detail_z_level,10,53,3134.313040626209,0.2588886299938833,0.005439709882139619
w0150_detail_z_level,10,71,3153.2945130533853,0.2520475357203809,0.007252946509519492
w0150_detail_z_level_d1,2,11,546.4773393010128,0.5327513851921586,0.08794197642792384
w0150_detail_z_level_d1,2,23,546.4773393010128,0.5327513851921586,0.08794197642792384
w0150_detail_z_level_d1,2,37,546.4773393010128,0.5327513851921586,0.08794197642792384
w0150_detail_z_level_d1,2,53,546.4773393010128,0.5327513851921586,0.08794197642792384
w0150_detail_z_level_d1,2,71,546.4773393010128,0.5327513851921586,0.08794197642792384
w0150_detail_z_level_d1,3,11,437.8392598308925,0.23089077145699607,0.056210335448776065
w0150_detail_z_level_d1,3,23,437.91517278248494,0.23549455729254748,0.05983680870353581
w0150_detail_z_level_d1,3,37,437.893122610232,0.2278410869211613,0.05439709882139619
w0150_detail_z_level_d1,3,53,437.8440072341386,0.23523320611235196,0.056210335448776065
w0150_detail_z_level_d1,3,71,437.893122610232,0.2278410869211613,0.05439709882139619
w0150_detail_z_level_d1,4,11,385.10364088856363,0.24935952712076973,0.04170444242973708
w0150_detail_z_level_d1,4,23,385.1114385441555,0.24455615144060283,0.044424297370806894
w0150_detail_z_level_d1,4,37,385.40066219431264,0.24843880512621358,0.03989120580235721
w0150_detail_z_level_d1,4,53,385.0450088492588,0.24702657691269095,0.04170444242973708
w0150_detail_z_level_d1,4,71,385.1874260038335,0.24512073753681293,0.044424297370806894
w0150_detail_z_level_d1,5,11,354.0378206922655,0.16458051339702925,0.044424297370806894
w0150_detail_z_level_d1,5,23,354.091951796855,0.17469406267857968,0.044424297370806894
w0150_detail_z_level_d1,5,37,354.0379735068905,0.16454063120425844,0.044424297370806894
w0150_detail_z_level_d1,5,53,354.0379735068905,0.16454063120425844,0.044424297370806894
w0150_detail_z_level_d1,5,71,354.0379735068905,0.16454063120425844,0.044424297370806894
w0150_detail_z_level_d1,6,11,334.5302833221905,0.1676858854311915,0.038077969174977334
w0150_detail_z_level_d1,6,23,334.64595278284656,0.1657769000325305,0.03989120580235721
w0150_detail_z_level_d1,6,37,334.49839208495285,0.16685149135107957,0.038077969174977334
w0150_detail_z_level_d1,6,53,334.7671102500267,0.1654966088722712,0.03989120580235721
w0150_detail_z_level_d1,6,71,334.839857134908,0.17073462787730043,0.03626473254759746
w0150_detail_z_level_d1,7,11,319.7322697470652,0.14469500844023475,0.0371713508612874
w0150_detail_z_level_d1,7,23,318.84399389136144,0.15759257798672216,0.03989120580235721
w0150_detail_z_level_d1,7,37,318.76408439833995,0.15203932441121318,0.03989120580235721
w0150_detail_z_level_d1,7,53,318.70552431807965,0.15623597342560683,0.03989120580235721
w0150_detail_z_level_d1,7,71,318.79763654734677,0.15202728089915438,0.03989120580235721
