time_h,normalised_pce
29.0,0.972335
29.1667,0.972126
29.3333,0.971916
29.5,0.971706
29.6667,0.971496
29.8333,0.971286
30.0,0.971075
30.1667,0.970864
30.3333,0.970653
30.5,0.970442
30.6667,0.970231
30.8333,0.970019
31.0,0.969807
31.1667,0.969595
31.3333,0.969383
31.5,0.969171
31.6667,0.968958
31.8333,0.968745
32.0,0.968532
32.1667,0.968319
32.3333,0.968106
32.5,0.967893
32.6667,0.967679
32.8333,0.967466
33.0,0.967252
33.1667,0.967039
33.3333,0.966825
33.5,0.966612
33.6667,0.966398
33.8333,0.966184
34.0,0.965971
34.1667,0.965758
34.3333,0.965545
34.5,0.965331
34.6667,0.965119
34.8333,0.964906
35.0,0.964693
35.1667,0.964481
35.3333,0.964269
35.5,0.964057
35.6667,0.963846
35.8333,0.963634
36.0,0.963423
36.1667,0.963212
36.3333,0.963002
36.5,0.962791
36.6667,0.962581
36.8333,0.96237
37.0,0.96216
37.1667,0.96195
37.3333,0.961741
37.5,0.961531
37.6667,0.961321
37.8333,0.961112
38.0,0.960902
38.1667,0.960693
38.3333,0.960484
38.5,0.960275
38.6667,0.960066
38.8333,0.959857
39.0,0.959649
39.1667,0.95944
39.3333,0.959232
39.5,0.959024
39.6667,0.958815
39.8333,0.958607
40.0,0.958399
40.1667,0.958192
40.3333,0.957984
40.5,0.957776
40.6667,0.957569
40.8333,0.957361
41.0,0.957153
41.1667,0.956945
41.3333,0.956737
41.5,0.956528
41.6667,0.95632
41.8333,0.95611
42.0,0.9559
42.1667,0.95569
42.3333,0.955479
42.5,0.955268
42.6667,0.955056
42.8333,0.954843
43.0,0.954629
43.1667,0.954415
43.3333,0.9542
43.5,0.953983
43.6667,0.953766
43.8333,0.953548
44.0,0.953329
44.1667,0.953109
44.3333,0.952887
44.5,0.952665
44.6667,0.952442
44.8333,0.952217
45.0,0.951991
45.1667,0.951764
45.3333,0.951536
45.5,0.951306
45.6667,0.951075
45.8333,0.950843
46.0,0.95061
46.1667,0.950376
46.3333,0.95014
46.5,0.949903
46.6667,0.949665
46.8333,0.949426
47.0,0.949185
47.1667,0.948944
47.3333,0.948701
47.5,0.948458
47.6667,0.948213
47.8333,0.947967
48.0,0.94772
48.1667,0.947473
48.3333,0.947224
48.5,0.946975
48.6667,0.946725
48.8333,0.946475
49.0,0.946224
49.1667,0.945973
49.3333,0.945721
49.5,0.945469
49.6667,0.945217
49.8333,0.944965
50.0,0.944712
50.1667,0.94446
50.3333,0.944208
50.5,0.943956
50.6667,0.943704
50.8333,0.943452
51.0,0.943201
51.1667,0.94295
51.3333,0.942699
51.5,0.942449
51.6667,0.942199
51.8333,0.94195
52.0,0.941701
52.1667,0.941453
52.3333,0.941204
52.5,0.940957
52.6667,0.940709
52.8333,0.940463
53.0,0.940216
53.1667,0.93997
53.3333,0.939725
53.5,0.93948
53.6667,0.939235
53.8333,0.93899
54.0,0.938746
54.1667,0.938503
54.3333,0.938259
54.5,0.938016
54.6667,0.937773
54.8333,0.93753
55.0,0.937288
55.1667,0.937045
55.3333,0.936803
55.5,0.93656
55.6667,0.936318
55.8333,0.936076
56.0,0.935834
56.1667,0.935591
56.3333,0.935349
56.5,0.935106
56.6667,0.934864
56.8333,0.934621
57.0,0.934378
57.1667,0.934135
57.3333,0.933892
57.5,0.933648
57.6667,0.933405
57.8333,0.933162
58.0,0.932918
58.1667,0.932674
58.3333,0.93243
58.5,0.932186
58.6667,0.931942
58.8333,0.931698
59.0,0.931454
59.1667,0.93121
59.3333,0.930966
59.5,0.930722
59.6667,0.930478
59.8333,0.930234
60.0,0.92999
60.1667,0.929746
60.3333,0.929502
60.5,0.929258
60.6667,0.929014
60.8333,0.928771
61.0,0.928527
61.1667,0.928284
61.3333,0.92804
61.5,0.927797
61.6667,0.927554
61.8333,0.927311
62.0,0.927067
62.1667,0.926825
62.3333,0.926582
62.5,0.926339
62.6667,0.926097
62.8333,0.925854
63.0,0.925612
63.1667,0.92537
63.3333,0.925128
63.5,0.924885
63.6667,0.924643
63.8333,0.924402
64.0,0.92416
64.1667,0.923918
64.3333,0.923676
64.5,0.923434
64.6667,0.923192
64.8333,0.92295
65.0,0.922709
65.1667,0.922467
65.3333,0.922225
65.5,0.921983
65.6667,0.92174
65.8333,0.921498
66.0,0.921256
66.1667,0.921014
66.3333,0.920771
66.5,0.920529
66.6667,0.920286
66.8333,0.920043
67.0,0.9198
67.1667,0.919558
67.3333,0.919315
67.5,0.919071
67.6667,0.918828
67.8333,0.918585
68.0,0.918342
68.1667,0.918098
68.3333,0.917855
68.5,0.917612
68.6667,0.917368
68.8333,0.917125
69.0,0.916882
69.1667,0.916639
69.3333,0.916396
69.5,0.916152
69.6667,0.91591
69.8333,0.915667
70.0,0.915424
70.1667,0.915182
70.3333,0.91494
70.5,0.914698
70.6667,0.914457
70.8333,0.914215
71.0,0.913974
71.1667,0.913733
71.3333,0.913493
71.5,0.913253
71.6667,0.913013
71.8333,0.912774
72.0,0.912534
72.1667,0.912295
72.3333,0.912057
72.5,0.911818
72.6667,0.91158
72.8333,0.911342
73.0,0.911105
73.1667,0.910868
73.3333,0.910631
73.5,0.910394
73.6667,0.910157
73.8333,0.909921
74.0,0.909685
74.1667,0.909449
74.3333,0.909214
74.5,0.908978
74.6667,0.908743
74.8333,0.908509
75.0,0.908274
75.1667,0.90804
75.3333,0.907806
75.5,0.907572
75.6667,0.907339
75.8333,0.907105
76.0,0.906872
76.1667,0.906639
76.3333,0.906407
76.5,0.906174
76.6667,0.905942
76.8333,0.905709
77.0,0.905477
77.1667,0.905245
77.3333,0.905013
77.5,0.90478
77.6667,0.904548
77.8333,0.904316
78.0,0.904084
78.1667,0.903852
78.3333,0.90362
78.5,0.903388
78.6667,0.903156
78.8333,0.902924
79.0,0.902692
79.1667,0.90246
79.3333,0.902229
79.5,0.901997
79.6667,0.901765
79.8333,0.901533
80.0,0.901301
80.1667,0.90107
80.3333,0.900838
80.5,0.900607
80.6667,0.900375
80.8333,0.900144
81.0,0.899913
81.1667,0.899682
81.3333,0.899451
81.5,0.89922
81.6667,0.898989
81.8333,0.898759
82.0,0.898528
82.1667,0.898298
82.3333,0.898067
82.5,0.897837
82.6667,0.897607
82.8333,0.897377
83.0,0.897147
83.1667,0.896917
83.3333,0.896688
83.5,0.896458
83.6667,0.896228
83.8333,0.895999
84.0,0.89577
84.1667,0.89554
84.3333,0.895311
84.5,0.895082
84.6667,0.894853
84.8333,0.894624
85.0,0.894395
85.1667,0.894167
85.3333,0.893938
85.5,0.89371
85.6667,0.893481
85.8333,0.893253
86.0,0.893025
86.1667,0.892797
86.3333,0.89257
86.5,0.892342
86.6667,0.892114
86.8333,0.891886
87.0,0.891659
87.1667,0.891431
87.3333,0.891203
87.5,0.890975
87.6667,0.890747
87.8333,0.890519
88.0,0.890291
88.1667,0.890062
88.3333,0.889834
88.5,0.889605
88.6667,0.889377
88.8333,0.889148
89.0,0.888919
89.1667,0.88869
89.3333,0.888461
89.5,0.888231
89.6667,0.888002
89.8333,0.887772
90.0,0.887543
90.1667,0.887313
90.3333,0.887084
90.5,0.886854
90.6667,0.886624
90.8333,0.886394
91.0,0.886164
91.1667,0.885934
91.3333,0.885704
91.5,0.885474
91.6667,0.885244
91.8333,0.885014
92.0,0.884783
92.1667,0.884553
92.3333,0.884322
92.5,0.884091
92.6667,0.883861
92.8333,0.88363
93.0,0.883399
93.1667,0.883167
93.3333,0.882936
93.5,0.882705
93.6667,0.882473
93.8333,0.882241
94.0,0.88201
94.1667,0.881778
94.3333,0.881545
94.5,0.881313
94.6667,0.88108
94.8333,0.880848
95.0,0.880615
95.1667,0.880381
95.3333,0.880148
95.5,0.879915
95.6667,0.879681
95.8333,0.879447
96.0,0.879214
96.1667,0.87898
96.3333,0.878746
96.5,0.878512
96.6667,0.878278
96.8333,0.878044
97.0,0.87781
97.1667,0.877575
97.3333,0.877341
97.5,0.877107
97.6667,0.876873
97.8333,0.876639
98.0,0.876405
98.1667,0.876171
98.3333,0.875937
98.5,0.875703
98.6667,0.87547
98.8333,0.875236
99.0,0.875002
99.1667,0.874768
99.3333,0.874535
99.5,0.874301
99.6667,0.874068
99.8333,0.873834
100.0,0.873601
100.1667,0.873367
100.3333,0.873134
100.5,0.8729
100.6667,0.872667
100.8333,0.872433
101.0,0.8722
101.1667,0.871966
101.3333,0.871733
101.5,0.871499
101.6667,0.871265
101.8333,0.871032
102.0,0.870798
102.1667,0.870565
102.3333,0.870331
102.5,0.870098
102.6667,0.869865
102.8333,0.869631
103.0,0.869398
103.1667,0.869165
103.3333,0.868932
103.5,0.868699
103.6667,0.868466
103.8333,0.868234
104.0,0.868001
104.1667,0.867769
104.3333,0.867537
104.5,0.867306
104.6667,0.867074
104.8333,0.866843
105.0,0.866612
105.1667,0.866382
105.3333,0.866151
105.5,0.865921
105.6667,0.865692
105.8333,0.865462
106.0,0.865233
106.1667,0.865005
106.3333,0.864777
106.5,0.864549
106.6667,0.864321
106.8333,0.864094
107.0,0.863867
107.1667,0.86364
107.3333,0.863414
107.5,0.863188
107.6667,0.862962
107.8333,0.862737
108.0,0.862512
108.1667,0.862287
108.3333,0.862063
108.5,0.861838
108.6667,0.861614
108.8333,0.861391
109.0,0.861167
109.1667,0.860944
109.3333,0.86072
109.5,0.860497
109.6667,0.860274
109.8333,0.86005
110.0,0.859827
110.1667,0.859604
110.3333,0.85938
110.5,0.859156
110.6667,0.858932
110.8333,0.858707
111.0,0.858482
111.1667,0.858257
111.3333,0.858032
111.5,0.857806
111.6667,0.85758
111.8333,0.857353
112.0,0.857126
112.1667,0.856898
112.3333,0.85667
112.5,0.856441
112.6667,0.856213
112.8333,0.855983
113.0,0.855754
113.1667,0.855524
113.3333,0.855293
113.5,0.855063
113.6667,0.854832
113.8333,0.8546
114.0,0.854369
114.1667,0.854137
114.3333,0.853905
114.5,0.853673
114.6667,0.853441
114.8333,0.853209
115.0,0.852977
115.1667,0.852745
115.3333,0.852513
115.5,0.852281
115.6667,0.85205
115.8333,0.851819
116.0,0.851588
116.1667,0.851357
116.3333,0.851127
116.5,0.850898
116.6667,0.850669
116.8333,0.85044
117.0,0.850212
117.1667,0.849984
117.3333,0.849757
117.5,0.849531
117.6667,0.849305
117.8333,0.84908
118.0,0.848855
118.1667,0.848631
118.3333,0.848408
118.5,0.848185
118.6667,0.847962
118.8333,0.84774
119.0,0.847519
119.1667,0.847298
119.3333,0.847077
119.5,0.846857
119.6667,0.846637
119.8333,0.846417
120.0,0.846198
120.1667,0.845979
120.3333,0.84576
120.5,0.845541
120.6667,0.845323
120.8333,0.845104
121.0,0.844886
121.1667,0.844668
121.3333,0.84445
121.5,0.844232
121.6667,0.844014
121.8333,0.843796
122.0,0.843578
122.1667,0.84336
122.3333,0.843142
122.5,0.842924
122.6667,0.842705
122.8333,0.842487
123.0,0.842268
123.1667,0.84205
123.3333,0.841831
123.5,0.841611
123.6667,0.841392
123.8333,0.841172
124.0,0.840952
124.1667,0.840732
124.3333,0.840511
124.5,0.84029
124.6667,0.840068
124.8333,0.839846
125.0,0.839624
125.1667,0.839402
125.3333,0.839179
125.5,0.838955
125.6667,0.838732
125.8333,0.838508
126.0,0.838284
126.1667,0.838059
126.3333,0.837834
126.5,0.83761
126.6667,0.837385
126.8333,0.83716
127.0,0.836934
127.1667,0.836709
127.3333,0.836484
127.5,0.836259
127.6667,0.836033
127.8333,0.835808
128.0,0.835583
128.1667,0.835358
128.3333,0.835134
128.5,0.834909
128.6667,0.834684
128.8333,0.83446
129.0,0.834235
129.1667,0.834011
129.3333,0.833787
129.5,0.833563
129.6667,0.833339
129.8333,0.833115
130.0,0.832891
130.1667,0.832667
130.3333,0.832444
130.5,0.83222
130.6667,0.831997
130.8333,0.831773
131.0,0.83155
131.1667,0.831327
131.3333,0.831104
131.5,0.830881
131.6667,0.830658
131.8333,0.830435
132.0,0.830213
132.1667,0.82999
132.3333,0.829767
132.5,0.829545
132.6667,0.829322
132.8333,0.8291
133.0,0.828878
133.1667,0.828655
133.3333,0.828433
133.5,0.828211
133.6667,0.827988
133.8333,0.827766
134.0,0.827543
134.1667,0.827321
134.3333,0.827098
134.5,0.826876
134.6667,0.826653
134.8333,0.82643
135.0,0.826207
135.1667,0.825984
135.3333,0.825761
135.5,0.825538
135.6667,0.825314
135.8333,0.825091
136.0,0.824867
136.1667,0.824644
136.3333,0.82442
136.5,0.824196
136.6667,0.823972
136.8333,0.823748
137.0,0.823524
137.1667,0.8233
137.3333,0.823076
137.5,0.822852
137.6667,0.822628
137.8333,0.822404
138.0,0.82218
138.1667,0.821956
138.3333,0.821731
138.5,0.821507
138.6667,0.821283
138.8333,0.821059
139.0,0.820836
139.1667,0.820612
139.3333,0.820388
139.5,0.820165
139.6667,0.819942
139.8333,0.819719
140.0,0.819496
140.1667,0.819273
140.3333,0.819051
140.5,0.818829
140.6667,0.818607
140.8333,0.818386
141.0,0.818165
141.1667,0.817944
141.3333,0.817724
141.5,0.817504
141.6667,0.817284
141.8333,0.817064
142.0,0.816845
142.1667,0.816627
142.3333,0.816408
142.5,0.81619
142.6667,0.815973
142.8333,0.815756
143.0,0.815539
143.1667,0.815322
143.3333,0.815106
143.5,0.81489
143.6667,0.814675
143.8333,0.81446
144.0,0.814245
144.1667,0.814031
144.3333,0.813817
144.5,0.813604
144.6667,0.813391
144.8333,0.813178
145.0,0.812966
145.1667,0.812754
145.3333,0.812542
145.5,0.812331
145.6667,0.812121
145.8333,0.81191
146.0,0.8117
146.1667,0.811491
146.3333,0.811281
146.5,0.811072
146.6667,0.810864
146.8333,0.810655
147.0,0.810447
147.1667,0.810239
147.3333,0.810031
147.5,0.809823
147.6667,0.809616
147.8333,0.809408
148.0,0.809201
148.1667,0.808994
148.3333,0.808786
148.5,0.808579
148.6667,0.808372
148.8333,0.808165
149.0,0.807958
149.1667,0.807751
149.3333,0.807544
149.5,0.807336
149.6667,0.807129
149.8333,0.806922
150.0,0.806715
150.1667,0.806507
150.3333,0.8063
150.5,0.806093
150.6667,0.805885
150.8333,0.805678
151.0,0.80547
151.1667,0.805263
151.3333,0.805055
151.5,0.804848
151.6667,0.80464
151.8333,0.804433
152.0,0.804225
152.1667,0.804018
152.3333,0.803811
152.5,0.803603
152.6667,0.803396
152.8333,0.803189
153.0,0.802981
153.1667,0.802774
153.3333,0.802567
153.5,0.80236
153.6667,0.802152
153.8333,0.801945
154.0,0.801738
154.1667,0.801531
154.3333,0.801323
154.5,0.801116
154.6667,0.800908
154.8333,0.800701
155.0,0.800493
155.1667,0.800285
155.3333,0.800078
155.5,0.79987
155.6667,0.799662
155.8333,0.799454
156.0,0.799245
156.1667,0.799037
156.3333,0.798829
156.5,0.79862
156.6667,0.798411
156.8333,0.798203
157.0,0.797994
157.1667,0.797785
157.3333,0.797576
157.5,0.797367
157.6667,0.797157
157.8333,0.796948
158.0,0.796739
158.1667,0.796529
158.3333,0.79632
158.5,0.79611
158.6667,0.7959
158.8333,0.79569
159.0,0.79548
159.1667,0.79527
159.3333,0.79506
159.5,0.794849
159.6667,0.794639
159.8333,0.794428
160.0,0.794217
160.1667,0.794006
160.3333,0.793795
160.5,0.793584
160.6667,0.793373
160.8333,0.793162
161.0,0.792951
161.1667,0.792739
161.3333,0.792528
161.5,0.792316
161.6667,0.792104
161.8333,0.791892
162.0,0.791681
162.1667,0.791469
162.3333,0.791257
162.5,0.791045
162.6667,0.790833
162.8333,0.790621
163.0,0.790409
163.1667,0.790198
163.3333,0.789986
163.5,0.789775
163.6667,0.789563
163.8333,0.789352
164.0,0.78914
164.1667,0.788929
164.3333,0.788718
164.5,0.788507
164.6667,0.788296
164.8333,0.788084
165.0,0.787873
165.1667,0.787662
165.3333,0.787451
165.5,0.787239
165.6667,0.787028
165.8333,0.786816
166.0,0.786604
166.1667,0.786392
166.3333,0.786179
166.5,0.785966
166.6667,0.785753
166.8333,0.78554
167.0,0.785326
167.1667,0.785112
167.3333,0.784898
167.5,0.784683
167.6667,0.784468
167.8333,0.784252
168.0,0.784036
168.1667,0.78382
168.3333,0.783603
168.5,0.783386
168.6667,0.783169
168.8333,0.782951
169.0,0.782733
169.1667,0.782515
169.3333,0.782297
169.5,0.782079
169.6667,0.781861
169.8333,0.781642
170.0,0.781424
170.1667,0.781205
170.3333,0.780986
170.5,0.780767
170.6667,0.780549
170.8333,0.78033
171.0,0.780111
171.1667,0.779893
171.3333,0.779674
171.5,0.779456
171.6667,0.779238
171.8333,0.77902
172.0,0.778802
172.1667,0.778584
172.3333,0.778367
172.5,0.778149
172.6667,0.777933
172.8333,0.777716
173.0,0.7775
173.1667,0.777284
173.3333,0.777069
173.5,0.776854
173.6667,0.776639
173.8333,0.776425
174.0,0.776212
174.1667,0.775998
174.3333,0.775786
174.5,0.775573
174.6667,0.775362
174.8333,0.77515
175.0,0.774939
175.1667,0.774729
175.3333,0.774518
175.5,0.774308
175.6667,0.774099
175.8333,0.773889
176.0,0.77368
176.1667,0.773471
176.3333,0.773263
176.5,0.773054
176.6667,0.772845
176.8333,0.772636
177.0,0.772427
177.1667,0.772218
177.3333,0.772009
177.5,0.7718
177.6667,0.771591
177.8333,0.771381
178.0,0.771172
178.1667,0.770962
178.3333,0.770751
178.5,0.77054
178.6667,0.77033
178.8333,0.770118
179.0,0.769907
179.1667,0.769695
179.3333,0.769483
179.5,0.769271
179.6667,0.769059
179.8333,0.768847
180.0,0.768635
180.1667,0.768422
180.3333,0.76821
180.5,0.767997
180.6667,0.767784
180.8333,0.767572
181.0,0.767359
181.1667,0.767146
181.3333,0.766933
181.5,0.766721
181.6667,0.766508
181.8333,0.766296
182.0,0.766083
182.1667,0.765871
182.3333,0.765658
182.5,0.765446
182.6667,0.765234
182.8333,0.765022
183.0,0.76481
183.1667,0.764598
183.3333,0.764387
183.5,0.764176
183.6667,0.763965
183.8333,0.763755
184.0,0.763545
184.1667,0.763335
184.3333,0.763126
184.5,0.762917
184.6667,0.762709
184.8333,0.762501
185.0,0.762293
185.1667,0.762085
185.3333,0.761878
185.5,0.761671
185.6667,0.761465
185.8333,0.761259
186.0,0.761053
186.1667,0.760848
186.3333,0.760643
186.5,0.760439
186.6667,0.760236
186.8333,0.760033
187.0,0.759831
187.1667,0.759629
187.3333,0.759428
187.5,0.759228
187.6667,0.759029
187.8333,0.758831
188.0,0.758634
188.1667,0.758438
188.3333,0.758242
188.5,0.758048
188.6667,0.757853
188.8333,0.75766
189.0,0.757468
189.1667,0.757277
189.3333,0.757087
189.5,0.756898
189.6667,0.756711
189.8333,0.756525
190.0,0.75634
190.1667,0.756157
190.3333,0.755975
190.5,0.755795
190.6667,0.755616
190.8333,0.755439
191.0,0.755263
191.1667,0.755089
191.3333,0.754915
191.5,0.754742
191.6667,0.754571
191.8333,0.754401
192.0,0.754233
192.1667,0.754067
192.3333,0.753902
192.5,0.753739
192.6667,0.753579
192.8333,0.75342
193.0,0.753264
193.1667,0.75311
193.3333,0.752959
193.5,0.752809
193.6667,0.752663
193.8333,0.752519
194.0,0.752377
194.1667,0.752239
194.3333,0.752113
194.5,0.751989
194.6667,0.751869
194.8333,0.751751
195.0,0.751636
195.1667,0.751524
195.3333,0.751414
195.5,0.751308
195.6667,0.751204
195.8333,0.751103
196.0,0.751005
196.1667,0.75091
196.3333,0.750817
196.5,0.750728
196.6667,0.750641
196.8333,0.750557
197.0,0.750476
197.1667,0.750397
197.3333,0.750322
197.5,0.750249
197.6667,0.750179
197.8333,0.750112
198.0,0.750048
198.1667,0.749987
198.3333,0.749928
198.5,0.749872
198.6667,0.749819
198.8333,0.749769
199.0,0.749722
199.1667,0.749677
199.3333,0.749636
199.5,0.749597
199.6667,0.749561
199.8333,0.749528
200.0,0.749497
