curve_id,kept_index,doi,doi_dir,top_dir,figure_folder,figure_label,series_id,legend_hint,csv_path,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute,max_pce_source
209,206,10.1016/j.electacta.2017.03.192,10.1016_j.electacta.2017.03.192,x_time_day,Fig6_E_eqe_plot_stability_performance_curve,Fig6_E,Series_3,P-Pscs,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted/10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve__P-Pscs__Series_3.csv,1.0096015618489165,54.48249435424805,Q4,n/a,pre-normalised
210,207,10.1016/j.electacta.2017.07.040,10.1016_j.electacta.2017.07.040,x_time_day,Fig8_whole_stability_performance_curve_pce,Fig8,Series_2,FAPbI_3,x_time_day/10.1016_j.electacta.2017.07.040/Fig8_whole_stability_performance_curve_pce/accepted/10.1016_j.electacta.2017.07.040__Fig8__whole__stability_performance_curve_pce__FAPbI_3__Series_2.csv,0.9954543502174508,49.9225959777832,Q1,n/a,pre-normalised
217,214,10.1016/j.jallcom.2019.06.089,10.1016_j.jallcom.2019.06.089,x_time_day,Fig6_B_stability_performance_curve_pce,Fig6_B,Series_1,PCBM,x_time_day/10.1016_j.jallcom.2019.06.089/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2019.06.089__Fig6__B__stability_performance_curve_pce__PCBM__Series_1.csv,0.9872832936756634,47.931907653808594,Q1,n/a,pre-normalised
225,222,10.1016/j.jallcom.2021.161247,10.1016_j.jallcom.2021.161247,x_time_day,Fig7_B_stability_performance_curve_pce,Fig7_B,Series_2,Pristine,x_time_day/10.1016_j.jallcom.2021.161247/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.161247__Fig7__B__stability_performance_curve_pce__Pristine__Series_2.csv,1.0015099836367836,68.25341796875,Q3,n/a,pre-normalised
263,259,10.1016/j.mssp.2019.03.028,10.1016_j.mssp.2019.03.028,x_time_day,Fig5_F_stability_performance_curve_eqe,Fig5_F,Series_2,MAPbl3,x_time_day/10.1016_j.mssp.2019.03.028/Fig5_F_stability_performance_curve_eqe/accepted/10.1016_j.mssp.2019.03.028__Fig5__F__stability_performance_curve_eqe__MAPbl3__Series_2.csv,10.445180827720561,35.78571701049805,Q5,Q1,absolute
266,262,10.1016/j.mssp.2021.105941,10.1016_j.mssp.2021.105941,x_time_day,Fig9_whole_figure,Fig9,Series_4,Pure,x_time_day/10.1016_j.mssp.2021.105941/Fig9_whole_figure/accepted/10.1016_j.mssp.2021.105941__Fig9__whole__figure__Pure__Series_4.csv,0.9965619428845885,63.6668701171875,Q2,n/a,pre-normalised
301,296,10.1016/j.orgel.2018.01.029,10.1016_j.orgel.2018.01.029,x_time_day,Fig4_D_stability_performance_curve_pce,Fig4_D,Series_2,Anti-solvent,x_time_day/10.1016_j.orgel.2018.01.029/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.01.029__Fig4__D__stability_performance_curve_pce__Anti-solvent__Series_2.csv,11.27983298954943,37.653316497802734,Q5,Q1,absolute
321,316,10.1016/j.orgel.2021.106293,10.1016_j.orgel.2021.106293,x_time_day,Fig6_C_stability_performance_curve_pce,Fig6_C,Series_1,TiO₂,x_time_day/10.1016_j.orgel.2021.106293/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.orgel.2021.106293__Fig6__C__stability_performance_curve_pce__TiO₂__Series_1.csv,1.0027867835964825,40.2350959777832,Q3,n/a,pre-normalised
328,323,10.1016/j.solener.2018.05.086,10.1016_j.solener.2018.05.086,x_time_day,Fig7_A_stability_performance_curve,Fig7_A,Series_1,MAPI,x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__MAPI__Series_1.csv,2.2130517477296996,58.62312316894531,Q5,Q1,absolute
336,331,10.1016/j.solener.2019.10.034,10.1016_j.solener.2019.10.034,x_time_day,Fig1_C_pce,Fig1_C,Series_2,Spiro-OMeTAD,x_time_day/10.1016_j.solener.2019.10.034/Fig1_C_pce/accepted/10.1016_j.solener.2019.10.034__Fig1__C__pce__Spiro-OMeTAD__Series_2.csv,0.909818205607926,48.1732292175293,Q1,n/a,pre-normalised
342,337,10.1016/j.solener.2020.03.034,10.1016_j.solener.2020.03.034,x_time_day,Fig6_D_stability_performance_curve_pce,Fig6_D,Series_4,0_mg_ml_PbS,x_time_day/10.1016_j.solener.2020.03.034/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.03.034__Fig6__D__stability_performance_curve_pce__0_mg_ml_PbS__Series_4.csv,0.9534359749675041,41.84928512573242,Q1,n/a,pre-normalised
369,362,10.1016/j.tsf.2018.10.001,10.1016_j.tsf.2018.10.001,x_time_day,Fig7_A_chart,Fig7_A,Series_2,x=0,x_time_day/10.1016_j.tsf.2018.10.001/Fig7_A_chart/accepted/10.1016_j.tsf.2018.10.001__Fig7__A__chart__x=0__Series_2.csv,0.9992842591320976,41.426395416259766,Q2,n/a,pre-normalised
376,369,10.1021/acs.jpcc.0c05357,10.1021_acs.jpcc.0c05357,x_time_day,Fig1_C_stability_performance_curve_pce,Fig1_C,Series_3,Cs15-U,x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-U__Series_3.csv,1.005526485553675,43.41524124145508,Q4,n/a,pre-normalised
407,395,10.1021/acsaem.1c00767,10.1021_acsaem.1c00767,x_time_day,Fig5_C_stability_performance_curve_pce,Fig5_C,Series_2,Control,x_time_day/10.1021_acsaem.1c00767/Fig5_C_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00767__Fig5__C__stability_performance_curve_pce__Control__Series_2.csv,17.60841430372792,38.6122932434082,Q5,Q3,absolute
408,396,10.1021/acsaem.1c00767,10.1021_acsaem.1c00767,x_time_day,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,Control,x_time_day/10.1021_acsaem.1c00767/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00767__Fig5__D__stability_performance_curve_pce__Control__Series_1.csv,1.0025318749502845,38.73448181152344,Q3,n/a,pre-normalised
411,399,10.1021/acsaem.8b01075,10.1021_acsaem.8b01075,x_time_day,Fig6_A_retention,Fig6_A,Series_2,VASP_withMAI,x_time_day/10.1021_acsaem.8b01075/Fig6_A_retention/accepted/10.1021_acsaem.8b01075__Fig6__A__retention__VASP_withMAI__Series_2.csv,10.38675695675042,43.26002502441406,Q5,Q1,absolute
423,411,10.1021/acsami.0c22817,10.1021_acsami.0c22817,x_time_day,Fig5_F_stability_performance_curve_pce,Fig5_F,Series_2,Ambient_stability,x_time_day/10.1021_acsami.0c22817/Fig5_F_stability_performance_curve_pce/accepted/10.1021_acsami.0c22817__Fig5__F__stability_performance_curve_pce__Ambient_stability__Series_2.csv,1.0078273445810075,59.588645935058594,Q4,n/a,pre-normalised
426,414,10.1021/acsami.1c02377,10.1021_acsami.1c02377,x_time_day,Fig8_D_stability_performance_curve,Fig8_D,Series_1,Cs-0,x_time_day/10.1021_acsami.1c02377/Fig8_D_stability_performance_curve/accepted/10.1021_acsami.1c02377__Fig8__D__stability_performance_curve__Cs-0__Series_1.csv,1.0040127034621167,46.80552673339844,Q3,n/a,pre-normalised
433,421,10.1021/acsami.7b01136,10.1021_acsami.7b01136,x_time_day,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,Pristine_PVK,x_time_day/10.1021_acsami.7b01136/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsami.7b01136__Fig5__D__stability_performance_curve_pce__Pristine_PVK__Series_1.csv,12.88717078935285,34.97301483154297,Q5,Q2,absolute
438,426,10.1021/acsami.7b10994,10.1021_acsami.7b10994,x_time_day,Fig5_A_stability_performance_curve,Fig5_A,Series_2,Without_PCBM,x_time_day/10.1021_acsami.7b10994/Fig5_A_stability_performance_curve/accepted/10.1021_acsami.7b10994__Fig5__A__stability_performance_curve__Without_PCBM__Series_2.csv,17.509985669334384,52.170719146728516,Q5,Q3,absolute
439,427,10.1021/acsami.7b10994,10.1021_acsami.7b10994,x_time_day,Fig5_B_stability_performance_curve,Fig5_B,Series_1,WithoutPCBM,x_time_day/10.1021_acsami.7b10994/Fig5_B_stability_performance_curve/accepted/10.1021_acsami.7b10994__Fig5__B__stability_performance_curve__WithoutPCBM__Series_1.csv,1.004385490594685,51.47954177856445,Q3,n/a,pre-normalised
442,430,10.1021/acsami.8b05956,10.1021_acsami.8b05956,x_time_day,Fig4_A_stability_performance_curve_pce,Fig4_A,Series_2,PEDOT_PSS,x_time_day/10.1021_acsami.8b05956/Fig4_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b05956__Fig4__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,1.0051606571348435,52.98179244995117,Q4,n/a,pre-normalised
446,434,10.1021/acsami.8b18200,10.1021_acsami.8b18200,x_time_day,Fig7_C_eqe,Fig7_C,Series_1,PEDOT_PSS(NoPVP),x_time_day/10.1021_acsami.8b18200/Fig7_C_eqe/accepted/10.1021_acsami.8b18200__Fig7__C__eqe__PEDOT_PSS(NoPVP)__Series_1.csv,0.7602332809869459,49.56178665161133,Q1,n/a,pre-normalised
484,471,10.1038/s41598-024-78155-2,10.1038_s41598-024-78155-2,x_time_day,Fig8_D_stability_performance_curve_pce,Fig8_D,Series_1,Control,x_time_day/10.1038_s41598-024-78155-2/Fig8_D_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__D__stability_performance_curve_pce__Control__Series_1.csv,1.0021513360756988,55.372047424316406,Q3,n/a,pre-normalised
488,475,10.1039/c5ta06008g,10.1039_c5ta06008g,x_time_day,Fig4_F_stability_performance_curve_decay,Fig4_F,Series_2,Without_PEI,x_time_day/10.1039_c5ta06008g/Fig4_F_stability_performance_curve_decay/accepted/10.1039_c5ta06008g__Fig4__F__stability_performance_curve_decay__Without_PEI__Series_2.csv,0.9975469562316532,44.366092681884766,Q2,n/a,pre-normalised
496,483,10.1039/c6ta09687e,10.1039_c6ta09687e,x_time_day,Fig1_C_jv_curve_stability_performance_ff,Fig1_C,Series_2,MAPbI3,x_time_day/10.1039_c6ta09687e/Fig1_C_jv_curve_stability_performance_ff/accepted/10.1039_c6ta09687e__Fig1__C__jv_curve_stability_performance_ff__MAPbI3__Series_2.csv,0.9951551639722952,65.86541748046875,Q1,n/a,pre-normalised
497,484,10.1039/c7nr03963h,10.1039_c7nr03963h,x_time_day,Fig5_whole_figure,Fig5,Series_2,PEDOT,x_time_day/10.1039_c7nr03963h/Fig5_whole_figure/accepted/10.1039_c7nr03963h__Fig5__whole__figure__PEDOT__Series_2.csv,11.722137935150243,50.51748275756836,Q5,Q1,absolute
499,486,10.1039/c7nr07753j,10.1039_c7nr07753j,x_time_day,Fig5_whole_stability,Fig5,Series_2,Conventional_device,x_time_day/10.1039_c7nr07753j/Fig5_whole_stability/accepted/10.1039_c7nr07753j__Fig5__whole__stability__Conventional_device__Series_2.csv,0.9996444935608864,46.046714782714844,Q2,n/a,pre-normalised
507,494,10.1039/c7tc01973d,10.1039_c7tc01973d,x_time_day,Fig5_D_stability_performance_curve,Fig5_D,Series_2,Compact_Pbl2,x_time_day/10.1039_c7tc01973d/Fig5_D_stability_performance_curve/accepted/10.1039_c7tc01973d__Fig5__D__stability_performance_curve__Compact_Pbl2__Series_2.csv,1.0024899874683573,59.22891616821289,Q3,n/a,pre-normalised
510,497,10.1039/c8nj06146g,10.1039_c8nj06146g,x_time_day,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_2,Pure_PCBM,x_time_day/10.1039_c8nj06146g/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8nj06146g__Fig6__A__stability_performance_curve_pce__Pure_PCBM__Series_2.csv,0.9963015609459189,39.97629928588867,Q2,n/a,pre-normalised
518,505,10.1039/c8ta03608j,10.1039_c8ta03608j,x_time_day,Fig4_B_stability_performance_curve_pce,Fig4_B,Series_1,PEDOT_PSS,x_time_day/10.1039_c8ta03608j/Fig4_B_stability_performance_curve_pce/accepted/10.1039_c8ta03608j__Fig4__B__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,1.0015568339016243,75.22756958007812,Q3,n/a,pre-normalised
523,509,10.1039/c9nr05719f,10.1039_c9nr05719f,x_time_day,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_1,TFB_(LiTFSI_+TBP),x_time_day/10.1039_c9nr05719f/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c9nr05719f__Fig6__A__stability_performance_curve_pce__TFB_(LiTFSI_+TBP)__Series_1.csv,1.0053776389886664,51.85117721557617,Q4,n/a,pre-normalised
524,510,10.1039/c9nr05719f,10.1039_c9nr05719f,x_time_day,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_2,Spiro-OMeTAD_(LiTFSI_+TBP),x_time_day/10.1039_c9nr05719f/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c9nr05719f__Fig6__A__stability_performance_curve_pce__Spiro-OMeTAD_(LiTFSI_+TBP)__Series_2.csv,1.002281049384218,63.693843841552734,Q3,n/a,pre-normalised
544,530,10.1039/c9tc05410c,10.1039_c9tc05410c,x_time_day,Fig5_F_stability_performance_curve_image,Fig5_F,Series_1,Z8,x_time_day/10.1039_c9tc05410c/Fig5_F_stability_performance_curve_image/accepted/10.1039_c9tc05410c__Fig5__F__stability_performance_curve_image__Z8__Series_1.csv,15.024286782133451,46.38340377807617,Q5,Q2,absolute
603,586,10.1109/jphotov.2017.2775162,10.1109_jphotov.2017.2775162,x_time_day,Fig6_A_stability_performance_curve,Fig6_A,Series_2,without_substrate-preheating,x_time_day/10.1109_jphotov.2017.2775162/Fig6_A_stability_performance_curve/accepted/10.1109_jphotov.2017.2775162__Fig6__A__stability_performance_curve__without_substrate-preheating__Series_2.csv,0.9857399669460698,54.804420471191406,Q1,n/a,pre-normalised
614,597,10.3390/en16237849,10.3390_en16237849,x_time_day,Fig8_F_stability_performance_curve_pce,Fig8_F,Series_1,CsPbI3−xBrx,x_time_day/10.3390_en16237849/Fig8_F_stability_performance_curve_pce/accepted/10.3390_en16237849__Fig8__F__stability_performance_curve_pce__CsPbI3−xBrx__Series_1.csv,1.00242549607942,57.7627067565918,Q3,n/a,pre-normalised
622,605,10.3390/molecules29215064,10.3390_molecules29215064,x_time_day,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_1,PEDOT_PSS,x_time_day/10.3390_molecules29215064/Fig5_B_stability_performance_curve_pce/accepted/10.3390_molecules29215064__Fig5__B__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,0.9970045786679841,47.24230194091797,Q2,n/a,pre-normalised
630,613,10.1002/adfm.201705363,10.1002_adfm.201705363,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Series_1,without_PTT,x_time_h/10.1002_adfm.201705363/Fig4_C_stability_performance_curve_pce/accepted/10.1002_adfm.201705363__Fig4__C__stability_performance_curve_pce__without_PTT__Series_1.csv,1.0000255231632431,62.70289611816406,Q2,n/a,pre-normalised
638,621,10.1002/adfm.201807850,10.1002_adfm.201807850,x_time_h,Fig7_F_stability_performance_curve_pce,Fig7_F,Series_1,w_NbF₅,x_time_h/10.1002_adfm.201807850/Fig7_F_stability_performance_curve_pce/accepted/10.1002_adfm.201807850__Fig7__F__stability_performance_curve_pce__w_NbF₅__Series_1.csv,1.0034334681098083,53.84920120239258,Q3,n/a,pre-normalised
645,628,10.1002/adfm.201909737,10.1002_adfm.201909737,x_time_h,Fig8_B_stability_performance_curve_pce,Fig8_B,Series_1,MAPbI₃,x_time_h/10.1002_adfm.201909737/Fig8_B_stability_performance_curve_pce/accepted/10.1002_adfm.201909737__Fig8__B__stability_performance_curve_pce__MAPbI₃__Series_1.csv,0.9622380721278592,37.07143020629883,Q1,n/a,pre-normalised
648,631,10.1002/adfm.202000034,10.1002_adfm.202000034,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_3,3D,x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__3D__Series_3.csv,1.0021613126634026,51.18327713012695,Q3,n/a,pre-normalised
668,651,10.1002/adfm.202200174,10.1002_adfm.202200174,x_time_h,Fig3_E_stability_performance_curve_pce,Fig3_E,Series_2,Control,x_time_h/10.1002_adfm.202200174/Fig3_E_stability_performance_curve_pce/accepted/10.1002_adfm.202200174__Fig3__E__stability_performance_curve_pce__Control__Series_2.csv,1.0037462523813787,58.47423553466797,Q3,n/a,pre-normalised
683,666,10.1002/adma.201800973,10.1002_adma.201800973,x_time_h,Fig3_D_stability_performance_curve_pce,Fig3_D,Series_2,reference_MAPbl,x_time_h/10.1002_adma.201800973/Fig3_D_stability_performance_curve_pce/accepted/10.1002_adma.201800973__Fig3__D__stability_performance_curve_pce__reference_MAPbl__Series_2.csv,1.0007541495342238,56.80732727050781,Q2,n/a,pre-normalised
696,679,10.1002/adma.201905502,10.1002_adma.201905502,x_time_h,Fig4_H_stability_performance_curve,Fig4_H,Series_1,R,x_time_h/10.1002_adma.201905502/Fig4_H_stability_performance_curve/accepted/10.1002_adma.201905502__Fig4__H__stability_performance_curve__R__Series_1.csv,0.9781137708584308,38.64419937133789,Q1,n/a,pre-normalised
699,682,10.1002/adma.201907769,10.1002_adma.201907769,x_time_h,Fig4_E_jv_curve_stability_performance_jsc,Fig4_E,Series_2,Control,x_time_h/10.1002_adma.201907769/Fig4_E_jv_curve_stability_performance_jsc/accepted/10.1002_adma.201907769__Fig4__E__jv_curve_stability_performance_jsc__Control__Series_2.csv,1.000188933977876,42.24457550048828,Q2,n/a,pre-normalised
701,684,10.1002/adma.201908107,10.1002_adma.201908107,x_time_h,Fig5_E_stability_performance_curve_pce,Fig5_E,Series_2,0%GABr,x_time_h/10.1002_adma.201908107/Fig5_E_stability_performance_curve_pce/accepted/10.1002_adma.201908107__Fig5__E__stability_performance_curve_pce__0%GABr__Series_2.csv,0.9929288886986739,78.10232543945312,Q1,n/a,pre-normalised
702,685,10.1002/adma.202000865,10.1002_adma.202000865,x_time_h,Fig4_F_mppt_stability_performance_curve_pce,Fig4_F,Series_1,Control,x_time_h/10.1002_adma.202000865/Fig4_F_mppt_stability_performance_curve_pce/accepted/10.1002_adma.202000865__Fig4__F__mppt_stability_performance_curve_pce__Control__Series_1.csv,1.000320604897182,36.200355529785156,Q2,n/a,pre-normalised
705,688,10.1002/adma.202001470,10.1002_adma.202001470,x_time_h,Fig5_H_stability_performance_curve_pattern,Fig5_H,Series_1,FAPbl3,x_time_h/10.1002_adma.202001470/Fig5_H_stability_performance_curve_pattern/accepted/10.1002_adma.202001470__Fig5__H__stability_performance_curve_pattern__FAPbl3__Series_1.csv,0.9982046389603705,41.065948486328125,Q2,n/a,pre-normalised
710,693,10.1002/adma.202006087,10.1002_adma.202006087,x_time_h,Fig3_C_stability_performance_curve,Fig3_C,Series_2,Spiro-OMeTAD°,x_time_h/10.1002_adma.202006087/Fig3_C_stability_performance_curve/accepted/10.1002_adma.202006087__Fig3__C__stability_performance_curve__Spiro-OMeTAD°__Series_2.csv,19.196099386175558,41.43092727661133,Q5,Q4,absolute
711,694,10.1002/adma.202006087,10.1002_adma.202006087,x_time_h,Fig7_A_mppt_stability_performance_curve,Fig7_A,Series_2,Control,x_time_h/10.1002_adma.202006087/Fig7_A_mppt_stability_performance_curve/accepted/10.1002_adma.202006087__Fig7__A__mppt_stability_performance_curve__Control__Series_2.csv,0.9938249874418252,61.98429870605469,Q1,n/a,pre-normalised
712,695,10.1002/adma.202006087,10.1002_adma.202006087,x_time_h,Fig7_B_mppt_stability_performance_curve_pce,Fig7_B,Series_1,Control,x_time_h/10.1002_adma.202006087/Fig7_B_mppt_stability_performance_curve_pce/accepted/10.1002_adma.202006087__Fig7__B__mppt_stability_performance_curve_pce__Control__Series_1.csv,1.0011549659338117,47.79640579223633,Q3,n/a,pre-normalised
720,703,10.1002/adma.202205769,10.1002_adma.202205769,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Series_3,PEDOT_PSS—C₆₀_ALD_SnO₂,x_time_h/10.1002_adma.202205769/Fig4_C_stability_performance_curve_pce/accepted/10.1002_adma.202205769__Fig4__C__stability_performance_curve_pce__PEDOT_PSS—C₆₀_ALD_SnO₂__Series_3.csv,15.632497921402768,28.904510498046875,Q5,Q2,absolute
738,721,10.1002/admi.202001425,10.1002_admi.202001425,x_time_h,Fig4_F_stability_performance_curve_pce,Fig4_F,Series_1,Spiro-OMeTAD,x_time_h/10.1002_admi.202001425/Fig4_F_stability_performance_curve_pce/accepted/10.1002_admi.202001425__Fig4__F__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,1.0010639740921965,38.32219314575195,Q3,n/a,pre-normalised
747,730,10.1002/advs.201700018,10.1002_advs.201700018,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,TiO₂,x_time_h/10.1002_advs.201700018/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.201700018__Fig5__A__stability_performance_curve_pce__TiO₂__Series_1.csv,1.004622060913978,58.54109573364258,Q3,n/a,pre-normalised
748,731,10.1002/advs.201700484,10.1002_advs.201700484,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,PCE,x_time_h/10.1002_advs.201700484/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.201700484__Fig5__A__stability_performance_curve_pce__PCE__Series_1.csv,0.9693360968245368,30.815505981445312,Q1,n/a,pre-normalised
750,733,10.1002/advs.201700484,10.1002_advs.201700484,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_3,J_SC,x_time_h/10.1002_advs.201700484/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.201700484__Fig5__A__stability_performance_curve_pce__J_SC__Series_3.csv,1.0133736277420318,30.881912231445312,Q4,n/a,pre-normalised
752,735,10.1002/advs.201901241,10.1002_advs.201901241,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_2,Control,x_time_h/10.1002_advs.201901241/Fig5_B_stability_performance_curve_pce/accepted/10.1002_advs.201901241__Fig5__B__stability_performance_curve_pce__Control__Series_2.csv,0.9971853518338172,37.67061233520508,Q2,n/a,pre-normalised
