time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight,node_7_member_mean,node_7_som_weight,node_8_member_mean,node_8_som_weight
0.16666666666666666,0.9984308512345681,0.9982104002173694,0.9998914086693749,0.9998803528610493,0.9994114660746359,0.9994809078372091,1.0002302088141903,1.0002401750219287,0.9233018242081689,0.9235518910255839,0.983829122335989,0.9839351045778114,0.9693528099947892,0.9691129279540406,0.9958869671225618,0.9955519454020945,0.9990995662639914,0.9991753261938038
0.3333333333333333,0.9979033765171573,0.9976943762817919,0.9998129815879478,0.9998056545612598,0.9987082582137825,0.9987691645169252,0.9995633375007816,0.9995710432785994,0.9237907734414326,0.9240342403335207,0.9838019395890789,0.9839053521476542,0.9693805049542039,0.9691441082776122,0.99589904155489,0.9955673552667731,0.9990773786253968,0.9991502408728399
0.5,0.9973764551631275,0.9971786514679817,0.9997340392870637,0.9997303645792913,0.9980041546000061,0.9980565210515887,0.9988979430421799,0.9989032602790568,0.9242788660533942,0.9245157840677393,0.9837747711799542,0.9838755745842334,0.9694081702116665,0.9691752567463894,0.9959110813632641,0.9955827314865339,0.9990550991130096,0.9991250804936355
0.6666666666666666,0.9968500871724784,0.996663225775939,0.9996545817667223,0.9996544829151436,0.997299155233307,0.997342977441199,0.9982340254383865,0.9982368260233008,0.9247661020440535,0.9249965222282389,0.9837476171086151,0.9838457718875482,0.9694358057671771,0.9692063733603721,0.9959230865476846,0.9955980740613765,0.9990327277268296,0.9990998450561908
0.8333333333333334,0.9963242725452099,0.996148099205664,0.9995746090269235,0.9995780095688166,0.9965932601136851,0.9966285336857564,0.9975715846894,0.9975717405113315,0.9252524814134105,0.9254764548150209,0.9837204773750611,0.9838159440575995,0.9694634116207358,0.9692374581195605,0.9959350571081511,0.9956133829913006,0.9990102644668568,0.9990745345605054
1.0,0.9957990112813223,0.9956332717571565,0.9994941210676679,0.9995009445403107,0.9958864692411404,0.995913189785261,0.9969106207952209,0.996908003743149,0.9257380041614655,0.9259555818280844,0.9836933519792926,0.9837860910943865,0.9694909877723425,0.9692685110239542,0.9959469930446638,0.9956286582763069,0.9989877093330911,0.9990491490065799
1.1666666666666667,0.9952743033808151,0.9951187434304167,0.9994131178889548,0.9994232878296256,0.9951787826156727,0.995196945739713,0.9962511337558495,0.9962456157187535,0.9262226702882183,0.9264339032674291,0.9836662409213097,0.9837562129979097,0.9695185342219972,0.9692995320735536,0.9959588943572226,0.9956438999163952,0.9989650623255326,0.9990236883944139
1.3333333333333333,0.994750148843689,0.9946045142254444,0.9993315994907851,0.9993450394367616,0.9944702002372824,0.9944798015491118,0.9955931235712853,0.9955845764381438,0.9267064797936687,0.9269114191330561,0.9836391442011121,0.983726309768169,0.9695460509697001,0.9693305212683584,0.9959707610458278,0.9956591079115654,0.9989423234441814,0.9989981527240076
1.5,0.9942265476699435,0.9940905841422397,0.9992495658731576,0.999266199361718,0.9937607221059691,0.9937617572134577,0.9949365902415289,0.9949248859013217,0.9271894326778171,0.9273881294249641,0.9836120618187003,0.9836963814051645,0.9695735380154508,0.9693614786083687,0.9959825931104788,0.9956742822618171,0.9989194926890373,0.998972541995361
1.6666666666666667,0.9937034998595786,0.9935769531808025,0.9991670170360736,0.9991867676044955,0.9930503482217332,0.9930428127327509,0.9942815337665794,0.9942665441082857,0.9276715289406633,0.9278640341431542,0.9835849937740734,0.9836664279088952,0.9696009953592498,0.9693924040935847,0.9959943905511761,0.995689422967151,0.9988965700601005,0.9989468562084739
1.8333333333333333,0.9931810054125945,0.993063621341133,0.999083952979532,0.9991067441650939,0.9923390785845743,0.9923229681069913,0.9936279541464377,0.9936095510590366,0.9281527685822071,0.928339133287626,0.9835579400672322,0.9836364492793629,0.9696284230010965,0.9694232977240064,0.9960061533679195,0.9957045300275668,0.998873555557371,0.9989210953633466
2.0,0.992659064328991,0.9925505886232311,0.9990003737035332,0.9990261290435135,0.9916269131944927,0.9916022233361785,0.9929758513811036,0.992953906753574,0.9286331516024489,0.9288134268583796,0.9835309006981763,0.9836064455165661,0.9696558209409915,0.9694541594996331,0.9960178815607091,0.9957196034430642,0.9988504491808484,0.9988952594599787
2.1666666666666665,0.9921376766087683,0.9920378550270965,0.9989162792080774,0.9989449222397536,0.9909138520514882,0.9908805784203132,0.9923252254705769,0.9922996111918986,0.9291126780013883,0.9292869148554147,0.9835038756669057,0.9835764166205055,0.9696831891789343,0.9694849894204658,0.9960295751295447,0.9957346432136439,0.998827250930533,0.9988693484983708
