time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight
0.16666666666666666,0.9899162348943332,0.9858670587734453,0.9938012167177174,0.9926028487862744,1.0000878187725286,1.0002298867947412
0.3333333333333333,0.9899460541100862,0.985904422882818,0.9936200497751461,0.9924590421056168,0.9994146280595643,0.9995590310970552
0.5,0.989975783738498,0.9859417736486208,0.9934387697240283,0.9923144290200683,0.9987425015739759,0.9988888274079377
0.6666666666666666,0.990005423779569,0.9859791110708537,0.9932573765643634,0.992169009529629,0.998071439315764,0.998219275727389
0.8333333333333334,0.9900349742333,0.986016435149517,0.9930758702961521,0.9920227836342987,0.9974014412849279,0.9975503760554085
1.0,0.9900644350996889,0.9860537458846104,0.9928942509193938,0.9918757513340779,0.996732507481468,0.9968821283919973
1.1666666666666667,0.9900938063787372,0.9860910432761341,0.9927125184340889,0.9917279126289665,0.996064637905384,0.9962145327371545
1.3333333333333333,0.990123088070445,0.9861283273240877,0.9925306728402367,0.991579267518964,0.9953978325566761,0.9955475890908806
1.5,0.9901522801748118,0.9861655980284717,0.9923487141378379,0.9914298160040708,0.9947320914353444,0.9948812974531752
1.6666666666666667,0.990181382691838,0.9862028553892861,0.9921666423268924,0.9912795580842868,0.9940674145413888,0.9942156578240382
1.8333333333333333,0.9902103956215231,0.9862400994065302,0.9919844574073999,0.9911284937596124,0.9934038018748094,0.99355067020347
2.0,0.9902393189638669,0.9862773300802049,0.9918021593793607,0.9909766230300469,0.992741253435606,0.9928863345914708
2.1666666666666665,0.9902681527188707,0.9863145474103097,0.9916197482427747,0.9908239458955904,0.9920797692237787,0.9922226509880397
2.3333333333333335,0.9902968968865329,0.9863517513968445,0.9914372239976418,0.9906704623562435,0.9914193492393275,0.9915596193931777
2.5,0.9903255514668546,0.9863889420398095,0.991254586643962,0.9905161724120057,0.9907599934822527,0.9908972398068843
2.6666666666666665,0.9903541164598353,0.9864261193392049,0.9910718361817358,0.9903610760628772,0.990101701952554,0.9902355122291596
2.8333333333333335,0.9903825918654752,0.9864632832950304,0.9908889726109625,0.9902051733088576,0.989444474650231,0.9895744366600036
3.0,0.9904109776837742,0.986500433907286,0.9907059959316423,0.9900484641499474,0.9887883115752844,0.988914013099416
3.1666666666666665,0.9904392739147326,0.9865375711759719,0.9905229061437754,0.9898909485861465,0.988133212727714,0.9882542415473973
3.3333333333333335,0.9904674805583498,0.9865746951010878,0.9903397032473616,0.9897326266174548,0.9874791781075194,0.9875951220039473
3.5,0.9904955976146261,0.9866118056826341,0.9901563872424008,0.9895734982438723,0.9868262077147011,0.9869366544690658
3.6666666666666665,0.9905236250835615,0.9866489029206104,0.9899729581288935,0.9894135634653991,0.9861743015492586,0.9862788389427529
3.8333333333333335,0.9905515629651563,0.986685986815017,0.9897894159068393,0.9892528222820348,0.9855234596111926,0.9856216754250089
4.0,0.9905794112594101,0.9867230573658538,0.9896057605762386,0.9890912746937801,0.9848736819005027,0.9849651639158334
4.166666666666667,0.9906071699663234,0.9867601145731206,0.9894219921370905,0.9889289207006343,0.9842249684171888,0.9843093044152268
4.333333333333333,0.9906348390858953,0.9867971584368179,0.989238110589396,0.9887657603025982,0.9835773191612509,0.9836540969231887
4.5,0.990662418618126,0.986834188956945,0.9890541159331546,0.9886017934996709,0.9829307341326888,0.9829995414397193
4.666666666666667,0.9906899085630169,0.9868712061335028,0.9888700081683663,0.988437020291853,0.9822852133315038,0.9823456379648186
4.833333333333333,0.9907173089205664,0.9869082099664903,0.988685787295031,0.9882714406791441,0.981640756757694,0.9816923864984866
5.0,0.9907446196907747,0.9869452004559081,0.9885014533131492,0.988105054661545,0.980997364411261,0.9810397870407229
5.166666666666667,0.9907718408736428,0.9869821776017561,0.9883170062227201,0.9879378622390544,0.9803550362922037,0.9803878395915283
5.333333333333333,0.9907989724691696,0.9870191414040344,0.988132446023745,0.9877698634116734,0.9797137724005225,0.9797365441509022
5.5,0.9908260144773554,0.9870560918627428,0.9879477727162226,0.9876010581794019,0.9790735727362174,0.9790859007188445
5.666666666666667,0.9908529668982008,0.9870930289778814,0.9877629863001535,0.9874314465422388,0.9784344372992885,0.9784359092953558
5.833333333333333,0.990879829731705,0.9871299527494501,0.9875780867755376,0.9872610285001855,0.9777963660897359,0.9777865698804359
6.0,0.9909066029778291,0.9871668631774101,0.9873930741423357,0.9870898040532023,0.9771593591075205,0.9771378824740456
6.166666666666667,0.9909336359272982,0.9872041277933891,0.9872034861556975,0.9869104880396159,0.976506202403484,0.9764708612877901
6.333333333333333,0.9909605775213617,0.9872413763160436,0.9870135794848077,0.9867300477590298,0.9758543971033103,0.9758047612159862
6.5,0.9909874256396222,0.9872786059355999,0.9868234046982438,0.986548577844545,0.9752041307180768,0.9751397913736326
6.666666666666667,0.9910141780109241,0.9873158138166016,0.9866330163233699,0.9863661773932315,0.9745555847250568,0.9744761552022108
6.833333333333333,0.99104083222218,0.9873529970994135,0.9864424725286332,0.9861829495662447,0.9739089342117254,0.9738140500110767
7.0,0.9910673857270329,0.9873901529016975,0.9862518348050537,0.985999001187065,0.9732643475147611,0.9731536665157605
