time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight,node_7_member_mean,node_7_som_weight,node_8_member_mean,node_8_som_weight,node_9_member_mean,node_9_som_weight,node_10_member_mean,node_10_som_weight,node_11_member_mean,node_11_som_weight,node_12_member_mean,node_12_som_weight,node_13_member_mean,node_13_som_weight,node_14_member_mean,node_14_som_weight,node_15_member_mean,node_15_som_weight
0.16666666666666666,0.9999991723792137,0.9999992006913649,1.0003738060930538,1.0003673647046454,0.9405430228672804,0.9407034755418084,0.954002481399249,0.9548870313489535,0.9999739565845086,0.9999746383662104,0.9865522832053794,0.986552369757784,,0.9891756749632741,0.9993454304685621,0.999399428192738,1.0006310344018405,1.00063647320187,1.0001921733921495,1.000205746752571,0.9994114660746359,0.9994809079208572,0.9999878447247387,0.9999883917566568,1.000029842208321,1.0000298439610378,1.0001425556944472,1.0001485617446433,0.9998558802230675,0.9998455238990024,0.9961877386125971,0.9958872018782453
0.3333333333333333,0.999842460541821,0.9998423882805647,0.9994196608500427,0.9994230679692289,0.9407595703881992,0.9409215106791533,0.95418392778328,0.9550582936751141,0.9996529377874004,0.9996537104948227,0.9854925234428963,0.98549261423819,,0.9889878714247189,0.9993196292982295,0.9993708537136016,0.999042856025671,0.9990338499920858,0.9998980050092264,0.9999108295985327,0.9987082582137825,0.9987691646835616,0.9999187861560325,0.9999180620247886,0.999285470597511,0.999285471463716,0.9998480306579423,0.9998589675556324,0.9997644329510339,0.9997582945676485,0.9961960486778484,0.9958985220328553
0.5,0.9996854326078709,0.9996852599675384,0.9984715209907382,0.9984846732102879,0.9409777394148705,0.941141141046378,0.9543650688255756,0.9552293019140131,0.9993314084638175,0.9993322455666279,0.9844348916064843,0.9844349866265307,,0.9888001412929643,0.9992937307404783,0.999342197087948,0.9974644311498564,0.9974410722699522,0.9996009527052865,0.9996128614021175,0.9980041546000061,0.9980565213011596,0.9998493450007745,0.9998473682196793,0.9985436423322331,0.9985436423173278,0.9995512074463109,0.9995669678072769,0.9996723114300301,0.9996703169712621,0.9962043270869128,0.995909813610697
0.6666666666666666,0.9995280885773631,0.9995278157522873,0.9975293865151402,0.9975521804278238,0.9411975299472944,0.9413623666434818,0.9545459045261359,0.9554000560656519,0.9990093686137601,0.9990102435816242,0.9833793876961436,0.9833794869228029,,0.9886124845680339,0.9992677347953084,0.9993134583157771,0.9958957597743968,0.9958581400354698,0.9993010164803299,0.9993118421633244,0.997299155233307,0.997342977773651,0.9997795212589654,0.999776310341326,0.9978043574124873,0.9978043565218728,0.9992520860595533,0.999272562499577,0.9995795156600565,0.9995815911098421,0.996212573839791,0.9959210766117705
0.8333333333333334,0.9993704284502977,0.9993700556348112,0.9965932574232489,0.996625589621836,0.9414189419854712,0.9415851874704648,0.9547264348849607,0.9555705561300293,0.9986868182372283,0.9986877045398127,0.9823260117118741,0.9823261151270134,,0.9884249012499234,0.9992416414627198,0.9992846373970886,0.9943368418992922,0.9942850532886367,0.9989981963343564,0.9990077718821546,0.9965932601136851,0.9966285341010359,0.9997093149306043,0.9997048883897321,0.9970676158382735,0.9970676140773508,0.9989506664976693,0.998975751632534,0.9994860456411133,0.9994921169833887,0.9962207889364829,0.9959323110360755
1.0,0.9992124522266745,0.9992119796151092,0.9956631337150641,0.9957049007923252,0.9416419755294001,0.9418096035273277,0.9549066599020501,0.9557408021071461,0.9983637573342218,0.9983646284411929,0.9812747636536757,0.981274871239157,,0.9882373913386363,0.9992154507427123,0.9992557343318828,0.9927876775245423,0.9927218120294566,0.9986924922673663,0.998700650558607,0.9958864692411404,0.9959131902833143,0.9996387260156917,0.9996331023648963,0.9963334176095917,0.996333414983762,0.998646948760659,0.9986765352061471,0.9993919013732007,0.9994018945919035,0.9962289723769885,0.995943516883612
1.1666666666666667,0.9990541599064939,0.9990535876931824,0.9947390153905858,0.9947901139392913,0.9418666305790818,0.9420356148140694,0.9550865795774042,0.9559107939970017,0.9980401859047405,0.9980410152857653,0.9802256435215485,0.9802257552592348,,0.9880499548341629,0.9991891626352863,0.9992267491201594,0.9912482666501473,0.9911684162579264,0.9983839042793594,0.9983904781926822,0.9951787826156727,0.9951969463204872,0.9995677545142277,0.9995609522668182,0.9956017627264419,0.9956017592411044,0.9983409328485221,0.9983749132204158,0.9992970828563178,0.9993109239353845,0.9962371241613076,0.9959546941543805
1.3333333333333333,0.9988955514897555,0.9988948798690289,0.9938209024498141,0.9938812290627342,0.9420929071345161,0.9422632213306904,0.9552661939110231,0.9560805317995964,0.9977161039487851,0.9977168650735291,0.9791786513154925,0.9791787671872473,,0.987862591736519,0.9991627771404417,0.9991976817619186,0.9897186092761077,0.9896248659740468,0.9980724323703356,0.9980772547843798,0.9944702002372824,0.9944798022125517,0.999496400426212,0.9994884380954979,0.9948726511888241,0.9948726468493813,0.998032618761259,0.9980708856753401,0.9992015900904659,0.9992192050138335,0.9962452442894401,0.9959658428483801
1.5,0.9987366269764596,0.9987358561426509,0.9929087948927491,0.9929782461626531,0.9423208051957027,0.9424924230771904,0.9554455029029063,0.9562500155149307,0.9973915114663549,0.9973921778044855,0.9781337870355077,0.9781339070231949,,0.9876753020456843,0.999136294258178,0.999168532257161,0.9881987054024227,0.9880911611778185,0.997758076540295,0.9977609803337009,0.9937607221059691,0.9937617579595115,0.9994246637516447,0.9994155598509348,0.9941460829967382,0.9941460778085894,0.9977220064988694,0.9977644525709203,0.9991054230756437,0.9991267378272493,0.9962533327613867,0.9959769629656119
1.6666666666666667,0.9985773863666061,0.9985765165140479,0.9920026927193905,0.9920811652390488,0.942550324762642,0.9427232200535706,0.9556245065530542,0.9564192451430035,0.99706640845745,0.9970669534786337,0.9770910506815941,0.9770911747670765,,0.9874880857616669,0.9991097139884957,0.9991393006058853,0.9866885550290927,0.9865673018692407,0.9974408367892375,0.9974416548406434,0.9930503482217332,0.9930428135613639,0.9993525444905259,0.9993423175331317,0.9934220581501845,0.9934220521187319,0.9974090960613535,0.997455613907157,0.999008581811852,0.9990335223756311,0.9962613895771467,0.9959880545060749
