curve_id,included,exclusion_reason,source_file,relative_source,validation_file,doi,record_id,legend,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,time_factor_to_hours,time_factor_source,n_original_points,duration_hours,raw_min,raw_max,normalizer,smoothing_applied,cluster,bmu_distance,assignment_margin,uncertain_bottom_10pct_margin
C9dd6df78f5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/accepted/10.1002_adma.201900605__Fig5__F__stability_performance_curve_pce__CsPbl__Series_2.csv,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/accepted/10.1002_adma.201900605__Fig5__F__stability_performance_curve_pce__CsPbl__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/validation_result.json,10.1002/adma.201900605,10.1002_adma.201900605__Fig5__F__stability_performance_curve_pce,CsPbl,Time,(day),Normalized PCE,,24.0,axis_metadata:day,38,534.9509867515566,0.0873742700858586,1.0041416395237504,1.0041416395237504,False,2,3.4452131799509997,0.17232899721210432,True
Ce163695e24,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/accepted/10.1002_cssc.201600887__Fig6__whole__stability__D-0_in_ambient_atm__Series_3.csv,x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/accepted/10.1002_cssc.201600887__Fig6__whole__stability__D-0_in_ambient_atm__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/validation_result.json,10.1002/cssc.201600887,10.1002_cssc.201600887__Fig6__whole__stability,D-0 in ambient atm,Time,day,PCE/initial PCE,,24.0,axis_metadata:day,53,706.1709198497038,0.0036954322573687,0.9718513151205798,0.9718513151205798,False,2,4.539405449557441,0.5309706726411808,False
C9c0d5b2c9a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.jallcom.2020.158079/Fig7_D_pce/accepted/10.1016_j.jallcom.2020.158079__Fig7__D__pce__CH3NH3PbI3_Control_TiO2__Series_1.csv,x_time_day/10.1016_j.jallcom.2020.158079/Fig7_D_pce/accepted/10.1016_j.jallcom.2020.158079__Fig7__D__pce__CH3NH3PbI3_Control_TiO2__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.jallcom.2020.158079/Fig7_D_pce/validation_result.json,10.1016/j.jallcom.2020.158079,10.1016_j.jallcom.2020.158079__Fig7__D__pce,CH3NH3PbI3/ Control TiO2,Time,day,Normalized PCE,,24.0,axis_metadata:day,49,713.2530807607574,0.0602762277881689,0.9983513849308772,0.9983513849308772,False,2,2.5374983196398873,0.379110091011186,False
C74720ab8b4,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce__MAPbI₃__Series_2.csv,x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce__MAPbI₃__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2016.10.036,10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce,MAPbI₃,Time (Day),(Day),Normalized PCE,,24.0,axis_metadata:day,43,506.5205802043981,0.154983904087641,1.006405532036059,1.006405532036059,False,2,2.0253507013171737,0.5486813036167242,False
C290dac6f78,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/accepted/10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern__PCDTBT8__Series_3.csv,x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/accepted/10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern__PCDTBT8__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/validation_result.json,10.1016/j.nanoen.2017.12.028,10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern,PCDTBT8,Aging time,days,Normalized PCE,,24.0,axis_metadata:day,72,694.3578516711156,0.2383956310208319,0.9693965506815936,0.9693965506815936,False,2,2.9000603048931874,0.17943654564403227,True
C4a732be2e7,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2020.104635/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104635__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,x_time_day/10.1016_j.nanoen.2020.104635/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104635__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2020.104635/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2020.104635,10.1016_j.nanoen.2020.104635__Fig4__A__stability_performance_curve_pce,Spiro-OMeTAD,Time,(day),Normalized PCE,,24.0,axis_metadata:day,65,690.4188491240907,0.0137334102731689,0.992915962643042,0.992915962643042,False,2,6.319258432684845,0.43675143035391606,False
C12a175e5cc,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.orgel.2021.106258/Fig9_D_pce/accepted/10.1016_j.orgel.2021.106258__Fig9__D__pce__CH3NH3PbI3__Series_1.csv,x_time_day/10.1016_j.orgel.2021.106258/Fig9_D_pce/accepted/10.1016_j.orgel.2021.106258__Fig9__D__pce__CH3NH3PbI3__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.orgel.2021.106258/Fig9_D_pce/validation_result.json,10.1016/j.orgel.2021.106258,10.1016_j.orgel.2021.106258__Fig9__D__pce,CH3NH3PbI3,Time (day),(day),Normalized PCE,,24.0,axis_metadata:day,40,715.4998500154427,0.0601652820356202,0.9953387435106722,0.9953387435106722,False,2,2.653244570390695,0.3456708585162624,False
Ca4d91d176f,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__FMC__Series_2.csv,x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__FMC__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/validation_result.json,10.1016/j.solener.2018.05.086,10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve,FMC,Days,,PCE,(%),24.0,axis_metadata:day,52,529.4558321762731,-0.2142177642662588,5.70996545145269,5.70996545145269,False,2,4.967674505302347,0.2285882650763861,False
C972f1ab756,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__MAPI__Series_1.csv,x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__MAPI__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/validation_result.json,10.1016/j.solener.2018.05.086,10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve,MAPI,Days,,PCE,(%),24.0,axis_metadata:day,51,519.074345270856,-0.0290870387750414,2.2130517477296996,2.2130517477296996,False,2,4.8441958661491435,0.502157263983245,False
Cf7f490a3d6,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-U__Series_3.csv,x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-U__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/validation_result.json,10.1021/acs.jpcc.0c05357,10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce,Cs15-U,Time,(day),Normalized PCE,,24.0,axis_metadata:day,45,719.5911468370549,0.0812164929460554,1.005526485553675,1.005526485553675,False,2,1.2799300519460235,0.7400785377395757,False
C3b62838ab2,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsaem.8b01075/Fig6_A_retention/accepted/10.1021_acsaem.8b01075__Fig6__A__retention__VASP_withMAI__Series_2.csv,x_time_day/10.1021_acsaem.8b01075/Fig6_A_retention/accepted/10.1021_acsaem.8b01075__Fig6__A__retention__VASP_withMAI__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsaem.8b01075/Fig6_A_retention/validation_result.json,10.1021/acsaem.8b01075,10.1021_acsaem.8b01075__Fig6__A__retention,VASP withMAI,Working time,(Days),PCE,(%),24.0,axis_metadata:day,70,1191.2616767365325,0.1231782336031379,10.38675695675042,10.38675695675042,False,2,1.0720889878058406,0.8259439879940011,False
C5280e76337,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsami.8b18200/Fig7_C_eqe/accepted/10.1021_acsami.8b18200__Fig7__C__eqe__PEDOT_PSS(NoPVP)__Series_1.csv,x_time_day/10.1021_acsami.8b18200/Fig7_C_eqe/accepted/10.1021_acsami.8b18200__Fig7__C__eqe__PEDOT_PSS(NoPVP)__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsami.8b18200/Fig7_C_eqe/validation_result.json,10.1021/acsami.8b18200,10.1021_acsami.8b18200__Fig7__C__eqe,PEDOT:PSS(NoPVP),Time,days,PCE,normalized,24.0,axis_metadata:day,39,2202.9842439207414,0.1075094702124646,0.7602332809869459,0.7602332809869459,False,2,1.384401812494698,0.721433758179348,False
Cf451c79aa5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsami.9b01740/Fig5_E_stability_performance_curve_pce/accepted/10.1021_acsami.9b01740__Fig5__E__stability_performance_curve_pce__w_o_EC__Series_2.csv,x_time_day/10.1021_acsami.9b01740/Fig5_E_stability_performance_curve_pce/accepted/10.1021_acsami.9b01740__Fig5__E__stability_performance_curve_pce__w_o_EC__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsami.9b01740/Fig5_E_stability_performance_curve_pce/validation_result.json,10.1021/acsami.9b01740,10.1021_acsami.9b01740__Fig5__E__stability_performance_curve_pce,w/o EC,Time,(d),Normalized PCE,,24.0,folder_fallback:x_time_day,109,712.3286693501229,0.0324060371617878,1.0036442858963526,1.0036442858963526,False,2,3.4372961298488036,0.2874347499851112,False
C4b6a3148c1,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c7nr03963h/Fig5_whole_figure/accepted/10.1039_c7nr03963h__Fig5__whole__figure__PEDOT__Series_2.csv,x_time_day/10.1039_c7nr03963h/Fig5_whole_figure/accepted/10.1039_c7nr03963h__Fig5__whole__figure__PEDOT__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c7nr03963h/Fig5_whole_figure/validation_result.json,10.1039/c7nr03963h,10.1039_c7nr03963h__Fig5__whole__figure,PEDOT,Time,(days),PCE,(%),24.0,axis_metadata:day,77,716.5976455209361,3.962405983957552,11.722137935150243,11.722137935150243,False,2,2.9201210654023226,0.0997163428045258,True
Cee146f65f5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c7nr07753j/Fig5_whole_stability/accepted/10.1039_c7nr07753j__Fig5__whole__stability__Conventional_device__Series_2.csv,x_time_day/10.1039_c7nr07753j/Fig5_whole_stability/accepted/10.1039_c7nr07753j__Fig5__whole__stability__Conventional_device__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c7nr07753j/Fig5_whole_stability/validation_result.json,10.1039/c7nr07753j,10.1039_c7nr07753j__Fig5__whole__stability,Conventional device,Time,(days),Normalized PCE,,24.0,axis_metadata:day,43,1421.4073030061174,0.257430040043256,0.9996444935608864,0.9996444935608864,False,2,1.4518846713221583,0.6696873573910678,False
Cdc60dc2c56,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c7ta08947c/Fig6_F_stability_performance_curve/accepted/10.1039_c7ta08947c__Fig6__F__stability_performance_curve__unsealed_cell_from_3MAI_PbAc2._2.8H2O_by_CP__Series_3.csv,x_time_day/10.1039_c7ta08947c/Fig6_F_stability_performance_curve/accepted/10.1039_c7ta08947c__Fig6__F__stability_performance_curve__unsealed_cell_from_3MAI_PbAc2._2.8H2O_by_CP__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c7ta08947c/Fig6_F_stability_performance_curve/validation_result.json,10.1039/c7ta08947c,10.1039_c7ta08947c__Fig6__F__stability_performance_curve,unsealed cell from 3MAI:PbAc2. 2.8H2O by CP,Time,(day),PCE,(%),24.0,axis_metadata:day,15,718.8187469195357,0.5449680064535478,11.384000650831023,11.384000650831023,False,2,2.004088442620862,0.6013610508679664,False
C8d0492ec15,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c8nj06146g/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8nj06146g__Fig6__A__stability_performance_curve_pce__Pure_PCBM__Series_2.csv,x_time_day/10.1039_c8nj06146g/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8nj06146g__Fig6__A__stability_performance_curve_pce__Pure_PCBM__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c8nj06146g/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1039/c8nj06146g,10.1039_c8nj06146g__Fig6__A__stability_performance_curve_pce,Pure PCBM,Time,days,PCE/initial PCE,,24.0,axis_metadata:day,34,504.11463626205415,0.2129229337882796,0.9963015609459188,0.9963015609459188,False,2,1.627009836116209,0.6233800896990951,False
C8451d09bb9,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c8ra03162b/Fig10_A_stability_performance_curve_plot/accepted/10.1039_c8ra03162b__Fig10__A__stability_performance_curve_plot__ZnO_NPs__Series_1.csv,x_time_day/10.1039_c8ra03162b/Fig10_A_stability_performance_curve_plot/accepted/10.1039_c8ra03162b__Fig10__A__stability_performance_curve_plot__ZnO_NPs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c8ra03162b/Fig10_A_stability_performance_curve_plot/validation_result.json,10.1039/c8ra03162b,10.1039_c8ra03162b__Fig10__A__stability_performance_curve_plot,ZnO NPs,Days,,Normalized PCE,,24.0,axis_metadata:day,37,636.4810098549558,0.1980726143207998,0.9708983693999708,0.9708983693999708,False,2,5.571774412640246,0.44009999501751573,False
Ca0fc0f6901,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c8ta12100a/Fig5_C_stability_performance_curve_pce/accepted/10.1039_c8ta12100a__Fig5__C__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,x_time_day/10.1039_c8ta12100a/Fig5_C_stability_performance_curve_pce/accepted/10.1039_c8ta12100a__Fig5__C__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_c8ta12100a/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1039/c8ta12100a,10.1039_c8ta12100a__Fig5__C__stability_performance_curve_pce,PEDOT:PSS,Time,(days),Normalized PCE,,24.0,axis_metadata:day,48,1423.560656689364,0.0468187040687082,0.981833060506231,0.981833060506231,False,2,1.870141636995876,0.5128776783182285,False
C70855035f9,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_d0ta06646j/Fig4_G_stability_performance_curve_pce/accepted/10.1039_d0ta06646j__Fig4__G__stability_performance_curve_pce__Uncoated__Series_3.csv,x_time_day/10.1039_d0ta06646j/Fig4_G_stability_performance_curve_pce/accepted/10.1039_d0ta06646j__Fig4__G__stability_performance_curve_pce__Uncoated__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1039_d0ta06646j/Fig4_G_stability_performance_curve_pce/validation_result.json,10.1039/d0ta06646j,10.1039_d0ta06646j__Fig4__G__stability_performance_curve_pce,Uncoated,Day,,Normalized PCE,%,24.0,axis_metadata:day,49,549.7244157440439,0.01153458886911,1.0040627995859,1.0040627995859,False,2,5.031369194399141,0.2858827976669501,False
Ce107e8924a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201909737/Fig8_B_stability_performance_curve_pce/accepted/10.1002_adfm.201909737__Fig8__B__stability_performance_curve_pce__MAPbI₃__Series_1.csv,x_time_h/10.1002_adfm.201909737/Fig8_B_stability_performance_curve_pce/accepted/10.1002_adfm.201909737__Fig8__B__stability_performance_curve_pce__MAPbI₃__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201909737/Fig8_B_stability_performance_curve_pce/validation_result.json,10.1002/adfm.201909737,10.1002_adfm.201909737__Fig8__B__stability_performance_curve_pce,MAPbI₃,Time,hr,PCE,,1.0,axis_metadata:hour,112,1707.8209870737605,0.0409722366329181,0.9622380721278592,0.9622380721278592,False,2,2.123125886810204,0.3717565819186957,False
Cbad177f1db,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202200174/Fig3_E_stability_performance_curve_pce/accepted/10.1002_adfm.202200174__Fig3__E__stability_performance_curve_pce__Control__Series_2.csv,x_time_h/10.1002_adfm.202200174/Fig3_E_stability_performance_curve_pce/accepted/10.1002_adfm.202200174__Fig3__E__stability_performance_curve_pce__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202200174/Fig3_E_stability_performance_curve_pce/validation_result.json,10.1002/adfm.202200174,10.1002_adfm.202200174__Fig3__E__stability_performance_curve_pce,Control,Time (h),(h),Normalized PCE,,1.0,axis_metadata:hour,38,616.3028890002506,0.2032818609173792,1.0037462523813787,1.0037462523813787,False,2,1.6814673806389304,0.7470016473156957,False
C874c850a7f,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adma.201907769/Fig4_E_jv_curve_stability_performance_jsc/accepted/10.1002_adma.201907769__Fig4__E__jv_curve_stability_performance_jsc__Control__Series_2.csv,x_time_h/10.1002_adma.201907769/Fig4_E_jv_curve_stability_performance_jsc/accepted/10.1002_adma.201907769__Fig4__E__jv_curve_stability_performance_jsc__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adma.201907769/Fig4_E_jv_curve_stability_performance_jsc/validation_result.json,10.1002/adma.201907769,10.1002_adma.201907769__Fig4__E__jv_curve_stability_performance_jsc,Control,Time,(h),Normalized PCE,(a.u.),1.0,axis_metadata:hour,127,504.3980307257713,0.1468947461187844,1.000188933977876,1.000188933977876,False,2,2.234018894279233,0.5805220311147473,False
C45480119fa,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_admi.201901964/Fig4_D_stability_performance_curve_pce/accepted/10.1002_admi.201901964__Fig4__D__stability_performance_curve_pce__TiO2__Series_1.csv,x_time_h/10.1002_admi.201901964/Fig4_D_stability_performance_curve_pce/accepted/10.1002_admi.201901964__Fig4__D__stability_performance_curve_pce__TiO2__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_admi.201901964/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1002/admi.201901964,10.1002_admi.201901964__Fig4__D__stability_performance_curve_pce,TiO2,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,57,547.9755772999412,0.2178666887971525,0.9999050996779004,0.9999050996779004,False,2,1.8679986657138994,0.7335777140559494,False
C4262f849af,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_advs.201903250/Fig5_F_tga_stability_performance_curve_pce/accepted/10.1002_advs.201903250__Fig5__F__tga_stability_performance_curve_pce__Control__Series_2.csv,x_time_h/10.1002_advs.201903250/Fig5_F_tga_stability_performance_curve_pce/accepted/10.1002_advs.201903250__Fig5__F__tga_stability_performance_curve_pce__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_advs.201903250/Fig5_F_tga_stability_performance_curve_pce/validation_result.json,10.1002/advs.201903250,10.1002_advs.201903250__Fig5__F__tga_stability_performance_curve_pce,Control,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,38,651.4813196877832,0.1864925698621221,0.978636226772118,0.978636226772118,False,2,1.8083921950829418,0.5010481506155878,False
Ce19ea8279c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_aenm.202001869/Fig8_C_stability_performance_curve/accepted/10.1002_aenm.202001869__Fig8__C__stability_performance_curve__ITO_SnO₂_SAM_FAPbI₃_PDCBT_Ta-WOₓ_Ag__Series_3.csv,x_time_h/10.1002_aenm.202001869/Fig8_C_stability_performance_curve/accepted/10.1002_aenm.202001869__Fig8__C__stability_performance_curve__ITO_SnO₂_SAM_FAPbI₃_PDCBT_Ta-WOₓ_Ag__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_aenm.202001869/Fig8_C_stability_performance_curve/validation_result.json,10.1002/aenm.202001869,10.1002_aenm.202001869__Fig8__C__stability_performance_curve,ITO/SnO₂/SAM/FAPbI₃/PDCBT/Ta-WOₓ/Ag,Time (h),(h),PCE (%),(%),1.0,axis_metadata:hour,64,1082.7294349052504,0.1354272090492665,0.9939457493219808,0.9939457493219808,False,2,6.132916974538728,0.23010224143979746,False
C936e50dfdc,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_aenm.202101291/Fig5_G_stability_performance_curve_pce/accepted/10.1002_aenm.202101291__Fig5__G__stability_performance_curve_pce__MAPbl₃__Series_1.csv,x_time_h/10.1002_aenm.202101291/Fig5_G_stability_performance_curve_pce/accepted/10.1002_aenm.202101291__Fig5__G__stability_performance_curve_pce__MAPbl₃__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_aenm.202101291/Fig5_G_stability_performance_curve_pce/validation_result.json,10.1002/aenm.202101291,10.1002_aenm.202101291__Fig5__G__stability_performance_curve_pce,MAPbl₃,Time,h,Normalized PCE,,1.0,axis_metadata:hour,118,1071.8131920708497,0.2284829602360113,0.9407236553916106,0.9407236553916106,False,2,2.5570709492655146,0.08146550360518509,True
Cde3e8d5867,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_anie.201800816/Fig2_D_jv_curve_stability_performance/accepted/10.1002_anie.201800816__Fig2__D__jv_curve_stability_performance__e-LiTFSI__Series_2.csv,x_time_h/10.1002_anie.201800816/Fig2_D_jv_curve_stability_performance/accepted/10.1002_anie.201800816__Fig2__D__jv_curve_stability_performance__e-LiTFSI__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_anie.201800816/Fig2_D_jv_curve_stability_performance/validation_result.json,10.1002/anie.201800816,10.1002_anie.201800816__Fig2__D__jv_curve_stability_performance,e-LiTFSI,Time,h,Power Conversion Efficiency,%,1.0,axis_metadata:hour,25,574.3106917675134,0.1931690669242485,17.2718437300091,17.2718437300091,False,2,6.285905218613225,0.14762609578725483,True
