curve_id,included,exclusion_reason,source_file,relative_source,validation_file,doi,record_id,legend,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,time_factor_to_hours,time_factor_source,n_original_points,duration_hours,raw_min,raw_max,normalizer,smoothing_applied,cluster,bmu_distance,assignment_margin,uncertain_bottom_10pct_margin
Cca1b9b7a37,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adfm.201807850/Fig7_E_stability_performance_curve/accepted/10.1002_adfm.201807850__Fig7__E__stability_performance_curve__w_o_NbF₅__Series_1.csv,x_time_day/10.1002_adfm.201807850/Fig7_E_stability_performance_curve/accepted/10.1002_adfm.201807850__Fig7__E__stability_performance_curve__w_o_NbF₅__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adfm.201807850/Fig7_E_stability_performance_curve/validation_result.json,10.1002/adfm.201807850,10.1002_adfm.201807850__Fig7__E__stability_performance_curve,w/o NbF₅,Time,Day,Normalized PCE,,24.0,axis_metadata:day,24,646.3344448634521,0.1759030962983312,1.000937061897242,1.000937061897242,False,3,0.6449713489462944,0.8488804746290721,False
Cdfe0c4ebb6,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adfm.202004209/Fig11_C_stability_performance_curve_pce/accepted/10.1002_adfm.202004209__Fig11__C__stability_performance_curve_pce__SnO2__Series_2.csv,x_time_day/10.1002_adfm.202004209/Fig11_C_stability_performance_curve_pce/accepted/10.1002_adfm.202004209__Fig11__C__stability_performance_curve_pce__SnO2__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adfm.202004209/Fig11_C_stability_performance_curve_pce/validation_result.json,10.1002/adfm.202004209,10.1002_adfm.202004209__Fig11__C__stability_performance_curve_pce,SnO2,Time,(d),PCE,(%),24.0,folder_fallback:x_time_day,12,676.5746013041872,9.089711858181218,19.038434204796012,19.038434204796012,False,3,0.3894632185870843,0.8910094582577562,False
C58676dd73a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/accepted/10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2.csv,x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/accepted/10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/validation_result.json,10.1002/aenm.201702934,10.1002_aenm.201702934__Fig4__A__stability_performance_curve,ZnO,Air storage time,(days),Efficiency,(%),24.0,axis_metadata:day,29,1664.9009794507256,0.2101132095322349,15.252676929767455,15.252676929767455,False,3,0.9910236663315813,0.7078542387166883,False
Cc8c29e3197,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_anie.201806392/Fig3_H_stability_performance_curve/accepted/10.1002_anie.201806392__Fig3__H__stability_performance_curve__Py-C__Series_3.csv,x_time_day/10.1002_anie.201806392/Fig3_H_stability_performance_curve/accepted/10.1002_anie.201806392__Fig3__H__stability_performance_curve__Py-C__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_anie.201806392/Fig3_H_stability_performance_curve/validation_result.json,10.1002/anie.201806392,10.1002_anie.201806392__Fig3__H__stability_performance_curve,Py-C,Time (day),(day),PCE (%),(%),24.0,axis_metadata:day,24,1480.9931880740273,0.890138906715201,9.461791222563251,9.461791222563251,False,3,1.8932955662432187,0.49994804600542564,False
C24d5c8c4f6,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_anie.201911796/Fig4_C_stability_performance_curve_pce/accepted/10.1002_anie.201911796__Fig4__C__stability_performance_curve_pce__−SnO2__Series_2.csv,x_time_day/10.1002_anie.201911796/Fig4_C_stability_performance_curve_pce/accepted/10.1002_anie.201911796__Fig4__C__stability_performance_curve_pce__−SnO2__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_anie.201911796/Fig4_C_stability_performance_curve_pce/validation_result.json,10.1002/anie.201911796,10.1002_anie.201911796__Fig4__C__stability_performance_curve_pce,−SnO2,Time,(d),PCE,(%),24.0,folder_fallback:x_time_day,12,689.4362529954642,8.872744059198544,19.004813010001087,19.004813010001087,False,3,0.3479913961814523,0.9068410313732368,False
C97913bdc45,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM__Series_2.csv,x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/accepted/10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce__PCBM__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_chem.201703382/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/chem.201703382,10.1002_chem.201703382__Fig5__A__stability_performance_curve_pce,PCBM,Time,(day),Normalized PCE,,24.0,axis_metadata:day,43,687.1978934621145,0.0670797745170495,0.9874204457709884,0.9874204457709884,False,3,1.646350334605876,0.5822490645572275,False
Cb044917d9d,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/accepted/10.1002_cssc.201600887__Fig6__whole__stability__−−D-0_in_glove_box__Series_1.csv,x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/accepted/10.1002_cssc.201600887__Fig6__whole__stability__−−D-0_in_glove_box__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig6_whole_stability/validation_result.json,10.1002/cssc.201600887,10.1002_cssc.201600887__Fig6__whole__stability,−−D-0 in glove box,Time,day,PCE/initial PCE,,24.0,axis_metadata:day,54,719.7511298468133,0.3062441456521223,1.000895991606476,1.000895991606476,False,3,1.8182759233087977,0.4908647846409287,False
C315cebb6f9,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/accepted/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-0__Series_2.csv,x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/accepted/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-0__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/validation_result.json,10.1002/cssc.201600887,10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter,D-0,Time,(day),PCE/PCE_initial,,24.0,axis_metadata:day,56,713.4428206364022,0.307213846847066,1.0000092906967688,1.0000092906967688,False,3,1.8260173983306187,0.48727274950788696,False
Cb03a7454aa,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/accepted/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-5__Series_3.csv,x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/accepted/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-5__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/validation_result.json,10.1002/cssc.201600887,10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter,D-5,Time,(day),PCE/PCE_initial,,24.0,axis_metadata:day,56,713.442820636402,0.5057857893517579,1.0000092906967688,1.0000092906967688,False,3,0.8708195625358502,0.7028349462761856,False
Ca78470a075,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201700271/Fig5_C_stability_performance_curve_pce/accepted/10.1002_cssc.201700271__Fig5__C__stability_performance_curve_pce__Device_without_PVP__Series_2.csv,x_time_day/10.1002_cssc.201700271/Fig5_C_stability_performance_curve_pce/accepted/10.1002_cssc.201700271__Fig5__C__stability_performance_curve_pce__Device_without_PVP__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_cssc.201700271/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1002/cssc.201700271,10.1002_cssc.201700271__Fig5__C__stability_performance_curve_pce,Device without PVP,Time,(days),PCE,(%),24.0,axis_metadata:day,64,723.8250292154755,3.4252570049981106,11.612689009428994,11.612689009428994,False,3,0.6237297443602048,0.819751894600407,False
