cluster_id,n_curves,fraction,pce_0h_mean,pce_20h_mean,pce_50h_mean,pce_100h_mean,pce_200h_mean,initial_gain_mean,peak_time_h_median,recovery_mean,dominant_rule_shape,dominant_rule_shape_fraction,mean_bmu_distance,median_bmu_distance
0,340,0.2375960866526904,0.9989159006565709,0.985964449624859,0.9678413706198485,0.944609034268032,0.9141097998545507,0.0010834420893045362,0.0,0.001899633891400307,stable,0.5882352941176471,0.25852436533467116,0.2222874118773121
1,325,0.22711390635918938,0.9988503496262187,0.9734494340950806,0.9343686308928696,0.871153016162988,0.743010774866449,0.0011485963280713821,0.0,0.0008100327637508268,moderate_decay,0.6923076923076923,0.36054213694219184,0.3212775010455028
2,59,0.04122990915443746,0.9268912876596992,0.9556228710633239,0.9747859438619899,0.988223682784354,0.9700799392573183,0.07310539287330202,101.0,0.07672088085585504,initial_gain,0.9152542372881356,0.8784504121020954,0.8494827937365487
3,34,0.023759608665269043,1.0,0.7171554324117414,0.585693505938878,0.4836419035170767,0.40367242873404413,0.0,0.0,0.035602337971915046,early_drop,0.8823529411764706,1.4225383646879082,1.078337277796673
4,142,0.0992313067784766,1.0,0.9248716748988169,0.8365816387859851,0.7411328967894592,0.6079809566804057,0.0,0.0,0.0009656870182319643,early_drop,0.5211267605633803,0.5000322258285259,0.4481809555264661
5,396,0.27672955974842767,0.997254010927828,0.9947442063587866,0.9876026000973974,0.9706952500447503,0.9239917045008763,0.0027452212175329256,0.0,0.00019971763944793167,stable,0.6515151515151515,0.2544146785045794,0.22143801088733217
6,44,0.030747728860936407,0.9331248557891443,0.9677566176306048,0.9852982328729761,0.9321702615593771,0.8478772903710645,0.06686484769226897,52.5,0.002101858271505769,initial_gain,1.0,0.6097715362533012,0.5295519449368117
7,91,0.06359189378057302,0.9984831323978338,0.9197159223316826,0.7968562702630133,0.6068591799453814,0.28574386739895163,0.0015138124709238173,0.0,0.0,early_drop,0.5384615384615384,0.765558531724813,0.705027505222366
