time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight,node_7_member_mean,node_7_som_weight
0.16666666666666666,0.9994114660746359,0.9994809078372091,0.9918105860605292,0.9916408025046238,0.9993454304685621,0.9993994288617929,0.9979575587456897,0.9976580304723773,0.9985009112517681,0.9981542344148925,0.9840314581597799,0.983816533251048,0.9512097090880962,0.9519033208940056,1.0002185751186532,1.0002215893161972
0.3333333333333333,0.9987082582137825,0.9987691645169252,0.9917592778860587,0.9915962309598427,0.9993196292982295,0.9993708543800479,0.997962077227442,0.9976667729026374,0.9979588487946797,0.9975706740747946,0.9840632465032096,0.9838480229575692,0.9514094072414605,0.9520938225280928,0.9995775025846827,0.9995963462012625
0.5,0.9980041546000061,0.9980565210515887,0.9917077199318771,0.9915513272511952,0.9992937307404783,0.9993421977517898,0.9979665477255687,0.9976754532500272,0.9974170758519117,0.9969872616101885,0.9840950901036806,0.9838795769233908,0.9516087618853725,0.9522840340604178,0.9989378166964855,0.9989722700317197
0.6666666666666666,0.997299155233307,0.997342977441199,0.9916559121979838,0.9915060913786805,0.9992677347953084,0.9993134589770191,0.9979709702400699,0.9976840715145465,0.9968755924234645,0.9964039970210743,0.9841269889611931,0.9839111951485129,0.9518077730198319,0.9524739554909811,0.9982995174540626,0.9983493608075688
0.8333333333333334,0.9965932601136851,0.9966285336857564,0.9916038546843791,0.9914605233422985,0.9992416414627198,0.9992846380557354,0.9979753447709451,0.997692627696196,0.9963343985093381,0.9958208803074521,0.9841589430757466,0.9839428776329356,0.9520064406448394,0.9526635868197821,0.9976626048574131,0.9977276185288096
1.0,0.9958864692411404,0.995913189785261,0.9915515473910635,0.9914146231420498,0.9992154507427123,0.9992557349879387,0.9979796713181948,0.9977011217949755,0.9957934941095323,0.9952379114693221,0.9841909524473412,0.9839746243766587,0.9522047647603944,0.9528529280468214,0.9970270789065376,0.9971070431954425
1.1666666666666667,0.9951787826156727,0.995196945739713,0.9914989903180362,0.9913683907779341,0.9991891626352863,0.9992267497736295,0.9979839498818188,0.9977095538108847,0.9952528792240469,0.9946550905066841,0.9842230170759771,0.9840064353796824,0.952402745366497,0.9530419791720987,0.9963929396014357,0.9964876348074667
1.3333333333333333,0.9944702002372824,0.9944798015491118,0.9914461834652974,0.9913218262499516,0.9991627771404417,0.9991976824128073,0.9979881804618173,0.9977179237439235,0.9947125538528824,0.9940724174195382,0.9842551369616542,0.984038310642006,0.9526003824631477,0.953230740195614,0.9957601869421076,0.9958693933648828
1.5,0.9937607221059691,0.9937617572134577,0.9913931268328475,0.9912749295581016,0.999136294258178,0.9991685329054723,0.9979923630581897,0.9977262315940921,0.9941725179960386,0.9934898922078841,0.9842873121043727,0.9840702501636301,0.9527976760503456,0.9534192111173675,0.9951288209285535,0.9952523188676905
1.6666666666666667,0.9930503482217332,0.9930428127327509,0.9913398204206861,0.9912277007023848,0.9991097139884957,0.9991393012516244,0.9979964976709366,0.997734477361391,0.9936327716535154,0.9929075148717224,0.9843195425041323,0.984102253944555,0.9529946261280915,0.953607391937359,0.9944988415607728,0.9946364113158902
1.8333333333333333,0.9923390785845743,0.9923229681069913,0.9912862642288135,0.991180139682801,0.9990830363313947,0.9991099874512637,0.9980005843000579,0.9977426610458198,0.9930933148253127,0.9923252854110524,0.984351828160933,0.9841343219847801,0.9531912326963851,0.9537952826555884,0.9938702488387661,0.9940216707094816
2.0,0.9916269131944927,0.9916022233361785,0.9912324582572292,0.9911322464993503,0.999056261286875,0.99908059150439,0.9980046229455534,0.9977507826473778,0.9925541475114307,0.9917432038258748,0.9843841690747751,0.9841664542843057,0.9533874957552262,0.9539828832720566,0.9932430427625333,0.9934080970484647
2.1666666666666665,0.9909138520514882,0.9908805784203132,0.9911784025059334,0.9910840211520325,0.9990293888549364,0.9990511134110036,0.9980086136074232,0.997758842166066,0.9920152697118694,0.9911612701161887,0.9844165652456583,0.9841986508431317,0.953583415304615,0.9541701937867623,0.9926172233320741,0.9927956903328393
2.3333333333333335,0.9901998951555607,0.9901580333593945,0.9911240969749262,0.991035463640848,0.9990024190355794,0.9990215531711045,0.9980125562856674,0.9977668396018838,0.9914766814266287,0.9905794842819953,0.984449016673583,0.9842309116612584,0.9537789913445517,0.9543572141997062,0.9919927905473888,0.9921844505626062
2.5,0.9894850425067107,0.9894345881534233,0.9910695416642081,0.9909865739657964,0.9989753518288036,0.9989919107846924,0.9980164509802858,0.9977747749548318,0.9909383826557085,0.9899978463232934,0.9844815233585487,0.9842632367386852,0.9539742238750359,0.9545439445108881,0.9913697444084774,0.9915743777377644
2.6666666666666665,0.9887692941049377,0.9887102428023995,0.9910147365737785,0.9909373521268778,0.998948187234609,0.9989621862517675,0.9980202976912786,0.9977826482249094,0.9904003733991091,0.9894163562400837,0.9845140853005555,0.9842956260754125,0.954169112896068,0.9547303847203081,0.9907480849153396,0.9909654718583149
2.8333333333333335,0.988052649950242,0.9879849973063223,0.9909596817036374,0.9908877981240921,0.9989209252529957,0.9989323795723296,0.9980240964186459,0.9977904594121169,0.9898626536568306,0.9888350140323658,0.9845467024996037,0.9843280796714404,0.9543636584076476,0.954916534827966,0.9901278120679755,0.9903577329242563
3.0,0.9873351100426233,0.9872588516651924,0.9909043770537846,0.9908379119574393,0.9988935658839637,0.9989024907463789,0.998027847162387,0.9977982085164544,0.9893252234288724,0.9882538197001399,0.9845793749556931,0.9843605975267683,0.9545578604097749,0.9551023948338622,0.9895089258663857,0.9897511609355905
3.1666666666666665,0.9866166743820819,0.9865318058790098,0.990848822624221,0.9907876936269194,0.998866109127513,0.9988725197739154,0.998031549922503,0.9978058955379214,0.988788082715235,0.9876727732434067,0.9846121026688238,0.9843931796413969,0.9547517189024501,0.9552879647379966,0.9888914263105694,0.9891457558923159
3.3333333333333335,0.9858973429686176,0.9858038599477741,0.9907930184149457,0.9907371431325329,0.9988385549836434,0.9988424666549393,0.998035204698993,0.9978135204765186,0.9882512315159182,0.9870918746621649,0.9846448856389957,0.9844258260153259,0.9549452338856728,0.9554732445403689,0.9882753134005267,0.9885415177944332
3.5,0.9851771158022304,0.9850750138714857,0.9907369644259588,0.9906862604742792,0.9988109034523552,0.9988123313894501,0.9980388114918572,0.9978210833322453,0.9877146698309219,0.986511123956415,0.9846777238662087,0.9844585366485555,0.9551384053594432,0.9556582342409792,0.9876605871362578,0.9879384466419423
