raw_cluster_id,som_node_x,som_node_y,n_curves,fraction,pce_norm_0h_mean,pce_norm_10h_mean,pce_norm_50h_mean,pce_norm_100h_mean,pce_norm_150h_mean,pce_norm_200h_mean,delta_0_200h_mean,slope_0_10h_per_h,slope_100_200h_per_h,auc_0_200h,mean_bmu_distance,median_bmu_distance,suggested_shape_name,ordered_class_id,class_label
0,0,0,66,0.03697478991596639,0.9994604095250346,0.9037008996607198,0.6476538007411184,0.4544156328656569,0.33470633930572097,0.2550680653444299,-0.7443923441806046,-0.009575950986431481,-0.00199347567521227,101.26175399723596,3.7850484667395157,3.332155365788093,initial_drop_rapid_loss,5,class_05
1,0,1,137,0.07675070028011205,0.9979200946944842,0.9579799764037145,0.8268125864555201,0.694556405521136,0.5741582881624422,0.4621405557157057,-0.5357795389787785,-0.003994011829076971,-0.0023241584980543024,140.81965815631924,2.421011382616855,2.2731057894571403,initial_drop_rapid_loss,4,class_04
2,0,2,280,0.1568627450980392,0.9968470022544036,0.9754157953450914,0.8963732317003078,0.8211083476175777,0.7550792231031997,0.6952041542056393,-0.3016428480487643,-0.0021431206909312216,-0.0012590419341193836,165.74393508975356,1.44496078486035,1.2935390361033974,initial_drop_moderate_loss,3,class_03
3,0,3,459,0.2571428571428571,0.9944985282174661,0.9879138701279655,0.9568385515919281,0.9149244747737765,0.8741420979072118,0.8309750446091848,-0.16352348360828128,-0.0006584658089500595,-0.0008394943016459167,182.915753593891,0.9572797216872,0.9000681832078908,no_initial_change_moderate_loss,2,class_02
4,0,4,843,0.4722689075630252,0.9893955403445387,0.9900574537911222,0.9865083933114777,0.9766493612015616,0.9640133081223157,0.9485074922232399,-0.04088804812129876,6.619134465835064e-05,-0.00028141868978321717,194.8961567517493,0.6585707197831115,0.5858221577253757,no_initial_change_stable,1,class_01
