variant_id,setting_id,k,seed_ari,quantization_error_median,qe_per_sqrt_dimension_median,topographic_error_median,silhouette_median,occupied_nodes_median,empty_nodes_median,min_cluster_fraction_median,minimum_center_rmse_median,median_within_rmse_median,center_separation_ratio_median,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction
w0300_coverage_maxabs_level,sigma2_lr0.5_sequential,8,1.0,0.2771045161288798,0.03463806451610998,0.0,0.2500768467411757,8.0,0.0,0.08176100628930817,0.01635296509622498,0.018970100797679273,0.8620389142773295,2.0,0.5,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_maxabs_level,sigma2_lr0.5_random,2,0.7087427680632534,0.5280362497627206,0.06600453122034007,0.0,0.5624438696924215,2.0,0.0,0.3786163522012579,0.10194916124006151,0.042341948587223996,2.4696252423304412,2.0,0.5,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_maxabs_level,sigma2_lr0.5_random,3,0.6514602715496332,0.40416654133759433,0.05052081766719929,0.0,0.5024642080203445,3.0,0.0,0.1811320754716981,0.06738150442230442,0.03232049578805063,1.9738436230879013,2.0,0.5,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_maxabs_level,sigma2_lr0.5_random,4,0.8688640302237536,0.4094698321395578,0.051183729017444723,0.0,0.35570203333969025,4.0,0.0,0.09937106918238994,0.00848581075524514,0.034946907403477334,0.25850247555245487,2.0,0.5,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_maxabs_level,sigma2_lr0.5_random,5,0.7562549628568505,0.29400083464827187,0.036750104331033984,0.0,0.41085680566447963,5.0,0.0,0.10943396226415095,0.032193075958467425,0.024188271755507848,1.297609294117391,2.0,0.5,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_maxabs_level,sigma2_lr0.5_random,6,0.7699848191094073,0.3281497152405204,0.04101871440506505,0.0,0.32936709815930487,6.0,0.0,0.09182389937106918,0.015432451030737798,0.023538902271283968,0.6556147288528759,2.0,0.5,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_maxabs_level,sigma2_lr0.5_random,7,0.717158400420772,0.24372673829442085,0.030465842286802606,0.0,0.36355238755731617,7.0,0.0,0.06289308176100629,0.031050552506824224,0.020096056887183245,1.5609835945052466,2.0,0.5,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_maxabs_level,sigma2_lr0.5_random,8,0.7372733257446938,0.2696533800716657,0.033706672508958216,0.0,0.2831593285225204,8.0,0.0,0.04968553459119497,0.011371540412587458,0.020620387249280087,0.5514707495337169,2.0,0.5,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_sequential,2,0.16193051660964747,1.217119976000662,0.08853245110898204,0.0,0.0983598587839565,2.0,0.0,0.2522012578616352,0.06652325822397091,0.08355894922958175,0.7961236807849189,0.2,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_sequential,3,0.24890413624749994,1.2063498006150686,0.08774903612561011,0.006918238993710692,0.0780323328413726,3.0,0.0,0.09119496855345911,0.06298965664359997,0.08317810127263622,0.7572865415186497,0.2,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_sequential,4,0.2027826992943976,1.213469898912639,0.088266947068533,0.0,-0.037869399899707404,4.0,0.0,0.0012578616352201257,0.06470111562217637,0.08318364127570732,0.7778105722367994,0.2,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_sequential,5,0.4174587461869986,1.174365928170028,0.0854225517367655,0.2018867924528302,0.013978281545676884,5.0,0.0,0.0037735849056603774,0.0518382937967262,0.08080315185865533,0.6415380168184854,0.2,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_sequential,6,0.4066982986887411,1.1591947254978483,0.08431900912361026,0.5226415094339623,-0.0011208693816143415,6.0,0.0,0.0012578616352201257,0.04831406610992547,0.07975152616869517,0.6058074174922103,0.2,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_sequential,7,0.5545627175860446,1.1550650754709348,0.08401862128484823,0.34591194968553457,0.009075785143749722,7.0,0.0,0.0006289308176100629,0.04784963806031039,0.07999271529402874,0.5957105447453248,0.2,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_sequential,8,0.17213850579101056,1.159581841189568,0.08434716764678503,0.21132075471698114,-0.040378550608210106,8.0,0.0,0.0006289308176100629,0.0475403653670429,0.07995133269481478,0.5946162967403731,0.2,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_random,2,0.05863936057413019,1.2195321733873254,0.08870791265049886,0.0,0.07661426366698587,2.0,0.0,0.3484276729559748,0.06080120534263534,0.08243069197612515,0.7376039662448535,0.2,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_random,3,0.6549573250656219,1.1779946237931043,0.08568650050449092,0.12264150943396226,0.08034491670432103,3.0,0.0,0.09685534591194969,0.05359488282334608,0.08123883269085191,0.6581537340260857,0.2,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_random,4,0.3889917962275391,1.2164037870785602,0.08848035603045157,0.0,0.06037407717822929,4.0,0.0,0.0012578616352201257,0.07089773649530581,0.0840615031840895,0.8428146535925551,0.2,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_random,5,0.26859996515195145,1.164721023544801,0.08472098815715068,0.9270440251572327,0.04891069047683157,5.0,0.0,0.006289308176100629,0.04916725446143319,0.08024957909639567,0.6126792814920671,0.2,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_random,6,0.44099329128303655,1.1536183011213237,0.08391338393610834,0.4006289308176101,0.020023194282409687,6.0,0.0,0.0012578616352201257,0.04561280160262055,0.07958426879754665,0.5731384140511638,0.2,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_random,7,0.263317118330022,1.151238217059431,0.0837402582952515,0.6534591194968553,0.00996344750333686,7.0,0.0,0.0006289308176100629,0.04719578704937259,0.07978007512522849,0.5915736100110103,0.2,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.03_random,8,0.33905456968979064,1.155889067257387,0.0840785578679187,0.15157232704402515,-0.02223818975206859,8.0,0.0,0.0006289308176100629,0.04748656809602415,0.0798017322114129,0.5950568587863029,0.2,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_sequential,2,0.5813222430185784,1.2293039570308708,0.08941870532067789,0.0,0.2919681011963615,2.0,0.0,0.08616352201257861,0.10732830515284793,0.08508023323665477,1.2614951918743285,0.2,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_sequential,3,0.4440644477678927,1.1830645231621262,0.08605528141916317,0.07861635220125786,0.08076682632404485,3.0,0.0,0.057232704402515724,0.05451275219155121,0.08185247372434326,0.6662599185523508,0.2,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_sequential,4,0.46181717531426275,1.1823212723091432,0.08600121787481183,0.0,0.06420591329934233,4.0,0.0,0.0012578616352201257,0.05550180873037792,0.08179106152042923,0.6796326083855814,0.2,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_sequential,5,0.5182462059108132,1.1711816287189274,0.08519092803406589,0.2911949685534591,0.015289067836435381,5.0,0.0,0.0037735849056603774,0.04827570212264256,0.08102074187158093,0.6045417064420813,0.2,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_sequential,6,0.755549995666335,1.1585536182798957,0.08427237543543803,0.43836477987421385,0.01986610645616508,6.0,0.0,0.0012578616352201257,0.04787173769243032,0.08018661890410289,0.597004068086276,0.2,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_sequential,7,0.5160045874934843,1.1587124159282878,0.08428392626470688,0.9371069182389937,-0.008527436736091597,7.0,0.0,0.0006289308176100629,0.04687297139714129,0.08027604211484596,0.5820362022564628,0.2,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_sequential,8,0.5044208662538948,1.1466539178213682,0.08340679959260465,0.2993710691823899,-0.011290195250773563,8.0,0.0,0.0006289308176100629,0.046085639490061184,0.07961802410418545,0.5777639289794397,0.2,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_random,2,0.6868784504181384,1.2242721534531171,0.08905269546707144,0.0,0.27276979089139436,2.0,0.0,0.09748427672955975,0.11018148689140256,0.08458806687167397,1.3014268888650993,0.2,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_random,3,0.7254737889566666,1.1825505372692786,0.08601789444678042,0.06918238993710692,0.08152301226425154,3.0,0.0,0.06037735849056604,0.055975826866966144,0.08185879291776578,0.6838095807559107,0.2,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_random,4,0.7210317183680047,1.1803357892547481,0.08585679523373535,0.0,0.005915066044424614,4.0,0.0,0.0006289308176100629,0.05157002762270338,0.08144894223505772,0.6331577330156309,0.2,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_random,5,0.36736612219150294,1.1618992669255361,0.08451573556507888,0.9415094339622642,0.03756716053683046,5.0,0.0,0.0031446540880503146,0.04713085475711428,0.08072127909441726,0.5838715055716952,0.2,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_random,6,0.5274606795699762,1.1555489542950979,0.08405381829022782,0.5018867924528302,0.02194146261203529,6.0,0.0,0.005031446540880503,0.046621568111338725,0.08001990530388309,0.5847842698398015,0.2,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_random,7,0.4334683721058479,1.1494510899190153,0.08361026392386317,0.9735849056603774,-0.0014333545984979762,7.0,0.0,0.0006289308176100629,0.04280194544604423,0.07961687057666465,0.5375989427302571,0.2,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.1_random,8,0.5671670357296676,1.1532385664201386,0.08388576230099433,0.47735849056603774,-0.020715012360175936,8.0,0.0,0.0006289308176100629,0.04602242705111338,0.0798370147858492,0.5748396323193593,0.2,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_sequential,2,1.0,1.2463178067767533,0.0906562807861241,0.0,0.3098673278653633,2.0,0.0,0.07421383647798742,0.12669653903762207,0.08647044347755758,1.4652005233330334,0.2,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_sequential,3,1.0,1.2025192456478193,0.08747040425114806,0.06415094339622641,0.08059538513050271,3.0,0.0,0.0559748427672956,0.05838640914205942,0.0833532852034806,0.7004692016496656,0.2,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_sequential,4,0.529785890877807,1.1854501790005427,0.08622881234712598,0.0,0.05398895388724547,4.0,0.0,0.04779874213836478,0.05179277464924055,0.08277510517236046,0.6258029524208747,0.2,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_sequential,5,0.5029609735692354,1.175937361763318,0.0855368567112234,0.8672955974842768,0.05185563155726475,5.0,0.0,0.026415094339622643,0.050334945075393135,0.08251255388883057,0.6100277194498129,0.2,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_sequential,6,0.4660188803536099,1.170220018221078,0.0851209811627094,0.43522012578616354,0.04343105040778845,6.0,0.0,0.0018867924528301887,0.05033497622840742,0.08179637651884467,0.6100996374502093,0.2,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_sequential,7,0.4485095459419624,1.1588496475108205,0.08429390839351156,0.949685534591195,0.013636551755192947,7.0,0.0,0.0006289308176100629,0.05033494507539322,0.08157492376831045,0.6102556118877254,0.2,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_sequential,8,0.36785662054588597,1.1495331041668524,0.08361622958257393,0.48050314465408805,0.028050177048176483,8.0,0.0,0.0006289308176100629,0.04830937306371187,0.08078017513307255,0.5980350127185512,0.2,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_random,2,0.8205529980792212,1.247030898199058,0.09070815055469768,0.0,0.28383528613344705,2.0,0.0,0.08993710691823899,0.12302557909141942,0.08608379972576448,1.4162811742112185,0.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_random,3,0.6357525973076807,1.2035534844492455,0.08754563405423053,0.0610062893081761,0.08019786569435577,3.0,0.0,0.05660377358490566,0.05934978154538355,0.08389876544662489,0.7073975550025652,0.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_random,4,0.3902017877580743,1.1752504501978556,0.08548689124702542,0.0,0.05808540606878536,4.0,0.0,0.0509433962264151,0.05182493054891369,0.08116633313808017,0.6370425389374473,0.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_random,5,0.3813059350982055,1.172150052894353,0.08526137052753752,0.6408805031446541,0.05359425188850245,5.0,0.0,0.04465408805031446,0.05027340531394244,0.08166612807523849,0.6159646303590761,0.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_random,6,0.3994180792818396,1.1641960453974365,0.08468280161590473,0.04968553459119497,0.04607690870358523,6.0,0.0,0.0012578616352201257,0.05024413212655514,0.08163355278633161,0.6185787977728443,0.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_random,7,0.35587426024353347,1.1620722712755527,0.08452831977983297,0.9207547169811321,0.01669072255763665,7.0,0.0,0.0006289308176100629,0.04956823014707501,0.0812104235738719,0.6109007790941646,0.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.3_random,8,0.36114995641857356,1.15660670133726,0.08413075806620915,0.4169811320754717,0.037007246575450806,8.0,0.0,0.0006289308176100629,0.04285900102413897,0.08044115033377766,0.5370751634787352,0.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_sequential,2,1.0,1.2634911257418766,0.09190545593043042,0.0,0.3137840359786783,2.0,0.0,0.07169811320754717,0.13670577777737639,0.0878658474821905,1.5558465739891643,0.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_sequential,3,1.0,1.2201612902031227,0.08875367416525062,0.013836477987421384,0.07945516729944076,3.0,0.0,0.05345911949685535,0.059560975952521654,0.08484835739043078,0.7019696996342439,0.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_sequential,4,1.0,1.2104443366136368,0.0880468697946444,0.0,0.04968508602110223,4.0,0.0,0.05220125786163522,0.053225613065471584,0.08448236085401714,0.630020427066589,0.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_sequential,5,1.0,1.1942609205967951,0.08686969949464221,0.580503144654088,0.054993450380582856,5.0,0.0,0.04654088050314465,0.06782022172739491,0.08394690464547835,0.8078942518846051,0.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_sequential,6,0.9837268969669744,1.185296069696691,0.0862176025447419,0.16037735849056603,0.05338675538283618,6.0,0.0,0.021383647798742137,0.06621008201957619,0.08393369824171229,0.788837894189821,0.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_sequential,7,0.45623941611228913,1.179723724103251,0.08581227404505312,0.769811320754717,0.04576011326178172,7.0,0.0,0.0220125786163522,0.05611986066552952,0.08349694961122309,0.6817978794900036,0.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_sequential,8,0.523411912621453,1.1764169371617343,0.08557174068844056,0.42452830188679247,0.03628071504146978,8.0,0.0,0.0012578616352201257,0.05228859063713354,0.08320430512423144,0.6270595090626244,0.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_random,2,0.8047696659393484,1.2774567523634683,0.09292130578949287,0.0,0.29464501246780417,2.0,0.0,0.08238993710691823,0.13195851054057656,0.08857480579784788,1.4681016280170762,0.2,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_random,3,0.5422136757453644,1.220004872101024,0.08874229642250572,0.9088050314465409,0.08044509838305017,3.0,0.0,0.057232704402515724,0.06167789701159049,0.08553142811279339,0.7279032169324126,0.2,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_random,4,0.4455596736054317,1.191635868172246,0.08667875502736089,0.0,0.054887810895557596,4.0,0.0,0.0509433962264151,0.055378340814362985,0.08296888829972138,0.6578570986310831,0.2,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_random,5,0.33863723090435366,1.189470887337624,0.08652127584398336,0.7295597484276729,0.05202095177732412,5.0,0.0,0.04591194968553459,0.051774441691219364,0.08311104852980158,0.6159683697468872,0.2,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_random,6,0.35072381232689304,1.178405882236612,0.08571641515445225,0.07358490566037736,0.04641915060564255,6.0,0.0,0.021383647798742137,0.050710046856416814,0.08283560828653597,0.6099120235885668,0.2,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_random,7,0.24893632346578765,1.1763031261398593,0.0855634621547475,0.5371069182389937,0.034758999799221056,7.0,0.0,0.024528301886792454,0.0501064952415692,0.08253396300231133,0.6071015303064858,0.2,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.2_lr0.5_random,8,0.2900844907872748,1.1587354932857008,0.08428560489545585,0.30943396226415093,0.02834193899155768,8.0,0.0,0.0220125786163522,0.04381978508258415,0.08146925358279866,0.5404576806680828,0.2,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_sequential,2,0.16193051660964747,1.2171199758974194,0.08853245110147225,0.0,0.0983598587839565,2.0,0.0,0.2522012578616352,0.06652328499590107,0.08355895282666786,0.7961239669087142,0.3,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_sequential,3,0.24317983857220696,1.2052672083077185,0.08767028912251155,0.006918238993710692,0.07767533479290217,3.0,0.0,0.08679245283018867,0.06298965642629607,0.0831781012416273,0.7572865391884539,0.3,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_sequential,4,0.22815309165599848,1.214619514901576,0.08835056932709547,0.0,-0.037869399899707404,4.0,0.0,0.0012578616352201257,0.06866100149335479,0.08381342006956535,0.8192125012384265,0.3,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_sequential,5,0.40638682850863117,1.173725842539374,0.08537599235813492,0.20062893081761007,0.01399543983315505,5.0,0.0,0.0037735849056603774,0.05140874301596267,0.08077310265096793,0.6364586889458821,0.3,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_sequential,6,0.36149355175869285,1.167232040277231,0.0849036377483834,0.5031446540880503,-0.0011208693816143415,6.0,0.0,0.0012578616352201257,0.046768201234384923,0.07993020508082166,0.5873447131601243,0.3,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_sequential,7,0.5295280095366088,1.1546599773877047,0.08398915473516119,0.34150943396226413,0.009411903764908934,7.0,0.0,0.0006289308176100629,0.04854402088486471,0.07993315223900205,0.6044250186425416,0.3,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_sequential,8,0.3636027026491087,1.1611917444109092,0.08446427087493344,0.2811320754716981,-0.03534959856800539,8.0,0.0,0.0006289308176100629,0.05183192790878506,0.08041021131875149,0.6443841979735774,0.3,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_random,2,0.08214596269454681,1.2174033420100723,0.08855306295322808,0.0,0.07541806754865645,2.0,0.0,0.3232704402515723,0.06272616838427669,0.08266992294566144,0.7587544072678953,0.3,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_random,3,0.6941003362149264,1.177993403469712,0.08568641173902555,0.12264150943396226,0.07998136616475078,3.0,0.0,0.09685534591194969,0.05353685575139416,0.08122941566190506,0.6590821233230018,0.3,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_random,4,0.3881082484942498,1.2162639116645948,0.08847018159120776,0.0,0.06037407717822929,4.0,0.0,0.0012578616352201257,0.07019416498126059,0.08406133881098105,0.8344507704680287,0.3,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_random,5,0.26859996515195145,1.1646827665856916,0.08471820537284946,0.9264150943396227,0.04891069047683157,5.0,0.0,0.006289308176100629,0.04915466145048061,0.08024980215604333,0.612520655867641,0.3,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_random,6,0.43586287227173487,1.1536247577178445,0.08391385358439862,0.4006289308176101,0.020023194282409687,6.0,0.0,0.0012578616352201257,0.045612801514591905,0.07958426880597114,0.5731384128843875,0.3,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_random,7,0.263317118330022,1.1512393436167183,0.08374034024023631,0.6553459119496855,0.00996344750333686,7.0,0.0,0.0006289308176100629,0.04718449143975607,0.07978067118388413,0.5914276069501908,0.3,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.03_random,8,0.3324254895427526,1.1550569143778533,0.08401802765267681,0.15534591194968553,-0.020398711255725014,8.0,0.0,0.0006289308176100629,0.04728662503457237,0.07974559953489571,0.5929684560624231,0.3,0.03,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.1_sequential,2,1.0,1.2293040327899176,0.08941871083133768,0.0,0.2919681011963615,2.0,0.0,0.08616352201257861,0.10733705372079962,0.08508023323665477,1.2615980191424114,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.1_sequential,3,0.4440644477678927,1.1830523794695438,0.08605439809550483,0.007547169811320755,0.08076682632404485,3.0,0.0,0.057232704402515724,0.05451275219155121,0.08185247372004709,0.6662599185523508,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.1_sequential,4,0.5037426988005749,1.182332737901174,0.08600205187391292,0.0,0.06420591329934233,4.0,0.0,0.0012578616352201257,0.05550180873037792,0.08179106152042923,0.6796953635223565,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.1_sequential,5,0.4202888173842259,1.1591372872641312,0.08431483110688338,0.5125786163522013,0.015289067836435381,5.0,0.0,0.0037735849056603774,0.0482757281781873,0.08010523048767654,0.6045420327260287,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.1_sequential,6,0.7309514998285729,1.1568371421349928,0.08414752016777766,0.41132075471698115,0.04268762103365074,6.0,0.0,0.0025157232704402514,0.047959867885299316,0.08026388243410935,0.5989234041618743,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.1_sequential,7,0.5733344576258907,1.1470547997731366,0.08343595946385418,0.630188679245283,0.0029354535756076715,7.0,0.0,0.0006289308176100629,0.04573669612496414,0.07969374925341177,0.5739056896288788,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
w0300_coverage_z_level_d1_d2,sigma0.3_lr0.1_sequential,8,0.42102964417592403,1.1423994458270539,0.08309733229171552,0.25345911949685535,-0.0052871686719374025,8.0,0.0,0.0006289308176100629,0.04654207600674266,0.07975171795602032,0.5818507359306961,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
