quantization_error,qe_per_sqrt_dimension,topographic_error,silhouette,occupied_nodes,empty_nodes,min_cluster_size,min_cluster_fraction,median_within_rmse,minimum_center_rmse,center_separation_ratio,cluster_sizes,variant_id,setting_id,k,seed,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction
1.2187165478069357,0.08864858461937382,0.006289308176100629,0.08134222935451646,3,0,91,0.057232704402515724,0.08447215087306154,0.06148754872197052,0.7279031975122964,91;597;902,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,3,37,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.2200048831181367,0.08874229722388276,0.8905660377358491,0.08044509838305017,3,0,95,0.059748427672955975,0.08553142811457412,0.07313629506333492,0.8550809529861899,647;95;848,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,3,71,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.2095900862790372,0.08798473222606117,0.0,0.046920086613733494,4,0,84,0.052830188679245285,0.08417989353246783,0.055378340052829655,0.6578570930457711,705;394;84;407,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,4,11,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1916358616927245,0.08667875455604505,0.0,0.05606676047164477,4,0,80,0.050314465408805034,0.08296888812818348,0.058628625722206486,0.7066338605251773,342;80;469;699,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,4,37,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.191619881334696,0.08667759215604032,0.0,0.054887810895557596,4,0,81,0.0509433962264151,0.08277017809450393,0.05143091015550995,0.6213700554826239,700;443;81;366,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,4,71,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1948940048435002,0.08691574959752808,0.6251572327044025,0.04888797101410224,5,0,65,0.040880503144654086,0.08405373458092935,0.05177444056614997,0.615968354335096,65;240;450;209;626,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,5,11,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1894978046085076,0.08652323378733774,0.6484276729559748,0.0519079290629703,5,0,75,0.04716981132075472,0.08313156939733435,0.05048545027426046,0.6072957678971955,568;84;298;565;75,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,5,37,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1822403941890065,0.08599533485723099,0.7125786163522012,0.045091567732497166,5,0,80,0.050314465408805034,0.08238262447712211,0.047056651944736044,0.5711963201321975,310;237;357;606;80,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,5,71,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1719346414487692,0.08524570165047488,0.006918238993710692,0.05116915009554221,6,0,34,0.021383647798742137,0.08272082135875357,0.04672483763826123,0.564849778691806,65;135;684;34;352;320,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,6,11,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1831765887891428,0.08606343299406168,0.29874213836477986,0.04056923116238192,6,0,37,0.023270440251572325,0.08328679138637748,0.04491461426338373,0.5392765589261342,37;472;270;566;59;186,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,6,37,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
