curve_id,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,duration_hours,n_unique_points,n_observed_in_window,first_value,source_sha256,confidence_level,status,review_reason,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,prior_features_verified,strict_class,key_effect_fraction_of_start,rate_contrast,template_correlation,plot_id
10.1002_adma.201902902_Fig6_D_stability_performance_curve_pce_dffa93fd63,lab/data_all/x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.csv,10.1002/adma.201902902,Fig6_D_stability_performance_curve_pce,10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1,Time (day),(day),Normalized PCE,,24.0,809.358275932653,48,30,0.9957529100866792,ad867ced31a199c26fd9dab3f16c2e342d6d9f6b3f5d5b1b28d1c0ca16937e3b,high,boundary_candidate,关键变化幅度不足起始值1%；早期下降速度不足末段1.5倍,500,0.021891850151224856,0.9994185611445405,0.9785311175798371,-0.0208874435647034,-0.9541196116553329,0.0005814888097332993,0.026561885163496095,0.0214689323744367,0.980681496818829,0.0055930229343782445,0.25548425079391074,0.005011534124644945,0.22892236563041465,0.0,0.0,0.015875909440058456,0.7251972460249182,0.03,0.4,0.4,0.4,-0.008516671047844733,-0.018035515666736574,0.7433333333333333,True,IFO-Slope,0.005014449720551222,0.4722166643425825,0.7528410960461291,S017
10.1002_adma.201907864_Fig1_F_stability_performance_curve_pce_32104c87d9,lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv,10.1002/adma.201907864,Fig1_F_stability_performance_curve_pce,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3,Time,(day),PCE,(%),24.0,945.318658965478,53,27,1.0005188959643323,3b3e96ea116be13e1149e9aef7913831c8617cad7398e7ba938197a05a436f81,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1464873337655055,0.9994481725873511,0.8557199758850259,-0.14372819670232517,-0.9811646714275167,0.0005518274126489198,0.003767065714584416,0.1442800241149741,0.9849317371421011,0.03943183110179549,0.269182529903352,0.03888000368914657,0.2654154641887676,0.0,0.0,0.1048481930131786,0.7157492072387491,0.0,0.4,0.4,0.4,-0.06621928951655137,-0.20139796488862752,0.9233333333333333,True,IFO-Slope,0.03890147058700884,0.32879820584667,0.7597543422984929,S018
10.1002_adma.201907864_Fig1_F_stability_performance_curve_pce_e0048a62d7,lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,10.1002/adma.201907864,Fig1_F_stability_performance_curve_pce,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2,Time,(day),PCE,(%),24.0,945.3186589654779,56,30,1.005073763568589,432bf8479717f21b9eaaa65f158e8362f5e014abde792c6e7dd27239656f3f53,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.18886743675551654,0.9986685625023783,0.8133469073758106,-0.18532165512656773,-0.9812260827495705,0.0013484030248842593,0.00713941507359857,0.186670058151452,0.988365497823169,0.047316993640562854,0.2505301837807718,0.045968590615678595,0.24339076870717324,0.0,0.0,0.13935306451088914,0.7378353140423972,0.0,0.4,0.4,0.4,-0.08160220277989745,-0.2617172918843053,1.0,True,IFO-Slope,0.04602987651928727,0.3117952283258781,0.7353471293314846,S019
10.1002_admi.201900939_Fig11_D_pce_540b30a74a,lab/data_all/x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted/10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2.csv,10.1002/admi.201900939,Fig11_D_pce,10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2,Time (days),days,Normalized PCE,,24.0,607.7143719636068,46,38,0.9987181876360736,2600d324a12ebef31f055ba8bae470ef6a90a109591f6b8427e5d812ce06d7b8,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.2772662257068843,0.9980873363299742,0.7229879508181988,-0.2750993855117754,-0.9921849832608186,0.001927597302399664,0.006952153286918722,0.27702698281417504,0.9991371365477374,0.12083023557969286,0.43579139605496037,0.1189026382772932,0.42883924276804164,0.0,0.0,0.15619674723448218,0.563345740492777,0.0,0.4,0.4,0.4,-0.6089914192412668,-0.4793590776684171,0.8666666666666667,True,IFO-Slope,0.11913049484677883,1.2704284692038712,0.8234986714585997,S020
10.1002_advs.202004662_Fig5_A_stability_performance_curve_pce_9ad105606e,lab/data_all/x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.csv,10.1002/advs.202004662,Fig5_A_stability_performance_curve_pce,10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2,Time,(Days),Normalized PCE,,24.0,2615.659432251362,38,8,0.9593391794318504,86894dcbe404ab17efaf4fb9c39805a1b1543931c67d2af9ad4ae59891aec92d,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.03666909428307352,0.9997849928484185,0.9635000518618159,-0.03628494098660262,-0.9895237855207069,0.0002150071515815144,0.005863443201561754,0.036499948138184135,0.9953872287222686,0.011815372720184403,0.32221610462951594,0.011600365568602888,0.3163526614279542,0.0,0.0,0.024684575417999732,0.6731711240927526,0.0,0.4,0.4,0.4,-0.025800858188451733,-0.04675161223273193,1.0,True,IFO-Slope,0.011602860266538995,0.5518709827591343,0.7762714567204237,S021
10.1002_aenm.201700683_Fig5_A_stability_performance_curve_pce_fc8bfb4c7d,lab/data_all/x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,10.1002/aenm.201700683,Fig5_A_stability_performance_curve_pce,10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1,Time (days),(days),Normallized PCE,,24.0,1081.6152653993709,68,31,1.0294159515486223,0ad7cf4cf05b46a4dc6ee460c15e9d3749af4db9499ae1e23ac002132cb3c90b,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.20208385985949662,0.9914148352089674,0.7989938315308941,-0.19242100367807335,-0.9521839290473688,0.008704042259311984,0.04307143710221918,0.20112504593738534,0.995255366149588,0.10447718832099073,0.5169991724902269,0.09577314606167875,0.4739277353880077,0.0,0.0,0.0966478576163946,0.4782561936593611,0.0,0.4,0.4,0.4,-0.026161815845322508,-0.11460969328163292,0.9666666666666667,True,IFO-Slope,0.09660249439528709,0.2282687885834796,0.8603985470550604,S024
10.1002_aenm.201702934_Fig4_A_stability_performance_curve_b577a3323c,lab/data_all/x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/accepted/10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2.csv,10.1002/aenm.201702934,Fig4_A_stability_performance_curve,10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2,Air storage time,(days),Efficiency,(%),24.0,1664.9009794507256,29,9,15.252676929767455,8071d6146f6ae862c7dd722290e0d0aeda60a618e22c936d20e7bb91ee2d64cc,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.529645394727815,0.996815925443653,0.474367521062458,-0.522448404381195,-0.9864116814414698,0.0031846166643436646,0.006012733606378736,0.5256330210455387,0.9924244150478485,0.20012064043590116,0.37783891340874065,0.1969360237715575,0.37182617980236193,0.0,0.0,0.32551238060963755,0.614585501639108,0.0,0.4,0.4,0.4,-0.40143544713388857,-0.47862836084809746,1.0,True,IFO-Slope,0.19756508573426648,0.8387205606090116,0.8111751441384843,S025
10.1002_aenm.201702960_Fig5_F_stability_performance_curve_89e05a2379,lab/data_all/x_time_day/10.1002_aenm.201702960/Fig5_F_stability_performance_curve/accepted/10.1002_aenm.201702960__Fig5__F__stability_performance_curve__Pristine__Series_1.csv,10.1002/aenm.201702960,Fig5_F_stability_performance_curve,10.1002_aenm.201702960__Fig5__F__stability_performance_curve__Pristine__Series_1,Time,days,Normalized PCE,,24.0,695.7822713497022,53,38,1.0138563487167576,44024374c55a3de955b1925a29441add67e24ad6d8547463f19e65911e60bff7,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.19109762319236745,0.9962938651717946,0.8108080290040135,-0.18548583616778114,-0.9706339255777282,0.0036982548487828337,0.019352699353356186,0.18918409101656397,0.9899866249310844,0.07802268789961264,0.4082870660357272,0.07432443305082981,0.388934366682371,0.0,0.0,0.11116140311695133,0.5816995588953572,0.04,0.4,0.4,0.4,-0.04461846002741129,-0.11059354116881966,0.96,True,IFO-Slope,0.07460091409677984,0.4034454413508811,0.8386081965650486,S026
10.1002_aenm.201703392_Fig6_C_stability_performance_curve_14833648ee,lab/data_all/x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/accepted/10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1.csv,10.1002/aenm.201703392,Fig6_C_stability_performance_curve,10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1,Time,day,Normalized PCE,a.u.,24.0,885.319045531024,75,42,1.0318698421537067,d3eb7c27928c443db6c7a9a6a7f9f3b6a2fa7ae86b0ebfb40357702b3ea94fd1,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.2882181668295324,0.9975228476369092,0.7124285182639403,-0.28509432937296897,-0.9891615525456762,0.002477152363090318,0.00859471278420641,0.2875714817360593,0.9977562653298826,0.17576168600129927,0.6098216775670984,0.17328453363820895,0.601226964782892,0.0,0.0,0.11180979573476002,0.3879345877627842,0.0,0.4,0.4,0.4,-0.43760851298155834,-0.4390365389415536,0.76,True,IFO-Slope,0.173714851793834,0.9967473642092798,0.912779530651523,S027
10.1002_aenm.201803587_Fig5_D_stability_performance_curve_pce_eqe_c6cae996f9,lab/data_all/x_time_day/10.1002_aenm.201803587/Fig5_D_stability_performance_curve_pce_eqe/accepted/10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1.csv,10.1002/aenm.201803587,Fig5_D_stability_performance_curve_pce_eqe,10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1,Time,(day),PCE,(%),24.0,2163.5855530774065,64,15,19.456472497092314,8669600dfb1e859545ed890ede56c8809f6165f4c88eefd1ad768e75841a2aa4,high,boundary_candidate,关键变化幅度不足起始值1%；早期下降速度不足末段1.5倍,500,0.024168649821938892,0.9998462277574879,0.9758403725853455,-0.024005855172142376,-0.9932642224122615,0.00015377224251256205,0.00636246723112255,0.02415962741465494,0.9996266896433841,0.009698580991200467,0.40128766243270486,0.009544808748687905,0.3949251952015823,0.0,0.0,0.014461046423454471,0.5983390272106792,0.0,0.4,0.4,0.4,-0.018452669100153866,-0.01785736907407858,0.9833333333333333,True,IFO-Slope,0.00954627670106387,1.0333363791500176,0.8117352040706198,S028
