time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight
0.16666666666666666,0.9927927470264108,0.9925374463808084,0.9891255086893164,0.9871141429442407,0.9865522832053794,0.9865522832059656,1.0002086272369062,1.0002058821810067,1.0006310344018405,1.0006364732345232,0.9994114660746359,0.9994809078372091,1.0000760712636778,1.0000857476290013
0.3333333333333333,0.9927519653403182,0.9925025119834292,0.9891607542364702,0.9871521385173965,0.9854925234428963,0.9854925234436359,0.9997256392842566,0.9997447731173827,0.999042856025671,0.9990338499490866,0.9987082582137825,0.9987691645169252,0.9997608783418838,0.9997707081942668
0.5,0.9927109566736909,0.9924672756005855,0.989195906160485,0.9871900855793546,0.9844348916064843,0.9844348916073773,0.9992427256018616,0.9992834348445916,0.9974644311498564,0.9974410721519816,0.9980041546000061,0.9980565210515887,0.9994443517042427,0.9994541649907337
0.6666666666666666,0.9926697210265292,0.9924317372322762,0.9892309644613612,0.9872279841301158,0.9833793876961436,0.9833793876971891,0.998759886189721,0.9988218673626325,0.9958957597743968,0.9958581398432086,0.997299155233307,0.997342977441199,0.9991264913507552,0.9991361180184019
0.8333333333333334,0.9926282583988326,0.9923958968785023,0.9892659291390996,0.9872658341696787,0.9823260117118741,0.9823260117130721,0.9982771210478348,0.998360070671506,0.9943368418992922,0.994285053022768,0.9965932601136851,0.9966285336857564,0.9988072972814208,0.998816567277271
1.0,0.9925865687906014,0.9923597545392631,0.989300800193698,0.9873036356980446,0.9812747636536757,0.9812747636550261,0.9977944301762033,0.997898044771212,0.9927876775245423,0.9927218116906589,0.9958864692411404,0.995913189785261,0.9984867694962397,0.9984955127673414
1.1666666666666667,0.9925446522018357,0.9923233102145592,0.9893355776251586,0.9873413887152127,0.9802256435215485,0.9802256435230505,0.9973118135748259,0.9974357896617504,0.9912482666501473,0.9911684158468824,0.9951787826156727,0.995196945739713,0.9981649079952117,0.9981729544886131
1.3333333333333333,0.9925025086325351,0.9922865639043905,0.9893702614334806,0.9873790932211836,0.9791786513154925,0.9791786513171461,0.9968292712437032,0.9969733053431213,0.9897186092761077,0.9896248654914377,0.9944702002372824,0.9944798015491118,0.9978417127783371,0.9978488924410861
1.5,0.9924601380827001,0.9922495156087568,0.989404851618664,0.9874167492159565,0.9781337870355077,0.9781337870373126,0.9963468031828351,0.9965105918153249,0.9881987054024227,0.9880911606243249,0.9937607221059691,0.9937617572134577,0.9975171838456159,0.9975233266247597
1.6666666666666667,0.9924175405523301,0.9922121653276582,0.9894393481807084,0.9874543566995323,0.9770910506815941,0.9770910506835495,0.9958644093922212,0.996047649078361,0.9866885550290927,0.9865673012455444,0.9930503482217332,0.9930428127327509,0.9971913211970476,0.9971962570396351
1.8333333333333333,0.9923747160414258,0.9921745130610943,0.9894737511196144,0.9874919156719105,0.9760504422537516,0.9760504422558579,0.995382089871862,0.9955844771322295,0.9851881581561177,0.9850532873550956,0.9923390785845743,0.9923229681069913,0.9968641248326325,0.9968676836857112
2.0,0.9923316645499867,0.9921365588090658,0.9895080604353816,0.9875294261330914,0.9750119617519803,0.9750119617542369,0.9948998446217571,0.9951210759769303,0.9836975147834975,0.9835491189529789,0.9916269131944927,0.9916022233361785,0.996535594752371,0.9965376065629891
2.1666666666666665,0.992288386078013,0.992098302571572,0.9895422761280108,0.9875668880830746,0.9739756091762802,0.9739756091786865,0.9944176736419068,0.994657445612464,0.9822166249112323,0.9820547960391943,0.9909138520514882,0.9908805784203132,0.9962057309562625,0.9962060256714678
2.3333333333333335,0.9922448806255042,0.9920597443486137,0.9895763981975005,0.9876043015218601,0.9729413845266512,0.9729413845292072,0.9939355769323107,0.9941935860388301,0.980745488539322,0.9805703186137421,0.9901998951555607,0.9901580333593945,0.9958745334443072,0.9958729410111478
2.5,0.9922011481924612,0.9920208841401904,0.9896104266438525,0.9876416664494482,0.9719092878030935,0.9719092878057988,0.9934535544929692,0.9937294972560288,0.9792841056677668,0.9790956866766215,0.9894850425067107,0.9894345881534233,0.9955420022165051,0.9955383525820289
