time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight
0.16666666666666666,0.9899162348943332,0.9877890572340966,0.9938012167177174,0.9934088046001857,1.0000878187725286,1.000149343647423
0.3333333333333333,0.9899460541100862,0.9878220946511675,0.9936200497751461,0.9932476125133666,0.9994146280595643,0.9994702216325737
0.5,0.989975783738498,0.9878550872778467,0.9934387697240283,0.993085977964864,0.9987425015739759,0.9987920066805752
0.6666666666666666,0.990005423779569,0.987888035114135,0.9932573765643634,0.9929239009546771,0.998071439315764,0.998114698791428
0.8333333333333334,0.9900349742333,0.9879209381600315,0.9930758702961521,0.992761381482807,0.9974014412849279,0.9974382979651317
1.0,0.9900644350996889,0.9879537964155367,0.9928942509193938,0.9925984195492537,0.996732507481468,0.9967628042016865
1.1666666666666667,0.9900938063787372,0.9879866098806506,0.9927125184340889,0.9924350151540153,0.996064637905384,0.996088217501092
1.3333333333333333,0.990123088070445,0.988019378555373,0.9925306728402367,0.9922711682970946,0.9953978325566761,0.9954145378633488
1.5,0.9901522801748118,0.988052102439704,0.9923487141378379,0.9921068789784894,0.9947320914353444,0.9947417652884567
1.6666666666666667,0.990181382691838,0.9880847815336438,0.9921666423268924,0.991942147198201,0.9940674145413888,0.9940698997764155
1.8333333333333333,0.9902103956215231,0.9881174158371923,0.9919844574073999,0.991776972956228,0.9934038018748094,0.9933989413272254
2.0,0.9902393189638669,0.988150005350349,0.9918021593793607,0.9916113562525715,0.992741253435606,0.9927288899408859
2.1666666666666665,0.9902681527188707,0.9881825500731145,0.9916197482427747,0.991445297087232,0.9920797692237787,0.9920597456173977
2.3333333333333335,0.9902968968865329,0.9882150500054887,0.9914372239976418,0.9912787954602079,0.9914193492393275,0.9913915083567605
2.5,0.9903255514668546,0.9882475051474713,0.991254586643962,0.9911118513715007,0.9907599934822527,0.9907241781589742
2.6666666666666665,0.9903541164598353,0.9882799154990629,0.9910718361817358,0.9909444648211098,0.990101701952554,0.9900577550240389
2.8333333333333335,0.9903825918654752,0.9883122810602627,0.9908889726109625,0.990776635809035,0.989444474650231,0.9893922389519548
3.0,0.9904109776837742,0.9883446018310713,0.9907059959316423,0.9906083643352763,0.9887883115752844,0.9887276299427217
3.1666666666666665,0.9904392739147326,0.9883768778114883,0.9905229061437754,0.990439650399834,0.988133212727714,0.9880639279963396
3.3333333333333335,0.9904674805583498,0.9884091090015145,0.9903397032473616,0.9902704940027081,0.9874791781075194,0.9874011331128082
3.5,0.9904955976146261,0.9884412954011483,0.9901563872424008,0.9901008951438984,0.9868262077147011,0.9867392452921278
3.6666666666666665,0.9905236250835615,0.9884734370103916,0.9899729581288935,0.989930853823405,0.9861743015492586,0.9860782645342989
3.8333333333333335,0.9905515629651563,0.9885055338292432,0.9897894159068393,0.9897603700412279,0.9855234596111926,0.9854181908393201
4.0,0.9905794112594101,0.9885375858577035,0.9896057605762386,0.9895894437973668,0.9848736819005027,0.984759024207193
4.166666666666667,0.9906071699663234,0.9885695930957723,0.9894219921370905,0.9894180750918221,0.9842249684171888,0.9841007646379168
4.333333333333333,0.9906348390858953,0.9886015555434498,0.989238110589396,0.9892462639245939,0.9835773191612509,0.9834434121314921
4.5,0.990662418618126,0.9886334732007357,0.9890541159331546,0.9890740102956818,0.9829307341326888,0.9827869666879173
4.666666666666667,0.9906899085630169,0.9886653460676302,0.9888700081683663,0.9889013142050863,0.9822852133315038,0.9821314283071945
