time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight,node_7_member_mean,node_7_som_weight,node_8_member_mean,node_8_som_weight,node_9_member_mean,node_9_som_weight
0.16666666666666666,0.983829122335989,0.9839351045778114,0.9984308512345681,0.9982104002173694,0.9840314581597799,0.983816533251048,0.9989804275155052,0.9989993798945571,1.0002302088141903,1.0002401750219287,0.9997380666084162,0.9997343441983428,0.9512097090880962,0.9519033208940056,0.9975218833224693,0.9972587278152855,0.9998558802230675,0.9998455240813646,0.9994114660746359,0.9994809078372091
0.3333333333333333,0.9838019395890789,0.9839053521476542,0.9979033765171573,0.9976943762817919,0.9840632465032096,0.9838480229575692,0.998957763887422,0.9989748305129993,0.9995633375007816,0.9995710432785994,0.999706474018431,0.9997027434669051,0.9514094072414605,0.9520938225280928,0.9975358517323548,0.9972764703016689,0.9997644329510339,0.9997582947501241,0.9987082582137825,0.9987691645169252
0.5,0.9837747711799542,0.9838755745842334,0.9973764551631275,0.9971786514679817,0.9840950901036806,0.9838795769233908,0.9989349304218139,0.998950118661223,0.9988979430421799,0.9989032602790568,0.9996748930123588,0.9996711532805905,0.9516087618853725,0.9522840340604178,0.9975497526768957,0.9972941313401,0.9996723114300301,0.9996703171538343,0.9980041546000061,0.9980565210515887
0.6666666666666666,0.9837476171086151,0.9838457718875482,0.9968500871724784,0.996663225775939,0.9841269889611931,0.9839111951485129,0.9989119271186816,0.9989252443392281,0.9982340254383865,0.9982368260233008,0.9996433235901994,0.9996395736393998,0.9518077730198319,0.9524739554909811,0.997563586156092,0.9973117109305794,0.9995795156600565,0.9995815912924962,0.997299155233307,0.997342977441199
0.8333333333333334,0.9837204773750611,0.9838159440575995,0.9963242725452099,0.996148099205664,0.9841589430757466,0.9839428776329356,0.9988887539780249,0.9989002075470149,0.9975715846894,0.9975717405113315,0.9996117657519524,0.9996080045433327,0.9520064406448394,0.9526635868197821,0.9975773521699435,0.9973292090731064,0.9994860456411133,0.9994921171661095,0.9965932601136851,0.9966285336857564
1.0,0.9836933519792926,0.9837860910943865,0.9957990112813223,0.9956332717571565,0.9841909524473412,0.9839746243766587,0.9988654109998438,0.9988750082845836,0.9969106207952209,0.996908003743149,0.9995802194976183,0.999576445992389,0.9522047647603944,0.9528529280468214,0.9975910507184508,0.9973466257676812,0.9993919013732007,0.9994018947746738,0.9958864692411404,0.995913189785261
1.1666666666666667,0.9836662409213097,0.9837562129979097,0.9952743033808151,0.9951187434304167,0.9842230170759771,0.9840064353796824,0.9988418981841383,0.998849646551934,0.9962511337558495,0.9962456157187535,0.999548684827197,0.999544897986569,0.952402745366497,0.9530419791720987,0.997604681801613,0.9973639610143046,0.9992970828563178,0.9993109241181894,0.9951787826156727,0.995196945739713
1.3333333333333333,0.9836391442011121,0.983726309768169,0.994750148843689,0.9946045142254444,0.9842551369616542,0.984038310642006,0.9988182155309082,0.9988241223490657,0.9955931235712853,0.9955845764381438,0.9995171617406888,0.9995133605258725,0.9526003824631477,0.953230740195614,0.9976182454194312,0.9973812148129758,0.9992015900904659,0.9992192051966565,0.9944702002372824,0.9944798015491118
1.5,0.9836120618187003,0.9836963814051645,0.9942265476699435,0.9940905841422397,0.9842873121043727,0.9840702501636301,0.998794363040154,0.9987984356759795,0.9949365902415289,0.9949248859013217,0.999485650238093,0.9994818336102992,0.9527976760503456,0.9534192111173675,0.9976317415719042,0.997398387163695,0.9991054230756437,0.9991267380100745,0.9937607221059691,0.9937617572134577
1.6666666666666667,0.9835849937740734,0.9836664279088952,0.9937034998595786,0.9935769531808025,0.9843195425041323,0.984102253944555,0.9987703407118752,0.9987725865326746,0.9942815337665794,0.9942665441082857,0.9994541503194099,0.9994503172398495,0.9529946261280915,0.953607391937359,0.997645170259033,0.997415478066462,0.999008581811852,0.9990335225584444,0.9930503482217332,0.9930428127327509
