raw_cluster_id,n_samples,pce_norm_0h,pce_norm_10h,pce_norm_200h,delta_0_10h,delta_0_200h,slope_100_200h_per_h,suggested_shape_name,naming_basis
0,443,0.9942757547610097,0.9804349305709502,0.7653467528749759,-0.013840824190059497,-0.22892900188603382,-0.0010244174560665297,initial_drop_moderate_degradation_steady_loss,"PCE@200h=0.765, slope_0_10h=-0.00138/h, slope_100_200h=-0.00102/h, Δ200h=-0.229, n=443"
1,188,0.9982945812259209,0.9627100462726677,0.5429330669722633,-0.0355845349532532,-0.45536151425365756,-0.0018516092694731488,initial_drop_rapid_degradation_steady_loss,"PCE@200h=0.543, slope_0_10h=-0.00356/h, slope_100_200h=-0.00185/h, Δ200h=-0.455, n=188"
2,1103,0.9891373477770738,0.9886426686012241,0.9353037865252799,-0.000494679175849777,-0.05383356125179395,-0.0003180506669141863,no_initial_change_stable_decelerating_loss,"PCE@200h=0.935, slope_0_10h=-0.00005/h, slope_100_200h=-0.00032/h, Δ200h=-0.054, n=1103"
3,78,0.9992916188383859,0.9142379790063553,0.27311468054206345,-0.08505363983203063,-0.7261769382963225,-0.002174744124177168,initial_drop_rapid_degradation_steady_loss,"PCE@200h=0.273, slope_0_10h=-0.00851/h, slope_100_200h=-0.00217/h, Δ200h=-0.726, n=78"
