time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight
0.16666666666666666,0.9914203190298613,0.9912208411817969,0.9875589360007759,0.983045468431254,0.9993454304685621,0.9995129149629834,0.9985015842329653,0.9978831613697329,1.0006310344018405,1.0006441669976898,0.9994114660746359,0.9996196508705554,1.0000760712636778,1.0001004390657036
0.3333333333333333,0.9913792677863427,0.9911885649686332,0.9876026603130504,0.983101564424106,0.9993196292982295,0.999478524349724,0.9979464998040867,0.9973234397663576,0.999042856025671,0.9990120768466433,0.9987082582137825,0.9988920703915432,0.9997608783418838,0.9997878671194159
0.5,0.9913379535909344,0.9911558386569616,0.987646296988003,0.9831576441534154,0.9992937307404783,0.9994440832734834,0.9973917463524394,0.9967634303165783,0.9974644311498564,0.9973900035829764,0.9980041546000061,0.9981635756251357,0.9994443517042427,0.9994734786288311
0.6666666666666666,0.9912963764436359,0.9911226622467829,0.9876898460256343,0.9832137076191825,0.9992677347953084,0.999409591734263,0.9968373238780237,0.9962031330203948,0.9958957597743968,0.9957779472066888,0.997299155233307,0.9974341665713329,0.9991264913507552,0.9991572735939496
0.8333333333333334,0.9912545363444475,0.9910890357380959,0.9877333074259448,0.9832697548214068,0.9992416414627198,0.9993750497320629,0.9962832323808398,0.9956425478778076,0.9943368418992922,0.9941759077177807,0.9965932601136851,0.9967038432301346,0.9988072972814208,0.9988392520147709
1.0,0.9912124332933695,0.9910549591309016,0.9877766811889329,0.9833257857600884,0.9992154507427123,0.9993404572668824,0.9957294718608873,0.9950816748888163,0.9927876775245423,0.9925838851162515,0.9958864692411404,0.995972605601541,0.9984867694962397,0.9985194138912953
1.1666666666666667,0.9911700672904014,0.9910204324251992,0.9878199673145999,0.9833818004352278,0.9991891626352863,0.9993058143387215,0.9951760423181664,0.9945205140534212,0.9912482666501473,0.9910018794021024,0.9951787826156727,0.9952404536855519,0.9981649079952117,0.9981977592235229
1.3333333333333333,0.9911274383355432,0.9909854556209889,0.9878631658029456,0.9834377988468243,0.9991627771404417,0.9992711209475806,0.9946229437526769,0.9939590653716224,0.9897186092761077,0.9894298905753321,0.9944702002372824,0.9945073874821677,0.9978417127783371,0.9978742880114534
1.5,0.9910845464287954,0.9909500287182711,0.9879062766539705,0.9834937809948783,0.999136294258178,0.9992363770934592,0.9940701761644192,0.993397328843419,0.9881987054024227,0.9878679186359416,0.9937607221059691,0.9937734069913884,0.9975171838456159,0.9975490002550871
1.6666666666666667,0.9910413915701575,0.9909141517170454,0.9879492998676735,0.9835497468793899,0.9991097139884957,0.999201582776358,0.993517739553393,0.9928353044688124,0.9866885550290927,0.9863159635839307,0.9930503482217332,0.9930385122132137,0.9971913211970476,0.9972218959544239
