time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight
0.16666666666666666,0.9909937913312411,0.9873473884530363,1.0001063764889497,1.0002445005922644
0.3333333333333333,0.9909680491663864,0.9873329407308915,0.9994401109093923,0.9995854178968566
0.5,0.990942068299808,0.9873182494564103,0.9987752243992174,0.9989270011950204
0.6666666666666666,0.9909158487315068,0.9873033146295925,0.9981117169584255,0.9982692504867569
0.8333333333333334,0.9908893904614833,0.9872881362504382,0.9974495885870156,0.9976121657720655
1.0,0.9908626934897364,0.9872727143189474,0.9967888392849887,0.9969557470509463
1.1666666666666667,0.9908357578162673,0.9872570488351199,0.9961294690523442,0.9962999943234002
1.3333333333333333,0.9908085834410748,0.987241139798956,0.9954714778890824,0.9956449075894255
1.5,0.9907811703641601,0.9872249872104555,0.9948148657952037,0.9949904868490237
1.6666666666666667,0.9907535185855219,0.9872085910696186,0.9941596327707067,0.9943367321021943
1.8333333333333333,0.9907256281051603,0.9871919513764451,0.9935057788155928,0.9936836433489371
2.0,0.990697498923077,0.987175068130935,0.9928533039298616,0.9930312205892525
2.1666666666666665,0.9906691310392705,0.9871579413330884,0.9922022081135131,0.9923794638231398
2.3333333333333335,0.9906405244537411,0.9871405709829055,0.9915524913665468,0.9917283730506002
2.5,0.9906116791664888,0.9871229570803858,0.9909041536889638,0.9910779482716328
2.6666666666666665,0.9905825951775139,0.9871050996255296,0.9902571950807633,0.9904281894862371
2.8333333333333335,0.9905532724868159,0.987086998618337,0.9896116155419452,0.9897790966944142
3.0,0.9905237110943947,0.9870686540588078,0.9889674150725098,0.9891306698961638
3.1666666666666665,0.9904939110002513,0.9870500659469423,0.9883245936724572,0.9884829090914853
3.3333333333333335,0.9904638722043846,0.98703123428274,0.9876831513417866,0.9878358142803796
3.5,0.9904335947067949,0.9870121590662011,0.9870430880804992,0.9871893854628463
3.6666666666666665,0.9904030785074831,0.9869928402973259,0.986404403888594,0.986543622638885
3.8333333333333335,0.9903723236064476,0.986973277976114,0.985767098766072,0.9858985258084961
4.0,0.9903413300036898,0.9869534721025658,0.9851311727129323,0.9852540949716797
4.166666666666667,0.9903100976992089,0.9869334226766808,0.9844966257291754,0.9846103301284358
4.333333333333333,0.9902786266930053,0.9869131296984596,0.9838634578148009,0.9839672312787641
4.5,0.9902469169850792,0.9868925931679016,0.9832316689698088,0.9833247984226648
4.666666666666667,0.9902149685754296,0.9868718130850072,0.9826012591942,0.9826830315601383
4.833333333333333,0.9901827814640572,0.9868507894497762,0.9819722284879734,0.9820419306911836
5.0,0.9901503556509624,0.9868295222622087,0.9813445768511297,0.9814014958158013
5.166666666666667,0.9901176911361441,0.9868080115223047,0.9807183042836685,0.9807617269339914
5.333333333333333,0.9900847879196034,0.9867862572300642,0.9800934107855898,0.980122624045754
5.5,0.9900516460013398,0.986764259385487,0.9794698963568936,0.979484187151089
5.666666666666667,0.9900182653813537,0.9867420179885735,0.9788477609975804,0.9788464162499964
5.833333333333333,0.9899846460596443,0.9867195330393234,0.9782270047076499,0.978209311342476
6.0,0.989950788036173,0.9866968045376978,0.977607627487063,0.9775728724284894
6.166666666666667,0.9899156692340603,0.9866710857282157,0.9769730829108118,0.9769183180214175
6.333333333333333,0.9898802304936499,0.9866450498879576,0.976340181927199,0.9762646846358337
6.5,0.9898444860132337,0.9866187351877862,0.9757091008939269,0.9756121784734861
6.666666666666667,0.989808451369795,0.986592180196574,0.9750800108311015,0.9749610004044839
6.833333333333333,0.9897721434061809,0.9865654237980925,0.9744530771063149,0.9743113455101458
