raw_cluster_id,n_samples,pce_norm_0h,pce_norm_10h,pce_norm_200h,delta_0_10h,delta_0_200h,slope_100_200h_per_h,suggested_shape_name,naming_basis
0,426,0.9937953312744598,0.9885849530416093,0.8756988452020491,-0.005210378232850532,-0.11809648607241074,-0.0005758763930101754,initial_drop_moderate_degradation_decelerating_loss,"PCE@200h=0.876, slope_0_10h=-0.00052/h, slope_100_200h=-0.00058/h, Δ200h=-0.118, n=426"
1,749,0.9867084411933386,0.9882316412114647,0.9598092776351995,0.001523200018126114,-0.02689916355813904,-0.00020815822764976054,no_initial_change_stable_decelerating_loss,"PCE@200h=0.960, slope_0_10h=0.00015/h, slope_100_200h=-0.00021/h, Δ200h=-0.027, n=749"
2,267,0.994102525909011,0.9835910181879642,0.7697170210464368,-0.010511507721046809,-0.22438550486257425,-0.0010749930591852513,initial_drop_moderate_degradation_steady_loss,"PCE@200h=0.770, slope_0_10h=-0.00105/h, slope_100_200h=-0.00107/h, Δ200h=-0.224, n=267"
3,121,0.9978551740770176,0.9618433867163422,0.49874536079563686,-0.03601178736067545,-0.49910981328138077,-0.0021285269653830477,initial_drop_rapid_degradation_steady_loss,"PCE@200h=0.499, slope_0_10h=-0.00360/h, slope_100_200h=-0.00213/h, Δ200h=-0.499, n=121"
4,20,1.0,0.880200576471655,0.14699083109433822,-0.11979942352834505,-0.8530091689056618,-0.0018590370146502548,initial_drop_rapid_degradation_steady_loss,"PCE@200h=0.147, slope_0_10h=-0.01198/h, slope_100_200h=-0.00186/h, Δ200h=-0.853, n=20"
5,64,0.999136660459283,0.9212853397417449,0.33575978824151187,-0.07785132071753809,-0.6633768722177711,-0.0020800513725009106,initial_drop_rapid_degradation_steady_loss,"PCE@200h=0.336, slope_0_10h=-0.00779/h, slope_100_200h=-0.00208/h, Δ200h=-0.663, n=64"
6,165,0.9975439464845904,0.970998633860344,0.6777400992982615,-0.02654531262424642,-0.3198038471863289,-0.0012499794503740094,initial_drop_moderate_degradation_steady_loss,"PCE@200h=0.678, slope_0_10h=-0.00265/h, slope_100_200h=-0.00125/h, Δ200h=-0.320, n=165"
