candidate_id,search_stage,window_hours,sigma,learning_rate,iterations,seed,n_curves,quantization_error,topographic_error,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,balance_entropy,matched_mean_prototype_correlation,independent_archetypes_found,independent_labels,cluster_0_size,cluster_1_size,cluster_2_size,cluster_3_size,selection_score,mean_pairwise_ari_5_seeds,min_pairwise_ari_5_seeds,stable_selection_score
89,expanded_som,1000,0.2,0.05,20000,0,500,0.8778330720866023,0.0,0.5224880800239766,0.7095916402666638,877.9993273583882,12,0.7726105878608783,0.6404276616687534,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,146,76,266,12,0.7487499304988778,,,0.5615624478741583
21,paper_reported,1000,0.3,0.1,50000,0,500,0.8787504424520562,0.0,0.5224880800239766,0.7095916402666638,877.9993273583882,12,0.7726105878608783,0.6404276616687534,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,146,76,266,12,0.7487499304988778,,,0.5615624478741583
90,expanded_som,1000,0.2,0.05,100000,0,500,0.8778379137321639,0.0,0.5224880800239766,0.7095916402666638,877.9993273583882,12,0.7726105878608783,0.6404276616687534,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,146,76,266,12,0.7487499304988778,,,0.5615624478741583
23,paper_reported,1000,0.5,0.1,50000,0,500,0.8787504121873672,0.0,0.5224880800239766,0.7095916402666638,877.9993273583882,12,0.7726105878608783,0.6404276616687534,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,146,76,266,12,0.7487499304988778,,,0.5615624478741583
78,expanded_som,750,0.8,0.05,100000,0,798,0.8147962051206036,0.0,0.49032651977420394,0.7650294139390899,1331.1884504887362,40,0.8334720282449173,0.6354789252565014,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,128,389,40,241,0.74858920944204,,,0.56144190708153
44,expanded_som,300,0.8,0.5,100000,0,1635,0.7774058699185571,0.0,0.5646688225009495,0.7165818455085051,3133.883196962696,58,0.7000606432592068,0.6372259309121068,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,1028,145,404,58,0.7484763496276002,,,0.5613572622207001
52,expanded_som,500,0.2,0.03,100000,0,1229,0.7650832859138902,0.0,0.49145473051972066,0.7408961946927584,2194.1097770943447,55,0.8299860692123219,0.6356806446454683,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,589,55,200,385,0.7484632653428668,,,0.5613474490071501
54,expanded_som,500,0.2,0.05,100000,0,1229,0.7651307812371435,0.0,0.49145473051972066,0.7408961946927584,2194.1097770943447,55,0.8299860692123219,0.6356806446454683,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,589,55,200,385,0.7484632653428668,,,0.5613474490071501
51,expanded_som,500,0.2,0.03,20000,0,1229,0.7668523829545689,0.0,0.4922530946611598,0.7405142157621414,2195.106575159439,54,0.8282018841173632,0.6357471256182929,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,590,54,199,386,0.7484328706797259,,,0.5613246530097944
117,expanded_som,1500,1.0,0.03,20000,0,210,0.8223775714120528,0.0,0.4451514976227475,0.6824079163216993,411.18453234552294,14,0.8934461744015781,0.6494573372317543,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,44,85,14,67,0.7484282966781078,,,0.5613212225085809
100,expanded_som,1000,1.0,0.03,100000,0,500,0.8416473116682198,0.0,0.4475587152445768,0.8206234351632159,708.1421896065289,54,0.90625361954947,0.6353253111750564,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,227,89,130,54,0.74836380101963,,,0.5612728507647224
24,paper_reported,1000,0.5,0.3,50000,0,500,0.8920558944520788,0.0,0.5238823252108762,0.7129146680638037,875.4278359055493,12,0.7662490518996384,0.6398564502544217,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,143,12,271,74,0.7482863683836699,,,0.5612147762877524
22,paper_reported,1000,0.3,0.3,50000,0,500,0.8920559110645803,0.0,0.5238823252108762,0.7129146680638037,875.4278359055494,12,0.7662490518996384,0.6398564502544218,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,143,74,271,12,0.7482863683836699,,,0.5612147762877524
99,expanded_som,1000,1.0,0.03,20000,0,500,0.8388562466995445,0.0,0.44618884645109486,0.8182364773568049,703.4831842605508,56,0.9087134847247706,0.6346515292557294,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,227,89,128,56,0.7482858377583849,,,0.5612143783187886
93,expanded_som,1000,0.8,0.03,20000,0,500,0.8613059117894408,0.0,0.4715794006996795,0.8104565433168235,778.9655620833134,30,0.8571879271561618,0.6397449381687694,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,238,90,142,30,0.7482133051091563,,,0.5611599788318672
101,expanded_som,1000,1.0,0.05,20000,0,500,0.8410011077091628,0.0,0.4463141578301682,0.8182372876550774,705.326203921128,55,0.9080240728024788,0.6342203598026637,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,128,55,227,90,0.7481849298758603,,,0.5611386974068953
102,expanded_som,1000,1.0,0.05,100000,0,500,0.8448121595829643,0.0,0.45000857722395243,0.8260931782467412,712.3475651648678,52,0.8998369500309155,0.6353216884266126,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,88,52,231,129,0.7481504070706098,,,0.5611128053029573
119,expanded_som,1500,1.0,0.05,20000,0,210,0.8226743481200564,0.0,0.44516115706191356,0.6867699968357235,412.1642836539684,14,0.8902972403689835,0.649642568177146,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,14,69,42,85,0.7481382475448765,,,0.5611036856586573
33,expanded_som,300,0.2,0.03,20000,0,1635,0.6936427496290094,0.0,0.5108605119183824,0.7337453438004397,3176.602823000723,82,0.7864177794225746,0.6405351808745381,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,213,916,424,82,0.7481092651372916,,,0.5610819488529687
60,expanded_som,500,0.8,0.05,100000,0,1229,0.7626854563540189,0.0,0.48574950065121836,0.739386222859179,2192.0468937148926,56,0.8342430466075285,0.6362680378799088,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,384,56,584,205,0.7479639720097045,,,0.5609729790072784
