curve_id,selected,exclusion_reasons,source_file,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,is_absolute_pce_percent,n_unique_points,x_min_original,x_max_original,duration_hours,y_min_original,y_max_original,time_of_global_max_hours,top10_points_after_200h,matrix_row,som_neuron_id,som_neuron_x,som_neuron_y,paper_shape_label
图片205_b3846cfa76,True,,lab-v2/som_references/accepted/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_2__Series_2.csv,图片205,samples_test__unknown__unknown__图片205__Series_2__Series_2,Time,(h),PCE,(Normalized),1.0,False,54,-4.682881746365638,999.1515379238356,1003.8344196702012,0.7583236764742871,0.996969357373964,0.0,0.0,69,0,0,0,medium_exponential_decay
图片28_256b0ae51b,True,,lab-v2/som_references/accepted/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_1__Series_1.csv,图片28,samples_test__unknown__unknown__图片28__Series_1__Series_1,Time,(h),PCE,(%),1.0,True,40,-2.19198407061873,397.2363532366328,399.4283373072515,10.232502162418148,15.80494256418163,81.93401790917981,0.0,70,3,1,1,slow_exponential_decay
图片28_9a4cdc85fc,True,,lab-v2/som_references/accepted/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_2__Series_2.csv,图片28,samples_test__unknown__unknown__图片28__Series_2__Series_2,Time,(h),PCE,(%),1.0,True,40,-3.216159294483475,396.2121780127681,399.4283373072516,15.67226541175869,18.370034177691807,30.72525671594242,0.0,71,3,1,1,slow_exponential_decay
图片33_d23b550cfe,True,,lab-v2/som_references/accepted/samples_test/图片33/accepted/samples_test__unknown__unknown__图片33__0—AZO__Series_2.csv,图片33,samples_test__unknown__unknown__图片33__0—AZO__Series_2,Time,(h),PCE,(%),1.0,True,10,-10.404833096367838,320.5081505840241,330.91298368039196,2.4619999371478727,9.87565972862176,0.0,4.0,72,1,0,1,fast_exponential_decay
图片37_f594d68bde,True,,lab-v2/som_references/accepted/samples_test/图片37/accepted/samples_test__unknown__unknown__图片37__Series_2__Series_2.csv,图片37,samples_test__unknown__unknown__图片37__Series_2__Series_2,Time,(h),Normalized PCE,,1.0,False,44,2.1302453853089247,391.7552642746016,389.6250188892927,0.9108814634458308,1.01067077910161,0.0,0.0,73,3,1,1,slow_exponential_decay
图片39_52020a09a1,True,,lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_2__Series_2.csv,图片39,samples_test__unknown__unknown__图片39__Series_2__Series_2,Time,(h),PCE,(%),1.0,True,37,-6.805483297274634,1956.583954529195,1963.3894378264695,18.6946212955531,24.90183588270564,0.0,6.0,74,2,1,0,initial_gain
图片39_6dfc311fc6,True,,lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_1__Series_1.csv,图片39,samples_test__unknown__unknown__图片39__Series_1__Series_1,Time,(h),PCE,(%),1.0,True,37,-6.805483297274634,1956.583954529195,1963.3894378264695,23.29997405376305,25.702766797176935,0.0,6.0,75,2,1,0,initial_gain
图片42_f37b3f4894,True,,lab-v2/som_references/accepted/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_1__Series_1.csv,图片42,samples_test__unknown__unknown__图片42__Series_1__Series_1,Time,(h),Normalized PCE,,1.0,False,52,-1.0737907291064204,275.0539059213095,276.1276966504159,0.8481866535302959,1.0038375003866022,0.0,0.0,76,3,1,1,slow_exponential_decay
图片42_fc20d8b062,True,,lab-v2/som_references/accepted/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_2__Series_2.csv,图片42,samples_test__unknown__unknown__图片42__Series_2__Series_2,Time,(h),Normalized PCE,,1.0,False,52,-1.0737907291064204,275.0539059213095,276.1276966504159,0.6622703642297079,1.0038375003866022,0.0,0.0,77,0,0,0,medium_exponential_decay
图片48_1a4520b70c,True,,lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1.csv,图片48,samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1,Duration,(hours),Efficiency,(%),1.0,True,42,-2.557184399387097,1842.8053340342467,1845.3625184336338,19.863379904002123,23.350358033099734,90.01768382603092,6.0,78,2,1,0,initial_gain
图片48_cf162c1fe3,True,,lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA__Series_2.csv,图片48,samples_test__unknown__unknown__图片48__EtCz3EPA__Series_2,Duration,(hours),Efficiency,(%),1.0,True,30,-7.058068590688663,1298.1983468867595,1305.2564154774482,14.483470790537227,21.25817115564117,0.0,5.0,79,2,1,0,initial_gain
图片48_d7adcc3df7,True,,lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__PTAA_BCP__Series_3.csv,图片48,samples_test__unknown__unknown__图片48__PTAA_BCP__Series_3,Duration,(hours),Efficiency,(%),1.0,True,17,-16.059836973291738,704.0816336349558,720.1414706082476,12.789795699261242,22.154822674551983,0.0,5.0,80,3,1,1,slow_exponential_decay
图片50_f893c166de,True,,lab-v2/som_references/accepted/samples_test/图片50/accepted/samples_test__unknown__unknown__图片50__Series_1__Series_1.csv,图片50,samples_test__unknown__unknown__图片50__Series_1__Series_1,Time,(h),PCE,(%),1.0,True,47,-4.296387949859337,984.5842559799656,988.8806439298249,20.203684097550603,23.16050724667432,21.497405302822287,0.0,81,2,1,0,initial_gain
图片58_365cfd8ab3,True,,lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,图片58,samples_test__unknown__unknown__图片58__Series_2__Series_2,Time,(h),Normal. PCE,,1.0,False,38,-2.692610944889964,2325.971142881992,2328.663753826882,0.9455858728891088,1.0047422329429256,0.0,7.0,82,2,1,0,initial_gain
图片58_712607914b,True,,lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_1__Series_1.csv,图片58,samples_test__unknown__unknown__图片58__Series_1__Series_1,Time,(h),Normal. PCE,,1.0,False,37,3.6010748762637945,2269.327970491608,2265.7268956153443,0.7785561503842144,1.0047422329429256,0.0,6.0,83,2,1,0,initial_gain
图片58_7752eda896,True,,lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_3__Series_3.csv,图片58,samples_test__unknown__unknown__图片58__Series_3__Series_3,Time,(h),Normal. PCE,,1.0,False,38,-2.692610944889964,2325.971142881992,2328.663753826882,0.9142677999194412,1.0047422329429256,0.0,6.0,84,2,1,0,initial_gain
图片59_b33cd1e57a,True,,lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,图片59,samples_test__unknown__unknown__图片59__Target__Series_2,Time (h),(h),PCE (Normalized),(Normalized),1.0,False,44,-3.352712019445022,994.8873957510676,998.2401077705126,0.7603576214710883,0.9949966940993972,0.0,3.0,85,0,0,0,medium_exponential_decay
图片59_ff131ffd27,True,,lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,图片59,samples_test__unknown__unknown__图片59__Control__Series_1,Time (h),(h),PCE (Normalized),(Normalized),1.0,False,44,-5.674200642167136,992.5659071283455,998.2401077705126,0.5834166814562982,0.9988432362736316,0.0,1.0,86,0,0,0,medium_exponential_decay
图片62_425477c17e,True,,lab-v2/som_references/accepted/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_2__Series_2.csv,图片62,samples_test__unknown__unknown__图片62__Series_2__Series_2,Time,(h),SPO,(Normalized),1.0,False,90,8.126574967506485,1431.5294336494924,1423.402858681986,0.8704034972465404,0.9796320079101494,0.0,0.0,87,3,1,1,slow_exponential_decay
图片62_ec636b173b,True,,lab-v2/som_references/accepted/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_1__Series_1.csv,图片62,samples_test__unknown__unknown__图片62__Series_1__Series_1,Time,(h),SPO,(Normalized),1.0,False,37,1.7292587487110325,577.4877184403008,575.7584596915898,0.5007069996158638,0.9712298147821794,0.0,0.0,88,0,0,0,medium_exponential_decay
图片63_301f8e7e3d,True,,lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_Y6__Series_1.csv,图片63,samples_test__unknown__unknown__图片63__PM6_Y6__Series_1,Time,(h),Normalized PCE,,1.0,False,73,1.739423653669931,985.6240581478394,983.8846344941694,0.8202713177996142,0.9932870591920224,0.0,0.0,89,3,1,1,slow_exponential_decay
图片63_4b738e48d9,True,,lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,图片63,samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3,Time,(h),Normalized PCE,,1.0,False,74,3.105930090467396,1000.6556289526112,997.5496988621438,0.8857367334616064,0.9979631603107364,0.0,0.0,90,3,1,1,slow_exponential_decay
图片63_60e94766c3,True,,lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,图片63,samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2,Time,(h),Normalized PCE,,1.0,False,73,5.838942964062312,989.7235774582318,983.8846344941695,0.8962579609787125,0.9991321855904148,0.0,0.0,91,3,1,1,slow_exponential_decay
图片68_5e6164edc9,True,,lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_1__Series_1.csv,图片68,samples_test__unknown__unknown__图片68__Series_1__Series_1,Time,h,Normalized PCE,,1.0,False,37,5.639248415592533,586.8746224428235,581.2353740272309,0.5191227177887644,0.98297546368538,0.0,0.0,92,3,1,1,slow_exponential_decay
图片68_e81edd4f44,True,,lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_2__Series_2.csv,图片68,samples_test__unknown__unknown__图片68__Series_2__Series_2,Time,h,Normalized PCE,,1.0,False,61,12.097419238117324,980.8230426168356,968.7256233787182,0.9204335204184206,0.99861094950212,0.0,0.0,93,2,1,0,initial_gain
图片70_793ba9d20b,True,,lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_1__Series_1.csv,图片70,samples_test__unknown__unknown__图片70__Series_1__Series_1,Time,(h),PCE,(Nor.),1.0,False,36,53.29948624300275,860.3692918626009,807.0698056195981,0.903809857518638,1.0112493893044914,23.059137303417117,1.0,94,2,1,0,initial_gain
图片70_e0865bc345,True,,lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_2__Series_2.csv,图片70,samples_test__unknown__unknown__图片70__Series_2__Series_2,Time,(h),PCE,(Nor.),1.0,False,38,-2.04244328519826,851.1456369412342,853.1880802264325,0.6495362989587852,1.0112493893044914,46.118274606834206,1.0,95,2,1,0,initial_gain
图片71_c5c3484144,True,,lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,图片71,samples_test__unknown__unknown__图片71__Target__Series_1,Time,(h),Normalized PCE,,1.0,False,29,5.626950211509097,778.2474123722019,772.6204621606928,0.6826043213881077,0.9651106861146916,0.0,3.0,96,0,0,0,medium_exponential_decay
图片71_f4e0faab87,True,,lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,图片71,samples_test__unknown__unknown__图片71__Control__Series_2,Time,(h),Normalized PCE,,1.0,False,49,2.339203564016799,791.3983989621712,789.0591953981544,0.7826586588954395,1.0004239817055147,0.0,0.0,97,3,1,1,slow_exponential_decay
图片74_041c42f84e,True,,lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_2__Series_2.csv,图片74,samples_test__unknown__unknown__图片74__Series_2__Series_2,Time,(h),PCE,(%),1.0,True,26,3.0974727434539773,1971.6626055511908,1968.565132807737,23.006290341858232,24.66902404950359,0.0,7.0,98,2,1,0,initial_gain
图片74_8144fcd699,True,,lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_1__Series_1.csv,图片74,samples_test__unknown__unknown__图片74__Series_1__Series_1,Time,(h),PCE,(%),1.0,True,31,-37.631461038775115,1998.815228072677,2036.446689111452,17.83334102918378,23.468160816204165,0.0,7.0,99,2,1,0,initial_gain
图片74_8e33f022bd,True,,lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,图片74,samples_test__unknown__unknown__图片74__Series_3__Series_3,Time,(h),PCE,(%),1.0,True,30,-24.05514977803205,1944.5099830297047,1968.5651328077367,23.006290341858232,24.299527670026844,0.0,7.0,100,2,1,0,initial_gain
图片75_28d00e69a3,True,,lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,图片75,samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2,Storage time,(h),Normalized PCE,,1.0,False,54,-4.028064586861802,996.5234224082004,1000.5514869950622,0.8386100831671337,1.0002546921827162,0.0,0.0,101,3,1,1,slow_exponential_decay
图片75_64c7ef280b,True,,lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,图片75,samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1,Storage time,(h),Normalized PCE,,1.0,False,54,5.411100384789734,1005.962587379852,1000.5514869950623,0.9716301260028736,1.003622288203874,18.878329943303076,1.0,102,2,1,0,initial_gain
图片78_bffccff2c4,True,,lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_1__Series_1.csv,图片78,samples_test__unknown__unknown__图片78__Series_1__Series_1,Time,(h),Normalized PCE,,1.0,False,55,0.3258670518147255,519.9437192530697,519.617852201255,0.5264683329164559,0.8608979504293814,0.0,1.0,103,0,0,0,medium_exponential_decay
图片78_c1a766169b,True,,lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_2__Series_2.csv,图片78,samples_test__unknown__unknown__图片78__Series_2__Series_2,Time,(h),Normalized PCE,,1.0,False,56,-3.4531718732853065,516.1646803279697,519.617852201255,0.73269993038276,1.003030537872375,0.0,1.0,104,0,0,0,medium_exponential_decay
图片85_18c67b503a,True,,lab-v2/som_references/accepted/samples_test/图片85/accepted/samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1.csv,图片85,samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1,Time,(h),PCE,(%),1.0,True,72,4.4395924347561575,496.3872337849885,491.94764135023235,20.124754365947553,23.924705270739352,0.0,0.0,105,3,1,1,slow_exponential_decay
图片87_3ff0e4a7d8,True,,lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,图片87,samples_test__unknown__unknown__图片87__Series_1__Series_1,Time,(h),Normalized PCE,,1.0,False,41,8.319427866013882,1042.1983375899215,1033.8789097239076,0.9809668517879648,1.0038019368529354,0.0,4.0,106,2,1,0,initial_gain
图片87_7e7efde409,True,,lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,图片87,samples_test__unknown__unknown__图片87__Series_2__Series_2,Time,(h),Normalized PCE,,1.0,False,41,10.904125140323629,1044.7830348642312,1033.8789097239076,0.7380845833696407,0.9809668517879648,0.0,2.0,107,2,1,0,initial_gain
图片88_07ebc80000,True,,lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,图片88,samples_test__unknown__unknown__图片88__Series_1__Series_1,Time,(hours),Normalized PCE,,1.0,False,63,2.1691588929524954,992.1017064259664,989.9325475330139,0.6253562306311766,1.005838275459887,0.0,0.0,108,3,1,1,slow_exponential_decay
图片88_095c90edd9,True,,lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,图片88,samples_test__unknown__unknown__图片88__Series_3__Series_3,Time,(hours),Normalized PCE,,1.0,False,63,5.362489691446086,995.2950372244602,989.9325475330141,0.9565994225997008,1.005838275459887,0.0,0.0,109,2,1,0,initial_gain
图片88_3eac1d8a9e,True,,lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,图片88,samples_test__unknown__unknown__图片88__Series_2__Series_2,Time,(hours),Normalized PCE,,1.0,False,63,5.362489691446086,995.2950372244602,989.9325475330141,0.9968857567580348,1.010314534810813,0.0,8.0,110,2,1,0,initial_gain
图片89_f6c024444a,True,,lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,图片89,samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3,Durations (hours),(hours),Efficiency (%),(%),1.0,True,49,0.266732141899638,1003.0189999408432,1002.7522677989435,21.46712193041974,22.083677804815338,104.4533612290566,1.0,111,2,1,0,initial_gain
图片90_7b529f4afd,True,,lab-v2/som_references/accepted/samples_test/图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,图片90,samples_test__unknown__unknown__图片90__Series_1__Series_1,Damp heat hour,,Normalized efficiency,,1.0,False,27,-11.632577602266906,1769.637858095339,1781.270435697606,1.001456167432602,1.082347738593771,68.5104013729848,8.0,112,2,1,0,initial_gain
图片98_e5f7bc41cb,True,,lab-v2/som_references/accepted/samples_test/图片98/accepted/samples_test__unknown__unknown__图片98__Series_1__Series_1.csv,图片98,samples_test__unknown__unknown__图片98__Series_1__Series_1,Time,(hours),PCE,(%),1.0,True,33,2.456692277520368,416.597714980404,414.1410227028837,10.713143504918746,12.306362920831978,0.0,4.0,113,3,1,1,slow_exponential_decay
