time_hours,neuron_0_medium_exponential_decay,neuron_1_fast_exponential_decay,neuron_2_initial_gain,neuron_3_slow_exponential_decay
30.166666666666668,0.9044787689754741,0.9061917851361484,0.993177428305176,0.9674985725367522
30.333333333333332,0.9041368793555296,0.9055296954363686,0.9931766883561224,0.9674070211851683
30.5,0.9037957913151871,0.904867670990924,0.9931757463401534,0.9673163264871485
30.666666666666668,0.9034554768165396,0.9042057419962806,0.9931746058418258,0.9672264525075539
30.833333333333332,0.9031159095780069,0.9035439293800187,0.9931732703648686,0.9671373623374834
31.0,0.9027770651194339,0.9028822449693589,0.993171743319719,0.9670490169721075
31.166666666666668,0.9024389208030166,0.9022206898844697,0.9931700280106585,0.9669613743818721
31.333333333333332,0.9021014558700742,0.9015592570215342,0.9931681276225471,0.9668743925015402
31.5,0.9017646516363466,0.9008979322410267,0.9931660452081232,0.9667880295312573
31.666666666666668,0.9014284966441211,0.9002366949421567,0.9931637837077821,0.9667022456709026
31.833333333333332,0.901092983231819,0.8995755186784127,0.9931613459226141,0.9666170022005525
32.0,0.900758104150806,0.8989143718142015,0.9931587344636925,0.9665322599519367
32.166666666666664,0.9004238429741984,0.8982532182225899,0.9931559518614725,0.9664479777241461
32.333333333333336,0.9000901830727077,0.8975920180241393,0.9931530004244573,0.9663641143688951
32.5,0.8997571127831212,0.8969307283668441,0.9931498821825032,0.9662806291049001
32.666666666666664,0.8994246250925785,0.8962693042471644,0.9931465983724621,0.9661974816857675
32.833333333333336,0.8990927173113071,0.8956076993721585,0.993143148668022,0.966114632568384
33.0,0.8987613907503018,0.8949458670627143,0.9931395326166563,0.9660320430843926
33.166666666666664,0.898430653805357,0.8942837611978768,0.9931357498487292,0.965949674162871
33.333333333333336,0.8981005337127477,0.8936213372002761,0.9931317997204994,0.9658674716247622
33.5,0.8977710640490307,0.8929585530626536,0.9931276815111586,0.9657853748691334
33.666666666666664,0.8974422829199988,0.8922953704154833,0.9931233946570076,0.965703320575349
33.833333333333336,0.8971142345683579,0.8916317556356965,0.9931189386721783,0.9656212490981094
34.0,0.896786965990599,0.8909676809964996,0.9931143133024511,0.9655391138905023
34.166666666666664,0.8964605254476503,0.8903031258582947,0.9931095185208112,0.9654568718184138
34.333333333333336,0.8961349640761508,0.8896380779006945,0.9931045546113447,0.9653744830891627
34.5,0.8958103408949121,0.8889725343956382,0.9930994221855072,0.965291911656109
34.666666666666664,0.895486721156722,0.8883065035216043,0.9930941220616754,0.9652091252997111
34.833333333333336,0.8951641529162526,0.8876400057189238,0.9930886549460715,0.9651260962031927
35.0,0.8948426706180622,0.8869730750861868,0.9930830210223767,0.9650428010132923
35.166666666666664,0.8945222988064025,0.8863057608177535,0.9930772208485956,0.96495922094597
35.333333333333336,0.8942030616005128,0.8856381286823591,0.9930712554026753,0.9648753425862511
35.5,0.8938849813924499,0.8849702337242947,0.9930651260352427,0.9647911580190611
35.666666666666664,0.8935680784745794,0.8843020910358722,0.99305883400187,0.9647066643690634
35.833333333333336,0.8932523710195963,0.8836337141798233,0.9930523808592104,0.9646218640292332
36.0,0.8929378750615448,0.882965115833144,0.9930457686395596,0.9645367651158503
36.166666666666664,0.8926246044778345,0.8822963077082308,0.9930389996646135,0.9644513818688963
36.333333333333336,0.8923125709722597,0.8816273004765302,0.9930320766867673,0.964365734872729
36.5,0.8920017840590141,0.8809581036947037,0.9930250029542281,0.9642798512746376
36.666666666666664,0.8916922510477054,0.8802887257333062,0.9930177822264618,0.9641937650073144
36.833333333333336,0.891383977029371,0.8796191737079774,0.9930104187170891,0.9641075111290368
37.0,0.8910769648634883,0.8789494534131498,0.9930029170757863,0.9640211105051045
37.166666666666664,0.8907712162210931,0.8782795692582682,0.9929952823824186,0.9639345853608581
37.333333333333336,0.8904667380972735,0.8776095242065244,0.9929875201350129,0.9638479594634717
37.5,0.8901635354276468,0.8769393197161056,0.9929796359161892,0.963761266107562
37.666666666666664,0.8898616111659527,0.8762689556839579,0.9929716352298766,0.9636745320470336
37.833333333333336,0.8895609639661682,0.8755984303920621,0.9929635239812983,0.9635877773320629
38.0,0.889261586448738,0.8749277404562243,0.9929553084604151,0.963501021675606
38.166666666666664,0.8889634647520475,0.874256880777382,0.9929469945831412,0.9634142828526754
38.333333333333336,0.8886665789002589,0.8735857531713425,0.9929385883468362,0.9633275775823027
38.5,0.8883709035635371,0.8729140727829613,0.992930095972919,0.9632409222518945
38.666666666666664,0.8880764114751094,0.8722415969953659,0.9929215238827015,0.9631543329860239
38.833333333333336,0.8877830770199794,0.8715681314268185,0.9929128786738943,0.9630678257110071
39.0,0.8874908719389674,0.870893527281468,0.9929041671025639,0.9629814156546516
39.166666666666664,0.8871997634370974,0.870217678742803,0.992895396114087,0.9628951164741503
39.333333333333336,0.8869097182859857,0.8695405204098131,0.9928865728060047,0.9628089413706893
39.5,0.8866207151888144,0.8688620247758579,0.992877704394332,0.9627229031913124
39.666666666666664,0.8863327339832303,0.8681821997502382,0.9928687981696345,0.9626370146686514
39.833333333333336,0.8860457525929104,0.867501086222476,0.9928598614779335,0.9625512884592958
40.0,0.8857597473839796,0.8668187556692986,0.992850901702333,0.9624657371776598
40.166666666666664,0.8854746938037388,0.8661353078043307,0.9928419262453168,0.9623803734258344
40.333333333333336,0.8851905652785682,0.8654508682704908,0.9928329425116952,0.9622952098194412
