variant_id,setting_id,elbow_k,qe_elbow_strength,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction,quantization_error_median,topographic_error_median,silhouette_median,seed_ari,empty_nodes_median,min_cluster_fraction_median,center_separation_ratio_median,primary_window_eligible,passes_support,rank_silhouette_median,rank_seed_ari,rank_topographic_error_median,rank_center_separation_ratio_median,rank_min_cluster_fraction_median,rank_retention_fraction,rank_qe_elbow_strength,rank_sum
w0500_detail_z_level,random_sigma05_lr01,4,0.3562502387634367,0.5,0.1,True,500,detail,z_level,1102,64,0.5237642585551331,1.765377898711432,0.0,0.30778582591181997,0.8216585042737483,0.0,0.03176043557168784,1.9648411883421981,True,True,92.0,176.0,82.0,84.0,227.5,84.0,24.0,769.5
w0750_coverage_z_level,paper_sigma05_lr01_seq,4,0.3406284636164782,0.5,0.1,False,750,coverage,z_level,770,64,0.3659695817490494,1.774181030973668,0.0,0.26647068192879436,1.0,0.0,0.032467532467532464,1.7614693281890001,True,True,115.0,56.0,82.0,115.0,221.0,130.5,54.0,773.5
w0500_detail_maxabs_level,paper_sigma05_lr01_seq,5,0.3259545216578429,0.5,0.1,False,500,detail,maxabs_level,1102,64,0.5237642585551331,0.31289710999888054,0.1442831215970962,0.4444710687028293,0.9995584865149373,0.0,0.039927404718693285,2.4912083271080565,True,True,51.0,113.0,227.0,47.0,172.5,84.0,81.0,775.5
w1000_coverage_z_level,detail_sigma12_lr05_seq,3,0.42697111931728515,1.2,0.5,False,1000,coverage,z_level,489,64,0.2324144486692015,2.130123253484734,0.018404907975460124,0.31835197433318474,1.0,0.0,0.049079754601226995,1.833427944903562,True,True,87.0,56.0,192.5,104.0,112.0,223.5,2.0,777.0
w0500_coverage_maxabs_level,paper_sigma03_lr01_seq,5,0.3252683130073837,0.3,0.1,False,500,coverage,maxabs_level,1198,64,0.5693916349809885,0.3091178859052624,0.3614357262103506,0.4579977205958107,0.9549411562274374,0.0,0.03923205342237062,2.604818644884834,True,True,43.0,136.0,245.0,38.0,175.5,60.5,84.0,782.0
w1000_detail_maxabs_level,random_sigma05_lr01,4,0.30745723367377625,0.5,0.1,True,1000,detail,maxabs_level,472,64,0.2243346007604562,0.3966614341086829,0.0,0.5066188547943201,0.9116684197178255,0.0,0.0423728813559322,3.1121427054551787,True,True,16.0,152.0,82.0,12.0,155.0,247.5,118.0,782.5
w0500_coverage_z_level,paper_sigma05_lr01_seq,4,0.289983069363095,0.5,0.1,False,500,coverage,z_level,1198,64,0.5693916349809885,1.7928412709360606,0.0,0.3366963602852879,0.93624076580596,0.0,0.034223706176961605,2.155917521955698,True,True,75.5,142.0,82.0,70.0,201.0,60.5,152.0,783.0
w0500_coverage_z_level,random_sigma12_lr03,4,0.34740518307031726,1.2,0.3,True,500,coverage,z_level,1198,64,0.5693916349809885,1.8285150991975645,0.0,0.2981674214273198,0.5907067984024573,0.0,0.041736227045075125,1.7703696809519465,True,True,99.0,229.0,82.0,112.0,162.0,60.5,41.0,785.5
w1000_dense_maxabs_level,paper_sigma05_lr03_seq,3,0.2743875743218891,0.5,0.3,False,1000,dense,maxabs_level,379,64,0.1801330798479087,0.45540562603104623,0.7783641160949868,0.5271876298891122,1.0,0.0,0.13192612137203166,3.5838560825014065,True,True,3.0,56.0,272.0,1.0,12.0,271.0,176.0,791.0
w0300_coverage_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.3416182799156647,0.5,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319,1.1615176288421798,0.0,0.055374736475480656,1.0,0.0,0.05157232704402516,0.5900846643385821,True,True,238.0,56.0,82.0,243.0,108.0,12.5,53.0,792.5
w0750_detail_z_level,paper_sigma05_lr03_seq,4,0.3758337133271756,0.5,0.3,False,750,detail,z_level,734,64,0.3488593155893536,1.8104098615708426,0.0,0.22683352804118279,1.0,0.0,0.0326975476839237,1.3973971470674855,True,True,133.0,56.0,82.0,141.0,215.0,154.0,12.0,793.0
w0300_coverage_z_level_d1,random_sigma05_lr01,4,0.29139560386175173,0.5,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319,0.550020591178904,0.0,0.19324155559007358,0.8860529604317691,0.0,0.05220125786163522,1.2710429297089345,True,True,142.0,163.0,82.0,144.0,104.0,12.5,148.0,795.5
w0300_dense_z_level,paper_sigma05_lr01_seq,4,0.34978471552108475,0.5,0.1,False,300,dense,z_level,682,64,0.3241444866920152,1.5961757868011128,0.0,0.2991099227602389,1.0,0.0,0.026392961876832845,1.9381893323763213,True,True,97.5,56.0,82.0,90.0,266.5,177.0,37.0,806.0
w0300_coverage_z_level_d1,paper_sigma05_lr03_seq,3,0.25346210157493987,0.5,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319,0.5954995565108642,0.00880503144654088,0.22433086549810205,1.0,0.0,0.055345911949685536,1.4018628808079758,True,True,135.0,56.0,171.0,139.0,95.0,12.5,206.0,814.5
w0300_dense_z_level,paper_sigma05_lr03_seq,4,0.3521250464800228,0.5,0.3,False,300,dense,z_level,682,64,0.3241444866920152,1.6475847347772479,0.0,0.28351011181524016,1.0,0.0,0.026392961876832845,1.8852276861159944,True,True,105.0,56.0,82.0,97.0,266.5,177.0,32.0,815.5
w0500_dense_maxabs_level,paper_sigma05_lr01_seq,5,0.32788480398524045,0.5,0.1,False,500,dense,maxabs_level,774,64,0.3678707224334601,0.33802081853312355,0.43669250645994834,0.42317445484258676,1.0,0.0,0.03617571059431524,2.1453317875501776,True,True,60.0,56.0,251.0,72.0,194.5,107.0,77.0,817.5
w0500_coverage_z_level,random_sigma05_lr01,3,0.3246588075666528,0.5,0.1,True,500,coverage,z_level,1198,64,0.5693916349809885,1.926278752846449,0.01335559265442404,0.3365037821215073,0.8981395058465425,0.0,0.03923205342237062,2.104493257281753,True,True,78.0,159.0,185.0,75.0,175.5,60.5,85.0,818.0
w0500_detail_maxabs_level,random_sigma05_lr01,5,0.31996708664798423,0.5,0.1,True,500,detail,maxabs_level,1102,64,0.5237642585551331,0.3131673370865146,0.4074410163339383,0.447703938556338,0.9389631169035124,0.0,0.04083484573502722,2.6181694592190183,True,True,50.0,139.0,249.0,36.0,168.0,84.0,92.0,818.0
w0500_detail_maxabs_level,paper_sigma03_lr01_seq,5,0.3318897201174551,0.3,0.1,False,500,detail,maxabs_level,1102,64,0.5237642585551331,0.31305773606383336,0.8557168784029038,0.44446516176249395,0.9615463450158862,0.0,0.03901996370235935,2.4912081909996293,True,True,52.0,134.0,276.0,48.0,177.5,84.0,68.0,839.5
w0750_coverage_z_level,detail_sigma12_lr05_seq,3,0.3141662456138824,1.2,0.5,False,750,coverage,z_level,770,64,0.3659695817490494,1.9910720660453725,0.011688311688311689,0.30092168479073983,1.0,0.0,0.04155844155844156,1.7828918164580663,True,True,95.0,56.0,180.0,110.0,163.5,130.5,105.0,840.0
w0300_dense_maxabs_level,paper_sigma05_lr03_seq,5,0.303843649452213,0.5,0.3,False,300,dense,maxabs_level,682,64,0.3241444866920152,0.3188366604144278,0.22727272727272727,0.46294138335504403,1.0,0.0,0.039589442815249266,2.665876449002287,True,True,39.0,56.0,236.0,34.0,174.0,177.0,125.0,841.0
w0500_coverage_z_level_d1,detail_sigma12_lr05_seq,3,0.285433537677274,1.2,0.5,False,500,coverage,z_level_d1,1198,127,0.5693916349809885,0.6361291026513265,0.02671118530884808,0.16987780694725627,1.0,0.0,0.14524207011686144,0.9621785754844949,True,True,164.0,56.0,202.0,197.0,10.0,60.5,157.0,846.5
w0750_detail_z_level,random_sigma05_lr01,4,0.38222428348840426,0.5,0.1,True,750,detail,z_level,734,64,0.3488593155893536,1.7628480071565569,0.0,0.2675153894611799,0.804907222491356,0.0,0.0326975476839237,1.8876358873242436,True,True,112.0,183.0,82.0,96.0,215.0,154.0,6.0,848.0
w0300_coverage_z_level_d1,random_sigma12_lr03,3,0.29430478560544904,1.2,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319,0.5829797120167977,0.010691823899371069,0.21960674386205162,0.7922342626656098,0.0,0.09937106918238994,1.1435993019471156,True,True,137.0,185.0,179.0,162.0,30.0,12.5,143.0,848.5
w0750_coverage_z_level,paper_sigma03_lr01_seq,4,0.35198104465452235,0.3,0.1,False,750,coverage,z_level,770,64,0.3659695817490494,1.771717728064931,0.0,0.2648374424899714,0.9084334361720882,0.0,0.03116883116883117,1.75978631932404,True,True,117.0,154.0,82.0,116.0,231.0,130.5,33.0,863.5
w0750_coverage_z_level,paper_sigma05_lr03_seq,3,0.3120584262571785,0.5,0.3,False,750,coverage,z_level,770,64,0.3659695817490494,1.9457636475756477,0.00909090909090909,0.3175591223648898,1.0,0.0,0.032467532467532464,1.9422978811820004,True,True,88.0,56.0,173.0,88.0,221.0,130.5,107.0,863.5
w0500_dense_z_level,random_sigma05_lr01,4,0.3689909301860797,0.5,0.1,True,500,dense,z_level,774,64,0.3678707224334601,1.6796020441618378,0.0,0.2705447538001511,0.7196069144675512,0.0,0.029715762273901807,1.831394694896913,True,True,108.0,203.0,82.0,105.0,248.5,107.0,16.0,869.5
w1000_dense_maxabs_level,random_sigma05_lr01,4,0.29421662618486116,0.5,0.1,True,1000,dense,maxabs_level,379,64,0.1801330798479087,0.407697685988886,0.0,0.5078219591221476,0.9792908899669431,0.0,0.0316622691292876,3.057234403384783,True,True,15.0,127.0,82.0,16.0,229.5,271.0,144.0,884.5
w0300_detail_z_level_d1,random_sigma12_lr03,3,0.2905866817994833,1.2,0.3,True,300,detail,z_level_d1,1325,127,0.6297528517110266,0.5920094610537852,0.010566037735849057,0.19439765137582118,0.7296798217230765,0.0,0.11018867924528301,1.14874107370251,True,True,141.0,201.0,178.0,161.0,23.0,36.5,151.0,891.5
w0300_dense_z_level_d1,detail_sigma12_lr05_seq,3,0.3003040314724049,1.2,0.5,False,300,dense,z_level_d1,682,127,0.3241444866920152,0.6024444347382298,0.010263929618768328,0.18831017879247974,1.0,0.0,0.1187683284457478,1.0064968703026556,True,True,149.0,56.0,175.0,188.0,18.0,177.0,134.0,897.0
w1000_coverage_z_level,paper_sigma05_lr03_seq,3,0.4016898003581486,0.5,0.3,False,1000,coverage,z_level,489,64,0.2324144486692015,1.986699149315384,0.02044989775051125,0.31974006772098196,1.0,0.0,0.03067484662576687,1.9356250695264152,True,True,84.0,56.0,197.0,91.0,241.0,223.5,5.0,897.5
w0500_dense_z_level,paper_sigma03_lr01_seq,4,0.40317783078141506,0.3,0.1,False,500,dense,z_level,774,64,0.3678707224334601,1.6556762806437346,0.0,0.26369439632624364,0.49918585503455465,0.0,0.031007751937984496,1.7674005624246045,True,True,120.0,248.0,82.0,113.0,234.0,107.0,4.0,908.0
w0500_detail_z_level,random_sigma12_lr03,4,0.32316031095969183,1.2,0.3,True,500,detail,z_level,1102,64,0.5237642585551331,1.802864704676945,0.0,0.2472994326645928,0.45784181148988595,0.0,0.04446460980036298,1.570407126659369,True,True,127.0,255.0,82.0,131.0,144.0,84.0,87.0,910.0
w0300_coverage_z_level,random_sigma12_lr03,5,0.2913776585145399,1.2,0.3,True,300,coverage,z_level,1590,64,0.7557034220532319,1.664242734636155,0.007547169811320755,0.2703740396930449,0.6500362834712526,0.0,0.04591194968553459,1.7038857142834012,True,True,109.0,219.0,167.5,121.0,133.0,12.5,149.0,911.0
w0500_dense_z_level,paper_sigma05_lr01_seq,4,0.3694400556785798,0.5,0.1,False,500,dense,z_level,774,64,0.3678707224334601,1.6636160696291307,0.0,0.26819280394818173,0.4551617180930642,0.0,0.031007751937984496,1.7933316401390427,True,True,111.0,257.0,82.0,109.0,234.0,107.0,15.0,915.0
w0300_detail_z_level,random_sigma12_lr03,5,0.35112475095283746,1.2,0.3,True,300,detail,z_level,1325,64,0.6297528517110266,1.5917652815961398,0.009811320754716982,0.2100266729850597,0.5901707867580037,0.0,0.04150943396226415,1.4477683977806763,True,True,138.0,230.0,174.0,137.0,165.5,36.5,35.0,916.0
w0500_coverage_z_level_d1,paper_sigma03_lr01_seq,4,0.3184172043615537,0.3,0.1,False,500,coverage,z_level_d1,1198,127,0.5693916349809885,0.5830699462788727,0.0,0.188723997360121,0.7209523350168631,0.0,0.037562604340567615,1.2284054617159224,True,True,148.0,202.0,82.0,149.0,188.0,60.5,96.0,925.5
w0500_coverage_z_level_d1,paper_sigma05_lr03_seq,3,0.2322663984454643,0.5,0.3,False,500,coverage,z_level_d1,1198,127,0.5693916349809885,0.6267911476056958,0.07262103505843072,0.19142304686925463,1.0,0.0,0.05926544240400668,1.2431339625672235,True,True,143.0,56.0,214.0,148.0,79.0,60.5,227.0,927.5
w1000_coverage_z_level_d1,detail_sigma12_lr05_seq,3,0.32411537491998355,1.2,0.5,False,1000,coverage,z_level_d1,489,127,0.2324144486692015,0.6801152740086638,0.018404907975460124,0.1774397223586015,1.0,0.0,0.08997955010224949,1.034275221982279,True,True,157.0,56.0,192.5,178.0,36.0,223.5,86.0,929.0
w0300_dense_z_level_d1,random_sigma12_lr03,4,0.3323958701725321,1.2,0.3,True,300,dense,z_level_d1,682,127,0.3241444866920152,0.5660649436219622,0.0,0.14492645264737194,0.7037279821097188,0.0,0.09530791788856305,1.0115963335100349,True,True,180.0,206.0,82.0,187.0,33.0,177.0,66.0,931.0
w0500_dense_z_level_d1,detail_sigma12_lr05_seq,4,0.18295344695856813,1.2,0.5,False,500,dense,z_level_d1,774,127,0.3678707224334601,0.6087839248271005,0.0,0.07361362755304524,1.0,0.0,0.1640826873385013,0.9147101996091813,True,True,220.0,56.0,82.0,201.0,5.0,107.0,265.0,936.0
w0300_coverage_z_level_d1_d2,random_sigma05_lr01,4,0.32300040691954685,0.5,0.1,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319,1.1591442988703624,0.0,0.05970863032823047,0.7825644481422837,0.0,0.052830188679245285,0.6129731851505331,True,True,232.0,187.0,82.0,235.0,101.5,12.5,88.0,938.0
w0300_detail_z_level,paper_sigma05_lr03_seq,5,0.2964838151808018,0.5,0.3,False,300,detail,z_level,1325,64,0.6297528517110266,1.6595491962010556,0.1728301886792453,0.300361705871326,1.0,0.0,0.02188679245283019,1.8063341537789135,True,True,96.0,56.0,230.0,107.0,277.0,36.5,138.0,940.5
w0750_detail_z_level_d1,paper_sigma05_lr03_seq,4,0.3066589914172188,0.5,0.3,False,750,detail,z_level_d1,734,127,0.3488593155893536,0.6209315208963778,0.0,0.1768872202820666,1.0,0.0,0.0340599455040872,1.1005773488714803,True,True,158.0,56.0,82.0,168.0,203.0,154.0,120.0,941.0
w0500_coverage_z_level_d1_d2,detail_sigma12_lr05_seq,4,0.22221828095346569,1.2,0.5,False,500,coverage,z_level_d1_d2,1198,189,0.5693916349809885,1.2169129327269217,0.0,0.04683544462708825,1.0,0.0,0.11435726210350584,0.6451380252638882,True,True,263.0,56.0,82.0,229.0,21.0,60.5,234.0,945.5
w0300_detail_z_level,detail_sigma12_lr05_seq,5,0.25323162570352653,1.2,0.5,False,300,detail,z_level,1325,64,0.6297528517110266,1.6598996336145038,0.017358490566037735,0.2290929970804586,1.0,0.0,0.036226415094339624,1.5530611812672195,True,True,132.0,56.0,191.0,134.0,193.0,36.5,207.0,949.5
w0300_dense_z_level,detail_sigma12_lr05_seq,4,0.2556542498253423,1.2,0.5,False,300,dense,z_level,682,64,0.3241444866920152,1.7300769495404307,0.0,0.18821163872792634,1.0,0.0,0.04252199413489736,1.6140060243203689,True,True,150.0,56.0,82.0,129.0,154.0,177.0,203.0,951.0
w1000_detail_z_level,paper_sigma03_lr01_seq,4,0.32906468305027997,0.3,0.1,False,1000,detail,z_level,472,64,0.2243346007604562,1.8227329582415175,0.0,0.26701481488781076,1.0,0.0,0.02754237288135593,1.6388745273322352,True,True,114.0,56.0,82.0,126.0,260.0,247.5,72.0,957.5
w0300_detail_z_level_d1,paper_sigma05_lr01_seq,4,0.28191303942644025,0.5,0.1,False,300,detail,z_level_d1,1325,127,0.6297528517110266,0.561086195090356,0.0,0.18583303723191832,0.527138193482703,0.0,0.046037735849056606,1.1654082437045614,True,True,152.0,240.0,82.0,155.0,131.5,36.5,165.0,962.0
w0500_detail_z_level_d1,random_sigma12_lr03,4,0.3269170840627293,1.2,0.3,True,500,detail,z_level_d1,1102,127,0.5237642585551331,0.596086576263721,0.0,0.12810818631945398,0.4134039389340045,0.0,0.08711433756805807,0.7719966476541067,True,True,199.0,265.0,82.0,215.0,40.0,84.0,78.0,963.0
w0300_dense_z_level_d1,paper_sigma05_lr01_seq,4,0.26560702979636946,0.5,0.1,False,300,dense,z_level_d1,682,127,0.3241444866920152,0.5567507763664695,0.0,0.15444244966793405,0.9657194958315474,0.0,0.0718475073313783,1.1571451578567837,True,True,172.0,133.0,82.0,157.0,55.0,177.0,188.0,964.0
w0750_coverage_z_level_d1,paper_sigma03_lr01_seq,3,0.29406235963699245,0.3,0.1,False,750,coverage,z_level_d1,770,127,0.3659695817490494,0.6309144353349782,0.01038961038961039,0.19104343176380165,0.996700665424506,0.0,0.05584415584415584,1.156527380549323,True,True,144.0,118.0,177.0,158.0,93.0,130.5,145.0,965.5
w0500_coverage_z_level,paper_sigma05_lr03_seq,4,0.22417232320977515,0.5,0.3,False,500,coverage,z_level,1198,64,0.5693916349809885,1.9042741428104317,0.0,0.2978990845632892,0.8770960903294673,0.0,0.030884808013355594,1.9301470381635786,True,True,100.0,166.0,82.0,92.0,237.0,60.5,231.0,968.5
w0300_coverage_z_level,random_sigma05_lr01,5,0.3079565765504596,0.5,0.1,True,300,coverage,z_level,1590,64,0.7557034220532319,1.6231564114745438,0.7031446540880503,0.2969894111144843,0.6786883807638437,0.0,0.04213836477987421,1.8572202689181685,True,True,101.0,213.0,269.0,101.0,159.0,12.5,115.0,970.5
w0300_detail_z_level_d1,random_sigma05_lr01,4,0.2817497115924918,0.5,0.1,True,300,detail,z_level_d1,1325,127,0.6297528517110266,0.5576001919496992,0.0,0.17466141589512824,0.4301185363754587,0.0,0.04830188679245283,1.2506022695550025,True,True,160.0,262.0,82.0,145.0,119.0,36.5,166.0,970.5
w0300_dense_z_level,random_sigma05_lr01,4,0.33163279646531657,0.5,0.1,True,300,dense,z_level,682,64,0.3241444866920152,1.6003321889556181,0.0,0.303763898352244,0.7356630957454176,0.0,0.026392961876832845,1.9628833487646598,True,True,94.0,199.0,82.0,85.0,266.5,177.0,69.0,972.5
w0750_dense_z_level,paper_sigma05_lr03_seq,4,0.30852623334898827,0.5,0.3,False,750,dense,z_level,576,64,0.2737642585551331,1.7059264318242604,0.0,0.24421745187197327,1.0,0.0,0.022569444444444444,1.66257035092356,True,True,128.0,56.0,82.0,123.0,276.0,200.0,113.0,978.0
w0300_coverage_z_level_d1_d2,paper_sigma03_lr01_seq,3,0.3655452100221691,0.3,0.1,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319,1.1830523794695438,0.007547169811320755,0.08076682632404485,0.4440644477678927,0.0,0.057232704402515724,0.6662599185523508,True,True,217.0,260.0,167.5,219.0,87.0,12.5,17.0,980.0
w0500_coverage_z_level,detail_sigma12_lr05_seq,5,0.24773151525153403,1.2,0.5,False,500,coverage,z_level,1198,64,0.5693916349809885,1.7816473752606468,0.0642737896494157,0.22392271515208442,1.0,0.0,0.0333889816360601,1.847184733438511,True,True,136.0,56.0,211.0,102.0,210.0,60.5,211.0,986.5
w0750_coverage_z_level,random_sigma05_lr01,4,0.3105208301484324,0.5,0.1,True,750,coverage,z_level,770,64,0.3659695817490494,1.8098851535832965,0.0,0.2728912705215674,0.5974712122233982,0.0,0.032467532467532464,1.7811681605404297,True,True,107.0,226.0,82.0,111.0,221.0,130.5,109.0,986.5
w1000_dense_z_level,paper_sigma05_lr03_seq,3,0.37509679200967017,0.5,0.3,False,1000,dense,z_level,379,64,0.1801330798479087,1.9378460108001752,0.0079155672823219,0.30901373813387184,1.0,0.0,0.021108179419525065,1.8028268128489913,True,True,91.0,56.0,169.0,108.0,279.0,271.0,13.0,987.0
w0750_detail_maxabs_level,paper_sigma05_lr03_seq,5,0.25937766757661607,0.5,0.3,False,750,detail,maxabs_level,734,64,0.3488593155893536,0.34671725674693377,0.2098092643051771,0.4724680411323324,1.0,0.0,0.017711171662125342,2.6889872867864546,True,True,33.0,56.0,234.0,31.0,281.0,154.0,199.0,988.0
w1000_detail_z_level_d1,detail_sigma12_lr05_seq,3,0.3033419174817297,1.2,0.5,False,1000,detail,z_level_d1,472,127,0.2243346007604562,0.6687925097307176,0.012711864406779662,0.17573026408771106,1.0,0.0,0.07203389830508475,1.111832224581571,True,True,159.0,56.0,183.0,166.0,53.0,247.5,127.0,991.5
w0300_dense_z_level,paper_sigma03_lr01_seq,4,0.351621250822813,0.3,0.1,False,300,dense,z_level,682,64,0.3241444866920152,1.5953482411834345,0.0,0.2991099227602389,0.4899276747759904,0.0,0.026392961876832845,1.9381894788426148,True,True,97.5,251.0,82.0,89.0,266.5,177.0,34.0,997.0
w1000_coverage_z_level,random_sigma12_lr03,3,0.35612541937751385,1.2,0.3,True,1000,coverage,z_level,489,64,0.2324144486692015,2.079968710940416,0.024539877300613498,0.31206552142768657,0.6952384006391455,0.0,0.044989775051124746,1.7624610951502817,True,True,90.0,208.0,200.0,114.0,136.5,223.5,25.0,997.0
w0300_coverage_z_level_d1_d2,paper_sigma05_lr03_seq,3,0.2614183703459275,0.5,0.3,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319,1.2025192253056638,0.06415094339622641,0.08059538513050271,1.0,0.0,0.0559748427672956,0.7004691731924119,True,True,218.0,56.0,210.0,218.0,90.0,12.5,194.0,998.5
w1000_dense_z_level_d1,paper_sigma05_lr03_seq,4,0.33636547152573854,0.5,0.3,False,1000,dense,z_level_d1,379,127,0.1801330798479087,0.6284898183486674,0.0,0.13472975545472934,1.0,0.0,0.04221635883905013,1.0270037767456246,True,True,197.0,56.0,82.0,180.0,156.5,271.0,60.0,1002.5
w0500_dense_z_level,detail_sigma12_lr05_seq,5,0.2764096081196814,1.2,0.5,False,500,dense,z_level,774,64,0.3678707224334601,1.6266844050304492,0.0103359173126615,0.17797938720022152,1.0,0.0,0.03617571059431524,1.3888528323348006,True,True,156.0,56.0,176.0,143.0,194.5,107.0,173.0,1005.5
w1000_dense_z_level,paper_sigma05_lr01_seq,4,0.3227531829578329,0.5,0.1,False,1000,dense,z_level,379,64,0.1801330798479087,1.7890896677085775,0.0,0.26250130295035967,1.0,0.0,0.026385224274406333,1.6285799805445476,True,True,121.0,56.0,82.0,127.0,270.5,271.0,89.0,1016.5
w1000_detail_z_level,paper_sigma05_lr03_seq,3,0.30781363145060736,0.5,0.3,False,1000,detail,z_level,472,64,0.2243346007604562,2.0059923872807803,0.01694915254237288,0.32624750351902004,1.0,0.0,0.029661016949152543,1.9121391953699043,True,True,81.0,56.0,190.0,95.0,251.5,247.5,116.0,1037.0
w0500_detail_z_level_d1_d2,detail_sigma12_lr05_seq,4,0.19630969929973946,1.2,0.5,False,500,detail,z_level_d1_d2,1102,189,0.5237642585551331,1.2105078599476726,0.0,0.051515582356534806,1.0,0.0,0.06987295825771325,0.569635712192929,True,True,248.0,56.0,82.0,250.0,59.0,84.0,259.0,1038.0
w1000_coverage_z_level_d1,paper_sigma05_lr03_seq,4,0.30234816999715114,0.5,0.3,False,1000,coverage,z_level_d1,489,127,0.2324144486692015,0.6330347017294622,0.0,0.18361254347891223,1.0,0.0,0.03067484662576687,1.173555006306417,True,True,153.0,56.0,82.0,154.0,241.0,223.5,130.0,1039.5
w0300_detail_z_level_d1_d2,paper_sigma05_lr03_seq,4,0.2099769752779454,0.5,0.3,False,300,detail,z_level_d1_d2,1325,189,0.6297528517110266,1.1823804437266272,0.0,0.06619524796070161,1.0,0.0,0.040754716981132075,0.6566458209222253,True,True,226.0,56.0,82.0,223.0,169.5,36.5,249.0,1042.0
w0300_detail_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.2763102028981081,0.5,0.1,False,300,detail,z_level_d1_d2,1325,189,0.6297528517110266,1.1593295340299574,0.0,0.059854316450982575,0.9962476157531714,0.0,0.046037735849056606,0.5372664053730662,True,True,230.0,121.0,82.0,268.0,131.5,36.5,174.0,1043.0
w1000_detail_z_level,paper_sigma05_lr01_seq,4,0.3193715535527198,0.5,0.1,False,1000,detail,z_level,472,64,0.2243346007604562,1.8150275594801129,0.0,0.2641031301693964,0.9834422574947975,0.0,0.029661016949152543,1.6402612485720323,True,True,119.0,125.0,82.0,125.0,251.5,247.5,94.0,1044.0
w0300_coverage_z_level,paper_sigma05_lr03_seq,5,0.24368819372573547,0.5,0.3,False,300,coverage,z_level,1590,64,0.7557034220532319,1.7189884202700954,0.6276729559748427,0.33044345898423716,0.92358016186347,0.0,0.02830188679245283,2.11656088702138,True,True,79.0,146.0,265.0,73.0,255.0,12.5,215.0,1045.5
w0300_dense_z_level_d1,random_sigma05_lr01,4,0.2718826605403885,0.5,0.1,True,300,dense,z_level_d1,682,127,0.3241444866920152,0.5558116241228381,0.0,0.15964529576474526,0.5346262871444741,0.0,0.0718475073313783,1.1920574085674318,True,True,170.0,239.0,82.0,151.0,55.0,177.0,180.0,1054.0
w0750_detail_z_level,random_sigma12_lr03,4,0.26823908920650047,1.2,0.3,True,750,detail,z_level,734,64,0.3488593155893536,1.865079759481221,0.0,0.23613422740080448,0.6582626697592936,0.0,0.04087193460490463,1.732808128674101,True,True,130.0,217.0,82.0,119.0,167.0,154.0,185.0,1054.0
w0500_detail_z_level_d1,paper_sigma05_lr01_seq,4,0.2694963364257779,0.5,0.1,False,500,detail,z_level_d1,1102,127,0.5237642585551331,0.5811677200224705,0.0,0.1421353698997045,0.8113993213732416,0.0,0.0426497277676951,1.0036842602233333,True,True,185.0,180.0,82.0,189.0,153.0,84.0,183.0,1056.0
w0750_dense_maxabs_level,paper_sigma05_lr03_seq,5,0.23272067795345253,0.5,0.3,False,750,dense,maxabs_level,576,64,0.2737642585551331,0.3624084546915495,0.09895833333333333,0.4674442221224802,1.0,0.0,0.015625,2.6179635115156206,True,True,36.0,56.0,221.0,37.0,282.0,200.0,226.0,1058.0
w0750_coverage_z_level_d1,paper_sigma05_lr01_seq,4,0.28908088858767916,0.5,0.1,False,750,coverage,z_level_d1,770,127,0.3659695817490494,0.6025732234469476,0.0,0.13975713731722256,0.8864286167214487,0.0,0.04155844155844156,1.0248552172598218,True,True,190.0,161.0,82.0,181.0,163.5,130.5,153.0,1061.0
w0300_coverage_z_level_d1_d2,random_sigma12_lr03,4,0.28040254942141757,1.2,0.3,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319,1.1843679991586629,0.0,0.04992259589850075,0.4217214978504879,0.0,0.07924528301886792,0.5767503073489063,True,True,255.0,263.0,82.0,247.0,45.0,12.5,169.0,1073.5
w1000_dense_z_level,paper_sigma03_lr01_seq,4,0.3322059259755101,0.3,0.1,False,1000,dense,z_level,379,64,0.1801330798479087,1.7869227752057717,0.0,0.2646709393838553,0.9535204298386827,0.0,0.023746701846965697,1.6411296106482063,True,True,118.0,137.0,82.0,124.0,275.0,271.0,67.0,1074.0
w0750_detail_z_level_d1,paper_sigma05_lr01_seq,4,0.2197947561009796,0.5,0.1,False,750,detail,z_level_d1,734,127,0.3488593155893536,0.6032929763853189,0.0,0.13467672403460057,0.9827686313289621,0.0,0.051771117166212535,1.051735892624303,True,True,198.0,126.0,82.0,175.0,105.0,154.0,237.0,1077.0
w0300_coverage_z_level_d1_d2,detail_sigma12_lr05_seq,5,0.2562317053278452,1.2,0.5,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319,1.188555698541085,0.15283018867924528,0.05072137336184101,1.0,0.0,0.0509433962264151,0.6641129297233362,True,True,252.0,56.0,228.0,220.0,109.0,12.5,202.0,1079.5
