variant_id,setting_id,k,seed_ari,quantization_error_median,qe_per_sqrt_dimension_median,topographic_error_median,silhouette_median,occupied_nodes_median,empty_nodes_median,min_cluster_fraction_median,minimum_center_rmse_median,median_within_rmse_median,center_separation_ratio_median,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction
w0150_coverage_maxabs_level,random_sigma05_lr01,3,0.9264978919566449,0.3315777128262581,0.04144721410328226,0.0,0.6182032896365668,3.0,0.0,0.07539041464728057,0.1458171420795692,0.03164140622116612,4.405764059996905,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma05_lr01,4,0.9628090447234777,0.2754448251419303,0.03443060314274129,0.0,0.5676900439256393,4.0,0.0,0.057619816908992996,0.09243701236643723,0.027197261010559696,3.5012977806669836,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma05_lr01,5,0.7659419240020133,0.23453622778516658,0.029317028473145823,0.312331717824448,0.474962273735412,5.0,0.0,0.05061927840603123,0.061004854773551956,0.019884593261032993,2.9171461543948873,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma05_lr01,6,0.8426443142100659,0.21335281005197726,0.026669101256497157,0.30210016155088854,0.4208066579322891,6.0,0.0,0.044695745826602046,0.04015919719469618,0.01686105843880646,2.380104685840088,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma05_lr01,7,0.6856295146315197,0.20256881828001685,0.025321102285002107,0.5153473344103393,0.4165939926823052,7.0,0.0,0.03500269251480883,0.03814429452971096,0.01661725283938808,2.295463329353791,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma05_lr01,8,0.743799251464616,0.19632233956789594,0.024540292445986992,0.5207323640280022,0.3895993453910605,8.0,0.0,0.011308562197092083,0.0291953885830815,0.014476278863364072,1.9905434884622495,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma12_lr03,2,0.7673108714645362,0.4371690856692965,0.054646135708662065,0.0,0.6283123883802265,2.0,0.0,0.2762520193861066,0.15029272380554629,0.03991451849720354,4.131124383872532,1.2,0.3,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma12_lr03,3,0.8273753128511324,0.32081161617736675,0.040101452022170844,0.0,0.5831404008896414,3.0,0.0,0.12224017232094776,0.10331529033992119,0.0284064863774665,3.571010434500292,1.2,0.3,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma12_lr03,4,0.8915460546415628,0.2830700497843165,0.03538375622303956,0.0,0.46623896237631307,4.0,0.0,0.11523963381798599,0.05297197821388665,0.02304415432752321,2.298716518675622,1.2,0.3,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma12_lr03,5,0.8481012484375962,0.23582864054738875,0.029478580068423594,0.0,0.47234110388809664,5.0,0.0,0.06085083467959074,0.0449713546471405,0.01960955031913535,2.2444750788939443,1.2,0.3,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma12_lr03,6,0.8054515118188842,0.2189176030483798,0.027364700381047474,0.0,0.4126599312198864,6.0,0.0,0.07054388799138395,0.034394142480710405,0.01564975042879173,2.1999807391735158,1.2,0.3,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma12_lr03,7,0.819308052426733,0.2005459969550175,0.02506824961937719,0.0,0.382961801174994,7.0,0.0,0.03338718362950996,0.026815170387011977,0.015424757787915008,1.8137902631810183,1.2,0.3,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_maxabs_level,random_sigma12_lr03,8,0.8167359376026669,0.20035262978837448,0.02504407872354681,0.0,0.3439991491991768,8.0,0.0,0.03769520732364028,0.023510214069438727,0.01361828262631741,1.7965068118914567,1.2,0.3,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma03_lr01_seq,2,1.0,2.190955827638325,0.27386947845479065,0.0,0.7612565634551456,2.0,0.0,0.08023694130317717,1.7546280540291674,0.1906511227383135,9.20334498333039,0.3,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma03_lr01_seq,3,0.9853248108656961,1.9520689322051263,0.2440086165256408,0.9197630586968228,0.5032964325586476,3.0,0.0,0.0732364028002154,0.4741497724591244,0.18079333434128794,2.6226064925681265,0.3,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma03_lr01_seq,4,1.0,1.7057289949116872,0.2132161243639609,0.0,0.4103167242251159,4.0,0.0,0.0683898761443188,0.3527146766585268,0.15613974167957947,2.2589679786974894,0.3,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma03_lr01_seq,5,0.5415596490273961,1.611626463373982,0.20145330792174776,0.9789983844911146,0.3968766793725931,5.0,0.0,0.03446418955304254,0.35426766839586127,0.15599516845316488,2.2710169289631144,0.3,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma03_lr01_seq,6,0.8814412357498805,1.528964579296955,0.19112057241211938,0.2358642972536349,0.3443099914877753,6.0,0.0,0.03338718362950996,0.27411908159711745,0.13812953222592966,1.9845074197947319,0.3,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma03_lr01_seq,7,0.5572292103525388,1.4873465727110489,0.1859183215888811,0.7910608508346796,0.303247103034523,7.0,0.0,0.026925148088314487,0.2169895653454519,0.13045317905764806,1.6633520693880488,0.3,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma03_lr01_seq,8,0.6510446859834708,1.3877928269402922,0.17347410336753652,0.1771674744211093,0.2716064775840483,8.0,0.0,0.031771674744211095,0.18688019968350011,0.11668925038701797,1.6096040932586826,0.3,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr01_seq,2,1.0,2.1909763951159817,0.2738720493894977,0.0,0.7612565634551456,2.0,0.0,0.08023694130317717,1.7537766821448293,0.19065112255163996,9.198879391127637,0.5,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr01_seq,3,0.4808209126244282,1.940629504455723,0.24257868805696536,0.9186860527732903,0.4837024745495421,3.0,0.0,0.0732364028002154,0.42377376498341895,0.17649416145319,2.401063930340901,0.5,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr01_seq,4,1.0,1.7005126660081062,0.21256408325101328,0.0,0.41138194070537876,4.0,0.0,0.06892837910608508,0.3559777135625358,0.15715894778784947,2.2650807896780325,0.5,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr01_seq,5,0.39502961973526807,1.607835469752624,0.200979433719078,0.7145934302638665,0.3331790093166922,5.0,0.0,0.052234787291330104,0.24689122736605423,0.1371499388353544,1.853623688426343,0.5,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr01_seq,6,0.5683476417019747,1.5019909316106994,0.18774886645133743,0.08992999461497038,0.3084655011379771,6.0,0.0,0.04415724286483576,0.24683679401414807,0.12736612606538222,1.938009749040327,0.5,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr01_seq,7,0.5668062095883225,1.4343033610811318,0.17928792013514147,0.3753365643511039,0.2646932617366817,7.0,0.0,0.03284868066774367,0.17649403312190629,0.12026113127447961,1.4693517127133249,0.5,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr01_seq,8,0.4887662792946365,1.4146058021010344,0.1768257252626293,0.1567043618739903,0.267780292748851,8.0,0.0,0.030156165858912225,0.18084367655560296,0.11967406520949973,1.5483777437373518,0.5,0.1,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr03_seq,2,1.0,2.224685415986508,0.2780856769983135,0.0,0.7622098137470058,2.0,0.0,0.07754442649434572,1.8350950807553008,0.1905973045488674,9.628127140041329,0.5,0.3,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr03_seq,3,1.0,2.0005649622920516,0.25007062028650645,0.004308023694130318,0.5374118162723329,3.0,0.0,0.07054388799138395,0.5348317455569275,0.18678085811680636,2.8634183981508348,0.5,0.3,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr03_seq,4,1.0,1.7221448436792857,0.2152681054599107,0.0,0.40112795053625416,4.0,0.0,0.06785137318255251,0.2898369230379268,0.14682113937683175,1.9740816905939957,0.5,0.3,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr03_seq,5,0.9876732996245073,1.6053198921797878,0.20066498652247347,0.2455573505654281,0.3801146279479248,5.0,0.0,0.03338718362950996,0.29819806362981605,0.14526789239989876,2.0527458525168987,0.5,0.3,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr03_seq,6,0.42856292453116973,1.5464835182507242,0.19331043978134052,0.007539041464728056,0.323470186251035,6.0,0.0,0.033925686591276254,0.22246919771307702,0.13733215420777684,1.6809765795000589,0.5,0.3,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr03_seq,7,0.8459844064236828,1.444338868458068,0.1805423585572585,0.48303715670436187,0.2856683394094759,7.0,0.0,0.03446418955304254,0.2162354649274962,0.12392731417005778,1.7448571880532586,0.5,0.3,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,paper_sigma05_lr03_seq,8,0.5261489589471334,1.4084774196248302,0.17605967745310377,0.007539041464728056,0.2846686816981625,8.0,0.0,0.009693053311793215,0.19961959026590984,0.12452598104880212,1.5909133573477487,0.5,0.3,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,detail_sigma12_lr05_seq,2,1.0,2.509002103617901,0.31362526295223764,0.0,0.7247416088392395,2.0,0.0,0.1098546042003231,0.7795260469005901,0.19464453521030486,4.004869934079277,1.2,0.5,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,detail_sigma12_lr05_seq,3,1.0,2.064186991566428,0.2580233739458035,0.0026925148088314485,0.4806430526607254,3.0,0.0,0.07485191168551426,0.35098406478897837,0.1893719829200847,1.853410728318987,1.2,0.5,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,detail_sigma12_lr05_seq,4,1.0,1.8497641933033273,0.2312205241629159,0.0,0.30282725873269245,4.0,0.0,0.07754442649434572,0.20420750830145398,0.1381973697290036,1.4776511933650727,1.2,0.5,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,detail_sigma12_lr05_seq,5,1.0,1.602416056063502,0.20030200700793774,0.004846526655896607,0.23996084411148386,5.0,0.0,0.06785137318255251,0.1676153345445626,0.11980080334240081,1.399116949692772,1.2,0.5,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,detail_sigma12_lr05_seq,6,1.0,1.6014227344670853,0.20017784180838566,0.0010770059235325794,0.24281981612172074,6.0,0.0,0.010770059235325794,0.16731967403942086,0.11963858190621919,1.398542772507775,1.2,0.5,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,detail_sigma12_lr05_seq,7,1.0,1.4438686763021589,0.18048358453776986,0.004308023694130318,0.20916553436354707,7.0,0.0,0.03284868066774367,0.1281667561537447,0.12037030132965382,1.0647705849109261,1.2,0.5,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,detail_sigma12_lr05_seq,8,1.0,1.4475537104516658,0.18094421380645823,0.005385029617662897,0.19274028511728575,8.0,0.0,0.0366182014001077,0.11641420653796199,0.10961114212628263,1.0620654458903411,1.2,0.5,False,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma05_lr01,2,0.9834318558338664,2.2433544994684955,0.28041931243356194,0.0,0.7593324205177574,2.0,0.0,0.08346795907377491,1.5763194593481118,0.19362728143176328,8.252107287290263,0.5,0.1,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma05_lr01,3,0.7900793325512807,1.9855292958754445,0.24819116198443056,0.9159935379644588,0.4984814451615428,3.0,0.0,0.0732364028002154,0.5552858779518254,0.19284670285969027,2.879415980230453,0.5,0.1,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma05_lr01,4,0.8523166647659277,1.723551419632156,0.2154439274540195,0.0,0.41856531657152474,4.0,0.0,0.06892837910608508,0.38702205957373226,0.16644639993985663,2.3252053496576237,0.5,0.1,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma05_lr01,5,0.7000113219385167,1.5922361240440468,0.19902951550550585,0.6278944534194938,0.3109151552822359,5.0,0.0,0.0630048465266559,0.242514048859232,0.13470632872790173,1.8104075569329936,0.5,0.1,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma05_lr01,6,0.6119192878877555,1.5583362761545603,0.19479203451932003,0.1098546042003231,0.30355585786895306,6.0,0.0,0.03769520732364028,0.21622450069040833,0.13234942380479084,1.6625622300775489,0.5,0.1,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma05_lr01,7,0.7189525118443773,1.4748478024034626,0.18435597530043282,0.6025848142164781,0.30524789935342883,7.0,0.0,0.031771674744211095,0.21882076567786093,0.1251060743159963,1.7490818641100387,0.5,0.1,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma05_lr01,8,0.43703010302283585,1.449355584073614,0.18116944800920176,0.38826063543349487,0.29025387228080485,8.0,0.0,0.004846526655896607,0.19322738108604767,0.12281848885130335,1.5396716121713294,0.5,0.1,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma12_lr03,2,0.8693714603301803,2.477566507405705,0.3096958134257131,0.0,0.7190016109379048,2.0,0.0,0.11200861604738827,0.8937586716397329,0.19885540434565205,4.494515371992103,1.2,0.3,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma12_lr03,3,0.4842411323737385,2.09752208503592,0.26219026062949,0.012924071082390954,0.3289640792784453,3.0,0.0,0.0888529886914378,0.36521903338186146,0.17589567137287268,2.076338948703149,1.2,0.3,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma12_lr03,4,0.8030566488898537,1.8892053652375635,0.23615067065469544,0.0,0.3668850649415873,4.0,0.0,0.07754442649434572,0.30624472690060567,0.15291932296687433,2.002655524213525,1.2,0.3,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma12_lr03,5,0.5283970280791377,1.5957991534077247,0.1994748941759656,0.007539041464728056,0.2890384553895267,5.0,0.0,0.0732364028002154,0.19691398676762875,0.12940257578074238,1.5217161295131783,1.2,0.3,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma12_lr03,6,0.6567355874404525,1.6071092713001596,0.20088865891251995,0.0026925148088314485,0.2887824811675043,6.0,0.0,0.005385029617662897,0.17340002307551536,0.1352462576324441,1.2821058867704778,1.2,0.3,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma12_lr03,7,0.5191282775129719,1.466743911411357,0.18334298892641962,0.0059235325794291865,0.24262786403237385,7.0,0.0,0.03446418955304254,0.17717870495009788,0.12282547045226253,1.4697479079163867,1.2,0.3,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level,random_sigma12_lr03,8,0.6032346466474411,1.4871717546444434,0.18589646933055542,0.007539041464728056,0.22005381667060805,8.0,0.0,0.005385029617662897,0.12633706302336634,0.11416947270782411,1.0485598396748297,1.2,0.3,True,150,coverage,z_level,1857,64,0.8826045627376425
w0150_coverage_z_level_d1,paper_sigma03_lr01_seq,2,1.0,0.6217772311407489,0.055173807345947116,0.0,0.6126353012558893,2.0,0.0,0.08616047388260635,0.19304199428408156,0.04749371151643683,4.064580091054964,0.3,0.1,False,150,coverage,z_level_d1,1857,127,0.8826045627376425
w0150_coverage_z_level_d1,paper_sigma03_lr01_seq,3,1.0,0.5607000697060895,0.04975408566837673,0.9149165320409263,0.3045383680255418,3.0,0.0,0.0732364028002154,0.05709954860150006,0.041285606321937104,1.3830376658360273,0.3,0.1,False,150,coverage,z_level_d1,1857,127,0.8826045627376425
w0150_coverage_z_level_d1,paper_sigma03_lr01_seq,4,1.0,0.5133305419061653,0.0455507197842537,0.0,0.259012656452523,4.0,0.0,0.07000538502961766,0.05502564016944097,0.03852074364284173,1.4284677543663638,0.3,0.1,False,150,coverage,z_level_d1,1857,127,0.8826045627376425
w0150_coverage_z_level_d1,paper_sigma03_lr01_seq,5,0.5137869512395737,0.48873174250112356,0.0433679293066652,0.7673667205169629,0.18836416684515914,5.0,0.0,0.06515885837372105,0.03773291554239038,0.03633630068148296,1.038435802040264,0.3,0.1,False,150,coverage,z_level_d1,1857,127,0.8826045627376425
w0150_coverage_z_level_d1,paper_sigma03_lr01_seq,6,0.41118098354132226,0.4756038538298089,0.042203017559927086,0.12170166935918147,0.17792959896377922,6.0,0.0,0.06462035541195477,0.038452673758080175,0.034828066193297744,1.092434267889997,0.3,0.1,False,150,coverage,z_level_d1,1857,127,0.8826045627376425
w0150_coverage_z_level_d1,paper_sigma03_lr01_seq,7,0.49883363349677706,0.4677352101275643,0.0415047883389808,0.526117393645665,0.17727448047351088,7.0,0.0,0.04900376952073236,0.03796531273468922,0.03446656442012484,1.1015113740614069,0.3,0.1,False,150,coverage,z_level_d1,1857,127,0.8826045627376425
w0150_coverage_z_level_d1,paper_sigma03_lr01_seq,8,0.49140736041866945,0.4559114297064074,0.040455597486718765,0.3295638126009693,0.16283886610622084,8.0,0.0,0.04254173397953689,0.03403978221600903,0.03370772287420268,1.0428880071214115,0.3,0.1,False,150,coverage,z_level_d1,1857,127,0.8826045627376425
