quantization_error,qe_per_sqrt_dimension,topographic_error,silhouette,occupied_nodes,empty_nodes,min_cluster_size,min_cluster_fraction,median_within_rmse,minimum_center_rmse,center_separation_ratio,cluster_sizes,variant_id,setting_id,k,seed,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction
0.214299395616179,0.026787424452022375,0.7382875605815832,0.43918561143518287,6,0,60,0.03231017770597738,0.018314226724214303,0.039363605074449616,2.149345733514119,299;185;420;767;60;126,w0150_coverage_maxabs_level,paper_sigma03_lr01_seq,6,71,0.3,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21022200705390218,0.026277750881737772,0.9989229940764675,0.4457725586100429,7,0,35,0.01884760366182014,0.018195664446247383,0.03937490540472341,2.1639718361963967,129;289;737;60;35;418;189,w0150_coverage_maxabs_level,paper_sigma03_lr01_seq,7,11,0.3,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21223996950981588,0.026529996188726986,0.7845988152934841,0.45633358465865664,7,0,37,0.01992460958535272,0.01955548286953127,0.04467551982942385,2.284552118973585,399;163;56;281;115;37;806,w0150_coverage_maxabs_level,paper_sigma03_lr01_seq,7,37,0.3,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21266844009791636,0.026583555012239544,0.938610662358643,0.44715741280794746,7,0,15,0.008077544426494346,0.018167701700545255,0.039109235350837025,2.152679298312708,189;15;760;282;60;130;421,w0150_coverage_maxabs_level,paper_sigma03_lr01_seq,7,71,0.3,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.19293952315835122,0.024117440394793903,0.5519655358104469,0.3872709124791364,8,0,28,0.015078082929456112,0.014074648237103167,0.02551140031804026,1.8125781821655258,359;311;59;28;127;247;174;552,w0150_coverage_maxabs_level,paper_sigma03_lr01_seq,8,11,0.3,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.19245530816357778,0.024056913520447223,0.4534194938072159,0.391247769041302,8,0,24,0.012924071082390954,0.014333705919777001,0.025546643196382134,1.7822776145666381,56;157;364;559;316;24;263;118,w0150_coverage_maxabs_level,paper_sigma03_lr01_seq,8,37,0.3,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.19301045520193852,0.024126306900242315,0.7269789983844911,0.3850802050716511,8,0,32,0.01723209477652127,0.01393392793029074,0.025386790956077043,1.8219407392704514,32;61;129;245;359;179;309;543,w0150_coverage_maxabs_level,paper_sigma03_lr01_seq,8,71,0.3,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.4493617906494645,0.056170223831183065,0.0,0.6968231879476621,2,0,332,0.17878298330640818,0.04581115002924426,0.23659439136437369,5.164559091142122,332;1525,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,2,11,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.44936179064946336,0.05617022383118292,0.0,0.6968231879476621,2,0,332,0.17878298330640818,0.04581115002924426,0.23659439136436,5.1645590911418235,332;1525,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,2,37,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.4493617906494647,0.056170223831183086,0.0,0.6968231879476621,2,0,332,0.17878298330640818,0.04581115002924426,0.23659439136437602,5.164559091142173,332;1525,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,2,71,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.33010197760798854,0.04126274720099857,0.13408723747980614,0.6127763437053989,3,0,158,0.08508346795907377,0.03205210951938851,0.13076959987615352,4.079906185050639,439;1260;158,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,3,11,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.33011046408103434,0.04126380801012929,0.0,0.6127763437053989,3,0,158,0.08508346795907377,0.032052109145410734,0.13076961394017797,4.07990667144043,1260;439;158,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,3,37,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.33011045810615564,0.041263807263269454,0.0,0.6127763437053989,3,0,158,0.08508346795907377,0.032052109145410734,0.13076961394017791,4.079906671440428,158;439;1260,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,3,71,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2757563995556135,0.034469549944451686,0.0,0.5647497506809013,4,0,108,0.05815831987075929,0.027885926816641544,0.08814241022018561,3.1608205384955634,1105;108;431;213,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,4,11,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2757686161638791,0.03447107702048489,0.0,0.5647497506809013,4,0,108,0.05815831987075929,0.027885927437461603,0.08814240983142682,3.1608204541856693,431;108;1105;213,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,4,37,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.27575637794173186,0.03446954724271648,0.0,0.5647497506809013,4,0,108,0.05815831987075929,0.027885926816641544,0.08814241022022598,3.1608205384970107,1105;431;108;213,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,4,71,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.24002610758184836,0.030003263447731045,1.0,0.48380594674867905,5,0,73,0.039310716208939146,0.022622683849142573,0.06073165619790778,2.684546917607437,73;275;934;153;422,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,5,11,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.24002200526690226,0.030002750658362783,0.2364028002154012,0.4838626706267085,5,0,72,0.03877221324717286,0.022626044340772204,0.060731642645376456,2.684147601233756,934;422;153;276;72,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,5,37,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2400227918525005,0.030002848981562562,0.2762520193861066,0.4840069240966949,5,0,73,0.039310716208939146,0.02262604434078023,0.06073164395007775,2.6841476588964976,934;422;152;73;276,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,5,71,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2131185163934373,0.02663981454917966,0.0,0.42180069690888244,6,0,65,0.03500269251480883,0.016790455512611772,0.033884152480851214,2.018060347045489,65;226;424;144;304;694,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,6,11,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21313000406487737,0.02664125050810967,0.0,0.42180069690888244,6,0,65,0.03500269251480883,0.016789980995082807,0.03388419444966911,2.0181198809917933,65;144;226;694;424;304,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,6,37,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21328346257886538,0.026660432822358172,0.711900915455035,0.42136976371388424,6,0,65,0.03500269251480883,0.016816826323115024,0.034522676363844894,2.0528651303450762,302;221;431;697;65;141,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,6,71,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.19753420304726707,0.024691775380908384,0.8266020463112547,0.3675784077096956,7,0,61,0.03284868066774367,0.014205472724010413,0.02536159119931914,1.7853394737555663,61;243;576;129;357;311;180,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,7,11,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.20415041090733646,0.025518801363417058,0.3193322563274098,0.41259642707739275,7,0,60,0.03231017770597738,0.0166111868695475,0.033884561672024235,2.0398639745666416,267;124;60;152;138;694;422,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,7,37,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2108099846488852,0.02635124808111065,0.9009154550350027,0.4464837791190122,7,0,30,0.01615508885298869,0.01791320174457632,0.03803670957825836,2.1233897836075877,194;30;734;292;61;129;417,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,7,71,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.19301926033988936,0.02412740754248617,0.5616585891222402,0.39084241520421664,8,0,24,0.012924071082390954,0.01440190782972412,0.025667692861621943,1.782242544759529,359;314;60;24;124;247;165;564,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,8,11,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.18687754167536985,0.02335969270942123,0.24017232094776522,0.34022323026328993,8,0,60,0.03231017770597738,0.012280657919376292,0.022859128203305924,1.8613927976430025,60;155;332;513;196;253;224;124,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,8,37,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.1953360139618496,0.0244170017452312,0.786214324178783,0.3603330545053488,8,0,48,0.025848142164781908,0.013826845045150027,0.02496394671820406,1.8054694787481593,48;61;129;222;370;180;304;543,w0150_coverage_maxabs_level,paper_sigma05_lr01_seq,8,71,0.5,0.1,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.44368636617916535,0.05546079577239567,0.0,0.6885095155064502,2,0,355,0.19116855142703285,0.043622428591326826,0.23057087944299132,5.285603917145243,355;1502,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,2,11,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.44368636617916535,0.05546079577239567,0.0,0.6885095155064502,2,0,355,0.19116855142703285,0.043622428591326826,0.23057087944299132,5.285603917145243,1502;355,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,2,37,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.44368636617916535,0.05546079577239567,0.0,0.6885095155064502,2,0,355,0.19116855142703285,0.043622428591326826,0.23057087944299132,5.285603917145243,355;1502,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,2,71,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.33075389085086154,0.04134423635635769,0.13839526117393647,0.6093633425929137,3,0,168,0.09046849757673667,0.03220113141514771,0.12628754821225227,3.9218357448435373,429;1260;168,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,3,11,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.3307540352310649,0.04134425440388311,0.0,0.6093633425929137,3,0,168,0.09046849757673667,0.032201131102154584,0.12628754920061225,3.921835813656884,1260;429;168,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,3,37,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.3307540352310649,0.04134425440388311,0.0,0.6093633425929137,3,0,168,0.09046849757673667,0.032201131102154584,0.12628754920061225,3.921835813656884,168;429;1260,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,3,71,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2916767719626439,0.03645959649533049,0.0,0.5769473996491228,4,0,81,0.04361873990306947,0.030259310711854795,0.09908846925777862,3.2746439665489055,1180;81;390;206,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,4,11,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2916816524128731,0.036460206551609135,0.0,0.5769473996491228,4,0,81,0.04361873990306947,0.03025931035435468,0.09908846822572795,3.2746439711304687,390;81;1180;206,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,4,37,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2916767719626439,0.03645959649533049,0.0,0.5769473996491228,4,0,81,0.04361873990306947,0.030259310711854795,0.09908846925777862,3.2746439665489055,1180;390;81;206,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,4,71,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2582438001915417,0.03228047502394271,0.19116855142703285,0.5287390991341957,5,0,56,0.030156165858912225,0.027225981010792887,0.079671730334029,2.926312565175129,56;383;1095;190;133,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,5,11,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2582029377542065,0.03227536721927581,0.0,0.5294861229695298,5,0,56,0.030156165858912225,0.027225981358664768,0.07967176779832498,2.926313903834465,1095;383;191;132;56,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,5,37,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.25830640629114443,0.032288300786393054,0.7172859450726979,0.5279645032745803,5,0,57,0.030694668820678513,0.027266012740508636,0.07967169412041503,2.922014849612616,383;188;134;57;1095,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,5,71,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.24443329361865324,0.030554161702331654,0.0010770059235325794,0.4805116440847783,6,0,36,0.01938610662358643,0.023936842896589795,0.061770779875066746,2.5805733922114875,61;149;374;36;238;999,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,6,11,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2543707387978166,0.03179634234972707,0.002154011847065159,0.4951146131569476,6,0,30,0.01615508885298869,0.027060936729112688,0.06706676922788228,2.478360963508413,57;134;188;30;1067;381,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,6,37,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.25436795767463466,0.03179599470932933,0.0,0.4951146131569476,6,0,30,0.01615508885298869,0.02706093641132823,0.06704178291259105,2.4774376574067345,1067;381;134;30;188;57,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,6,71,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.23645917020146295,0.02955739627518287,0.18147549811523964,0.46845116885430976,7,0,28,0.015078082929456112,0.023616831695800956,0.06177102085901172,2.6155507077343905,60;70;28;973;370;231;125,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,7,11,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2364013074482367,0.029550163431029588,0.2827140549273021,0.46845116885430976,7,0,28,0.015078082929456112,0.023602861196426416,0.061771020056147485,2.617098814396401,231;125;60;70;370;973;28,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,7,37,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21770964343241853,0.027213705429052316,0.2460958535271944,0.47274010219151597,7,0,9,0.004846526655896607,0.020461956683057954,0.046038451250566166,2.24995350940387,159;281;870;398;42;98;9,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,7,71,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21263777256882468,0.026579721571103086,0.8163704900376952,0.47338483743080045,8,0,12,0.006462035541195477,0.020347457238084874,0.046074037718110764,2.2643634129186623,399;49;42;12;86;127;280;862,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,8,11,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2132114442392015,0.026651430529900186,0.011308562197092083,0.47816479881693036,8,0,27,0.014539579967689823,0.02127324222852368,0.05415427322950358,2.545652075279177,42;86;405;27;47;124;246;880,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,8,37,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.21323435050577141,0.026654293813221427,0.16962843295638125,0.4780081110276615,8,0,27,0.014539579967689823,0.021273242363836892,0.054154273578872834,2.5456520755099317,46;42;86;880;246;125;405;27,w0150_coverage_maxabs_level,paper_sigma05_lr03_seq,8,71,0.5,0.3,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.43239151509167795,0.05404893938645974,0.0,0.599148110223092,2,0,580,0.312331717824448,0.03302002583898305,0.13866247304700385,4.1993447769838275,580;1277,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,2,11,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.43239151509167795,0.05404893938645974,0.0,0.599148110223092,2,0,580,0.312331717824448,0.03302002583898305,0.13866247304700385,4.1993447769838275,1277;580,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,2,37,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.43239151509167795,0.05404893938645974,0.0,0.599148110223092,2,0,580,0.312331717824448,0.03302002583898305,0.13866247304700385,4.1993447769838275,580;1277,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,2,71,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.33283852336738423,0.04160481542092303,0.0,0.5681334783653983,3,0,272,0.1464728056004308,0.029684700225755603,0.09618110892668638,3.2400902886664764,1162;423;272,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,3,11,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.33283852336738423,0.04160481542092303,0.0,0.5681334783653983,3,0,272,0.1464728056004308,0.029684700225755603,0.09618110892668638,3.2400902886664764,1162;423;272,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,3,37,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.33283852336738423,0.04160481542092303,0.0,0.5681334783653983,3,0,272,0.1464728056004308,0.029684700225755603,0.09618110892668638,3.2400902886664764,272;423;1162,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,3,71,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.29106098674639425,0.03638262334329928,0.0,0.4405242265072242,4,0,293,0.1577813677975229,0.02073023548644794,0.046177449509731724,2.2275410010509504,876;305;383;293,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,4,11,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.29106098674639425,0.03638262334329928,0.0,0.4405242265072242,4,0,293,0.1577813677975229,0.02073023548644794,0.046177449509731724,2.2275410010509504,876;383;305;293,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,4,37,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.29106098674639425,0.03638262334329928,0.0,0.4405242265072242,4,0,293,0.1577813677975229,0.02073023548644794,0.046177449509731724,2.2275410010509504,876;383;305;293,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,4,71,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2384030221127667,0.029800377764095838,0.0,0.4627225402306145,5,0,140,0.07539041464728057,0.01992181613783675,0.04444424877504639,2.2309335888510775,140;188;273;407;849,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,5,11,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2384030221127667,0.029800377764095838,0.0,0.4627225402306145,5,0,140,0.07539041464728057,0.01992181613783675,0.04444424877504639,2.2309335888510775,849;407;273;188;140,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,5,37,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.2384030221127667,0.029800377764095838,0.0,0.4627225402306145,5,0,140,0.07539041464728057,0.01992181613783675,0.04444424877504639,2.2309335888510775,140;188;273;407;849,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,5,71,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.23336061429980184,0.02917007678747523,0.0,0.37872140699881074,6,0,180,0.09693053311793215,0.01588182463888306,0.028846777280266956,1.8163389871353826,180;224;719;197;204;333,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,6,11,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.23336061429980184,0.02917007678747523,0.0,0.37872140699881074,6,0,180,0.09693053311793215,0.01588182463888306,0.028846777280266956,1.8163389871353826,180;224;719;197;204;333,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,6,37,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.23336061429980184,0.02917007678747523,0.0,0.37872140699881074,6,0,180,0.09693053311793215,0.01588182463888306,0.028846777280266956,1.8163389871353826,333;204;197;719;224;180,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,6,71,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.20086092669721842,0.025107615837152302,0.0,0.36447599894475685,7,0,88,0.04738826063543349,0.014607424308986518,0.025150998672529762,1.7217955841355974,592;350;312;219;158;138;88,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,7,11,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.20086092669721842,0.025107615837152302,0.0,0.36447599894475685,7,0,88,0.04738826063543349,0.014607424308986518,0.025150998672529762,1.7217955841355974,88;138;158;219;312;350;592,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,7,37,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.20086092669721842,0.025107615837152302,0.0,0.36447599894475685,7,0,88,0.04738826063543349,0.014607424308986518,0.025150998672529762,1.7217955841355974,592;350;312;219;158;138;88,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,7,71,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.1974598433868045,0.024682480423350563,0.0,0.335577355824842,8,0,119,0.06408185245018848,0.013254155734253464,0.023527040126790338,1.7750689366213654,126;179;209;593;119;139;201;291,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,8,11,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.1974598433868045,0.024682480423350563,0.0,0.335577355824842,8,0,119,0.06408185245018848,0.013254155734253464,0.023527040126790338,1.7750689366213654,119;139;201;291;126;179;209;593,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,8,37,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.1974598433868045,0.024682480423350563,0.0,0.335577355824842,8,0,119,0.06408185245018848,0.013254155734253464,0.023527040126790338,1.7750689366213654,119;139;201;291;126;179;209;593,w0150_coverage_maxabs_level,detail_sigma12_lr05_seq,8,71,1.2,0.5,False,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.46992418101119554,0.05874052262639944,0.0,0.6990076114869828,2,0,326,0.17555196553581046,0.051555401649400937,0.22953154682943572,4.452133811038803,326;1531,w0150_coverage_maxabs_level,random_sigma05_lr01,2,11,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.44335268281764906,0.05541908535220613,0.0,0.6890912095020556,2,0,355,0.19116855142703285,0.04385248609034259,0.22933819527313726,5.229764962365805,355;1502,w0150_coverage_maxabs_level,random_sigma05_lr01,2,37,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.45461851811671217,0.05682731476458902,0.0,0.7059862363603895,2,0,306,0.16478190630048464,0.04615204522860671,0.2679832464574173,5.806530244200424,306;1551,w0150_coverage_maxabs_level,random_sigma05_lr01,2,71,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
0.34586537931219047,0.04323317241402381,0.12170166935918147,0.6209721386025031,3,0,140,0.07539041464728057,0.03641702723348835,0.1458171420795692,4.004092402728432,399;1318;140,w0150_coverage_maxabs_level,random_sigma05_lr01,3,11,0.5,0.1,True,150,coverage,maxabs_level,1857,64,0.8826045627376425
