time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight
0.16666666666666666,0.9918105860605292,0.9916408023549724,0.9873637920436511,0.9861767229321915,0.9990624884426108,0.9948541520959371,0.9982866400227381,0.9981542343141558,1.0006310344018405,1.0006364731392947,0.9994114660746359,0.9994809079354987,1.0000760712636778,1.0000857476272629
0.3333333333333333,0.9917592778860587,0.9915962308133321,0.9874125616931168,0.9862301952277267,0.9990244019375601,0.9948252108714742,0.9976903583503709,0.9975706739810305,0.999042856025671,0.9990338498996825,0.9987082582137825,0.9987691646261886,0.9997608783418838,0.9997707081907902
0.5,0.9917077199318771,0.9915513271078299,0.9874612416671833,0.9862836047803931,0.9989862261607093,0.9947962007953683,0.9970944511039772,0.9969872615235035,0.9974644311498564,0.9974410721479265,0.9980041546000061,0.9980565211720953,0.9994443517042427,0.9994541649855203
0.6666666666666666,0.9916559121979838,0.9915060912384681,0.9875098319658513,0.9863369515901903,0.9989479611120576,0.9947671218676206,0.9964989182835569,0.996403996941576,0.9958957597743968,0.9958581398840252,0.997299155233307,0.997342977573219,0.9991264913507552,0.9991361180114539
0.8333333333333334,0.9916038546843791,0.9914605232052449,0.9875583325891215,0.9863902356571193,0.9989096067916057,0.9947379740882308,0.9959037598891104,0.9958208802352481,0.9943368418992922,0.9942850531079807,0.9965932601136851,0.9966285338295592,0.9988072972814208,0.99881656726859
1.0,0.9915515473910635,0.9914146230081605,0.9876067435369916,0.9864434569811792,0.998871163199353,0.9947087574571983,0.9953089759206373,0.9952379114045182,0.9927876775245423,0.9927218118197912,0.9958864692411404,0.9959131899411166,0.9984867694962397,0.9984955127569294
1.1666666666666667,0.9914989903180362,0.9913683906472156,0.9876550648094637,0.9864966155623709,0.9988326303353,0.9946794719745232,0.9947145663781374,0.994655090449388,0.9912482666501473,0.9911684160194579,0.9951787826156727,0.9951969459078908,0.9981649079952117,0.9981729544764715
1.3333333333333333,0.9914461834652974,0.9913218261224096,0.9877032964065372,0.986549711400693,0.9987940081994466,0.9946501176402059,0.9941205312616113,0.9940724173698571,0.9897186092761077,0.9896248657069804,0.9944702002372824,0.9944798017298817,0.9978417127783371,0.9978488924272171
1.5,0.9913931268328475,0.9912749294337431,0.9877514383282125,0.9866027444961467,0.9987552967917925,0.9946206944542474,0.9935268705710586,0.9934898921659255,0.9881987054024227,0.9880911608823586,0.9937607221059691,0.9937617574070902,0.9975171838456159,0.9975233266091652
1.6666666666666667,0.9913398204206861,0.9912277005812157,0.9877994905744889,0.9866557148487316,0.9987164961123381,0.9945912024166459,0.9929335843064793,0.9929075148375918,0.9866885550290927,0.9865673015455922,0.9930503482217332,0.993042812939515,0.9971913211970476,0.9971962570223164
1.8333333333333333,0.9912862642288135,0.9911801395648275,0.9878474531453667,0.9867086224584479,0.9986776061610829,0.9945616415274028,0.9923406724678737,0.992325285384858,0.9851881581561177,0.9850532876966819,0.9923390785845743,0.9923229683271569,0.9968641248326325,0.9968676836666707
2.0,0.9912324582572292,0.9911322463845779,0.9878953260408456,0.9867614673252951,0.9986386269380274,0.9945320117865155,0.9917481350552413,0.991743203807724,0.9836975147834975,0.9835491193356274,0.9916269131944927,0.991602223570016,0.996535594752371,0.9965376065422281
2.1666666666666665,0.9911784025059334,0.9910840210404683,0.987943109260926,0.9868142494492738,0.9985995584431713,0.9945023131939875,0.9911559720685826,0.9911612701061876,0.9822166249112323,0.982054796462429,0.9909138520514882,0.9908805786680912,0.9962057309562625,0.9962060256489885
2.3333333333333335,0.9911240969749262,0.9910354635324974,0.9879908028056075,0.9868669688303836,0.998560400676515,0.9944725457498169,0.9905641835078974,0.9905794842802509,0.980745488539322,0.9805703190770859,0.9901998951555607,0.9901580336213835,0.9958745334443072,0.9958729409869517
2.5,0.9910695416642081,0.9909865738606651,0.988038406674891,0.9869196254686244,0.9985211536380579,0.9944427094540036,0.9899727693731857,0.9899978463299132,0.9792841056677668,0.9790956871795984,0.9894850425067107,0.9894345884298933,0.9955420022165051,0.9955383525561177
2.6666666666666665,0.9910147365737785,0.9909373520249732,0.9880859208687753,0.9869722193639968,0.9984818173278005,0.9944128043065478,0.9893817296644473,0.9894163562551748,0.9778324762965666,0.9776309007699673,0.9887692941049377,0.9887102430936198,0.9952081372728564,0.9952022603564873
2.8333333333333335,0.9909596817036374,0.9908877980254195,0.9881333453872609,0.9870247505165003,0.9984423917457423,0.9943828303074509,0.9887910643816825,0.9888350140560351,0.976390600425721,0.9761759598481914,0.988052649950242,0.9879849976125634,0.9948729386133612,0.9948646643880592
3.0,0.9909043770537846,0.9908379118620055,0.9881806802303484,0.9870772189261351,0.9984028768918841,0.9943527874567107,0.9882007735248912,0.9882538197324954,0.9749584780552306,0.9747308644142715,0.9873351100426233,0.9872588519867229,0.9945364062380189,0.9945255646508345
3.1666666666666665,0.990848822624221,0.9907876935347305,0.9882279253980367,0.9871296245929005,0.9983632727662252,0.9943226757543282,0.9876108570940734,0.9876727732845538,0.9735361091850951,0.9732956144682072,0.9866166743820819,0.9865318062161,0.9941985401468296,0.9941849611448128
3.3333333333333335,0.9907930184149457,0.990737143043594,0.9882750808903265,0.9871819675167979,0.9983235793687656,0.9942924952003038,0.9870213150892291,0.9870918747122115,0.9721234938153144,0.9718702100099991,0.9858973429686176,0.9858038603006939,0.9938593403397941,0.9938428538699942
3.5,0.9907369644259588,0.9906862603885973,0.988322146707218,0.9872342476978262,0.9982837966995057,0.994262245794637,0.9864321475103582,0.9865111240154686,0.9707206319458889,0.970454651039647,0.9851771158022304,0.9850750142405047,0.9935188068169114,0.993499242826378
3.6666666666666665,0.9906806606572608,0.9906350455697398,0.9883691228487101,0.9872864651359861,0.9982439247584453,0.9942319275373277,0.9858433543574608,0.9859305211943243,0.969327523576818,0.9690489375571494,0.9844559928829207,0.9843452680355326,0.9931769395781823,0.9931541280139656
3.8333333333333335,0.9906241071088515,0.9905834985870218,0.9884160093148043,0.9873386198312762,0.9982039635455843,0.994201540428376,0.985254935630537,0.9853500662487795,0.9679441687081024,0.9676530695625086,0.983733974210688,0.9836146216857768,0.9928337386236061,0.9928075094327559
4.0,0.9905673037807307,0.990531619440442,0.9884628061054995,0.9873907117836985,0.9981639130609229,0.9941710844677826,0.9846668913295867,0.9847697591788339,0.9665705673397416,0.9662670470557233,0.9830110597855325,0.9828830751912384,0.9924892039531832,0.9924593870827487
4.166666666666667,0.9905102506728984,0.9904794081300019,0.9885095132207965,0.9874427409932519,0.998123773304461,0.9941405596555465,0.9840792214546099,0.9841895999844869,0.9652067194717355,0.9648908700367939,0.9822872496074542,0.9821506285519166,0.9921433355669138,0.992109760963945
4.333333333333333,0.990452947785355,0.9904268646557007,0.9885561306606944,0.9874947074599363,0.9980835442761986,0.9941099659916676,0.9834919260056064,0.983609588665739,0.9638526251040848,0.9635245385057201,0.9815625436764529,0.9814172817678123,0.9917961334647976,0.9917586310763441
4.5,0.9903953951180999,0.9903739890175388,0.9886026584251936,0.987546611183752,0.9980432259761357,0.9940793034761474,0.9829050049825766,0.983029725222591,0.9625082842367887,0.9621680524625019,0.9808369419925289,0.9806830348389243,0.9914475976468344,0.9914059974199463
4.666666666666667,0.9903375926711336,0.9903207812155161,0.9886490965142943,0.987598452164699,0.9980028184042721,0.9940485721089847,0.9823184583855202,0.9824500096550411,0.9611736968698477,0.9608214119071401,0.9801104445556821,0.9799478877652537,0.9910977281130244,0.9910518599947514
4.833333333333333,0.9902795404444557,0.9902672412496328,0.9886954449279967,0.9876502304027773,0.9979623215606083,0.9940177718901787,0.9817322862144372,0.9818704419630909,0.9598488630032616,0.9594846168396329,0.9793830513659125,0.9792118405467997,0.9907465248633681,0.9906962188007594
5.0,0.9902212384380664,0.990213369119888,0.9887417036662995,0.987701945897986,0.9979217354451441,0.993986902819731,0.9811464884693278,0.9812910221467391,0.9585337826370303,0.9581576672599832,0.97865476242322,0.9784748931835625,0.9903939878978646,0.9903390738379706
5.166666666666667,0.9901626866519659,0.9901591648262827,0.9887878727292047,0.9877535986503269,0.997881060057879,0.9939559648976412,0.9805610651501918,0.9807117502059876,0.9572284557711541,0.9568405631681884,0.9779255777276048,0.9777370456755418,0.9900401172165144,0.9899804251063846
5.333333333333333,0.9901038850861543,0.9901046283688167,0.9888339521167109,0.9878051886597988,0.9978402953988135,0.9939249581239086,0.9799760162570296,0.9801326261408342,0.9559328824056328,0.9555333045642489,0.9771954972790666,0.9769982980227383,0.9896849128193176,0.9896202726060017
5.5,0.9900448337406309,0.9900497597474898,0.9888799418288178,0.9878567159264018,0.9977994414679476,0.9938938824985343,0.9793913417898407,0.9795536499512801,0.9546470625404664,0.9542358914481657,0.9764645210776057,0.9762586502251527,0.989328374706274,0.9892586163368218
5.666666666666667,0.9899855326153965,0.989994558962302,0.9889258418655269,0.9879081804501361,0.9977584982652815,0.993862738021517,0.978807041748625,0.978974821637325,0.9533709961756551,0.952948323819938,0.975732649123222,0.9755181022827829,0.9889705028773836,0.9888954562988449
5.833333333333333,0.9899259817104503,0.9899390260132536,0.9889716522268373,0.9879595822310016,0.9977174657908144,0.9938315246928584,0.9782231161333831,0.9783961411989691,0.9521046833111985,0.9516706016795664,0.9749998814159153,0.9747766541956302,0.9886112973326466,0.9885307924920712
6.0,0.9898661810257537,0.9898831609003051,0.9890173729127094,0.9880109212689588,0.9976763440445074,0.9938002425125172,0.977639564944076,0.9778176086361733,0.9508481239470594,0.9504027250270125,0.9742662179556474,0.9740343059636559,0.9882507580720233,0.988164624916461
6.166666666666667,0.9898069388844281,0.9898277486193162,0.9890633519359273,0.9880626067028325,0.9976354868963758,0.9937691832608595,0.9770340754980437,0.977216319194732,0.949578304866044,0.9491212147721912,0.9734937856704509,0.973252702015992,0.9878808046969375,0.9877879404365769
6.333333333333333,0.9897471950866172,0.9897717154879911,0.9891092385173491,0.9881142261415392,0.9975945422857406,0.9937380565331236,0.9764288417704065,0.9766150472846322,0.9483193223786991,0.9478506321824358,0.9727206864293158,0.9724704390716296,0.9875095347185008,0.987409767091207
6.5,0.9896869338834801,0.9897150459568713,0.9891550298905792,0.988165776332784,0.9975535104070251,0.9937068624139707,0.9758241372904701,0.9760140772037953,0.9470714460062155,0.9465912553799701,0.9719473189769092,0.9716879199362627,0.9871370337345473,0.9870301997855563
6.666666666666667,0.9896261475862492,0.9896577333678024,0.9892007232892205,0.9882172540242721,0.9975123907636948,0.9936756004357202,0.9752202277876583,0.9754136850569184,0.9458349224907607,0.9453433393682384,0.9711740766963932,0.9709055419607456,0.9867633871281442,0.9866493333912104
6.833333333333333,0.9895648360722117,0.9895997794211915,0.9892463159468763,0.9882686559637082,0.9974711822086847,0.9936442696106632,0.9746173713371563,0.9748141389024906,0.9446099755440487,0.9441071157642941,0.9704013472173697,0.9701236966434482,0.9863886797324275,0.9862672623593863
7.0,0.9895030063004505,0.9895411936533108,0.9892918050971504,0.9883199788987962,0.9974298829841127,0.9936128684628174,0.9740158184713318,0.9742156988645962,0.9433968056183295,0.9428827925542864,0.9696295120246259,0.9693427692338145,0.9860129954810489,0.9858840803185047
7.166666666666667,0.9894406718373467,0.9894819929236601,0.9893371879736449,0.9883712195772419,0.9973884907602764,0.99358139505909,0.9734158134113591,0.9736186183229985,0.9421955896997882,0.9416705538720588,0.9688589460676814,0.9685631383371252,0.9856364170442388,0.9854998796560949
7.333333333333333,0.9893778523918435,0.9894222009123791,0.9893824618099641,0.9884223747467502,0.9973470026739361,0.9935498470398884,0.9728176064395037,0.9730231558464167,0.9410064811243608,0.9404705598008534,0.9680900173711332,0.9677851755204673,0.985259025450481,0.9851147510850238
7.5,0.9893145733604709,0.9893618476277165,0.9894276238397114,0.9884734411550259,0.9973054153658816,0.9935182216491475,0.9722214417818519,0.9724295635029622,0.9398296094159629,0.9392829461981099,0.9673230866458034,0.9670092449199054,0.9848808996938039,0.9847287831940484
7.666666666666667,0.989250865382132,0.9893009689235449,0.9894726712964897,0.9885244155497743,0.9972637250177844,0.9934865157637895,0.9716275530560919,0.9718380824650269,0.9386650801471335,0.9381078245433824,0.9665585069006852,0.9662357028488618,0.9845021163266803,0.9843420619826991
7.833333333333333,0.9891867639026729,0.9892396060269528,0.989517599371042,0.988575291993782,0.9972219273883344,0.99345472592261,0.971036163372338,0.9712489430997491,0.937512974822092,0.9369452818093525,0.9657966230556919,0.9654648974076983,0.9841227490385474,0.9839546703804879
8.0,0.9891223119175425,0.9891778086882873,0.9895624007858913,0.9886260613063312,0.9971800178486604,0.9934228483545952,0.9704475178162973,0.970662394237802,0.9363733507822088,0.9357953803559504,0.9650377715552024,0.9646971680945042,0.9837428653791632,0.983566684695925
