time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight
0.16666666666666666,0.9994114660746359,0.9994809079278315,1.0002302088141903,1.0002401750987868,0.9984308512345681,0.9982132123123297,0.9933475142372549,0.9932681935707601,0.9891255086893164,0.9871141429756728
0.3333333333333333,0.9987082582137825,0.9987691646122091,0.9995633375007816,0.9995710431331809,0.9979033765171573,0.9976978953360957,0.9932899644772973,0.9932129317089995,0.9891607542364702,0.987152138548131
0.5,0.9980041546000061,0.998056521151797,0.9988979430421799,0.9989032599122712,0.9973764551631275,0.9971828756197465,0.9932321152434263,0.9931572587328268,0.989195906160485,0.9871900856093878
0.6666666666666666,0.997299155233307,0.9973429775465947,0.9982340254383865,0.9982368254360575,0.9968500871724784,0.996668153163281,0.9931739665356415,0.993101174642242,0.9892309644613612,0.9872279841594441
0.8333333333333334,0.9965932601136851,0.996628533796602,0.9975715846894,0.9975717397045396,0.9963242725452099,0.9961537279667009,0.9931155183539426,0.9930446794372457,0.9892659291390996,0.9872658341982996
1.0,0.9958864692411404,0.9959131899018197,0.9969106207952209,0.9969080027177172,0.9957990112813223,0.9956396000300042,0.9930567706983298,0.992987773117837,0.989300800193698,0.9873036357259547
1.1666666666666667,0.9951787826156727,0.9951969458622482,0.9962511337558495,0.9962456144755911,0.9952743033808151,0.9951257693531927,0.9929977235688034,0.9929304556840162,0.9893355776251586,0.9873413887424084
1.3333333333333333,0.9944702002372824,0.9944798016778861,0.9955931235712853,0.9955845749781601,0.994750148843689,0.994612235936265,0.9929383769653626,0.9928727271357841,0.9893702614334806,0.9873790932476623
1.5,0.9937607221059691,0.9937617573487348,0.9949365902415289,0.9949248842254259,0.9942265476699435,0.9940989997792218,0.9928787308880084,0.9928145874731396,0.989404851618664,0.9874167492417149
1.6666666666666667,0.9930503482217332,0.9930428128747931,0.9942815337665794,0.9942665422173869,0.9937034998595786,0.9935860608820628,0.9928187853367402,0.992756036696083,0.9894393481807084,0.9874543567245664
1.8333333333333333,0.9923390785845743,0.992322968256062,0.9936279541464377,0.9936095489540437,0.9931810054125945,0.9930734192447889,0.992758540311558,0.9926970748046144,0.9894737511196144,0.9874919156962176
2.0,0.9916269131944927,0.9916022234925408,0.9929758513811036,0.9929539044353963,0.992659064328991,0.9925610748673984,0.9926979958124618,0.9926377017987341,0.9895080604353816,0.987529426156668
2.1666666666666665,0.9909138520514882,0.9908805785842296,0.9923252254705769,0.9922996086614452,0.9921376766087683,0.9920490277498928,0.9926371518394519,0.9925779176784421,0.9895422761280108,0.9875668881059178
2.3333333333333335,0.9901998951555607,0.9901580335311289,0.9916760764148576,0.9916466616321895,0.9916168422519264,0.9915372778922722,0.992576008392528,0.9925177224437375,0.9895763981975005,0.9876043015439662
2.5,0.9894850425067107,0.9894345883332385,0.9910284042139457,0.9909950633476301,0.991096561258465,0.9910258252945348,0.9925145654716905,0.9924571160946215,0.9896104266438525,0.9876416664708144
2.6666666666666665,0.9887692941049377,0.9887102429905579,0.9903822088678416,0.9903448138077664,0.9905768336283844,0.990514669956682,0.9924528230769389,0.992396098631093,0.989644361467065,0.9876789828864616
2.8333333333333335,0.988052649950242,0.9879849975030877,0.9897374903765446,0.9896959130125981,0.9900576593616845,0.9900038118787141,0.9923907812082733,0.9923346700531527,0.9896782026671394,0.9877162507909083
3.0,0.9873351100426233,0.9872588518708273,0.9890942487400552,0.9890483609621258,0.9895390384583654,0.9894932510606304,0.992328439865694,0.992272830360801,0.9897119502440754,0.9877534701841542
3.1666666666666665,0.9866166743820819,0.9865318060937772,0.9884524839583732,0.9884021576563493,0.989020970918427,0.9889829875024311,0.9922657990492006,0.9922105795540371,0.9897456041978724,0.9877906410661994
3.3333333333333335,0.9858973429686176,0.9858038601719373,0.9878121960314987,0.9877573030952688,0.9885034567418693,0.9884730212041163,0.9922028587587935,0.9921479176328611,0.9897791645285307,0.9878277634370437
3.5,0.9851771158022304,0.9850750141053075,0.9871733849594314,0.9871137972788844,0.9879864959286923,0.9879633521656856,0.9921396189944723,0.9920848445972729,0.9898126312360505,0.9878648372966871
3.6666666666666665,0.9844559928829207,0.9843452678938879,0.986536050742172,0.9864716402071951,0.9874700884788961,0.9874539803871394,0.9920760797562372,0.9920213604472733,0.9898460043204315,0.9879018626451299
3.8333333333333335,0.983733974210688,0.9836146215376784,0.9859001933797199,0.9858308318802025,0.9869542343924804,0.9869449058684775,0.9920122410440887,0.9919574651828612,0.989879283781674,0.9879388394823722
4.0,0.9830110597855325,0.9828830750366794,0.9852658128720753,0.9851913722979049,0.9864389336694457,0.9864361286097006,0.9919481028580259,0.9918931588040373,0.9899124696197782,0.9879757678084133
4.166666666666667,0.9822872496074542,0.9821506283908897,0.984632909219238,0.9845532614603038,0.9859241863097915,0.9859276486108068,0.9918836651980494,0.9918284413108014,0.9899455618347437,0.9880126476232538
4.333333333333333,0.9815625436764529,0.9814172816003109,0.9840014824212084,0.9839164993673979,0.985409992313518,0.9854194658717985,0.9918189280641589,0.9917633127031538,0.9899785604265702,0.9880494789268938
4.5,0.9808369419925289,0.9806830346649424,0.9833715324779861,0.9832810860191883,0.9848963516806253,0.9849115803926742,0.9917538914563546,0.991697772981094,0.990011465395258,0.9880862617193329
4.666666666666667,0.9801104445556821,0.9799478875847838,0.9827430593895713,0.9826470214156745,0.9843832644111135,0.9844039921734344,0.9916885553746364,0.9916318221446226,0.9900442767408076,0.9881229960005712
4.833333333333333,0.9793830513659125,0.9792118403598356,0.9821160631559639,0.9820143055568561,0.9838707305049821,0.9838967012140782,0.9916229198190041,0.9915654601937388,0.9900769944632186,0.9881596817706088
5.0,0.97865476242322,0.9784748929900974,0.9814905437771643,0.981382938442734,0.9833587499622316,0.9833897075146077,0.991556984789458,0.9914986871284434,0.9901096185624902,0.9881963190294455
5.166666666666667,0.9779255777276048,0.9777370454755683,0.980866501253172,0.9807529200733076,0.9828473227828616,0.9828830110750206,0.9914907502859978,0.991431502948736,0.9901421490386243,0.988232907777082
5.333333333333333,0.9771954972790666,0.9769982978162504,0.9802439355839868,0.9801242504485769,0.9823364489668727,0.9823766118953187,0.9914242163086243,0.9913639076546163,0.9901745858916194,0.9882694480135173
5.5,0.9764645210776057,0.9762586500121427,0.9796228467696095,0.9794969295685423,0.9818261285142642,0.9818705099755005,0.9913573828573367,0.9912959012460842,0.9902069291214752,0.9883059397387516
5.666666666666667,0.975732649123222,0.9755181020632453,0.9790032348100395,0.9788709574332033,0.9813163614250364,0.981364705315567,0.9912902499321349,0.9912274837231415,0.9902391787281933,0.9883423829527852
5.833333333333333,0.9749998814159153,0.9747766539695573,0.978385099705277,0.97824633404256,0.9808071476991894,0.980859197915518,0.9912228175330197,0.9911586550857859,0.9902713347117723,0.9883787776556188
6.0,0.9742662179556474,0.9740343057310415,0.9777684414552831,0.9776230593965743,0.9802984873366843,0.980353987775314,0.991155085659951,0.9910894153339799,0.9903033970721736,0.9884151238472116
6.166666666666667,0.9734937856704509,0.9732527017763951,0.9771403953999118,0.9769872381842927,0.9797779318689579,0.9798365521302956,0.9910856330892962,0.9910173599513463,0.9903357352640267,0.9884518104999369
6.333333333333333,0.9727206864293158,0.9724704388250467,0.9765141256662568,0.9763530509444235,0.9792578188302047,0.9793192829482361,0.9910156777742366,0.9909446594863317,0.9903679779834885,0.9884884463353178
6.5,0.9719473189769092,0.9716879196826935,0.9758897752951645,0.9757206547284729,0.9787382958386575,0.9788023326270829,0.9909452339276748,0.9908713408817671,0.9904001230013391,0.9885250287726626
6.666666666666667,0.9711740766963932,0.9709055417001954,0.9752674811521437,0.9750902004784403,0.9782195060980716,0.9782858488255716,0.9908743216157808,0.9907974372987707,0.9904321679257772,0.9885615551138067
6.833333333333333,0.9704013472173697,0.970123696375926,0.974647373578958,0.9744618326154458,0.9777015885315075,0.977769974605853,0.9908029663535808,0.9907229876801109,0.9904641102119369,0.9885980225499852
7.0,0.9696295120246259,0.9693427689593347,0.9740295760390001,0.9738356886219536,0.9771846778838478,0.9772548485422143,0.9907311987088863,0.9906480363222558,0.9904959471712308,0.9886344281685867
7.166666666666667,0.9688589460676814,0.9685631380557049,0.973414204756446,0.9732118986175823,0.9766689058031789,0.9767406057528975,0.9906590539145667,0.9905726324561254,0.9905276759805244,0.9886707689597821
7.333333333333333,0.9680900173711332,0.9677851752321293,0.9728013683492017,0.9725905849285124,0.9761544116689279,0.976227388162055,0.9905865714891688,0.9904968298365369,0.9905592936911466,0.9887070418230329
7.5,0.9673230866458034,0.9670092446246756,0.9721911674556241,0.9719718616504814,0.9756413319903261,0.9757153344541839,0.9905137948658774,0.9904206863403444,0.9905907972377256,0.9887432435734795
7.666666666666667,0.9665585069006852,0.9662357025467709,0.9715836943550308,0.9713558342053711,0.9751297964229709,0.9752045762944814,0.9904407710298213,0.9903442635732772,0.9906221834468638,0.988779370948204
7.833333333333333,0.9657966230556919,0.9654648970987807,0.9709790325819929,0.9707425988913898,0.9746199278554853,0.9746952384009003,0.990367550163741,0.9902676264854819,0.9906534473232244,0.9888154183091031
8.0,0.9650377715552024,0.9646971677787983,0.9703772541421817,0.9701322399105791,0.9741118708294081,0.9741874636926563,0.9902941878836026,0.9901908459410993,0.9906845816992339,0.9888513771701668
8.166666666666666,0.9642822799824105,0.9639328450946372,0.9697784184922439,0.9695248282519451,0.9736057867645598,0.9736814090459506,0.9902207461918716,0.9901139999047477,0.9907155799956557,0.9888872398822622
8.333333333333334,0.9635304666744733,0.9631722501770272,0.9691825759626742,0.9689204252480762,0.973101822889266,0.9731772177647943,0.9901472894190247,0.9900371687980526,0.9907464362318246,0.9889229996391707
8.5,0.962782640338459,0.9624156943940191,0.9685897673497512,0.9683190821023336,0.9726001123337462,0.9726750196335566,0.9900738834368399,0.989960434630728,0.9907771450895891,0.9889586505430509
8.666666666666666,0.962039103759603,0.9616634831248441,0.9680000240714473,0.9677208400620421,0.9721007741930265,0.9721749309361827,0.9900005955683872,0.9898838808799848,0.9908077016798835,0.9889941872921556
8.833333333333334,0.9613001669792302,0.9609159291583159,0.9674133707715693,0.9671257333874442,0.9716039135593787,0.9716770544420622,0.9899274942262678,0.9898075920796974,0.9908381009325075,0.989029604287714
9.0,0.9605661267467311,0.960173331815491,0.9668298214983708,0.9665337849546071,0.9711096215242858,0.9711814793585549,0.9898546484843157,0.9897316533387729,0.9908683382619855,0.9890648966127678
9.166666666666666,0.9598372636948886,0.9594359740852006,0.9662493785215447,0.9659450049012395,0.9706179751499315,0.9706882812501787,0.9897821276627006,0.9896561498742394,0.9908984096875512,0.9891000602072144
9.333333333333334,0.959113842304476,0.9587041225947419,0.965672031842738,0.9653593900727021,0.9701290374102162,0.9701975219244514,0.9897100009264341,0.9895811665590317,0.9909283118036333,0.9891350918227663
9.5,0.9583961108625205,0.9579780275745376,0.9650977587011744,0.9647769234629466,0.969642857101298,0.9697092492843913,0.9896383368972811,0.9895067874844872,0.9909580417507028,0.9891699889785177
9.666666666666666,0.9576843014142297,0.9572579228167288,0.9645265230743775,0.9641975736503771,0.9691594687216597,0.9692234971476751,0.989567203279072,0.9894330955375493,0.9909875971864898,0.9892047499171256
