candidate_id,search_stage,window_hours,sigma,learning_rate,iterations,seed,n_curves,quantization_error,topographic_error,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,balance_entropy,matched_mean_prototype_correlation,independent_archetypes_found,independent_labels,cluster_0_size,cluster_1_size,cluster_2_size,cluster_3_size,selection_score
38,expanded_som,300,1.0,0.03,100000,0,116,0.39763109415211173,0.0,0.48529132506589795,0.8032531605871192,158.50194207848446,13,0.8858093137165223,0.7020185881114517,3,IFO-Hill;IFO-Slope;IFO-Bridge;IFO-Slope,22,23,58,13,0.8112592367721159
33,expanded_som,300,0.8,0.05,20000,0,116,0.4005507537397924,0.0,0.48529132506589795,0.8032531605871192,158.50194207848446,13,0.8858093137165223,0.7020185881114517,3,IFO-Hill;IFO-Slope;IFO-Bridge;IFO-Slope,22,23,58,13,0.8112592367721159
31,expanded_som,300,0.8,0.03,20000,0,116,0.40067184327148503,0.0,0.48529132506589795,0.8032531605871192,158.50194207848446,13,0.8858093137165223,0.7020185881114517,3,IFO-Hill;IFO-Slope;IFO-Bridge;IFO-Slope,22,23,58,13,0.8112592367721159
37,expanded_som,300,1.0,0.03,20000,0,116,0.39728557318184754,0.0,0.47109536278650793,0.7932960015918359,158.3886087959757,15,0.9032807770091075,0.7030213106095079,3,IFO-Hill;IFO-Slope;IFO-Bridge;IFO-Slope,22,23,56,15,0.8106474300147382
5,paper_reported,200,0.3,0.1,50000,0,124,0.3570117926145182,0.0,0.585522633663472,0.5988452761091003,292.3846662392673,3,0.7900526362206237,0.6814088540617973,3,IFO-Hill;IFO-Bridge;IFO-Slope;IFO-Slope,3,64,35,22,0.7916478312708948
7,paper_reported,200,0.5,0.1,50000,0,124,0.3570117988194563,0.0,0.585522633663472,0.5988452761091003,292.3846662392673,3,0.7900526362206237,0.6814088540617973,3,IFO-Hill;IFO-Bridge;IFO-Slope;IFO-Slope,3,64,22,35,0.7916478312708948
6,paper_reported,200,0.3,0.3,50000,0,124,0.365565172509755,0.0,0.5805484393178878,0.6005195403487371,290.8694518940505,3,0.7783467081254749,0.6827946561357898,3,IFO-Hill;IFO-Bridge;IFO-Slope;IFO-Slope,3,67,32,22,0.7897799797101515
8,paper_reported,200,0.5,0.3,50000,0,124,0.3655651790305432,0.0,0.5805484393178878,0.6005195403487371,290.86945189405054,3,0.7783467081254749,0.6827946561357898,3,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Bridge,3,32,22,67,0.7897799797101515
16,paper_reported,500,0.5,0.3,50000,0,104,0.45099027076085224,0.0,0.48872395578371425,0.7333211348511697,215.5985807442533,15,0.9290391901828896,0.6880315259564534,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,45,15,27,17,0.7644345520249957
14,paper_reported,500,0.3,0.3,50000,0,104,0.45099027502327044,0.0,0.48872395578371425,0.7333211348511697,215.5985807442533,15,0.9290391901828896,0.6880315259564534,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,45,15,27,17,0.7644345520249957
43,expanded_som,500,0.2,0.03,20000,0,104,0.4468553642983345,0.0,0.49386838522874754,0.7258509339327187,216.58615676709462,15,0.9211222244138124,0.6866523834916521,2,IFO-Bridge;IFO-Slope;IFO-Slope;IFO-Slope,47,15,25,17,0.7643707377928686
44,expanded_som,500,0.2,0.03,100000,0,104,0.4477248768441643,0.0,0.49386838522874754,0.7258509339327187,216.58615676709462,15,0.9211222244138124,0.6866523834916521,2,IFO-Bridge;IFO-Slope;IFO-Slope;IFO-Slope,47,15,25,17,0.7643707377928686
45,expanded_som,500,0.2,0.05,20000,0,104,0.44672671415259857,0.0,0.49386838522874754,0.7258509339327187,216.58615676709462,15,0.9211222244138124,0.6866523834916521,2,IFO-Bridge;IFO-Slope;IFO-Slope;IFO-Slope,47,15,25,17,0.7643707377928686
13,paper_reported,500,0.3,0.1,50000,0,104,0.4481078332523443,0.0,0.49386838522874754,0.7258509339327187,216.58615676709462,15,0.9211222244138124,0.6866523834916521,2,IFO-Bridge;IFO-Slope;IFO-Slope;IFO-Slope,47,15,25,17,0.7643707377928686
51,expanded_som,500,0.8,0.05,20000,0,104,0.4466022933792691,0.0,0.49386838522874754,0.7258509339327187,216.58615676709462,15,0.9211222244138124,0.6866523834916521,2,IFO-Bridge;IFO-Slope;IFO-Slope;IFO-Slope,47,15,25,17,0.7643707377928686
15,paper_reported,500,0.5,0.1,50000,0,104,0.4481078300401158,0.0,0.49386838522874754,0.7258509339327187,216.58615676709462,15,0.9211222244138124,0.6866523834916521,2,IFO-Bridge;IFO-Slope;IFO-Slope;IFO-Slope,47,15,25,17,0.7643707377928686
49,expanded_som,500,0.8,0.03,20000,0,104,0.4473222235173075,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
52,expanded_som,500,0.8,0.05,100000,0,104,0.4480417530038904,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
53,expanded_som,500,0.8,0.5,20000,0,104,0.4524271352791786,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
54,expanded_som,500,0.8,0.5,100000,0,104,0.4644837777046137,0.0,0.4951718031758874,0.7257083743050683,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,24,15,17,0.7641555789513814
55,expanded_som,500,1.0,0.03,20000,0,104,0.4466875327372674,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
56,expanded_som,500,1.0,0.03,100000,0,104,0.4476675425551414,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
