time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight,node_7_member_mean,node_7_som_weight,node_8_member_mean,node_8_som_weight,node_9_member_mean,node_9_som_weight
0.16666666666666666,0.954002481399249,0.956708072713003,0.9950581256086414,0.9927722101343366,0.9979080775196861,0.997248674843693,1.0001818568956995,1.0002237205538576,1.0008494911170218,1.0008133283818816,0.9961877386125971,0.9953990980734381,0.9993454304685621,0.9995129154251359,0.9877307944279674,0.9901845284804196,0.9999893823987057,0.9999868864435313,0.9994114660746359,0.9996196508525259
0.3333333333333333,0.95418392778328,0.9568599940638615,0.9950036467280821,0.9927416521164948,0.9972570151756028,0.9966196910474047,0.9997625945773213,0.9998251395376826,0.9990961357961552,0.9990468216472936,0.9961960486778484,0.9954163211456177,0.9993196292982295,0.9994785248129749,0.9876603862999027,0.9900872391871759,0.9996752929954497,0.9996768676202958,0.9987082582137825,0.9988920703662847
0.5,0.9543650688255756,0.9570117495302375,0.9949486240617464,0.992710437808401,0.9966067960148798,0.9959909290823031,0.9993402374175929,0.9994229782065771,0.9973548313746207,0.9972921348079485,0.9962043270869128,0.9954335281732672,0.9992937307404783,0.9994440837378279,0.9875899425861561,0.9899897699379986,0.9993610030011933,0.9993664813988651,0.9980041546000061,0.9981635755927074
0.6666666666666666,0.9545459045261359,0.9571633391121307,0.994893057609635,0.9926785672100549,0.9959574200375169,0.9953623889483874,0.9989147854165146,0.999017236560542,0.9956255778524183,0.9955492678638457,0.996212573839791,0.9954507191563864,0.9992677347953084,0.9994095921996949,0.9875194632867282,0.9898921207328886,0.999046512415937,0.9990557277792377,0.997299155233307,0.9974341665317922
0.8333333333333334,0.9547264348849607,0.9573147628095411,0.9948369473717475,0.9926460403214565,0.9953088872435142,0.9947340706456582,0.9984862385740861,0.9986079145995771,0.9939083752295479,0.993818220814985,0.9962207889364829,0.9954678940949749,0.9992416414627198,0.9993750501985769,0.9874489484016187,0.9897942915718452,0.9987318212396804,0.9987446067614147,0.9965932601136851,0.9967038431835398
1.0,0.9549066599020501,0.9574660206224689,0.9947802933480843,0.9926128571426062,0.9946611976328715,0.9941059741741147,0.9980545968903077,0.9981950123236817,0.9922032235060095,0.9920989936613669,0.9962289723769885,0.9954850529890333,0.9992154507427123,0.9993404577344729,0.9873783979308275,0.9896962824548694,0.9984169294724239,0.998433118345396,0.9958864692411404,0.9959726055479504
1.1666666666666667,0.9550865795774042,0.9576171125509138,0.994723095538645,0.9925790176735038,0.994014351205589,0.9934780995337577,0.9976198603651792,0.9977785297328571,0.9905101226818032,0.9903915864029914,0.9962371241613076,0.9955021958385613,0.9991891626352863,0.9993058148073835,0.9873078118743545,0.9895980933819603,0.9981018371141672,0.9981212625311809,0.9951787826156727,0.9952404536250236
1.3333333333333333,0.9552661939110231,0.9577680385948759,0.9946653539434301,0.9925445219141492,0.9933683479616667,0.9928504467245866,0.9971820289987003,0.9973584668271019,0.9888290727569289,0.9886959990398579,0.9962452442894401,0.9955193226435591,0.9991627771404417,0.9992711214173079,0.9872371902322004,0.9894997243531185,0.9977865441649104,0.9978090393187703,0.9944702002372824,0.9945073874147599
1.5,0.9554455029029063,0.9579187987543555,0.994607068562439,0.9925093698645422,0.9927231879011047,0.9922230157466021,0.9967411027908716,0.996934823606417,0.9871600737313867,0.9870122315719668,0.9962533327613867,0.9955364334040261,0.999136294258178,0.9992363775642471,0.9871665330043642,0.9894011753683434,0.9974710506246535,0.9974964487081635,0.9937607221059691,0.9937734069171588
1.6666666666666667,0.9556245065530542,0.9580693930293526,0.9945482393956724,0.9924735615246834,0.9920788710239027,0.9915958065998034,0.9962970817416931,0.9965076000708016,0.9855031256051765,0.9853402839993185,0.9962613895771467,0.9955535281199629,0.9991097139884957,0.9992015832482007,0.9870958401908467,0.9893024464276353,0.9971553564933964,0.9971834906993609,0.9930503482217332,0.993038512132221
