time_hours,node_0_member_mean,node_0_som_weight,node_1_member_mean,node_1_som_weight,node_2_member_mean,node_2_som_weight,node_3_member_mean,node_3_som_weight,node_4_member_mean,node_4_som_weight,node_5_member_mean,node_5_som_weight,node_6_member_mean,node_6_som_weight,node_7_member_mean,node_7_som_weight,node_8_member_mean,node_8_som_weight
0.16666666666666666,1.0000760712636778,1.0001004390650488,1.0006310344018405,1.0006441669658195,0.9994114660746359,0.9996196508321893,0.999895952536563,0.9998633732020242,0.9981759285116123,0.9979845126143319,1.0003738060930538,1.0003540188335673,0.9875589360007759,0.9830454684695691,0.9993454304685621,0.9995129147315133,0.9405430228672804,0.9409944617400248
0.3333333333333333,0.9997608783418838,0.9997878671180965,0.999042856025671,0.9990120768896962,0.9987082582137825,0.9988920703260371,0.9998067614538468,0.9997820893109777,0.997814806337973,0.9976282144229736,0.9994196608500427,0.9994301463705214,0.9876026603130504,0.9831015644622466,0.9993196292982295,0.9994785241205629,0.9407595703881992,0.9412158734391237
0.5,0.9994443517042427,0.9994734786269079,0.9974644311498564,0.9973900037003027,0.9980041546000061,0.9981635755325736,0.9997170327975603,0.9997000867963278,0.9974521683492175,0.9972703429375906,0.9984715209907382,0.9985119614316919,0.987646296988003,0.9831576441913806,0.9992937307404783,0.9994440830466269,0.9409777394148705,0.9414388266101896
0.6666666666666666,0.9991264913507552,0.9991572735914829,0.9958957597743968,0.9957779473976394,0.997299155233307,0.9974341664517992,0.9996267665677037,0.9996173656580745,0.9970880145453458,0.996910898158184,0.9975293865151402,0.9975994640170781,0.9876898460256343,0.9832137076569712,0.9992677347953084,0.9994095915097055,0.9411975299472944,0.9416633212532238
0.8333333333333334,0.9988072972814208,0.998839252011822,0.9943368418992922,0.9941759079817062,0.9965932601136851,0.9967038430837134,0.9995359627642766,0.999533925896218,0.996722344926358,0.9965498800847533,0.9965932574232489,0.9966926541266805,0.9877333074259448,0.9832697548590185,0.9992416414627198,0.9993750495097998,0.9414189419854712,0.9418893573682255
1.0,0.9984867694962397,0.9985194138879249,0.9927876775245423,0.9925838854525029,0.9958864692411404,0.9959726054283163,0.9994446213872794,0.9994497675107583,0.9963551594922543,0.9961872887172987,0.9956631337150641,0.9957915317604993,0.9877766811889329,0.9833257857975221,0.9992154507427123,0.9993404570469085,0.9416419755294001,0.9421169349551947
1.1666666666666667,0.9981649079952117,0.9981977592197918,0.9912482666501473,0.9910018798100296,0.9951787826156727,0.995240453485608,0.9993527424367118,0.9993648905016947,0.9959864582430343,0.9958231240558202,0.9947390153905858,0.9948960969185343,0.9878199673145999,0.9833818004724824,0.9991891626352863,0.9993058141210323,0.9418666305790818,0.9423460540141315
1.3333333333333333,0.9978417127783371,0.9978742880074223,0.9897186092761077,0.9894298910542867,0.9944702002372824,0.9945073872555888,0.999260325912574,0.9992792948690284,0.9956162411786984,0.9954573861003175,0.9938209024498141,0.9940063496007847,0.9878631658029456,0.983437798883899,0.9991627771404417,0.9992711207321707,0.9420929071345161,0.9425767145450357
1.5,0.9975171838456159,0.9975490002508169,0.9881987054024227,0.987867919185274,0.9937607221059691,0.9937734067382583,0.9991673718148659,0.9991929806127584,0.9952445082992464,0.995090074850791,0.9929087948927491,0.9931222898072518,0.9879062766539705,0.9834937810317724,0.999136294258178,0.9992363768803243,0.9423208051957027,0.9428089165479078
1.6666666666666667,0.9971913211970476,0.9972218959499751,0.9866885550290927,0.9863159642029916,0.9930503482217332,0.9930385119336166,0.9990738801435879,0.9991059477328851,0.9948712596046781,0.9947211903072405,0.9920026927193905,0.9922439175379345,0.9879492998676735,0.9835497469161023,0.9991097139884957,0.9992015825654926,0.942550324762642,0.9430426600227472
