feature_set,n_nodes,topology,n_features,qe_primary,te_primary,mean_pairwise_seed_ARI,min_pairwise_seed_ARI,silhouette_pca20,davies_bouldin_pca20,calinski_harabasz_pca20,kmeans_ARI,rule_shape_category_NMI,n_empty_nodes,min_cluster_size,min_cluster_fraction,max_cluster_size,max_cluster_fraction,min_curve_centroid_RMSE,max_curve_centroid_correlation,initial_gain_best_f1,initial_gain_best_precision,initial_gain_best_recall,initial_gain_best_count,early_drop_best_f1,early_drop_best_precision,early_drop_best_recall,early_drop_best_count,dip_recovery_best_f1,dip_recovery_best_precision,dip_recovery_best_recall,dip_recovery_best_count,qe_mean_across_seeds,qe_std_across_seeds,te_mean_across_seeds
curve_plus_derivative,4,2x2,242,0.3956852367508936,0.0,1.0,1.0,0.43349802553964195,1.0322075223449558,1176.8191569194926,0.9665860312947612,0.4141497558950789,0,51,0.03563941299790356,830,0.5800139762403913,0.11298156732856829,0.9998240576647671,0.29518072289156627,0.17710843373493976,0.8855421686746988,147,0.43195266272189353,0.9215686274509803,0.2655367231638418,47,0.12307692307692307,0.0,0.0,0,0.3956852367508936,0.0,0.0
curve_plus_derivative,5,1x5,242,0.3700266705343651,0.18238993710691823,0.910816738794999,0.7770418469874973,0.37453568780011226,1.1652717499098162,1010.7143765022935,0.6780140303728904,0.47294707031591376,0,40,0.027952480782669462,721,0.5038434661076171,0.08897972490254549,0.9992261284787252,0.30214205186020293,0.18585298196948682,0.8072289156626506,134,0.39010989010989017,0.9,0.2033898305084746,36,0.14814814814814817,0.0,0.0,0,0.3713191803118369,0.0025850198109211705,0.15639412997903562
curve_plus_derivative,6,2x3,242,0.36041509275545,0.0,1.0,1.0,0.3714813385538963,1.1213712541081624,907.1386706087228,0.7067807325525993,0.4914856217979443,0,27,0.018867924528301886,701,0.48986722571628233,0.08578575165567442,0.9994530250050041,0.3091118800461361,0.19115549215406563,0.8072289156626506,134,0.33242506811989103,0.96875,0.1751412429378531,31,0.14634146341463417,0.0,0.0,0,0.36041483278919684,1.2998312657330757e-07,0.0
curve_plus_derivative,7,1x7,242,0.3431128593458341,0.061495457721872815,0.9588223592051837,0.9051717510168964,0.3476471711196349,1.1937895942425432,854.4461854641477,0.8269672518336898,0.4887882475574221,0,17,0.011879804332634521,654,0.4570230607966457,0.0751728844655431,0.9995001924970625,0.3121951219512195,0.19571865443425077,0.7710843373493976,128,0.45299145299145305,0.975609756097561,0.22598870056497175,40,0.2580645161290323,0.0,0.0,0,0.3430135269022703,0.00095813852877125,0.2103424178895877
curve_plus_derivative,8,2x4,242,0.3339988846721284,0.055904961565338925,0.9096981890196236,0.8045828838537714,0.3518716916353492,1.2533750980077354,767.4386402734286,0.8085862114081651,0.5024600181945666,0,16,0.011180992313067784,623,0.43535988819007687,0.03269383767113401,0.9989094112057686,0.38834951456310685,1.0,0.24096385542168675,40,0.45344129554655876,1.0,0.23728813559322035,42,0.26666666666666666,0.0,0.0,0,0.3337204666153668,0.0002931464570488118,0.07491264849755416
curve_plus_derivative,9,3x3,242,0.32548450134354856,0.02236198462613557,0.7917539618133955,0.6528026628933082,0.3480222790002147,1.2522493600414637,715.4488499418947,0.7393915606030363,0.49179065589537363,0,19,0.013277428371767994,622,0.43466107617051014,0.032724889117462845,0.9991640680126121,0.38834951456310685,1.0,0.24096385542168675,40,0.34703196347031967,0.96,0.13559322033898305,24,0.18181818181818182,0.0,0.0,0,0.32406865012370595,0.0024805385989125806,0.07700908455625437
curve_plus_derivative,10,2x5,242,0.31810419492587805,0.0034940600978336828,0.8644828160968296,0.7996457633830922,0.3443076948157679,1.2295065430237986,680.6500126228344,0.6245354822144609,0.5047997504667744,0,13,0.009084556254367574,611,0.42697414395527605,0.03309001060855377,0.9993657532124685,0.38834951456310685,1.0,0.24096385542168675,40,0.33802816901408456,1.0,0.2033898305084746,36,0.22222222222222224,0.0,0.0,0,0.31583293246746225,0.001988789325116812,0.1063591893780573
