raw_cluster_id,som_node_x,som_node_y,n_curves,fraction,pce_norm_0h_mean,pce_norm_10h_mean,pce_norm_50h_mean,pce_norm_100h_mean,pce_norm_150h_mean,pce_norm_200h_mean,delta_0_200h_mean,slope_0_10h_per_h,slope_100_200h_per_h,auc_0_200h,mean_bmu_distance,median_bmu_distance,suggested_shape_name,ordered_class_id,class_label
0,0,0,1176,0.6588235294117647,0.9907191064928,0.989556444540562,0.9792470054508289,0.9618706771264227,0.943136443394715,0.9214201495707295,-0.06929895692207055,-0.000116266195223802,-0.0004045052755569323,192.07033275935754,1.0169513326793433,0.8727780536860839,no_initial_change_stable,1,class_01
1,0,1,473,0.2649859943977591,0.996470117566306,0.9768659519473681,0.9037420213419846,0.8272882967098129,0.7576755659550928,0.6915237633008481,-0.3049463542654579,-0.0019604165618937854,-0.0013576453340896476,166.478078131219,1.9969355147564265,1.8059254525533353,no_initial_change_moderate_loss,2,class_02
2,0,2,136,0.0761904761904762,0.9993811084624776,0.9286681229807949,0.7261323257848782,0.5577533928537943,0.43057299925666614,0.33186350813743365,-0.667517600325044,-0.00707129854816827,-0.0022588988471636067,117.80014350451358,3.9485785446092145,3.657437065302039,initial_drop_rapid_loss,3,class_03
