,3,7,11,19,29,41,53,67,79,97
3,1.0,0.975175694999667,0.957516557902703,0.943720188127273,0.9498772641590804,0.9683505812477093,0.96799471729915,0.953952326567186,0.9803689104630479,0.9436131036155296
7,0.975175694999667,1.0,0.9801018201644902,0.9670005059368169,0.92695333022527,0.9860487728604558,0.985892479655043,0.9755684005943448,0.9559041248795498,0.9649692586310399
11,0.957516557902703,0.9801018201644902,1.0,0.9856876024857728,0.9110113702940916,0.985286006485036,0.9684318655923253,0.987050182458577,0.9384874324457912,0.9825525396508671
19,0.943720188127273,0.9670005059368169,0.9856876024857728,1.0,0.8986789989498194,0.9712326110625558,0.9546631861633638,0.985629414429728,0.9248987167068055,0.995895051835932
29,0.9498772641590804,0.92695333022527,0.9110113702940916,0.8986789989498194,1.0,0.9213793541321738,0.9248343625877543,0.9074876135084522,0.9680611894578712,0.8957351402779851
41,0.9683505812477093,0.9860487728604558,0.985286006485036,0.9712326110625558,0.9213793541321738,1.0,0.9818736655171751,0.9811672523109564,0.9520686764682235,0.9710395134955353
53,0.96799471729915,0.985892479655043,0.9684318655923253,0.9546631861633638,0.9248343625877543,0.9818736655171751,1.0,0.9676374138401628,0.9536338148132772,0.9544931979674682
67,0.953952326567186,0.9755684005943448,0.987050182458577,0.985629414429728,0.9074876135084522,0.9811672523109564,0.9676374138401628,1.0,0.9378097414212457,0.9854231687788664
79,0.9803689104630479,0.9559041248795498,0.9384874324457912,0.9248987167068055,0.9680611894578712,0.9520686764682235,0.9536338148132772,0.9378097414212457,1.0,0.9247883765448358
97,0.9436131036155296,0.9649692586310399,0.9825525396508671,0.995895051835932,0.8957351402779851,0.9710395134955353,0.9544931979674682,0.9854231687788664,0.9247883765448358,1.0
