curve_id,source_file,relative_source,validation_file,doi,record_id,legend,time_factor_to_hours,n_original_points,duration_hours,covers_window,n_points_in_window,maximum_relative_gap,points_first_quarter,points_last_quarter
Ca82a4c4c7d,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201804856/Fig5_F_stability_performance_curve_eqe/accepted/10.1002_adfm.201804856__Fig5__F__stability_performance_curve_eqe__MAPbI₃__Series_1.csv,x_time_h/10.1002_adfm.201804856/Fig5_F_stability_performance_curve_eqe/accepted/10.1002_adfm.201804856__Fig5__F__stability_performance_curve_eqe__MAPbI₃__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201804856/Fig5_F_stability_performance_curve_eqe/validation_result.json,10.1002/adfm.201804856,10.1002_adfm.201804856__Fig5__F__stability_performance_curve_eqe,MAPbI₃,1.0,53,396.6099903438035,True,27,0.03813557599459671,7,7
C581d4a3d9b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201807850/Fig7_F_stability_performance_curve_pce/accepted/10.1002_adfm.201807850__Fig7__F__stability_performance_curve_pce__w_NbF₅__Series_1.csv,x_time_h/10.1002_adfm.201807850/Fig7_F_stability_performance_curve_pce/accepted/10.1002_adfm.201807850__Fig7__F__stability_performance_curve_pce__w_NbF₅__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201807850/Fig7_F_stability_performance_curve_pce/validation_result.json,10.1002/adfm.201807850,10.1002_adfm.201807850__Fig7__F__stability_performance_curve_pce,w NbF₅,1.0,48,248.02969837310343,True,38,0.02638613812479832,10,9
C7f183128ff,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__NDI-ID(RS)__Series_2.csv,x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__NDI-ID(RS)__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/validation_result.json,10.1002/adfm.201905951,10.1002_adfm.201905951__Fig7__A__mppt_stability,NDI-ID(RS),1.0,157,985.9860270868321,True,32,0.03160211625278336,8,8
C43143b5294,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__PCBM__Series_1.csv,x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__PCBM__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/validation_result.json,10.1002/adfm.201905951,10.1002_adfm.201905951__Fig7__A__mppt_stability,PCBM,1.0,158,992.3064503373887,True,32,0.0316021162527835,8,8
C72ae86798e,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__3D__Series_3.csv,x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__3D__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/validation_result.json,10.1002/adfm.202000034,10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce,3D,1.0,71,238.77477489389554,True,59,0.017055341063849882,15,15
Cc29ce7dfd8,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__BA_(n=4)__Series_2.csv,x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__BA_(n=4)__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/validation_result.json,10.1002/adfm.202000034,10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce,BA (n=4),1.0,70,235.36370668112562,True,59,0.017055341063849882,15,15
C11fc24ccdc,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-I-0.1__Series_2.csv,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-I-0.1__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202001788/Fig6_D_stability/validation_result.json,10.1002/adfm.202001788,10.1002_adfm.202001788__Fig6__D__stability,Pero-I-0.1,1.0,125,855.3395019543342,True,29,0.03448949604654601,8,7
C6a20b6e060,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-Th-0.05__Series_3.csv,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-Th-0.05__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202001788/Fig6_D_stability/validation_result.json,10.1002/adfm.202001788,10.1002_adfm.202001788__Fig6__D__stability,Pero-Th-0.05,1.0,124,848.4416027450252,True,29,0.03448949604654601,8,7
Ca43ee3e1b5,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-pristine__Series_1.csv,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-pristine__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202001788/Fig6_D_stability/validation_result.json,10.1002/adfm.202001788,10.1002_adfm.202001788__Fig6__D__stability,Pero-pristine,1.0,126,862.2374011636434,True,29,0.03448949604654601,8,7
C100f7c14a6,"/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202010696/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1002_adfm.202010696__Fig6__B__mppt_stability_performance_curve_pce__→CsPbl,Br-PT_Spiro-OMeTAD__Series_2.csv","x_time_h/10.1002_adfm.202010696/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1002_adfm.202010696__Fig6__B__mppt_stability_performance_curve_pce__→CsPbl,Br-PT_Spiro-OMeTAD__Series_2.csv",/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1002_adfm.202010696/Fig6_B_mppt_stability_performance_curve_pce/validation_result.json,10.1002/adfm.202010696,10.1002_adfm.202010696__Fig6__B__mppt_stability_performance_curve_pce,"→CsPbl,Br-PT/Spiro-OMeTAD",1.0,126,962.5898506394419,True,26,0.038503594025577854,7,6
